Time,heaPum.heaPum.QCon_flow,chi.chi.QEva_flow
25053900,1.5731494,0.32592985
25054200,1.5731375,0.32592648
25054500,1.5731255,0.3259231
25054800,1.5731136,0.3259197
25055100,1.5731015,0.3259163
25055400,1.5730896,0.32591286
25055700,1.5730776,0.32590947
25056000,1.5730655,0.32590604
25056300,1.5730536,0.32590258
25056600,1.5730416,0.32589915
25056900,1.5730295,0.3258957
25057200,1.5730176,0.32589224
25057500,1.5730056,0.32588878
25057800,1.5729935,0.32588533
25058100,1.5729815,0.32588184
25058400,1.5729694,0.32587835
25058700,1.5729574,0.32587487
25059000,1.5729454,0.32587138
25059300,1.5729333,0.3258679
25059600,1.5729213,0.32586437
25059900,1.5729092,0.32586086
25060200,1.5728972,0.3258573
25060500,1.5728852,0.3258538
25060800,1.5728731,0.32585025
25061100,1.5728611,0.3258467
25061400,1.572849,0.32584316
25061700,1.572837,0.3258396
25062000,1.5728248,0.32583603
25062300,1.5728128,0.32583246
25062600,1.5728008,0.32582888
25062900,1.5727886,0.32582527
25063200,1.5727766,0.3258217
25063500,1.5727645,0.3258181
25063800,1.5727524,0.3258145
25064100,1.5727403,0.32581085
25064400,1.5727282,0.32580724
25064700,1.5727161,0.3258036
25065000,1.572704,0.32579997
25065300,1.5726918,0.32579634
25065600,1.5726798,0.32579267
25065900,1.5726676,0.325789
25066200,1.5726554,0.32578537
25066500,1.5726434,0.32578167
25066800,1.5726312,0.325778
25067100,1.5726191,0.3257743
25067400,1.5726069,0.32577062
25067700,1.5725948,0.32576692
25068000,1.5725827,0.32576323
25068300,1.5725706,0.3257595
25068600,1.5725584,0.32575577
25068900,1.5725462,0.32575205
25069200,1.5725341,0.32574832
25069500,1.5725219,0.32574457
25069800,1.5725098,0.3257408
25070100,1.5724975,0.32573706
25070400,1.5724853,0.3257333
25070700,1.5724732,0.32572955
25071000,1.572461,0.32572576
25071300,1.5724488,0.32572198
25071600,1.5724366,0.3257182
25071900,1.5724244,0.32571438
25072200,1.5724123,0.3257106
25072500,1.5724,0.32570678
25072800,1.5723878,0.32570297
25073100,1.5723757,0.32569912
25073400,1.5723634,0.3256953
25073700,1.5723512,0.32569146
25074000,1.5723389,0.32568762
25074300,1.5723268,0.32568377
25074600,1.5723145,0.3256799
25074900,1.5723022,0.32567602
25075200,1.5722901,0.32567215
25075500,1.5722778,0.32566828
25075800,1.5722655,0.3256644
25076100,1.5722533,0.3256605
25076400,1.5722411,0.3256566
25076700,1.5722288,0.3256527
25077000,1.5722165,0.32564878
25077300,1.5722042,0.32564485
25077600,1.572192,0.32564092
25077900,1.5721798,0.32563698
25078200,1.5721675,0.32563305
25078500,1.5721552,0.3256291
25078800,1.572143,0.32562512
25079100,1.5721306,0.32562116
25079400,1.5721183,0.3256172
25079700,1.572106,0.32561323
25080000,1.5720937,0.32560924
25080300,1.5720814,0.32560524
25080600,1.5720692,0.32560125
25080900,1.5720568,0.32559726
25081200,1.5720445,0.32559323
25081500,1.5720322,0.3255892
25081800,1.5720198,0.3255852
25082100,1.5720075,0.32558116
25082400,1.5719953,0.3255771
25082700,1.5719829,0.32557306
25083000,1.5719706,0.325569
25083300,1.5719582,0.32556495
25083600,1.5719459,0.3255609
25083900,1.5719335,0.3255568
25084200,1.5719212,0.32555273
25084500,1.5719088,0.32554865
25084800,1.5718964,0.32554457
25085100,1.5718842,0.32554045
25085400,1.5718718,0.32553634
25085700,1.5718594,0.32553223
25086000,1.571847,0.32552812
25086300,1.5718347,0.32552397
25086600,1.5718223,0.32551983
25086900,1.5718099,0.3255157
25087200,1.5717975,0.32551154
25087500,1.5717851,0.3255074
25087800,1.5717727,0.32550323
25088100,1.5717603,0.32549906
25088400,1.5717479,0.3254949
25088700,1.5717355,0.3254907
25089000,1.5717231,0.3254865
25089300,1.5717107,0.3254823
25089600,1.5716982,0.3254781
25089900,1.5716858,0.3254739
25090200,1.5716734,0.32546967
25090500,1.571661,0.32546547
25090800,1.5716485,0.32546124
25091100,1.5716361,0.325457
25091400,1.5716237,0.32545274
25091700,1.5716112,0.32544848
25092000,1.5715988,0.32544425
25092300,1.5715864,0.32543996
25092600,1.5715739,0.3254357
25092900,1.5715615,4364.175
25093200,1.5715489,3828.9897
25093500,1.5715364,3724.6855
25093800,1.571524,3795.2212
25094100,1.5715115,3973.9167
25094400,1.571499,4227.5117
25094700,1.5714866,4527.8604
25095000,1.5714741,4846.115
25095300,1.5714616,5153.096
25095600,1.571449,5421.5312
25095900,1.5714366,5630.3467
25096200,1.5714241,5774.8076
25096500,1.5714116,5857.988
25096800,1.5713991,5885.869
25097100,1.5713866,5865.819
25097400,1.571374,5805.6064
25097700,1.5713615,5712.8984
25098000,1.571349,5595.08
25098300,1.5713365,5459.16
25098600,1.571324,5311.781
25098900,1.5713115,5159.269
25099200,1.5712988,5007.6123
25099500,1.5712863,4859.9014
25099800,1.5712738,4710.196
25100100,1.5712613,4555.6333
25100400,1.5712487,4396.136
25100700,1.5712361,4232.684
25101000,1.5712236,4066.736
25101300,1.571211,3899.9768
25101600,1.5711985,3734.2053
25101900,1.5711858,3571.2488
25102200,1.5711733,3346.4077
25102500,1.5711607,2754.3171
25102800,1.5711482,2733.3364
25103100,1.5711355,2606.2844
25103400,1.571123,2513.6838
25103700,1.5711104,2448.5562
25104000,1.5710977,2408.2563
25104300,1.5710852,2390.3337
25104600,1.5710726,2392.3325
25104900,1.57106,2411.827
25105200,1.5710473,2446.411
25105500,1.5710347,2493.6833
25105800,1.5710222,2551.262
25106100,1.5710095,2616.7637
25106400,1.5709969,2687.8652
25106700,1.5709842,2787.982
25107000,1.5709716,2988.0935
25107300,1.570959,0.32060638
25107600,1.5709463,4727.055
25107900,1.5709337,4346.802
25108200,1.570921,4348.125
25108500,1.5709083,4500.9873
25108800,1.5708957,4734.1855
25109100,1.570883,5004.3794
25109400,1.5708704,5272.309
25109700,1.5708576,5500.105
25110000,1.570845,5653.4204
25110300,1.5708324,5714.1577
25110600,1.5708196,5708.738
25110900,1.570807,5657.886
25111200,1.5707942,5572.6846
25111500,1.5707816,5460.25
25111800,1.570769,5325.7397
25112100,1.5707562,5173.171
25112400,1.5707434,5005.8667
25112700,1.5707308,4826.7095
25113000,1.570718,4638.286
25113300,1.5707054,4442.9824
25113600,1.5706927,4243.037
25113900,1.5706799,4040.2256
25114200,1.5706671,3834.8958
25114500,1.5706545,3627.2463
25114800,1.5706418,3417.6357
25115100,1.570629,2409.4138
25115400,1.5706162,2400.3206
25115700,1.5706035,2131.9116
25116000,1.5705907,1860.3062
25116300,1.570578,1583.8911
25116600,1.5705652,1303.6273
25116900,1.5705525,1005.95105
25117200,1.5705397,707.23346
25117500,1.570527,376.08835
25117800,1.5705142,18.410942
25118100,1.5705014,0.29929906
25118400,1.5704887,0.28535903
25118700,1.5704758,0.26889092
25119000,1.5704631,0.25162786
25119300,1.5704503,0.23784721
25119600,1.5704374,0.23145343
25119900,1.5704247,0.24437161
25120200,1.5704119,0.2755213
25120500,1.570399,0.29871014
25120800,1.5703863,0.3063348
25121100,1.5703734,0.3072975
25121400,1.5703607,0.30749986
25121700,1.5703478,0.3081524
25122000,1.570335,0.30848762
25122300,1.5703222,0.3084876
25122600,1.5703094,0.3084876
25122900,1.5702965,0.30848756
25123200,1.5702837,0.30848753
25123500,1.5702708,0.30848747
25123800,1.570258,0.30848745
25124100,1.5702451,0.3084874
25124400,1.5702323,0.30848733
25124700,1.5702194,0.30848724
25125000,1.5702065,0.30848715
25125300,1.5701936,0.30848706
25125600,1.5701808,0.30848697
25125900,1.570168,0.30848688
25126200,1.5701551,0.30848676
25126500,1.5701421,0.30848664
25126800,1.5701293,0.30848652
25127100,1.5701164,0.30848637
25127400,1.5701035,0.30848625
25127700,1.5700907,0.3084861
25128000,1.5700778,0.30848593
25128300,1.5700649,0.30848578
25128600,1.5700519,0.3084856
25128900,1.570039,0.30848542
25129200,1.5700262,0.30848524
25129500,1.5700132,0.30848503
25129800,1.5700003,0.30848482
25130100,1.5699874,0.3084846
25130400,1.5699744,0.3084844
25130700,1.5699615,0.30848417
25131000,1.5699486,0.30848393
25131300,1.5699357,0.3084837
25131600,1.5699227,0.30848345
25131900,1.5699097,0.30848318
25132200,1.5698968,0.30848294
25132500,1.5698838,0.30848265
25132800,1.5698708,0.30848238
25133100,1.569858,0.30848208
25133400,1.569845,0.30848178
25133700,1.569832,0.30848148
25134000,1.569819,0.3084812
25134300,1.569806,0.30848086
25134600,1.5697931,0.30848053
25134900,1.5697801,0.3084802
25135200,1.5697671,0.30847988
25135500,1.5697541,0.30847952
25135800,1.5697411,0.30847916
25136100,1.5697281,0.3084788
25136400,1.5697151,0.30847844
25136700,1.569702,0.30847806
25137000,1.569689,0.30847767
25137300,1.569676,0.30847728
25137600,1.569663,0.30847687
25137900,1.56965,0.30847645
25138200,1.569637,0.30847606
25138500,1.569624,0.3084756
25138800,1.569611,0.3084752
25139100,1.5695978,0.30847475
25139400,1.5695848,0.3084743
25139700,1.5695719,0.30847386
25140000,1.5695587,0.30847338
25140300,1.5695457,0.30847293
25140600,1.5695326,0.30847245
25140900,1.5695196,0.30847195
25141200,1.5695065,0.30847147
25141500,1.5694934,0.30847096
25141800,1.5694804,0.30847046
25142100,1.5694673,0.30846995
25142400,1.5694542,0.3084694
25142700,1.5694412,0.30846888
25143000,1.5694281,0.30846834
25143300,1.569415,0.3084678
25143600,1.5694019,0.30846724
25143900,1.5693887,0.3084667
25144200,1.5693758,0.30846614
25144500,1.5693626,0.30846554
25144800,1.5693495,0.30846497
25145100,1.5693364,0.30846438
25145400,1.5693233,0.30846378
25145700,1.5693102,0.3084632
25146000,1.5692971,0.30846256
25146300,1.5692838,0.30846193
25146600,1.5692707,0.3084613
25146900,1.5692576,0.30846068
25147200,1.5692445,0.30846003
25147500,1.5692314,0.30845937
25147800,1.5692182,0.30845872
25148100,1.569205,0.30845806
25148400,1.5691919,0.30845737
25148700,1.5691787,0.30845672
25149000,1.5691656,0.308456
25149300,1.5691525,0.30845532
25149600,1.5691392,0.30845463
25149900,1.5691261,0.30845392
25150200,1.5691129,0.3084532
25150500,1.5690998,0.30845246
25150800,1.5690866,0.30845174
25151100,1.5690733,0.308451
25151400,1.5690602,0.30845025
25151700,1.569047,0.30844948
25152000,1.5690337,0.30844873
25152300,1.5690206,0.30844796
25152600,1.5690074,0.30844718
25152900,1.5689942,0.30844638
25153200,1.5689809,0.3084456
25153500,1.5689677,0.3084448
25153800,1.5689546,0.308444
25154100,1.5689414,0.3084432
25154400,1.5689281,0.30844235
25154700,1.5689149,0.30844152
25155000,1.5689017,0.3084407
25155300,1.5688884,0.30843985
25155600,1.5688752,0.308439
25155900,1.5688618,0.30843812
25156200,1.5688486,0.30843726
25156500,1.5688354,0.3084364
25156800,1.5688221,0.3084355
25157100,1.5688089,0.3084346
25157400,1.5687956,0.3084337
25157700,1.5687823,0.30843282
25158000,1.5687691,0.3084319
25158300,1.5687557,0.30843097
25158600,1.5687425,0.30843005
25158900,1.5687293,0.30842912
25159200,1.5687159,0.30842817
25159500,1.5687027,0.3084272
25159800,1.5686893,0.30842626
25160100,1.5686761,0.3084253
25160400,1.5686628,0.30842432
25160700,1.5686494,0.30842334
25161000,1.5686362,0.30842236
25161300,1.5686228,0.30842137
25161600,1.5686095,0.30842036
25161900,1.5685962,0.30841938
25162200,1.5685829,0.30841836
25162500,1.5685695,0.30841732
25162800,1.5685562,0.3084163
25163100,1.5685428,0.30841526
25163400,1.5685296,0.30841422
25163700,1.5685163,0.30841315
25164000,1.5685029,0.3084121
25164300,1.5684896,0.30841103
25164600,1.5684762,0.30840996
25164900,1.5684628,0.3084089
25165200,1.5684495,0.30840778
25165500,1.568436,0.30840668
25165800,1.5684227,0.30840558
25166100,1.5684093,0.30840448
25166400,1.568396,0.30840334
25166700,1.5683826,0.3084022
25167000,1.5683692,0.30840108
25167300,1.5683558,0.30839995
25167600,1.5683424,0.3083988
25167900,1.568329,0.30839765
25168200,1.5683156,0.3083965
25168500,1.5683023,0.3083953
25168800,1.5682888,0.30839413
25169100,1.5682755,0.30839294
25169400,1.568262,0.30839175
25169700,1.5682486,0.30839056
25170000,1.5682352,0.30838934
25170300,1.5682217,0.30838814
25170600,1.5682083,0.30838692
25170900,1.5681949,0.30838567
25171200,1.5681814,0.30838445
25171500,1.568168,0.3083832
25171800,1.5681546,0.30838194
25172100,1.5681411,0.3083807
25172400,1.5681276,0.3083794
25172700,1.5681143,0.30837816
25173000,1.5681008,0.30837688
25173300,1.5680873,0.30837557
25173600,1.5680739,0.3083743
25173900,1.5680604,0.30837297
25174200,1.5680469,0.30837166
25174500,1.5680335,0.30837035
25174800,1.56802,0.30836904
25175100,1.5680065,0.3083677
25175400,1.5679929,0.30836636
25175700,1.5679795,0.30836502
25176000,1.567966,0.30836365
25176300,1.5679525,0.3083623
25176600,1.567939,0.30836093
25176900,1.5679255,0.30835956
25177200,1.567912,0.30835816
25177500,1.5678985,0.3083568
25177800,1.5678849,0.3083554
25178100,1.5678715,0.308354
25178400,1.5678579,0.30835256
25178700,1.5678444,0.30835116
25179000,1.5678308,0.30834973
25179300,1.5678173,0.3083483
25179600,1.5678037,0.30834684
25179900,1.5677903,0.3083454
25180200,1.5677767,0.30834395
25180500,1.5677631,0.3083425
25180800,1.5677496,0.308341
25181100,1.567736,0.30833954
25181400,1.5677224,0.30833805
25181700,1.5677088,0.30833656
25182000,1.5676954,0.30833507
25182300,1.5676818,0.30833355
25182600,1.5676682,0.30833203
25182900,1.5676546,0.3083305
25183200,1.567641,0.308329
25183500,1.5676274,0.30832747
25183800,1.5676138,0.30832592
25184100,1.5676003,0.30832437
25184400,1.5675867,0.30832282
25184700,1.5675731,4672.3594
25185000,1.5675595,4058.1953
25185300,1.5675458,3896.3237
25185600,1.5675322,3866.1548
25185900,1.5675186,3882.0686
25186200,1.567505,3922.206
25186500,1.5674914,3976.6833
25186800,1.5674777,4038.5168
25187100,1.5674641,4103.252
25187400,1.5674504,4168.4004
25187700,1.5674368,4232.955
25188000,1.5674232,4297.0415
25188300,1.5674095,4361.565
25188600,1.5673959,4427.956
25188900,1.5673822,4498.056
25189200,1.5673686,4574.0244
25189500,1.5673549,4657.163
25189800,1.5673412,4745.0493
25190100,1.5673276,4835.7246
25190400,1.5673139,4928.0728
25190700,1.5673002,5021.3584
25191000,1.5672866,5115.134
25191300,1.5672729,5209.2344
25191600,1.5672592,5303.6763
25191900,1.5672455,5398.3945
25192200,1.5672318,5493.2676
25192500,1.5672181,5588.222
25192800,1.5672044,5683.213
25193100,1.5671906,5778.213
25193400,1.5671769,5873.1914
25193700,1.5671632,5968.131
25194000,1.5671495,6063.024
25194300,1.5671358,6157.868
25194600,1.5671221,6252.6636
25194900,1.5671084,6347.4106
25195200,1.5670947,6442.11
25195500,1.567081,6536.7593
25195800,1.5670671,6631.36
25196100,1.5670534,6725.919
25196400,1.5670397,6820.426
25196700,1.5670259,6912.5776
25197000,1.5670122,6994.6245
25197300,1.5669985,7061.9897
25197600,1.5669847,7113.559
25197900,1.566971,7149.312
25198200,1.5669571,7169.7217
25198500,1.5669434,7175.5483
25198800,1.5669296,7167.7017
25199100,1.5669158,7147.1562
25199400,1.566902,7114.9146
25199700,1.5668882,7071.986
25200000,1.5668745,7019.37
25200300,1.5668607,6956.0786
25200600,1.5668468,6875.864
25200900,1.566833,6776.1553
25201200,1.5668193,6656.8774
25201500,1.5668055,6518.818
25201800,1.5667917,6363.1387
25202100,1.5667778,6191.215
25202400,1.566764,6004.5303
25202700,1.5667502,5804.624
25203000,1.5667363,5593.064
25203300,1.5667225,5371.43
25203600,1.5667087,5141.2773
25203900,1.5666949,4901.48
25204200,1.566681,4644.9634
25204500,1.5666672,4370.6743
25204800,1.5666533,4081.429
25205100,1.5666394,3781.8818
25205400,1.5666256,3476.9988
25205700,1.5666118,1.6635841
25206000,1.5665978,0.29965594
25206300,1.566584,3809.1843
25206600,1.5665702,3012.1064
25206900,1.5665562,437.7606
25207200,1.5665424,709.7152
25207500,1.5665284,453.25555
25207800,1.5665146,222.23483
25208100,1.5665007,30.977207
25208400,1.5664868,0.30643836
25208700,1.5664729,0.30089912
25209000,1.5664591,0.29583275
25209300,1.5664451,0.2909756
25209600,1.5664312,0.28648064
25209900,1.5664173,0.28243855
25210200,1.5664034,0.2791583
25210500,1.5663894,0.27749446
25210800,1.5663755,0.27773544
25211100,1.5663617,0.29359743
25211400,1.5663477,0.29359654
25211700,1.5663338,0.2935956
25212000,1.5663198,0.2935947
25212300,1.5663059,0.29359376
25212600,1.5662919,0.2935928
25212900,1.566278,0.29359186
25213200,1.566264,0.29359093
25213500,1.5662501,0.29358995
25213800,1.5662361,0.293589
25214100,1.5662222,0.293588
25214400,1.5662081,0.29358703
25214700,1.5661942,0.29358605
25215000,1.5661802,0.29358506
25215300,1.5661663,0.29358405
25215600,1.5661522,0.29358304
25215900,1.5661383,0.29358202
25216200,1.5661243,0.293581
25216500,1.5661103,0.29357997
25216800,1.5660963,0.29357892
25217100,1.5660824,0.29357788
25217400,1.5660683,0.29357684
25217700,1.5660543,0.2935758
25218000,1.5660403,0.29357472
25218300,1.5660262,0.29357365
25218600,1.5660123,0.29357257
25218900,1.5659982,0.29357147
25219200,1.5659842,0.2935704
25219500,1.5659702,0.2935693
25219800,1.5659561,0.2935682
25220100,1.565942,0.29356706
25220400,1.5659281,0.29356596
25220700,1.565914,0.29356483
25221000,1.5659,0.2935637
25221300,1.5658859,0.29356253
25221600,1.5658718,0.2935614
25221900,1.5658578,0.29356024
25222200,1.5658437,0.29355907
25222500,1.5658296,0.2935579
25222800,1.5658156,0.29355672
25223100,1.5658015,0.29355553
25223400,1.5657874,0.29355434
25223700,1.5657734,0.29355314
25224000,1.5657593,0.29355195
25224300,1.5657452,0.29355073
25224600,1.565731,0.2935495
25224900,1.565717,0.2935483
25225200,1.5657029,0.29354706
25225500,1.5656888,0.2935458
25225800,1.5656747,0.29354456
25226100,1.5656606,0.2935433
25226400,1.5656465,0.29354206
25226700,1.5656323,0.29354078
25227000,1.5656183,0.29353952
25227300,1.5656041,0.29353824
25227600,1.56559,0.29353693
25227900,1.5655758,0.29353565
25228200,1.5655617,0.29353434
25228500,1.5655476,0.29353303
25228800,1.5655334,0.29353172
25229100,1.5655193,0.2935304
25229400,1.5655051,0.29352906
25229700,1.565491,0.29352772
25230000,1.5654768,0.29352638
25230300,1.5654627,0.29352504
25230600,1.5654485,0.29352367
25230900,1.5654343,0.2935223
25231200,1.5654202,0.29352093
25231500,1.565406,0.29351956
25231800,1.5653918,0.2935182
25232100,1.5653776,0.29351678
25232400,1.5653634,0.29351538
25232700,1.5653492,0.29351398
25233000,1.565335,0.29351255
25233300,1.5653208,0.29351115
25233600,1.5653067,0.29350972
25233900,1.5652925,0.2935083
25234200,1.5652782,0.29350683
25234500,1.565264,0.2935054
25234800,1.5652498,0.29350394
25235100,1.5652356,0.29350248
25235400,1.5652213,0.29350102
25235700,1.5652071,0.29349953
25236000,1.5651928,0.29349807
25236300,1.5651786,0.29349658
25236600,1.5651644,0.29349506
25236900,1.5651501,0.29349357
25237200,1.565136,0.29349205
25237500,1.5651217,0.29349056
25237800,1.5651075,0.293489
25238100,1.5650932,0.2934875
25238400,1.5650789,0.29348597
25238700,1.5650647,0.29348442
25239000,1.5650504,0.29348287
25239300,1.565036,0.2934813
25239600,1.5650218,0.29347974
25239900,1.5650076,0.29347816
25240200,1.5649933,0.29347658
25240500,1.564979,0.293475
25240800,1.5649647,0.29347342
25241100,1.5649503,0.2934718
25241400,1.564936,0.2934702
25241700,1.5649217,0.2934686
25242000,1.5649074,0.293467
25242300,1.5648931,0.29346535
25242600,1.5648788,0.2934637
25242900,1.5648645,0.29346207
25243200,1.5648502,0.29346043
25243500,1.5648359,0.2934588
25243800,1.5648216,0.29345712
25244100,1.5648072,0.29345545
25244400,1.5647929,0.29345378
25244700,1.5647786,0.2934521
25245000,1.5647643,0.29345042
25245300,1.5647498,0.29344872
25245600,1.5647355,0.29344702
25245900,1.5647212,0.29344532
25246200,1.5647068,0.2934436
25246500,1.5646925,0.2934419
25246800,1.5646781,0.29344016
25247100,1.5646638,0.2934384
25247400,1.5646493,0.29343668
25247700,1.564635,0.29343492
25248000,1.5646206,0.29343316
25248300,1.5646062,0.2934314
25248600,1.5645919,0.29342964
25248900,1.5645775,0.29342785
25249200,1.564563,0.29342607
25249500,1.5645486,0.29342428
25249800,1.5645343,0.2934225
25250100,1.5645199,0.2934207
25250400,1.5645055,0.29341888
25250700,1.5645195,0.29341707
25251000,1.5645151,0.29341525
25251300,1.5645217,0.29341343
25251600,1.5645323,0.29341158
25251900,1.5645446,0.29340973
25252200,1.5645591,0.2934079
25252500,1.5645788,0.29340604
25252800,1.5646011,0.29340416
25253100,1.564624,0.29340228
25253400,1.5646466,0.2934004
25253700,1.5646693,0.29339853
25254000,1.5646918,0.29339665
25254300,1.5647143,0.29339474
25254600,1.5647367,0.29339284
25254900,1.5647591,0.29339093
25255200,1.5647815,0.29338902
25255500,1.5648038,0.2933871
25255800,1.5648261,0.29338515
25256100,1.5648484,0.2933832
25256400,1.5648706,0.29338127
25256700,1.5648928,0.29337934
25257000,1.564915,0.29337737
25257300,1.564937,0.2933754
25257600,1.5649589,0.29337344
25257900,1.5649809,0.29337147
25258200,1.5650028,0.29336947
25258500,1.5650244,0.29336748
25258800,1.5650458,0.29336548
25259100,1.5650669,0.29336348
25259400,1.5650874,0.29336146
25259700,1.5651075,0.29335946
25260000,1.5651267,0.29335743
25260300,1.5651449,0.29335538
25260600,1.5651623,4992.4644
25260900,1.5651789,4852.45
25261200,1.5651946,5054.8037
25261500,1.5652096,5350.6787
25261800,1.565224,5673.7915
25262100,1.5652381,6001.565
25262400,1.5652516,6323.5425
25262700,1.5652647,6635.3296
25263000,1.5652773,6935.743
25263300,1.5652897,7225.3584
25263600,1.5653017,7505.5103
25263900,1.5653132,7777.8193
25264200,1.5653244,8043.9834
25264500,1.5653353,8305.652
25264800,1.5653458,8564.381
25265100,1.5653561,8927.841
25265400,1.5653664,9219.812
25265700,1.5653766,9487.394
25266000,1.565387,9746.36
25266300,1.5653973,10001.288
25266600,1.5654075,10254.0205
25266900,1.5654179,10505.546
25267200,1.5654281,10756.41
25267500,1.5654385,11007.037
25267800,1.5654488,11257.791
25268100,1.565459,11508.991
25268400,1.5654694,11760.958
25268700,1.5654796,12016.8545
25269000,1.5654899,12286.596
25269300,1.5655003,12603.4
25269600,1.5655105,12977.176
25269900,1.5655208,13392.719
25270200,1.5655311,13834.86
25270500,1.5655414,14290.079
25270800,1.5655516,14745.028
25271100,1.565562,15189.101
25271400,1.5655723,15615.353
25271700,1.5655825,16017.669
25272000,1.5655929,16390.17
25272300,1.5656031,16706.465
25272600,1.5656134,16981.195
25272900,1.5656238,17251.521
25273200,1.565634,17526.172
25273500,1.5656443,17801.98
25273800,1.5656545,18078.713
25274100,1.5656649,18357.018
25274400,1.5656751,18638.639
25274700,1.5656854,18925.035
25275000,1.5656958,19216.451
25275300,1.565706,19512.523
25275600,1.5657163,19812.975
25275900,1.5657265,20184.955
25276200,1.5657369,20628.992
25276500,1.5657471,21086.588
25276800,1.5657574,21643.285
25277100,1.5657676,22219.436
25277400,1.565778,22764.33
25277700,1.5657883,23271.018
25278000,1.5657985,23743.922
25278300,1.5658088,24189.918
25278600,1.565819,24614.535
25278900,1.5658294,25020.088
25279200,1.5658396,25405.1
25279500,1.5658499,25764.543
25279800,1.5658602,26087.053
25280100,1.5658704,26373.57
25280400,1.5658808,26626.691
25280700,1.565891,26849.21
25281000,1.5659013,27043.928
25281300,1.5659115,27213.559
25281600,1.5659218,27360.58
25281900,1.5659322,27487.207
25282200,1.5659424,27595.383
25282500,1.5659527,27686.945
25282800,1.5659629,27763.537
25283100,1.5659732,27813.613
25283400,1.5659834,27805.416
25283700,1.5659937,27734.031
25284000,1.566004,27597.873
25284300,1.5660143,27397.158
25284600,1.5660245,27133.004
25284900,1.5660348,26807.105
25285200,1.566045,26421.312
25285500,1.5660553,25977.238
25285800,1.5660655,25476.312
25286100,1.5660758,24920.236
25286400,1.5660862,24311.248
25286700,1.5660964,23627.977
25287000,1.5661067,22825.639
25287300,1.5661169,21920.744
25287600,1.5661272,20940.799
25287900,1.5661374,19915.69
25288200,1.5661477,18874.62
25288500,1.5661579,17844.576
25288800,1.5661682,16849.525
25289100,1.5661784,15910.166
25289400,1.5661887,15044.102
25289700,1.566199,14271.956
25290000,1.5662092,13645.395
25290300,1.5662194,13126.981
25290600,1.5662297,12635.419
25290900,1.5662401,12148.027
25291200,1.5662503,11660.582
25291500,1.5662606,11173.652
25291800,1.5662708,10688.848
25292100,1.5662811,10208.169
25292400,1.5662913,9733.37
25292700,1.5663016,9265.419
25293000,1.5663118,8805.127
25293300,1.5663221,8352.644
25293600,1.5663323,7907.9834
25293900,1.5663426,7469.756
25294200,1.5663528,7034.5195
25294500,1.566363,6602.7915
25294800,1.5663732,6176.7563
25295100,1.5663835,5759.392
25295400,1.5663937,5375.037
25295700,1.566404,5016.0913
25296000,1.5664142,4672.3906
25296300,1.5664245,4342.0933
25296600,1.5664347,4025.5579
25296900,1.566445,3723.9534
25297200,1.5664552,3438.6968
25297500,1.5664655,0.2989491
25297800,1.5664757,0.29893774
25298100,1.566486,0.2989268
25298400,1.5664963,0.29891598
25298700,1.5665065,0.29890516
25299000,1.5665166,0.29889432
25299300,1.5665269,0.2988835
25299600,1.5665371,0.29887265
25299900,1.5665474,0.2988618
25300200,1.5665576,0.29885095
25300500,1.5665679,0.2988401
25300800,1.5665781,0.29882926
25301100,1.5665884,0.2988184
25301400,1.5665985,0.29880753
25301700,1.5666088,0.29879665
25302000,1.566619,0.2987858
25302300,1.5666293,0.29877493
25302600,1.5666395,0.29876405
25302900,1.5666498,0.29875314
25303200,1.5666599,0.29874226
25303500,1.5666702,0.2987314
25303800,1.5666804,0.29872048
25304100,1.5666907,0.29870957
25304400,1.5667009,0.2986987
25304700,1.5667111,0.2986878
25305000,1.5667213,0.29867685
25305300,1.5667316,0.29866594
25305600,1.5667418,0.29865503
25305900,1.566752,0.2986441
25306200,1.5667622,0.29863316
25306500,1.5667725,0.29862225
25306800,1.5667827,0.2986113
25307100,1.5667928,0.29860038
25307400,1.5668031,0.2985894
25307700,1.5668133,0.29857847
25308000,1.5668236,0.29856753
25308300,1.5668337,0.29855657
25308600,1.566844,0.2985456
25308900,1.5668542,0.29853463
25309200,1.5668645,0.29852366
25309500,1.5668746,0.2985127
25309800,1.5668849,0.29850173
25310100,1.5668951,0.29849073
25310400,1.5669053,0.29847977
25310700,1.5669155,0.29846877
25311000,1.5669258,0.29845777
25311300,1.5669359,0.29844677
25311600,1.5669461,0.29843578
25311900,1.5669564,0.29842478
25312200,1.5669665,0.29841378
25312500,1.5669768,0.29840276
25312800,1.566987,0.29839176
25313100,1.5669972,0.29838073
25313400,1.5670074,0.2983697
25313700,1.5670176,0.29835868
25314000,1.5670278,0.29834765
25314300,1.567038,0.2983366
25314600,1.5670482,0.29832557
25314900,1.5670584,0.2983145
25315200,1.5670686,0.29830348
25315500,1.5670788,0.29829243
25315800,1.5670891,0.29828137
25316100,1.5670992,0.29827031
25316400,1.5671095,0.29825926
25316700,1.5671196,0.29824817
25317000,1.5671299,0.29823712
25317300,1.56714,0.29822603
25317600,1.5671502,0.29821494
25317900,1.5671604,0.2982039
25318200,1.5671706,0.29819277
25318500,1.5671808,0.29818168
25318800,1.567191,0.2981706
25319100,1.5672011,0.2981595
25319400,1.5672114,0.2981484
25319700,1.5672215,0.29813728
25320000,1.5672318,0.2981262
25320300,1.5672419,0.29811507
25320600,1.5672522,0.29810396
25320900,1.5672623,0.2980928
