Time,chi.chi.QEva_flow,heaPum.heaPum.QCon_flow
24344400,12919.166,0.02145091
24344700,12577.43,0.021450562
24345000,12251.287,0.021450216
24345300,11940.528,0.021449868
24345600,11675.753,0.02144952
24345900,11504.095,0.021449171
24346200,11362.885,0.021448823
24346500,11237.942,0.021448474
24346800,11125.364,0.021448128
24347100,0.043888856,0.02144778
24347400,0.043789823,0.021447431
24347700,0.043789685,0.021447083
24348000,0.043789312,0.021446735
24348300,0.043788955,0.021446386
24348600,0.043788597,0.02144604
24348900,0.043788243,0.021445692
24349200,0.043787885,0.021445343
24349500,0.043787528,0.021444995
24349800,0.04378717,0.021444647
24350100,0.043786813,0.021444298
24350400,0.04378646,0.021443952
24350700,0.0437861,0.021443604
24351000,0.043785743,0.021443255
24351300,0.043785386,0.021442907
24351600,0.04378503,0.021442559
24351900,0.04378467,0.021442212
24352200,0.043784317,0.021441864
24352500,0.04378396,0.021441516
24352800,0.0437836,0.021441167
24353100,0.043783244,0.02144082
24353400,0.043782886,0.021440472
24353700,0.04378253,0.021440124
24354000,0.043782175,0.021439776
24354300,0.043781817,0.021439428
24354600,0.04378146,0.021439081
24354900,0.0437811,0.021438733
24355200,0.043780744,0.021438384
24355500,0.043780386,0.021438036
24355800,0.043780033,0.02143769
24356100,0.043779675,0.021437341
24356400,0.043779317,0.021436993
24356700,0.04377896,0.021436645
24357000,0.043778602,0.021436296
24357300,0.043778244,0.02143595
24357600,0.04377789,0.021435602
24357900,0.043777533,0.021435253
24358200,0.043777175,0.021434905
24358500,0.043776818,0.021434559
24358800,0.04377646,0.02143421
24359100,0.043776102,0.021433862
24359400,0.043775745,0.021433514
24359700,0.04377539,0.021433167
24360000,0.043775033,0.021432819
24360300,0.043774676,0.02143247
24360600,0.043774318,0.021432122
24360900,0.04377396,0.021431776
24361200,0.043773603,0.021431427
24361500,0.043773245,0.02143108
24361800,0.04377289,0.021430733
24362100,0.043772534,0.021430384
24362400,0.043772176,0.021430036
24362700,0.04377182,0.021429688
24363000,0.04377146,0.021429341
24363300,0.043771103,0.021428993
24363600,0.043770745,0.021428645
24363900,0.04377039,0.021428296
24364200,0.043770034,0.02142795
24364500,0.043769676,0.021427602
24364800,0.04376932,0.021427253
24365100,0.04376896,0.021426907
24365400,0.043768603,0.021426558
24365700,0.043768246,0.02142621
24366000,0.043767888,0.021425864
24366300,0.043767534,0.021425515
24366600,0.043767177,0.021425167
24366900,0.04376682,0.021424819
24367200,0.04376646,0.021424472
24367500,0.043766104,0.021424124
24367800,0.043765746,0.021423776
24368100,0.04376539,0.02142343
24368400,0.04376503,0.021423081
24368700,0.043764673,0.021422733
24369000,0.04376432,0.021422386
24369300,0.04376396,0.021422038
24369600,0.043763604,0.02142169
24369900,0.043763246,0.021421343
24370200,0.04376289,0.021420995
24370500,0.04376253,0.021420646
24370800,0.043762174,0.0214203
24371100,0.043761816,0.021419952
24371400,0.04376146,0.021419603
24371700,0.0437611,0.021419257
24372000,0.043760747,0.021418909
24372300,0.04376039,0.02141856
24372600,0.04376003,0.021418214
24372900,0.043759674,0.021417866
24373200,0.043759316,0.021417517
24373500,0.04375896,0.02141717
24373800,0.0437586,0.021416822
24374100,0.043758243,0.021416474
24374400,0.043757886,0.021416128
24374700,0.043757528,0.02141578
24375000,0.043757174,0.021415433
24375300,0.043756817,0.021415085
24375600,0.04375646,0.021414736
24375900,0.0437561,0.02141439
24376200,0.043755744,0.021414042
24376500,0.043755386,0.021413693
24376800,0.04375503,0.021413347
24377100,0.04375467,0.021412998
24377400,0.043754313,0.021412652
24377700,0.043753956,0.021412304
24378000,0.043753598,0.021411955
24378300,0.04375324,0.021411609
24378600,0.043752883,0.02141126
24378900,0.04375253,0.021410912
24379200,0.04375217,0.021410566
24379500,0.043751813,0.021410218
24379800,0.043751456,0.021409871
24380100,0.0437511,0.021409523
24380400,0.04375074,0.021409174
24380700,0.043750383,0.021408828
24381000,0.043750025,0.02140848
24381300,0.043749668,0.021408133
24381600,0.04374931,0.021407785
24381900,0.043748952,0.021407437
24382200,0.043748595,0.02140709
24382500,0.043748237,0.021406742
24382800,0.04374788,0.021406395
24383100,0.043747522,0.021406047
24383400,0.043747164,0.0214057
24383700,0.043746807,0.021405352
24384000,0.043746453,0.021405004
24384300,0.043746095,0.021404658
24384600,0.043745738,0.02140431
24384900,0.04374538,0.021403963
24385200,0.043745022,0.021403614
24385500,0.043744665,0.021403268
24385800,0.043744307,0.02140292
24386100,0.04374395,0.021402571
24386400,0.04374359,0.021402225
24386700,0.05180807,0.021401877
24387000,0.063591234,0.02140153
24387300,0.07184713,0.021401182
24387600,0.07558009,0.021400835
24387900,0.07695328,0.021400487
24388200,0.07782671,0.02140014
24388500,0.07840765,0.021399792
24388800,0.06785393,0.021399444
24389100,0.056264155,0.021399098
24389400,0.052167237,0.02139875
24389700,0.05118812,0.021398403
24390000,1594.5405,0.021398054
24390300,1770.4286,0.021397708
24390600,1973.8972,0.02139736
24390900,2192.2747,0.021397013
24391200,2418.9377,0.021396665
24391500,2649.6426,0.021396318
24391800,2881.4255,0.02139597
24392100,3112.3242,0.021395624
24392400,3341.3315,0.021395275
24392700,3568.2622,0.021394929
24393000,3793.5994,0.02139458
24393300,4018.3179,0.021394234
24393600,4243.7397,0.021393886
24393900,4472.8037,0.02139354
24394200,4713.3247,0.021393191
24394500,4969.852,0.021392845
24394800,5243.231,0.021392496
24395100,5531.8003,0.02139215
24395400,5832.172,0.021391802
24395700,6139.767,0.021391455
24396000,6449.2324,0.021391107
24396300,6754.82,0.02139076
24396600,7050.6772,0.021390412
24396900,7331.047,0.021390066
24397200,7590.3545,0.021389717
24397500,7824.754,0.02138937
24397800,8036.2266,0.021389022
24398100,8226.17,0.021388676
24398400,8395.1875,0.021388328
24398700,8543.549,0.021387981
24399000,8671.386,0.021387633
24399300,8778.752,0.021387286
24399600,8865.636,0.021386938
24399900,8931.986,0.021386592
24400200,8977.725,0.021386243
24400500,9002.739,0.021385897
24400800,9006.873,0.021385549
24401100,8988.632,0.021385202
24401400,8944.377,0.021384856
24401700,8875.851,0.021384507
24402000,8787.225,0.021384161
24402300,8683.401,0.021383813
24402600,8569.457,0.021383466
24402900,8450.481,0.021383118
24403200,8331.571,0.021382771
24403500,8217.827,0.021382423
24403800,8114.409,0.021382077
24404100,8026.5386,0.02138173
24404400,7959.491,0.021381382
24404700,7916.152,0.021381035
24405000,7891.382,0.021380687
24405300,7880.5757,0.02138034
24405600,7880.623,0.021379992
24405900,7888.557,0.021379646
24406200,7901.4614,0.0213793
24406500,7916.4346,0.021378951
24406800,7930.572,0.021378605
24407100,7940.9653,0.021378256
24407400,7944.7144,0.02137791
24407700,7938.9316,0.021377563
24408000,7920.7573,0.021377215
24408300,7887.6094,0.021376869
24408600,7839.0366,0.02137652
24408900,7776.679,0.021376174
24409200,7702.952,0.021375827
24409500,7620.5723,0.02137548
24409800,7532.374,0.021375133
24410100,7441.2363,0.021374784
24410400,7350.052,0.021374438
24410700,7261.7134,0.021374092
24411000,7179.1113,0.021373743
24411300,7105.1426,0.021373397
24411600,7042.6475,0.021373048
24411900,6993.48,0.021372702
24412200,6954.868,0.021372356
24412500,6925.0674,0.021372007
24412800,6903.165,0.02137166
24413100,6888.484,0.021371312
24413400,6880.4365,0.021370966
24413700,6878.475,0.02137062
24414000,6882.0737,0.021370271
24414300,6890.7373,0.021369925
24414600,6903.961,0.021369578
24414900,6921.1914,0.02136923
24415200,6941.8486,0.021368884
24415500,6968.392,0.021368537
24415800,7010.8105,0.021368189
24416100,7071.9976,0.021367842
24416400,7150.3105,0.021367496
24416700,7242.3237,0.021367148
24417000,7343.6206,0.021366801
24417300,7449.2266,0.021366453
24417600,7553.813,0.021366106
24417900,7651.8643,0.02136576
24418200,7737.807,0.021365412
24418500,7806.0796,0.021365065
24418800,7851.1973,0.021364719
24419100,7867.6167,0.02136437
24419400,7852.2666,0.021364024
24419700,7807.635,0.021363677
24420000,7738.5845,0.02136333
24420300,7650.7866,0.021362983
24420600,7550.2246,0.021362636
24420900,7442.9644,0.02136229
24421200,7335.0654,0.021361941
24421500,7232.552,0.021361595
24421800,7141.4355,0.021361249
24422100,7067.738,0.0213609
24422400,7017.514,0.021360554
24422700,6992.549,0.021360207
24423000,6980.2407,0.021359859
24423300,6973.6196,0.021359513
24423600,6969.985,0.021359166
24423900,6967.969,0.021358818
24424200,6966.873,0.021358471
24424500,6966.2964,0.021358125
24424800,6966.017,0.021357778
24425100,6965.905,0.02135743
24425400,6965.883,0.021357084
24425700,6965.9067,0.021356737
24426000,6965.9526,0.021356389
24426300,6965.9883,0.021356042
24426600,6965.938,0.021355696
24426900,6965.7725,0.02135535
24427200,6965.491,0.021355001
24427500,6965.1045,0.021354655
24427800,6964.63,0.021354308
24428100,6964.087,0.02135396
24428400,6963.499,0.021353614
24428700,6962.8926,0.021353267
24429000,6962.2964,0.02135292
24429300,6961.7383,0.021352572
24429600,6961.2676,0.021352226
24429900,6964.4414,0.02135188
24430200,6983.655,0.021351533
24430500,7023.316,0.021351185
24430800,7082.7217,0.021350838
24431100,7159.187,0.021350492
24431400,7249.0273,0.021350145
24431700,7347.968,0.021349797
24432000,7451.3433,0.02134945
24432300,7554.253,0.021349104
24432600,7651.6787,0.021348758
24432900,7738.55,0.02134841
24433200,7809.842,0.021348063
24433500,0.04361386,0.021347716
24433800,0.04365727,0.02134737
24434100,0.043652616,0.021347024
24434400,0.043652244,0.021346675
24434700,0.04365185,0.021346329
24435000,0.043651544,0.021345982
24435300,0.04365124,0.021345636
24435600,0.043650936,0.021345288
24435900,0.043650635,0.021344941
24436200,0.04365033,0.021344595
24436500,0.043650027,0.021344248
24436800,0.043649722,0.021343902
24437100,0.04364942,0.021343553
24437400,0.04364912,0.021343207
24437700,0.043648813,0.02134286
24438000,0.04364851,0.021342514
24438300,0.043648206,0.021342168
24438600,0.043647904,0.02134182
24438900,0.0436476,0.021341473
24439200,0.043647297,0.021341126
24439500,0.043646995,0.02134078
24439800,0.04364669,0.021340434
24440100,0.043646388,0.021340085
24440400,0.043646082,0.021339739
24440700,0.04364578,0.021339392
24441000,0.043645475,0.021339046
24441300,0.043645173,0.0213387
24441600,0.043644868,0.021338353
24441900,0.043644566,0.021338005
24442200,0.04364426,0.021337658
24442500,0.04364396,0.021337312
24442800,0.043643657,0.021336965
24443100,0.04364335,0.021336619
24443400,0.04364305,0.021336272
24443700,0.043642744,0.021335924
24444000,0.043642443,0.021335578
24444300,0.043642137,0.021335231
24444600,0.043641835,0.021334885
24444900,0.04364153,0.021334538
24445200,0.04364123,0.021334192
24445500,0.043640923,0.021333843
24445800,0.04364062,0.021333497
24446100,0.043640316,0.02133315
24446400,0.043640014,0.021332804
24446700,0.04363971,0.021332458
24447000,0.043639407,0.021332111
24447300,0.0436391,0.021331765
24447600,0.0436388,0.021331416
24447900,0.043638494,0.02133107
24448200,0.043638192,0.021330724
24448500,0.043637887,0.021330377
24448800,0.043637585,0.02133003
24449100,0.04363728,0.021329684
24449400,0.043636978,0.021329338
24449700,0.043636672,0.021328991
24450000,0.04363637,0.021328643
24450300,0.043636065,0.021328297
24450600,0.043635763,0.02132795
24450900,0.043635458,0.021327604
24451200,0.043635156,0.021327257
24451500,0.04363485,0.02132691
24451800,0.04363455,0.021326564
24452100,0.043634243,0.021326218
24452400,0.04363394,0.021325871
24452700,0.043633636,0.021325523
24453000,0.043633334,0.021325177
24453300,0.04363303,0.02132483
24453600,0.043632727,0.021324484
24453900,0.04363242,0.021324137
24454200,0.04363212,0.02132379
24454500,0.043631814,0.021323444
24454800,0.043631513,0.021323098
24455100,0.043631207,0.021322751
24455400,0.0436309,0.021322405
24455700,0.0436306,0.021322059
24456000,0.043630295,0.021321712
24456300,0.043629993,0.021321364
24456600,0.043629687,0.021321017
24456900,0.043629386,0.02132067
24457200,0.04362908,0.021320324
24457500,0.04362878,0.021319978
24457800,0.043628473,0.021319631
24458100,0.04362817,0.021319285
24458400,0.043627866,0.021318939
24458700,0.04362756,0.021318592
24459000,0.04362726,0.021318246
24459300,0.043626953,0.0213179
24459600,0.04362665,0.021317553
24459900,0.043626346,0.021317206
24460200,0.043626044,0.02131686
24460500,0.04362574,0.021316513
24460800,0.043625433,0.021316167
24461100,0.04362513,0.02131582
24461400,0.043624826,0.021315474
24461700,0.043624524,0.021315126
24462000,0.04362422,0.02131478
24462300,0.043623917,0.021314433
24462600,0.04362361,0.021314086
24462900,0.043623306,0.02131374
24463200,0.043623004,0.021313393
24463500,0.0436227,0.021313047
24463800,0.043622397,0.0213127
24464100,0.04362209,0.021312354
24464400,0.043621786,0.021312008
24464700,0.043621484,0.021311661
24465000,0.04362118,0.021311315
24465300,0.043620877,0.021310968
24465600,0.04362057,0.021310622
24465900,0.043620266,0.021310275
24466200,0.043619964,0.021309929
24466500,0.04361966,0.021309583
24466800,0.043619357,0.021309236
24467100,0.04361905,0.02130889
24467400,0.043618746,0.021308543
24467700,0.043618444,0.021308197
24468000,0.04361814,0.02130785
24468300,0.043617837,0.021307504
24468600,0.04361753,0.021307157
24468900,0.043617226,0.02130681
24469200,0.043616924,0.021306464
24469500,0.04361662,0.021306118
24469800,0.043616317,0.021305772
24470100,0.04361601,0.021305425
24470400,0.043615706,0.021305079
24470700,0.043615405,0.021304732
24471000,0.0436151,0.021304386
24471300,0.043614794,0.02130404
24471600,0.04361449,0.021303693
24471900,0.043614186,0.021303348
24472200,0.04361388,0.021303002
24472500,0.04361358,0.021302655
24472800,0.043613274,0.021302309
24473100,0.054675173,0.021301962
24473400,0.06603988,0.021301616
24473700,0.073754504,0.02130127
24474000,0.07724295,0.021300923
24474300,0.07849438,0.021300577
24474600,0.07919922,0.02130023
24474900,0.07904874,0.021299884
24475200,0.0637538,0.021299537
24475500,0.055456623,0.02129919
24475800,0.052578118,0.021298844
24476100,1579.825,0.021298498
24476400,1731.1211,0.021298151
24476700,1892.1252,0.021297805
24477000,2049.0173,0.021297459
24477300,2196.6846,0.021297112
24477600,2334.5344,0.021296768
24477900,2464.118,0.021296421
24478200,2588.0032,0.021296075
24478500,2709.2097,0.021295728
24478800,2830.8835,0.021295382
24479100,2956.1367,0.021295035
24479400,3087.9558,0.021294689
24479700,3229.1619,0.021294342
24480000,3382.4014,0.021293996
24480300,3551.0728,0.02129365
24480600,3740.9521,0.021293303
24480900,3955.522,0.021292958
24481200,4195.5415,0.021292612
24481500,4459.66,0.021292266
24481800,4744.6777,0.021291919
24482100,5045.9136,0.021291573
24482400,5357.5967,0.021291226
24482700,5673.276,0.02129088
24483000,5986.2305,0.021290533
24483300,6289.816,0.021290187
24483600,6577.693,0.02128984
24483900,6846.63,0.021289496
24484200,7102.749,0.02128915
24484500,7349.146,0.021288803
24484800,7586.0205,0.021288456
24485100,7812.237,0.02128811
24485400,8026.0654,0.021287763
24485700,8225.4375,0.021287417
24486000,8408.101,0.02128707
24486300,8571.7295,0.021286726
24486600,8713.981,0.02128638
24486900,8832.523,0.021286033
24487200,8925.032,0.021285687
24487500,8980.256,0.02128534
24487800,8970.327,0.021284994
24488100,8891.381,0.021284647
24488400,8752.816,0.021284303
24488700,8567.387,0.021283956
24489000,8348.892,0.02128361
24489300,8111.3403,0.021283263
24489600,7868.46,0.021282917
24489900,7633.674,0.02128257
24490200,7420.194,0.021282226
24490500,7241.1353,0.02128188
24490800,7109.776,0.021281533
24491100,7029.556,0.021281186
24491400,6974.5005,0.02128084
24491700,6931.133,0.021280494
24492000,6895.352,0.021280149
24492300,6865.9653,0.021279803
24492600,6843.1406,0.021279456
24492900,6827.682,0.02127911
24493200,6820.7554,0.021278763
24493500,6823.7485,0.021278417
24493800,6838.1924,0.021278072
24494100,6865.701,0.021277726
24494400,6907.946,0.02127738
24494700,6964.628,0.021277033
24495000,7029.267,0.021276686
24495300,7098.1685,0.021276342
24495600,7169.8105,0.021275995
24495900,7243.495,0.021275649
24496200,7318.929,0.021275302
24496500,7395.9946,0.021274956
24496800,7474.551,0.021274611
24497100,7554.397,0.021274265
24497400,7635.4546,0.021273918
24497700,7717.729,0.021273572
24498000,7801.23,0.021273227
24498300,7887.9907,0.021272881
24498600,7986.196,0.021272535
24498900,8132.0044,0.021272188
24499200,8313.011,0.021271842
24499500,8524.845,0.021271497
24499800,8762.663,0.02127115
24500100,9012.098,0.021270804
24500400,9262.095,0.021270458
24500700,9501.186,0.021270113
24501000,9717.799,0.021269767
24501300,9903.8,0.02126942
24501600,10043.353,0.021269074
24501900,10130.223,0.02126873
24502200,10173.522,0.021268383
24502500,10179.459,0.021268036
24502800,10153.601,0.02126769
24503100,10101.578,0.021267345
24503400,10029.797,0.021266999
24503700,9946.51,0.021266652
24504000,9853.901,0.021266306
24504300,9756.67,0.021265961
24504600,9659.481,0.021265615
24504900,9567.254,0.021265268
24505200,9484.708,0.021264922
24505500,9416,0.021264577
24505800,9362.733,0.02126423
24506100,9324.672,0.021263884
24506400,9300.631,0.021263538
24506700,9288.755,0.021263193
24507000,9286.805,0.021262847
24507300,9292.111,0.0212625
24507600,9301.706,0.021262156
24507900,9312.458,0.02126181
24508200,9321.073,0.021261463
24508500,9324.154,0.021261116
24508800,9318.226,0.021260772
24509100,9290.409,0.021260425
24509400,9211.284,0.021260079
24509700,9084.61,0.021259734
24510000,8925.535,0.021259388
24510300,8806.445,0.021259042
24510600,8692.375,0.021258695
24510900,8574.782,0.02125835
24511200,8454.06,0.021258004
24511500,8332.855,0.021257658
24511800,8214.606,0.021257313
24512100,8103.1113,0.021256967
24512400,8002.328,0.02125662
24512700,7913.7993,0.021256275
24513000,7831.3716,0.021255929
24513300,7751.819,0.021255583
24513600,7673.916,0.021255238
24513900,7597.0303,0.021254892
24514200,7520.781,0.021254545
24514500,7444.909,0.0212542
24514800,7369.2085,0.021253854
24515100,7293.4897,0.021253508
24515400,7217.5728,0.021253163
24515700,7141.2695,0.021252817
24516000,7064.332,0.02125247
24516300,6984.6,0.021252126
24516600,6895.4287,0.021251779
24516900,6795.45,0.021251433
24517200,6686.684,0.021251088
24517500,6572.1504,0.021250742
24517800,6455.369,0.021250395
24518100,6340.0674,0.02125005
24518400,6230.056,0.021249704
24518700,6129.219,0.021249358
24519000,6041.5083,0.021249013
24519300,5970.932,0.021248667
24519600,5921.62,0.021248322
24519900,0.04269873,0.021247976
24520200,0.042562887,0.02124763
24520500,0.04256417,0.021247284
24520800,0.042564094,0.021246938
24521100,0.042563833,0.021246592
24521400,0.04256357,0.021246247
24521700,0.042563304,0.0212459
24522000,0.04256304,0.021245556
24522300,0.042562775,0.02124521
24522600,0.04256251,0.021244863
24522900,0.042562246,0.021244518
24523200,0.04256198,0.021244172
24523500,0.042561717,0.021243827
24523800,0.042561453,0.021243481
24524100,0.042561192,0.021243135
24524400,0.042560928,0.02124279
24524700,0.042560663,0.021242443
24525000,0.0425604,0.021242097
24525300,0.042560134,0.021241752
24525600,0.04255987,0.021241406
24525900,0.042559605,0.021241061
24526200,0.04255934,0.021240715
24526500,0.042559076,0.02124037
24526800,0.04255881,0.021240024
24527100,0.042558547,0.021239677
24527400,0.042558283,0.021239333
24527700,0.042558018,0.021238986
24528000,0.042557754,0.021238642
24528300,0.04255749,0.021238295
24528600,0.042557225,0.02123795
24528900,0.04255696,0.021237604
24529200,0.042556696,0.021237258
24529500,0.04255643,0.021236913
24529800,0.042556167,0.021236567
24530100,0.042555902,0.021236222
24530400,0.042555638,0.021235876
24530700,0.042555373,0.021235531
24531000,0.04255511,0.021235185
24531300,0.042554844,0.021234838
24531600,0.04255458,0.021234494
24531900,0.042554315,0.021234147
24532200,0.04255405,0.021233803
24532500,0.042553786,0.021233456
24532800,0.04255352,0.021233112
24533100,0.042553257,0.021232765
24533400,0.042552993,0.02123242
24533700,0.04255273,0.021232074
24534000,0.042552464,0.02123173
24534300,0.0425522,0.021231383
24534600,0.042551935,0.021231038
24534900,0.04255167,0.021230692
24535200,0.042551406,0.021230346
24535500,0.04255114,0.021230001
24535800,0.042550877,0.021229655
24536100,0.042550612,0.02122931
24536400,0.042550348,0.021228964
24536700,0.042550083,0.021228619
24537000,0.04254982,0.021228272
24537300,0.042549554,0.021227928
24537600,0.04254929,0.021227581
24537900,0.042549025,0.021227237
24538200,0.04254876,0.02122689
24538500,0.042548496,0.021226546
24538800,0.04254823,0.0212262
24539100,0.042547967,0.021225855
24539400,0.042547703,0.021225508
24539700,0.04254744,0.021225164
24540000,0.042547174,0.021224817
24540300,0.04254691,0.021224473
24540600,0.042546645,0.021224126
24540900,0.04254638,0.021223782
24541200,0.042546116,0.021223435
24541500,0.04254585,0.02122309
24541800,0.042545587,0.021222744
24542100,0.042545322,0.0212224
24542400,0.042545054,0.021222053
24542700,0.04254479,0.021221709
24543000,0.042544525,0.021221364
24543300,0.04254426,0.021221017
24543600,0.042543996,0.021220673
24543900,0.04254373,0.021220326
24544200,0.042543467,0.021219982
24544500,0.042543203,0.021219635
24544800,0.04254294,0.02121929
24545100,0.042542674,0.021218944
24545400,0.04254241,0.0212186
24545700,0.042542145,0.021218253
24546000,0.04254188,0.021217909
24546300,0.042541612,0.021217564
24546600,0.042541347,0.021217218
24546900,0.042541083,0.021216873
24547200,0.04254082,0.021216527
24547500,0.042540554,0.021216182
24547800,0.04254029,0.021215836
24548100,0.042540025,0.021215491
24548400,0.04253976,0.021215145
24548700,0.042539496,0.0212148
24549000,0.04253923,0.021214455
24549300,0.042538963,0.021214109
24549600,0.0425387,0.021213764
24549900,0.042538434,0.021213418
24550200,0.04253817,0.021213073
24550500,0.042537905,0.021212727
24550800,0.04253764,0.021212382
24551100,0.042537376,0.021212038
24551400,0.04253711,0.021211691
24551700,0.042536844,0.021211347
24552000,0.04253658,0.021211
24552300,0.042536315,0.021210656
24552600,0.04253605,0.021210311
24552900,0.042535786,0.021209965
24553200,0.04253552,0.02120962
24553500,0.042535257,0.021209273
24553800,0.04253499,0.021208929
24554100,0.042534724,0.021208584
24554400,0.04253446,0.021208238
24554700,0.042534195,0.021207893
24555000,0.04253393,0.021207547
24555300,0.042533666,0.021207202
24555600,0.0425334,0.021206858
24555900,0.042533133,0.021206511
24556200,0.04253287,0.021206167
24556500,0.042532604,0.021205822
24556800,0.04253234,0.021205476
24557100,0.042532075,0.021205131
24557400,0.04253181,0.021204785
24557700,0.042531542,0.02120444
24558000,0.042531278,0.021204095
24558300,0.042531013,0.021203749
24558600,0.04253075,0.021203404
24558900,0.042530484,0.02120306
24559200,0.04253022,0.021202713
24559500,0.04252995,0.021202369
24559800,0.042529687,0.021202024
24560100,0.042529423,0.021201678
24560400,0.04252916,0.021201333
24560700,0.042528894,0.021200987
24561000,0.042528626,0.021200642
24561300,0.04252836,0.021200297
24561600,0.042528097,0.021199951
24561900,0.042527832,0.021199606
24562200,0.042527568,0.021199262
24562500,0.0425273,0.021198915
24562800,0.042527035,0.02119857
24563100,0.04252677,0.021198226
24563400,0.042526506,0.02119788
24563700,0.04252624,0.021197535
24564000,0.042525973,0.02119719
24564300,0.04252571,0.021196844
24564600,0.042525444,0.0211965
24564900,0.04252518,0.021196155
24565200,0.042524915,0.021195808
24565500,0.042524647,0.021195464
24565800,0.042524382,0.02119512
24566100,0.042524118,0.021194775
24566400,0.042523853,0.021194428
24566700,0.042523585,0.021194084
24567000,0.04252332,0.021193739
24567300,0.042523056,0.021193393
24567600,0.04252279,0.021193048
24567900,0.042522524,0.021192703
24568200,0.04252226,0.021192357
24568500,0.042521995,0.021192012
24568800,0.04252173,0.021191668
24569100,2114.8276,0.021191323
24569400,2530.8909,0.021190977
24569700,2996.7595,0.021190632
24570000,3472.9321,0.021190288
24570300,3913.74,0.021189941
24570600,4305.808,0.021189597
24570900,4650.8345,0.021189252
24571200,4955.1323,0.021188907
24571500,5226.7075,0.02118856
24571800,5473.2866,0.021188216
24572100,5701.3857,0.021187872
24572400,5916.044,0.021187527
24572700,6121.0034,0.02118718
24573000,6318.918,0.021186836
24573300,6511.6655,0.021186491
24573600,6700.7397,0.021186145
24573900,6887.114,0.0211858
24574200,7071.4043,0.021185456
24574500,7253.95,0.021185111
24574800,7434.895,0.021184765
24575100,7614.234,0.02118442
24575400,7791.9297,0.021184076
24575700,7967.9517,0.021183731
24576000,8142.223,0.021183385
24576300,8314.662,0.02118304
24576600,8485.176,0.021182695
24576900,8653.698,0.02118235
24577200,8820.171,0.021182006
24577500,8981.577,0.02118166
24577800,9126.787,0.021181315
24578100,9249.654,0.02118097
24578400,9347.977,0.021180626
24578700,9420.146,0.02118028
24579000,9465.188,0.021179935
24579300,9482.28,0.02117959
24579600,9470.722,0.021179246
24579900,9429.884,0.021178901
24580200,9359.163,0.021178555
24580500,9258,0.02117821
24580800,9125.879,0.021177866
24581100,8964.105,0.021177521
24581400,8779.099,0.021177176
24581700,8574.895,0.02117683
24582000,8354.123,0.021176485
24582300,8119.055,0.02117614
24582600,7871.818,0.021175796
24582900,7614.4575,0.021175452
24583200,7348.9717,0.021175105
24583500,7077.3154,0.02117476
24583800,6801.4077,0.021174416
24584100,6523.1343,0.021174071
24584400,6244.333,0.021173727
24584700,5962.325,0.02117338
24585000,5663.936,0.021173036
24585300,5346.8022,0.021172691
24585600,5014.8433,0.021172347
24585900,4673.981,0.021172002
24586200,4330.799,0.021171657
24586500,3991.953,0.02117131
24586800,3663.8052,0.021170966
24587100,3352.2593,0.021170622
24587400,3062.5757,0.021170277
24587700,2799.381,0.021169933
24588000,2566.6145,0.021169588
24588300,2366.774,0.021169242
24588600,2198.585,0.021168897
24588900,2059.469,0.021168552
24589200,1946.8047,0.021168208
24589500,1858.0227,0.021167863
24589800,1790.6687,0.021167519
24590100,1742.4639,0.021167174
24590400,1711.1578,0.021166828
24590700,1694.498,0.021166483
24591000,1690.1685,0.021166138
24591300,1695.6542,0.021165794
24591600,1708.1157,0.02116545
24591900,1725.7239,0.021165105
24592200,1751.1973,0.02116476
24592500,1786.908,0.021164414
24592800,1833.8147,0.021164069
24593100,1892.0459,0.021163724
24593400,1960.6971,0.02116338
24593700,2038.3214,0.021163035
24594000,2122.6462,0.02116269
24594300,2210.3894,0.021162346
24594600,2297.475,0.021162001
24594900,2379.145,0.021161655
24595200,2450.1013,0.02116131
24595500,2501.3323,0.021160966
24595800,2512.9526,0.021160621
24596100,2473.5432,0.021160277
24596400,2382.0798,0.021159932
24596700,2245.426,0.021159587
24597000,2074.1533,0.021159243
24597300,1881.0991,0.021158898
24597600,1679.1261,0.021158554
24597900,1479.8451,0.02115821
24598200,1292.884,0.021157863
24598500,1125.5254,0.021157518
24598800,0.037045803,0.021157173
24599100,0.037155747,0.021156829
24599400,0.0371557,0.021156484
24599700,0.037155654,0.02115614
24600000,0.037155606,0.021155795
24600300,0.03715556,0.02115545
24600600,0.037155513,0.021155106
24600900,0.037155468,0.021154761
24601200,0.03715542,0.021154417
24601500,0.03715537,0.021154072
24601800,0.037155326,0.021153728
24602100,0.037155278,0.021153381
24602400,0.037155233,0.021153037
24602700,0.037155185,0.021152692
24603000,0.03715514,0.021152347
24603300,0.03715509,0.021152003
24603600,0.037155043,0.021151658
24603900,0.037155,0.021151314
24604200,0.03715495,0.021150969
24604500,0.037154905,0.021150624
24604800,0.037154857,0.02115028
24605100,0.03715481,0.021149935
24605400,0.037154764,0.02114959
24605700,0.037154716,0.021149246
24606000,0.03715467,0.021148901
24606300,0.037154622,0.021148557
24606600,0.037154574,0.021148212
24606900,0.03715453,0.021147868
24607200,0.03715448,0.021147523
24607500,0.037154432,0.021147178
24607800,0.037154388,0.021146834
24608100,0.03715434,0.02114649
24608400,0.03715429,0.021146145
24608700,0.037154246,0.0211458
24609000,0.037154198,0.021145456
24609300,0.037154153,0.021145111
24609600,0.037154105,0.021144766
24609900,0.037154056,0.021144422
24610200,0.03715401,0.021144077
