Time,chiWatPla.QTot.y,boiWatPla.QTot.y
22013100,2605904.8,986605.5
22013400,2605904.8,986605.5
22013700,2609617.0,994218.75
22014000,2615696.3,1003985.06
22014300,2615696.3,1003985.06
22014600,2615696.3,1003985.06
22014900,2615696.3,1003985.06
22015200,2615696.3,1003985.06
22015500,2615696.3,1003985.06
22015800,2615696.3,1003985.06
22016100,2613908.3,1191896.6
22016400,2613908.3,1191896.6
22016700,2613908.3,1191896.6
22017000,2613908.3,1191896.6
22017300,2613908.3,1191896.6
22017600,2613908.3,1191896.6
22017900,2613908.3,1191896.6
22018200,2613908.3,1191896.6
22018500,2613908.3,1191896.6
22018800,2613908.3,1191896.6
22019100,1283690.4,1247260.8
22019400,1283690.4,1247260.8
22019700,1283690.4,1247260.8
22020000,1283690.4,1247260.8
22020300,1283690.4,1247260.8
22020600,1283690.4,1247260.8
22020900,1283690.4,1247260.8
22021200,1283690.4,1247260.8
22021500,102109.51,30008.93
22021800,102109.51,30008.93
22022100,102109.51,30008.93
22022400,92733.914,30086.35
22022700,92733.914,30086.35
22023000,92733.914,30086.35
22023300,92733.914,30086.35
22023600,92733.914,30086.35
22023900,92733.914,30086.35
22024200,92733.914,30086.35
22024500,92733.914,30086.35
22024800,92733.914,30086.35
22025100,92733.914,30086.35
22025400,92733.914,30086.35
22025700,92733.914,30086.35
22026000,92733.914,30086.35
22026300,92733.914,30086.35
22026600,92733.914,30086.35
22026900,92733.914,30086.35
22027200,92733.914,30086.35
22027500,92733.914,30086.35
22027800,92733.914,30086.35
22028100,92733.914,30086.35
22028400,92733.914,30086.35
22028700,92733.914,30086.35
22029000,92733.914,30086.35
22029300,92733.914,30086.35
22029600,92733.914,30086.35
22029900,92733.914,30086.35
22030200,92733.914,30086.35
22030500,92733.914,30086.35
22030800,92733.914,30086.35
22031100,92733.914,30086.35
22031400,92733.914,30086.35
22031700,92733.914,30086.35
22032000,92733.914,30086.35
22032300,92733.914,30086.35
22032600,92733.914,30086.35
22032900,92733.914,30086.35
22033200,92733.914,30086.35
22033500,36102.49,30561.432
22033800,36102.49,30561.432
22034100,36102.49,30561.432
22034400,36102.49,30561.432
22034700,36102.49,30561.432
22035000,36102.49,30561.432
22035300,36102.49,30561.432
22035600,36102.49,30561.432
22035900,36102.49,30561.432
22036200,36102.49,30561.432
22036500,36102.49,30561.432
22036800,36102.49,30561.432
22037100,36102.49,30561.432
22037400,36102.49,30561.432
22037700,36102.49,30561.432
22038000,36102.49,30561.432
22038300,36102.49,30561.432
22038600,36102.49,30561.432
22038900,36102.49,30561.432
22039200,36102.49,30561.432
22039500,36102.49,30561.432
22039800,36102.49,30561.432
22040100,36102.49,30561.432
22040400,36102.49,30561.432
22040700,36102.49,30561.432
22041000,36102.49,30561.432
22041300,36102.49,30561.432
22041600,36102.49,30561.432
22041900,36102.49,30561.432
22042200,36102.49,30561.432
22042500,36102.49,30561.432
22042800,36102.49,30561.432
22043100,36102.49,30561.432
22043400,36102.49,30561.432
22043700,36102.49,30561.432
22044000,36102.49,30561.432
22044300,36102.49,30561.432
22044600,36102.49,30561.432
22044900,36102.49,30561.432
22045200,36102.49,30561.432
22045500,36102.49,30561.432
22045800,36102.49,30561.432
22046100,36102.49,30561.432
22046400,36102.49,30561.432
22046700,36102.49,30561.432
22047000,36102.49,30561.432
22047300,31057.393,29994.982
22047600,31057.393,29994.982
22047900,31057.393,29994.982
22048200,31057.393,29994.982
22048500,31057.393,29994.982
22048800,31057.393,29994.982
22049100,31057.393,29994.982
22049400,31057.393,29994.982
22049700,31057.393,29994.982
22050000,31057.393,29994.982
22050300,1085319.1,57888.64
22050600,1405202.1,112985.766
22050900,870500.1,466712.1
22051200,764658.0,728989.5
22051500,761261.44,756352.6
22051800,796454.75,2251032.3
22052100,796454.75,2251032.3
22052400,903440.3,2791190.8
22052700,946939.4,2887401.5
22053000,995502.56,2947168.5
22053300,998583.4,2951477.3
22053600,1002705.3,3221998.5
22053900,1002705.3,3221998.5
22054200,1003710.5,3301546.5
22054500,1026913.7,3331291.3
22054800,1063293.4,3254620.5
22055100,1129754.3,3049217.5
22055400,1161886.0,2949280.8
22055700,1161886.0,2949280.8
22056000,1409610.0,2427646.0
22056300,1409610.0,2427646.0
22056600,1409610.0,2427646.0
22056900,1409610.0,2427646.0
22057200,2030648.1,1808706.9
22057500,2030648.1,1808706.9
22057800,2030648.1,1808706.9
22058100,2030648.1,1808706.9
22058400,2030648.1,1808706.9
22058700,2396148.3,1510618.1
22059000,2490001.5,1481160.4
22059300,2490001.5,1481160.4
22059600,2796664.5,1264976.0
22059900,2796664.5,1264976.0
22060200,2796664.5,1264976.0
22060500,2796664.5,1264976.0
22060800,2796664.5,1264976.0
22061100,2796664.5,1264976.0
22061400,2796664.5,1264976.0
22061700,2796664.5,1264976.0
22062000,2796664.5,1264976.0
22062300,2796664.5,1264976.0
22062600,3056026.5,771163.8
22062900,3056026.5,771163.8
22063200,3056026.5,771163.8
22063500,3056026.5,771163.8
22063800,3056026.5,771163.8
22064100,3056026.5,771163.8
22064400,3056026.5,771163.8
22064700,3056026.5,771163.8
22065000,3056026.5,771163.8
22065300,3050663.5,769517.2
22065600,3050663.5,769517.2
22065900,2957032.8,645605.1
22066200,2957032.8,645605.1
22066500,2957032.8,645605.1
22066800,2957032.8,645605.1
22067100,2957032.8,645605.1
22067400,2957032.8,645605.1
22067700,2957032.8,645605.1
22068000,2957032.8,645605.1
22068300,2957032.8,645605.1
22068600,2957032.8,645605.1
22068900,2957032.8,645605.1
22069200,2957032.8,645605.1
22069500,2957032.8,645605.1
22069800,2743723.3,803384.0
22070100,2743723.3,803384.0
22070400,2743723.3,803384.0
22070700,2743723.3,803384.0
22071000,2743723.3,803384.0
22071300,2743723.3,803384.0
22071600,2743723.3,803384.0
22071900,2743723.3,803384.0
22072200,2743723.3,803384.0
22072500,2743723.3,803384.0
22072800,2743723.3,803384.0
22073100,2743723.3,803384.0
22073400,2733243.3,821364.2
22073700,2733243.3,821364.2
22074000,2733243.3,821364.2
22074300,2733243.3,821364.2
22074600,2733243.3,821364.2
22074900,2733243.3,821364.2
22075200,2733243.3,821364.2
22075500,2733243.3,821364.2
22075800,2733243.3,821364.2
22076100,2733243.3,821364.2
22076400,2733243.3,821364.2
22076700,2733243.3,821364.2
22077000,2733243.3,821364.2
22077300,2733243.3,821364.2
22077600,2733243.3,821364.2
22077900,2733243.3,821364.2
22078200,2733243.3,821364.2
22078500,2733243.3,821364.2
22078800,2733243.3,821364.2
22079100,2733243.3,821364.2
22079400,2733243.3,821364.2
22079700,2733243.3,821364.2
22080000,2733243.3,821364.2
22080300,2733243.3,821364.2
22080600,2733243.3,821364.2
22080900,2733243.3,821364.2
22081200,2733243.3,821364.2
22081500,2733243.3,821364.2
22081800,2733243.3,821364.2
22082100,2802625.5,640706.25
22082400,2802625.5,640706.25
22082700,2802625.5,640706.25
22083000,2802625.5,640706.25
22083300,2802625.5,640706.25
22083600,2802625.5,640706.25
22083900,2802625.5,640706.25
22084200,2802625.5,640706.25
22084500,2802625.5,640706.25
22084800,2802625.5,640706.25
22085100,2802625.5,640706.25
22085400,2802625.5,640706.25
22085700,2802625.5,640706.25
22086000,2802625.5,640706.25
22086300,2802625.5,640706.25
22086600,2802625.5,640706.25
22086900,2802625.5,640706.25
22087200,2802625.5,640706.25
22087500,2802625.5,640706.25
22087800,2802625.5,640706.25
22088100,2802625.5,640706.25
22088400,2802625.5,640706.25
22088700,2802625.5,640706.25
22089000,2802625.5,640706.25
22089300,2802625.5,640706.25
22089600,2802625.5,640706.25
22089900,2802625.5,640706.25
22090200,2802625.5,640706.25
22090500,2802625.5,640706.25
22090800,2802625.5,640706.25
22091100,2802625.5,640706.25
22091400,2807189.8,718416.2
22091700,2807189.8,718416.2
22092000,2807189.8,718416.2
22092300,2810052.3,729599.5
22092600,2810052.3,729599.5
22092900,2810052.3,729599.5
22093200,2810052.3,729599.5
22093500,2810052.3,729599.5
22093800,2742219.8,856343.4
22094100,2742219.8,856343.4
22094400,2742219.8,856343.4
22094700,2742219.8,856343.4
22095000,2742219.8,856343.4
22095300,2742219.8,856343.4
22095600,2731412.0,919397.94
22095900,2731412.0,919397.94
22096200,2731412.0,919397.94
22096500,2731412.0,919397.94
22096800,2731412.0,919397.94
22097100,2731412.0,919397.94
22097400,2731412.0,919397.94
22097700,2731412.0,919397.94
22098000,0.0,30004.492
22098300,0.0,30004.492
22098600,0.0,30004.492
22098900,0.0,30004.492
22099200,0.0,30004.492
22099500,0.0,30004.492
22099800,0.0,30004.492
22100100,0.0,30004.492
22100400,0.0,30004.492
22100700,0.0,30004.492
22101000,0.0,30004.492
22101300,0.0,30004.492
22101600,0.0,30004.492
22101900,0.0,30004.492
22102200,0.0,30004.492
22102500,0.0,30004.492
22102800,0.0,30004.492
22103100,0.0,30004.492
22103400,0.0,30004.492
22103700,0.0,30004.492
22104000,0.0,30004.492
22104300,0.0,30004.492
22104600,0.0,30004.492
22104900,141378.16,30523.08
22105200,141378.16,30523.08
22105500,141378.16,30523.08
22105800,141378.16,30523.08
22106100,141378.16,30523.08
22106400,141378.16,30523.08
22106700,141378.16,30523.08
22107000,141378.16,30523.08
22107300,141378.16,30523.08
22107600,141378.16,30523.08
22107900,141378.16,30523.08
22108200,141378.16,30523.08
22108500,141378.16,30523.08
22108800,141378.16,30523.08
22109100,141378.16,30523.08
22109400,141378.16,30523.08
22109700,141378.16,30523.08
22110000,141378.16,30523.08
22110300,141378.16,30523.08
22110600,141378.16,30523.08
22110900,141378.16,30523.08
22111200,141378.16,30523.08
22111500,141378.16,30523.08
22111800,141378.16,30523.08
22112100,141378.16,30523.08
22112400,141378.16,30523.08
22112700,141378.16,30523.08
22113000,141378.16,30523.08
22113300,141378.16,30523.08
22113600,141378.16,30523.08
22113900,141378.16,30523.08
22114200,141378.16,30523.08
22114500,141378.16,30523.08
22114800,141378.16,30523.08
22115100,141378.16,30523.08
22115400,141378.16,30523.08
22115700,141378.16,30523.08
22116000,141378.16,30523.08
22116300,141378.16,30523.08
22116600,141378.16,30523.08
22116900,141378.16,30523.08
22117200,141378.16,30523.08
22117500,141378.16,30523.08
22117800,141378.16,30523.08
22118100,141378.16,30523.08
22118400,141378.16,30523.08
22118700,141378.16,30523.08
22119000,141378.16,30523.08
22119300,141378.16,30523.08
22119600,141378.16,30523.08
22119900,141378.16,30523.08
22120200,141378.16,30523.08
22120500,141378.16,30523.08
22120800,141378.16,30523.08
22121100,141378.16,30523.08
22121400,141378.16,30523.08
22121700,141378.16,30523.08
22122000,141378.16,30523.08
22122300,141378.16,30523.08
22122600,141378.16,30523.08
22122900,141378.16,30523.08
22123200,31169.184,29977.133
22123500,31169.184,29977.133
22123800,31169.184,29977.133
22124100,31169.184,29977.133
22124400,31169.184,29977.133
22124700,31169.184,29977.133
22125000,31169.184,29977.133
22125300,31169.184,29977.133
22125600,31169.184,29977.133
22125900,31169.184,29977.133
22126200,31169.184,29977.133
22126500,31169.184,29977.133
22126800,31169.184,29977.133
22127100,31169.184,29977.133
22127400,31169.184,29977.133
22127700,31169.184,29977.133
22128000,31169.184,29977.133
22128300,31169.184,29977.133
22128600,31169.184,29977.133
22128900,31169.184,29977.133
22129200,31169.184,29977.133
22129500,31169.184,29977.133
22129800,31169.184,29977.133
22130100,31169.184,29977.133
22130400,31169.184,29977.133
22130700,31169.184,29977.133
22131000,31169.184,29977.133
22131300,31169.184,29977.133
22131600,31169.184,29977.133
22131900,31169.184,29977.133
22132200,31169.184,29977.133
22132500,31169.184,29977.133
22132800,31169.184,29977.133
22133100,31169.184,29977.133
22133400,31169.184,29977.133
22133700,31169.184,29977.133
22134000,31169.184,29977.133
22134300,31169.184,29977.133
22134600,31169.184,29977.133
22134900,31169.184,29977.133
22135200,31169.184,29977.133
22135500,31169.184,29977.133
22135800,31169.184,29977.133
22136100,31169.184,29977.133
22136400,31169.184,29977.133
22136700,963907.44,95249.08
22137000,963907.44,95249.08
22137300,887990.6,448879.78
22137600,745509.5,771266.2
22137900,742934.25,796600.94
22138200,784054.94,2249220.8
22138500,784054.94,2249220.8
22138800,880342.4,2776301.3
22139100,935892.5,2901946.8
22139400,981238.6,2948383.3
22139700,981238.6,2948383.3
22140000,982948.1,3228956.5
22140300,982948.1,3228956.5
22140600,978506.9,3331044.3
22140900,998051.0,3368532.3
22141200,1029538.75,3262213.3
22141500,1066511.5,3097559.8
22141800,1084230.9,3016905.0
22142100,1084230.9,3016905.0
22142400,1261017.6,2429480.0
22142700,1261017.6,2429480.0
22143000,1261017.6,2429480.0
22143300,1261017.6,2429480.0
22143600,1779859.3,1792172.5
22143900,1779859.3,1792172.5
22144200,1779859.3,1792172.5
22144500,1779859.3,1792172.5
22144800,1779859.3,1792172.5
22145100,2391701.5,1452906.0
22145400,2391701.5,1452906.0
22145700,2492936.5,1423967.3
22146000,2804119.0,1164922.3
22146300,2804119.0,1164922.3
22146600,2804119.0,1164922.3
22146900,2804119.0,1164922.3
22147200,2804119.0,1164922.3
22147500,2804119.0,1164922.3
22147800,2804119.0,1164922.3
22148100,2804119.0,1164922.3
22148400,2804119.0,1164922.3
22148700,2804119.0,1164922.3
22149000,2804119.0,1164922.3
22149300,2804119.0,1164922.3
22149600,2804119.0,1164922.3
22149900,2804119.0,1164922.3
22150200,3068021.3,487395.4
22150500,3068021.3,487395.4
22150800,3068021.3,487395.4
22151100,3068021.3,487395.4
22151400,3068021.3,487395.4
22151700,3068021.3,487395.4
22152000,3068021.3,487395.4
22152300,3068021.3,487395.4
22152600,3068021.3,487395.4
22152900,3068021.3,487395.4
22153200,3068021.3,487395.4
22153500,3068021.3,487395.4
22153800,3055091.5,473643.22
22154100,3055091.5,473643.22
22154400,3055091.5,473643.22
22154700,3055091.5,473643.22
22155000,3055091.5,473643.22
22155300,3017387.5,497546.4
22155600,3017387.5,497546.4
22155900,3017387.5,497546.4
22156200,3017387.5,497546.4
22156500,3017387.5,497546.4
22156800,3017387.5,497546.4
22157100,3002192.5,487516.6
22157400,3002192.5,487516.6
22157700,2999212.5,509202.38
22158000,2999212.5,509202.38
22158300,2980474.8,541433.2
22158600,2979354.5,543390.75
22158900,2975070.0,554033.0
22159200,2975070.0,554033.0
22159500,2975070.0,554033.0
22159800,2975070.0,554033.0
22160100,2975070.0,554033.0
22160400,2975070.0,554033.0
22160700,2975070.0,554033.0
22161000,2975070.0,554033.0
22161300,2975070.0,554033.0
22161600,2975070.0,554033.0
22161900,2975070.0,554033.0
22162200,2975070.0,554033.0
22162500,2975070.0,554033.0
22162800,2975070.0,554033.0
22163100,2975070.0,554033.0
22163400,2975070.0,554033.0
22163700,2975070.0,554033.0
22164000,2975070.0,554033.0
22164300,2975070.0,554033.0
22164600,2975070.0,554033.0
22164900,2975070.0,554033.0
22165200,2975070.0,554033.0
22165500,2975070.0,554033.0
22165800,2976360.5,373701.4
22166100,2976360.5,373701.4
22166400,2976360.5,373701.4
22166700,2976360.5,373701.4
22167000,2976360.5,373701.4
22167300,2976360.5,373701.4
22167600,2976360.5,373701.4
22167900,2976360.5,373701.4
22168200,2976360.5,373701.4
22168500,2976360.5,373701.4
22168800,2976360.5,373701.4
22169100,2976360.5,373701.4
22169400,2976360.5,373701.4
22169700,2976360.5,373701.4
22170000,2976360.5,373701.4
22170300,2976360.5,373701.4
22170600,2976360.5,373701.4
22170900,2976360.5,373701.4
22171200,2976360.5,373701.4
22171500,2976360.5,373701.4
22171800,2976360.5,373701.4
22172100,2976360.5,373701.4
22172400,2976360.5,373701.4
22172700,2976360.5,373701.4
22173000,2976360.5,373701.4
22173300,2975585.0,373407.06
22173600,2975386.8,373342.44
22173900,2975386.8,373342.44
22174200,2975386.8,373342.44
22174500,2975386.8,373342.44
22174800,2975386.8,373342.44
22175100,2975386.8,373342.44
22175400,2975386.8,373342.44
22175700,2889608.5,494236.72
22176000,2889608.5,494236.72
22176300,2889608.5,494236.72
22176600,2889608.5,494236.72
22176900,2889608.5,494236.72
22177200,2889608.5,494236.72
22177500,2880528.8,519080.63
22177800,2880528.8,519080.63
22178100,2880528.8,519080.63
22178400,2880528.8,519080.63
22178700,2880528.8,519080.63
22179000,2880528.8,519080.63
22179300,2798569.0,694593.94
22179600,2798569.0,694593.94
22179900,2798569.0,694593.94
22180200,2798569.0,694593.94
22180500,2798569.0,694593.94
22180800,2797548.5,696005.6
22181100,2782193.3,723023.7
22181400,2782193.3,723023.7
22181700,2767113.8,770696.56
22182000,2765132.5,781178.1
22182300,2765132.5,781178.1
22182600,2761115.0,876561.44
22182900,2761115.0,876561.44
22183200,2761115.0,876561.44
22183500,2761115.0,876561.44
22183800,2761115.0,876561.44
22184100,2761115.0,876561.44
22184400,2761115.0,876561.44
22184700,2761115.0,876561.44
22185000,2761115.0,876561.44
22185300,2761115.0,876561.44
22185600,2761110.5,1035412.8
22185900,2761110.5,1035412.8
22186200,2761110.5,1035412.8
22186500,2761110.5,1035412.8
22186800,2761110.5,1035412.8
22187100,2761110.5,1035412.8
22187400,2761110.5,1035412.8
22187700,2761110.5,1035412.8
22188000,2761110.5,1035412.8
22188300,2746003.5,1085097.3
22188600,2746003.5,1085097.3
22188900,2746003.5,1085097.3
22189200,2746794.0,1139190.5
22189500,2746794.0,1139190.5
22189800,2746794.0,1139190.5
22190100,2754254.0,1181858.8
22190400,2754254.0,1181858.8
22190700,2754254.0,1181858.8
22191000,2761048.3,1207216.6
22191300,2761048.3,1207216.6
22191600,2761048.3,1207216.6
22191900,2763668.8,1217983.0
22192200,2763668.8,1217983.0
22192500,2763668.8,1217983.0
22192800,2761497.8,1220581.3
22193100,2761497.8,1220581.3
22193400,2761497.8,1220581.3
22193700,2752331.3,1175666.6
22194000,2752331.3,1175666.6
22194300,2365691.8,943517.4
22194600,72409.414,29834.936
22194900,72409.414,29834.936
22195200,38368.453,29883.93
22195500,31902.566,30574.06
22195800,31902.566,30574.06
22196100,31902.566,30574.06
22196400,31365.305,31037.537
22196700,31365.305,31037.537
22197000,31365.305,31037.537
22197300,31160.88,31344.135
22197600,31160.88,31344.135
22197900,31160.88,31344.135
22198200,31026.26,31541.328
22198500,31026.26,31541.328
22198800,31026.26,31541.328
22199100,30927.67,31661.875
22199400,30927.67,31661.875
22199700,30927.67,31661.875
22200000,3299387.3,814796.25
22200300,30853.975,31728.271
22200600,30853.975,31728.271
22200900,30800.318,31756.133
22201200,30800.318,31756.133
22201500,30800.318,31756.133
22201800,30763.979,31756.193
22202100,30763.979,31756.193
22202400,30763.979,31756.193
22202700,30740.863,31736.057
22203000,30740.863,31736.057
22203300,30740.863,31736.057
22203600,30727.307,31700.895
22203900,30727.307,31700.895
22204200,30727.307,31700.895
22204500,30719.807,31654.414
22204800,30719.807,31654.414
22205100,30719.807,31654.414
22205400,30715.525,31599.287
22205700,30715.525,31599.287
22206000,30715.525,31599.287
22206300,30712.816,31537.453
22206600,30712.816,31537.453
22206900,30712.816,31537.453
22207200,30710.469,31470.309
22207500,30710.469,31470.309
22207800,30710.469,31470.309
22208100,30707.607,31398.906
22208400,30707.607,31398.906
22208700,30707.607,31398.906
22209000,30702.826,31324.043
22209300,30702.826,31324.043
22209600,30702.826,31324.043
22209900,30695.03,31246.33
22210200,30695.03,31246.33
22210500,30695.03,31246.33
22210800,30685.273,31166.252
22211100,30685.273,31166.252
22211400,30685.273,31166.252
22211700,30676.113,31084.201
22212000,30676.113,31084.201
22212300,30676.113,31084.201
22212600,30669.385,31000.5
22212900,30669.385,31000.5
22213200,30669.385,31000.5
22213500,30664.41,30915.412
22213800,30664.41,30915.412
22214100,30664.41,30915.412
22214400,30660.713,30829.166
22214700,30660.713,30829.166
22215000,30660.713,30829.166
22215300,30657.992,30741.955
22215600,30657.992,30741.955
22215900,30657.992,30741.955
22216200,30655.988,30653.941
22216500,30655.988,30653.941
22216800,30655.988,30653.941
22217100,30654.482,30565.27
22217400,30654.482,30565.27
22217700,30654.482,30565.27
22218000,30653.37,30476.064
22218300,30653.37,30476.064
22218600,30653.37,30476.064
22218900,30652.543,30386.434
22219200,30652.543,30386.434
22219500,30652.543,30386.434
22219800,30648.969,30296.477
22220100,30648.969,30296.477
22220400,30648.969,30296.477
22220700,30638.35,30206.266
22221000,30638.35,30206.266
22221300,30638.35,30206.266
22221600,30621.65,30115.875
22221900,30621.65,30115.875
22222200,30621.65,30115.875
22222500,30866.236,30030.064
22222800,30866.236,30030.064
22223100,3054057.0,30001.1
22223400,3034299.3,156152.28
22223700,2897163.8,318339.8
22224000,5541547.0,396448.88
22224300,5612917.0,896931.4
22224600,5605651.5,1284851.0
22224900,5593274.5,1638298.6
22225200,5509735.0,2205733.8
22225500,5511028.0,2645352.0
22225800,5486660.5,3276000.0
22226100,5484860.0,3276000.0
22226400,5484217.0,3276000.0
22226700,5477439.5,3276000.0
22227000,5464284.0,3276000.0
22227300,5433466.5,3869020.5
22227600,5418085.5,3690700.0
22227900,5388557.0,3243885.3
22228200,5351317.0,2798718.3
22228500,5306468.5,2441339.3
22228800,5306468.5,2441339.3
22229100,5205888.0,1987763.9
22229400,5205888.0,1987763.9
22229700,4786292.0,1636296.0
22230000,4786292.0,1636296.0
22230300,4552756.0,1549132.9
22230600,4552756.0,1549132.9
22230900,4271707.5,1389820.4
22231200,4271707.5,1389820.4
22231500,3944451.0,1180659.8
22231800,3944451.0,1180659.8
22232100,3944451.0,1180659.8
22232400,3703401.8,1035590.25
22232700,3703401.8,1035590.25
22233000,3703401.8,1035590.25
22233300,3532285.8,936574.75
22233600,3532285.8,936574.75
22233900,3532285.8,936574.75
22234200,3414547.8,861665.8
22234500,3414547.8,861665.8
22234800,3414547.8,861665.8
22235100,3333486.3,785047.1
22235400,3333486.3,785047.1
22235700,3333486.3,785047.1
22236000,3295170.5,722679.75
22236300,3263473.5,705074.25
22236600,3257768.3,704986.5
22236900,3217323.3,673593.6
22237200,3217323.3,673593.6
22237500,3217323.3,673593.6
22237800,3178921.0,470606.9
22238100,3158908.8,436922.22
22238400,3158908.8,436922.22
22238700,3107467.3,569769.7
22239000,3107467.3,569769.7
22239300,3107467.3,569769.7
22239600,3096836.8,530854.44
22239900,3096836.8,530854.44
22240200,3088075.8,493319.47
22240500,3088075.8,493319.47
22240800,3075633.0,451719.72
22241100,3075633.0,451719.72
22241400,3057411.0,428127.44
22241700,3054138.3,435874.97
22242000,3054138.3,435874.97
22242300,3051187.8,458377.22
22242600,3051187.8,458377.22
22242900,3051187.8,458377.22
22243200,3051323.0,436137.38
22243500,3051323.0,436137.38
22243800,3051323.0,436137.38
22244100,3049074.3,418932.88
22244400,3048121.8,420547.25
22244700,3048121.8,420547.25
22245000,3025100.0,490604.6
22245300,3017533.8,531021.2
22245600,3017533.8,531021.2
22245900,3014871.3,542330.1
22246200,3014871.3,542330.1
22246500,3014871.3,542330.1
22246800,3013115.8,542728.3
22247100,3013115.8,542728.3
22247400,3013115.8,542728.3
22247700,3008324.3,514312.94
22248000,3008324.3,514312.94
22248300,3008324.3,514312.94
22248600,3024025.0,391089.34
22248900,3024025.0,391089.34
22249200,3024025.0,391089.34
22249500,3009239.3,430835.22
22249800,3009239.3,430835.22
22250100,3009239.3,430835.22
22250400,3009220.8,489313.13
22250700,3009220.8,489313.13
22251000,3009220.8,489313.13
22251300,3009904.0,440227.28
22251600,3009904.0,440227.28
22251900,3009904.0,440227.28
22252200,3001781.5,462906.28
22252500,3001781.5,462906.28
22252800,3001781.5,462906.28
22253100,2999801.8,474368.56
22253400,2999801.8,474368.56
22253700,2999801.8,474368.56
22254000,2996089.5,464492.9
22254300,2996089.5,464492.9
22254600,2996089.5,464492.9
22254900,2992306.0,468389.28
22255200,2992306.0,468389.28
22255500,2992306.0,468389.28
22255800,2993108.5,474891.47
22256100,2993108.5,474891.47
22256400,2993108.5,474891.47
22256700,2995155.5,467189.25
22257000,2995155.5,467189.25
22257300,2995155.5,467189.25
22257600,2995941.8,468238.94
22257900,2995941.8,468238.94
22258200,2995941.8,468238.94
22258500,2995430.0,464453.9
22258800,2995430.0,464453.9
22259100,2995430.0,464453.9
22259400,2992055.0,457958.9
22259700,2992055.0,457958.9
22260000,2992055.0,457958.9
22260300,2987995.8,455792.13
22260600,2987995.8,455792.13
22260900,2987995.8,455792.13
22261200,2980573.8,442556.7
22261500,2980573.8,442556.7
22261800,2980573.8,442556.7
22262100,2970547.8,475098.88
22262400,2970547.8,475098.88
22262700,2970547.8,475098.88
22263000,2944238.3,606994.25
22263300,2944238.3,606994.25
22263600,2944238.3,606994.25
22263900,2939923.5,644038.0
22264200,2939923.5,644038.0
22264500,2939923.5,644038.0
22264800,2935808.3,653533.3
22265100,2935808.3,653533.3
22265400,2935808.3,653533.3
22265700,2930893.5,662379.1
22266000,2930893.5,662379.1
22266300,2930893.5,662379.1
22266600,2886600.0,711253.7
22266900,2886600.0,711253.7
22267200,2874503.5,735561.4
22267500,2873066.8,739481.3
22267800,2864335.5,773916.8
22268100,2860771.5,804211.56
22268400,2860230.3,814354.75
22268700,2860182.8,845787.1
22269000,2860182.8,845787.1
22269300,2865649.3,910286.1
22269600,2865649.3,910286.1
22269900,2865649.3,910286.1
22270200,2871721.0,958847.56
22270500,2871721.0,958847.56
22270800,2871721.0,958847.56
22271100,2876913.5,988848.4
22271400,2876913.5,988848.4
22271700,2876913.5,988848.4
22272000,2878261.8,1002250.0
22272300,2878261.8,1002250.0
22272600,2878261.8,1002250.0
22272900,2874700.0,1005042.8
22273200,2874700.0,1005042.8
22273500,2874700.0,1005042.8
22273800,2831815.5,1029501.9
22274100,2831815.5,1029501.9
22274400,2831815.5,1029501.9
22274700,2804731.8,1080685.0
22275000,2804731.8,1080685.0
22275300,2804731.8,1080685.0
22275600,2792912.5,1137122.5
22275900,2792912.5,1137122.5
22276200,2792912.5,1137122.5
22276500,2789735.3,1182560.9
22276800,2789735.3,1182560.9
22277100,2789735.3,1182560.9
22277400,2790745.8,1209999.8
22277700,2790745.8,1209999.8
22278000,2790745.8,1209999.8
22278300,2792491.8,1220804.4
22278600,2792491.8,1220804.4
22278900,2792491.8,1220804.4
22279200,2792744.8,1221470.9
22279500,2792744.8,1221470.9
22279800,2792744.8,1221470.9
22280100,2772205.8,1141585.3
22280400,2772205.8,1141585.3
22280700,2355208.0,941136.6
22281000,81667.47,29735.846
22281300,73814.516,29844.318
22281600,39564.383,29887.51
22281900,32204.67,30577.771
22282200,32204.67,30577.771
22282500,32075.93,30640.512
22282800,31678.057,30972.842
22283100,31653.564,31005.395
22283400,31628.53,31041.42
22283700,31444.352,31348.055
22284000,31444.352,31348.055
22284300,31444.352,31348.055
22284600,31326.775,31545.3
22284900,31326.775,31545.3
22285200,31326.775,31545.3
22285500,31241.398,31665.848
22285800,31241.398,31665.848
22286100,31241.398,31665.848
22286400,31178.69,31732.303
22286700,31178.69,31732.303
22287000,31178.69,31732.303
22287300,31133.53,31760.21
22287600,31133.53,31760.21
22287900,31133.53,31760.21
22288200,31100.742,31760.309
22288500,31100.742,31760.309
22288800,31100.742,31760.309
22289100,31074.508,31740.195
22289400,31074.508,31740.195
22289700,31074.508,31740.195
22290000,31052.678,31705.057
22290300,31052.678,31705.057
22290600,31052.678,31705.057
22290900,31035.682,31658.625
22291200,31035.682,31658.625
22291500,31035.682,31658.625
22291800,31025.434,31603.564
22292100,31025.434,31603.564
22292400,31025.434,31603.564
22292700,31022.385,31541.803
22293000,31022.385,31541.803
22293300,31022.385,31541.803
22293600,31024.816,31474.72
22293900,31024.816,31474.72
22294200,31024.816,31474.72
22294500,31029.4,31403.38
22294800,31029.4,31403.38
22295100,31029.4,31403.38
22295400,31032.56,31328.586
22295700,31032.56,31328.586
22296000,31032.56,31328.586
22296300,31033.025,31250.943
22296600,31033.025,31250.943
