time,Occupancy[nZ],Occupancy[sZ]
23312700,0,0
23313600,0,0
23314500,0,0
23315400,0,0
23316300,0,0
23317200,0,0
23318100,0,0
23319000,0,0
23319900,0,0
23320800,0,0
23321700,0,0
23322600,0,0
23323500,0,0
23324400,0,0
23325300,0,0
23326200,0,0
23327100,0,0
23328000,0,0
23328900,0,0
23329800,0,0
23330700,0,0
23331600,0,0
23332500,0,0
23333400,0,0
23334300,0,0
23335200,0,0
23336100,0,0
23337000,0,0
23337900,0,0
23338800,0,0
23339700,0,0
23340600,0,0
23341500,0,0
23342400,0,0
23343300,0,0
23344200,0,0
23345100,0,0
23346000,0,0
23346900,0,0
23347800,0,0
23348700,0,0
23349600,0,0
23350500,0,0
23351400,0,0
23352300,0,0
23353200,0,0
23354100,100,100
23355000,100,100
23355900,100,100
23356800,100,100
23357700,150,150
23358600,150,150
23359500,150,150
23360400,150,150
23361300,158.333333333333,158.333333333333
23362200,158.333333333333,158.333333333333
23363100,158.333333333333,158.333333333333
23364000,158.333333333333,158.333333333333
23364900,166.666666666667,166.666666666667
23365800,166.666666666667,166.666666666667
23366700,166.666666666667,166.666666666667
23367600,166.666666666667,166.666666666667
23368500,166.666666666667,166.666666666667
23369400,166.666666666667,166.666666666667
23370300,166.666666666667,166.666666666667
23371200,166.666666666667,166.666666666667
23372100,150,150
23373000,150,150
23373900,150,150
23374800,150,150
23375700,150,150
23376600,150,150
23377500,150,150
23378400,150,150
23379300,166.666666666667,166.666666666667
23380200,166.666666666667,166.666666666667
23381100,166.666666666667,166.666666666667
23382000,166.666666666667,166.666666666667
23382900,150,150
23383800,150,150
23384700,150,150
23385600,150,150
23386500,100,100
23387400,100,100
23388300,100,100
23389200,100,100
23390100,66.6666666666667,66.6666666666667
23391000,66.6666666666667,66.6666666666667
23391900,66.6666666666667,66.6666666666667
23392800,66.6666666666667,66.6666666666667
23393700,50,50
23394600,50,50
23395500,50,50
23396400,50,50
23397300,0,0
23398200,0,0
23399100,0,0
23400000,0,0
23400900,0,0
23401800,0,0
23402700,0,0
23403600,0,0
23404500,0,0
23405400,0,0
23406300,0,0
23407200,0,0
23408100,0,0
23409000,0,0
23409900,0,0
23410800,0,0
23411700,0,0
23412600,0,0
23413500,0,0
23414400,0,0
23415300,0,0
23416200,0,0
23417100,0,0
23418000,0,0
23418900,0,0
23419800,0,0
23420700,0,0
23421600,0,0
23422500,0,0
23423400,0,0
23424300,0,0
23425200,0,0
23426100,0,0
23427000,0,0
23427900,0,0
23428800,0,0
23429700,0,0
23430600,0,0
23431500,0,0
23432400,0,0
23433300,0,0
23434200,0,0
23435100,0,0
23436000,0,0
23436900,0,0
23437800,0,0
23438700,0,0
23439600,0,0
23440500,100,100
23441400,100,100
23442300,100,100
23443200,100,100
23444100,150,150
23445000,150,150
23445900,150,150
23446800,150,150
23447700,158.333333333333,158.333333333333
23448600,158.333333333333,158.333333333333
23449500,158.333333333333,158.333333333333
23450400,158.333333333333,158.333333333333
23451300,166.666666666667,166.666666666667
23452200,166.666666666667,166.666666666667
23453100,166.666666666667,166.666666666667
23454000,166.666666666667,166.666666666667
23454900,166.666666666667,166.666666666667
23455800,166.666666666667,166.666666666667
23456700,166.666666666667,166.666666666667
23457600,166.666666666667,166.666666666667
23458500,150,150
23459400,150,150
23460300,150,150
23461200,150,150
23462100,150,150
23463000,150,150
23463900,150,150
23464800,150,150
23465700,166.666666666667,166.666666666667
23466600,166.666666666667,166.666666666667
23467500,166.666666666667,166.666666666667
23468400,166.666666666667,166.666666666667
23469300,150,150
23470200,150,150
23471100,150,150
23472000,150,150
23472900,100,100
23473800,100,100
23474700,100,100
23475600,100,100
23476500,66.6666666666667,66.6666666666667
23477400,66.6666666666667,66.6666666666667
23478300,66.6666666666667,66.6666666666667
23479200,66.6666666666667,66.6666666666667
23480100,,
23481000,50,50
23481900,50,50
23482800,50,50
23483700,0,0
23484600,0,0
23485500,0,0
23486400,0,0
23487300,0,0
23488200,0,0
23489100,0,0
23490000,0,0
23490900,0,0
23491800,0,0
23492700,0,0
23493600,0,0
23494500,0,0
23495400,0,0
23496300,0,0
23497200,0,0
23498100,0,0
23499000,0,0
23499900,0,0
23500800,0,0
23501700,0,0
23502600,0,0
23503500,0,0
23504400,0,0
23505300,0,0
23506200,0,0
23507100,0,0
23508000,0,0
23508900,0,0
23509800,0,0
23510700,0,0
23511600,0,0
23512500,0,0
23513400,0,0
23514300,0,0
23515200,0,0
23516100,0,0
23517000,0,0
23517900,0,0
23518800,0,0
23519700,0,0
23520600,0,0
23521500,0,0
23522400,0,0
23523300,0,0
23524200,0,0
23525100,0,0
23526000,0,0
23526900,100,100
23527800,100,100
23528700,100,100
23529600,100,100
23530500,150,150
23531400,150,150
23532300,150,150
23533200,150,150
23534100,158.333333333333,158.333333333333
23535000,158.333333333333,158.333333333333
23535900,158.333333333333,158.333333333333
23536800,158.333333333333,158.333333333333
23537700,166.666666666667,166.666666666667
23538600,166.666666666667,166.666666666667
23539500,166.666666666667,166.666666666667
23540400,166.666666666667,166.666666666667
23541300,166.666666666667,166.666666666667
23542200,166.666666666667,166.666666666667
23543100,166.666666666667,166.666666666667
23544000,166.666666666667,166.666666666667
23544900,150,150
23545800,150,150
23546700,150,150
23547600,150,150
23548500,150,150
23549400,150,150
23550300,150,150
23551200,150,150
23552100,166.666666666667,166.666666666667
23553000,166.666666666667,166.666666666667
23553900,166.666666666667,166.666666666667
23554800,166.666666666667,166.666666666667
23555700,150,150
23556600,150,150
23557500,150,150
23558400,150,150
23559300,100,100
23560200,100,100
23561100,100,100
23562000,100,100
23562900,66.6666666666667,66.6666666666667
23563800,66.6666666666667,66.6666666666667
23564700,66.6666666666667,66.6666666666667
23565600,66.6666666666667,66.6666666666667
23566500,50,50
23567400,50,50
23568300,50,50
23569200,50,50
23570100,0,0
23571000,0,0
23571900,0,0
23572800,0,0
23573700,0,0
23574600,0,0
23575500,0,0
23576400,0,0
23577300,0,0
23578200,0,0
23579100,0,0
23580000,0,0
23580900,0,0
23581800,0,0
23582700,0,0
23583600,0,0
23584500,0,0
23585400,0,0
23586300,0,0
23587200,0,0
23588100,0,0
23589000,0,0
23589900,0,0
23590800,0,0
23591700,0,0
23592600,0,0
23593500,0,0
23594400,0,0
23595300,0,0
23596200,0,0
23597100,0,0
23598000,0,0
23598900,0,0
23599800,0,0
23600700,0,0
23601600,0,0
23602500,0,0
23603400,0,0
23604300,0,0
23605200,0,0
23606100,0,0
23607000,0,0
23607900,0,0
23608800,0,0
23609700,0,0
23610600,0,0
23611500,0,0
23612400,0,0
23613300,100,100
23614200,100,100
23615100,100,100
23616000,100,100
23616900,150,150
23617800,150,150
23618700,150,150
23619600,150,150
23620500,158.333333333333,158.333333333333
23621400,158.333333333333,158.333333333333
23622300,158.333333333333,158.333333333333
23623200,158.333333333333,158.333333333333
23624100,166.666666666667,166.666666666667
23625000,166.666666666667,166.666666666667
23625900,166.666666666667,166.666666666667
23626800,166.666666666667,166.666666666667
23627700,166.666666666667,166.666666666667
23628600,166.666666666667,166.666666666667
23629500,166.666666666667,166.666666666667
23630400,166.666666666667,166.666666666667
23631300,150,150
23632200,150,150
23633100,150,150
23634000,150,150
23634900,150,150
23635800,150,150
23636700,150,150
23637600,150,150
23638500,166.666666666667,166.666666666667
23639400,166.666666666667,166.666666666667
23640300,166.666666666667,166.666666666667
23641200,166.666666666667,166.666666666667
23642100,150,150
23643000,150,150
23643900,150,150
23644800,150,150
23645700,100,100
23646600,100,100
23647500,100,100
23648400,100,100
23649300,66.6666666666667,66.6666666666667
23650200,66.6666666666667,66.6666666666667
23651100,66.6666666666667,66.6666666666667
23652000,66.6666666666667,66.6666666666667
23652900,50,50
23653800,50,50
23654700,50,50
23655600,50,50
23656500,0,0
23657400,0,0
23658300,0,0
23659200,0,0
23660100,0,0
23661000,0,0
23661900,0,0
23662800,0,0
23663700,0,0
23664600,0,0
23665500,0,0
23666400,0,0
23667300,0,0
23668200,0,0
23669100,0,0
23670000,0,0
23670900,0,0
23671800,0,0
23672700,0,0
23673600,0,0
23674500,0,0
23675400,0,0
23676300,0,0
23677200,0,0
23678100,0,0
23679000,0,0
23679900,0,0
23680800,0,0
23681700,0,0
23682600,0,0
23683500,0,0
23684400,0,0
23685300,0,0
23686200,0,0
23687100,0,0
23688000,0,0
23688900,0,0
23689800,0,0
23690700,0,0
23691600,0,0
23692500,0,0
23693400,0,0
23694300,0,0
23695200,0,0
23696100,0,0
23697000,0,0
23697900,0,0
23698800,0,0
23699700,0,0
23700600,0,0
23701500,0,0
23702400,0,0
23703300,0,0
23704200,0,0
23705100,0,0
23706000,0,0
23706900,0,0
23707800,0,0
23708700,0,0
23709600,0,0
23710500,0,0
23711400,0,0
23712300,0,0
23713200,0,0
23714100,0,0
23715000,0,0
23715900,0,0
23716800,0,0
23717700,0,0
23718600,0,0
23719500,0,0
23720400,0,0
23721300,0,0
23722200,0,0
23723100,0,0
23724000,0,0
23724900,0,0
23725800,0,0
23726700,0,0
23727600,0,0
23728500,0,0
23729400,0,0
23730300,0,0
23731200,0,0
23732100,0,0
23733000,0,0
23733900,0,0
23734800,0,0
23735700,0,0
23736600,0,0
23737500,0,0
23738400,0,0
23739300,0,0
23740200,0,0
23741100,0,0
23742000,0,0
23742900,0,0
23743800,0,0
23744700,0,0
23745600,0,0
23746500,0,0
23747400,0,0
23748300,0,0
23749200,0,0
23750100,0,0
23751000,0,0
23751900,0,0
23752800,0,0
23753700,0,0
23754600,0,0
23755500,0,0
23756400,0,0
23757300,0,0
23758200,0,0
23759100,0,0
23760000,0,0
23760900,0,0
23761800,0,0
23762700,0,0
23763600,0,0
23764500,0,0
23765400,0,0
23766300,0,0
23767200,0,0
23768100,0,0
23769000,0,0
23769900,0,0
23770800,0,0
23771700,0,0
23772600,0,0
23773500,0,0
23774400,0,0
23775300,0,0
23776200,0,0
23777100,0,0
23778000,0,0
23778900,0,0
23779800,0,0
23780700,0,0
23781600,0,0
23782500,0,0
23783400,0,0
23784300,0,0
23785200,0,0
23786100,0,0
23787000,0,0
23787900,0,0
23788800,0,0
23789700,0,0
23790600,0,0
23791500,0,0
23792400,0,0
23793300,0,0
23794200,0,0
23795100,0,0
23796000,0,0
23796900,0,0
23797800,0,0
23798700,0,0
23799600,0,0
23800500,0,0
23801400,0,0
23802300,0,0
23803200,0,0
23804100,0,0
23805000,0,0
23805900,0,0
23806800,0,0
23807700,0,0
23808600,0,0
23809500,0,0
23810400,0,0
23811300,0,0
23812200,0,0
23813100,0,0
23814000,0,0
23814900,0,0
23815800,0,0
23816700,0,0
23817600,0,0
23818500,0,0
23819400,0,0
23820300,0,0
23821200,0,0
23822100,0,0
23823000,0,0
23823900,0,0
23824800,0,0
23825700,0,0
23826600,0,0
23827500,0,0
23828400,0,0
23829300,0,0
23830200,0,0
23831100,0,0
23832000,0,0
23832900,0,0
23833800,0,0
23834700,0,0
23835600,0,0
23836500,0,0
23837400,0,0
23838300,0,0
23839200,0,0
23840100,0,0
23841000,0,0
23841900,0,0
23842800,0,0
23843700,0,0
23844600,0,0
23845500,0,0
23846400,0,0
23847300,0,0
23848200,0,0
23849100,0,0
23850000,0,0
23850900,0,0
23851800,0,0
23852700,0,0
23853600,0,0
23854500,0,0
23855400,0,0
23856300,0,0
23857200,0,0
23858100,0,0
23859000,0,0
23859900,0,0
23860800,0,0
23861700,0,0
23862600,0,0
23863500,0,0
23864400,0,0
23865300,0,0
23866200,0,0
23867100,0,0
23868000,0,0
23868900,0,0
23869800,0,0
23870700,0,0
23871600,0,0
23872500,100,100
23873400,100,100
23874300,100,100
23875200,100,100
23876100,150,150
23877000,150,150
23877900,150,150
23878800,150,150
23879700,158.333333333333,158.333333333333
23880600,158.333333333333,158.333333333333
23881500,158.333333333333,158.333333333333
23882400,158.333333333333,158.333333333333
23883300,166.666666666667,166.666666666667
23884200,166.666666666667,166.666666666667
23885100,166.666666666667,166.666666666667
23886000,166.666666666667,166.666666666667
23886900,166.666666666667,166.666666666667
23887800,166.666666666667,166.666666666667
23888700,166.666666666667,166.666666666667
23889600,166.666666666667,166.666666666667
23890500,150,150
23891400,150,150
23892300,150,150
23893200,150,150
23894100,150,150
23895000,150,150
23895900,150,150
23896800,150,150
23897700,166.666666666667,166.666666666667
23898600,166.666666666667,166.666666666667
23899500,166.666666666667,166.666666666667
23900400,166.666666666667,166.666666666667
23901300,150,150
23902200,150,150
23903100,150,150
23904000,150,150
23904900,100,100
23905800,100,100
23906700,100,100
23907600,100,100
23908500,66.6666666666667,66.6666666666667
23909400,66.6666666666667,66.6666666666667
23910300,66.6666666666667,66.6666666666667
23911200,66.6666666666667,66.6666666666667
23912100,50,50
23913000,50,50
23913900,50,50
23914800,50,50
23915700,0,0
23916600,0,0
23917500,0,0
23918400,0,0
23919300,0,0
23920200,0,0
23921100,0,0
23922000,0,0
23922900,0,0
23923800,0,0
23924700,0,0
23925600,0,0
23926500,0,0
23927400,0,0
23928300,0,0
23929200,0,0
23930100,0,0
23931000,0,0
23931900,0,0
23932800,0,0
23933700,0,0
23934600,0,0
23935500,0,0
23936400,0,0
23937300,0,0
23938200,0,0
23939100,0,0
23940000,0,0
23940900,0,0
23941800,0,0
23942700,0,0
23943600,0,0
23944500,0,0
23945400,0,0
23946300,0,0
23947200,0,0
23948100,0,0
23949000,0,0
23949900,0,0
23950800,0,0
23951700,0,0
23952600,0,0
23953500,0,0
23954400,0,0
23955300,0,0
23956200,0,0
23957100,0,0
23958000,0,0
23958900,100,100
23959800,100,100
23960700,100,100
23961600,100,100
23962500,150,150
23963400,150,150
23964300,150,150
23965200,150,150
23966100,158.333333333333,158.333333333333
23967000,158.333333333333,158.333333333333
23967900,158.333333333333,158.333333333333
23968800,158.333333333333,158.333333333333
23969700,166.666666666667,166.666666666667
23970600,166.666666666667,166.666666666667
23971500,166.666666666667,166.666666666667
23972400,166.666666666667,166.666666666667
23973300,166.666666666667,166.666666666667
23974200,166.666666666667,166.666666666667
23975100,166.666666666667,166.666666666667
23976000,166.666666666667,166.666666666667
23976900,150,150
23977800,150,150
23978700,150,150
23979600,150,150
23980500,150,150
23981400,150,150
23982300,150,150
23983200,150,150
23984100,166.666666666667,166.666666666667
23985000,166.666666666667,166.666666666667
23985900,166.666666666667,166.666666666667
23986800,166.666666666667,166.666666666667
23987700,150,150
23988600,150,150
23989500,150,150
23990400,150,150
23991300,100,100
23992200,100,100
23993100,100,100
23994000,100,100
23994900,66.6666666666667,66.6666666666667
23995800,66.6666666666667,66.6666666666667
23996700,66.6666666666667,66.6666666666667
23997600,66.6666666666667,66.6666666666667
23998500,50,50
23999400,50,50
24000300,50,50
24001200,50,50
24002100,0,0
24003000,0,0
24003900,0,0
24004800,0,0
24005700,0,0
24006600,0,0
24007500,0,0
24008400,0,0
24009300,0,0
24010200,0,0
24011100,0,0
24012000,0,0
24012900,0,0
24013800,0,0
24014700,0,0
24015600,0,0
24016500,0,0
24017400,0,0
24018300,0,0
24019200,0,0
24020100,0,0
24021000,0,0
24021900,0,0
24022800,0,0
24023700,0,0
24024600,0,0
24025500,0,0
24026400,0,0
24027300,0,0
24028200,0,0
24029100,0,0
24030000,0,0
24030900,0,0
24031800,0,0
24032700,0,0
24033600,0,0
24034500,0,0
24035400,0,0
24036300,0,0
24037200,0,0
24038100,0,0
24039000,0,0
24039900,0,0
24040800,0,0
24041700,0,0
24042600,0,0
24043500,0,0
24044400,0,0
24045300,100,100
24046200,100,100
24047100,100,100
24048000,100,100
24048900,150,150
24049800,150,150
24050700,150,150
24051600,150,150
24052500,158.333333333333,158.333333333333
24053400,158.333333333333,158.333333333333
24054300,158.333333333333,158.333333333333
24055200,158.333333333333,158.333333333333
24056100,166.666666666667,166.666666666667
24057000,166.666666666667,166.666666666667
24057900,166.666666666667,166.666666666667
24058800,166.666666666667,166.666666666667
24059700,166.666666666667,166.666666666667
24060600,166.666666666667,166.666666666667
24061500,166.666666666667,166.666666666667
24062400,166.666666666667,166.666666666667
24063300,150,150
24064200,150,150
24065100,150,150
24066000,150,150
24066900,150,150
24067800,150,150
24068700,150,150
24069600,150,150
24070500,166.666666666667,166.666666666667
24071400,166.666666666667,166.666666666667
24072300,166.666666666667,166.666666666667
24073200,166.666666666667,166.666666666667
24074100,150,150
24075000,150,150
24075900,150,150
24076800,150,150
24077700,100,100
24078600,100,100
24079500,100,100
24080400,100,100
24081300,66.6666666666667,66.6666666666667
24082200,66.6666666666667,66.6666666666667
24083100,66.6666666666667,66.6666666666667
24084000,66.6666666666667,66.6666666666667
24084900,50,50
24085800,50,50
24086700,50,50
24087600,50,50
24088500,0,0
24089400,0,0
24090300,0,0
24091200,0,0
24092100,0,0
24093000,0,0
24093900,0,0
24094800,0,0
24095700,0,0
24096600,0,0
24097500,0,0
24098400,0,0
24099300,0,0
24100200,0,0
24101100,0,0
24102000,0,0
24102900,0,0
24103800,0,0
24104700,0,0
24105600,0,0
24106500,0,0
24107400,0,0
24108300,0,0
24109200,0,0
24110100,0,0
24111000,0,0
24111900,0,0
24112800,0,0
24113700,0,0
24114600,0,0
24115500,0,0
24116400,0,0
24117300,0,0
24118200,0,0
24119100,0,0
24120000,0,0
24120900,0,0
24121800,0,0
24122700,0,0
24123600,0,0
24124500,0,0
24125400,0,0
24126300,0,0
24127200,0,0
24128100,0,0
24129000,0,0
24129900,0,0
24130800,0,0
24131700,100,100
24132600,100,100
24133500,100,100
24134400,100,100
24135300,150,150
24136200,150,150
24137100,150,150
24138000,150,150
24138900,158.333333333333,158.333333333333
24139800,158.333333333333,158.333333333333
24140700,158.333333333333,158.333333333333
24141600,158.333333333333,158.333333333333
24142500,166.666666666667,166.666666666667
24143400,166.666666666667,166.666666666667
24144300,166.666666666667,166.666666666667
24145200,166.666666666667,166.666666666667
24146100,166.666666666667,166.666666666667
24147000,166.666666666667,166.666666666667
24147900,166.666666666667,166.666666666667
24148800,166.666666666667,166.666666666667
24149700,150,150
24150600,150,150
24151500,150,150
24152400,150,150
24153300,150,150
24154200,150,150
24155100,150,150
24156000,150,150
24156900,166.666666666667,166.666666666667
24157800,166.666666666667,166.666666666667
24158700,166.666666666667,166.666666666667
24159600,166.666666666667,166.666666666667
24160500,150,150
24161400,150,150
24162300,150,150
24163200,150,150
24164100,100,100
24165000,100,100
24165900,100,100
24166800,100,100
24167700,66.6666666666667,66.6666666666667
24168600,66.6666666666667,66.6666666666667
24169500,66.6666666666667,66.6666666666667
24170400,58.3333333333333,58.3333333333333
24171300,,
24172200,50,50
24173100,50,50
24174000,50,50
24174900,0,0
24175800,0,0
24176700,0,0
24177600,0,0
24178500,0,0
24179400,0,0
24180300,0,0
24181200,0,0
24182100,0,0
24183000,0,0
24183900,0,0
24184800,0,0
24185700,0,0
24186600,0,0
24187500,0,0
24188400,0,0
24189300,0,0
24190200,0,0
24191100,0,0
24192000,0,0
24192900,0,0
24193800,0,0
24194700,0,0
24195600,0,0
24196500,0,0
24197400,0,0
24198300,0,0
24199200,0,0
24200100,,
24201000,0,0
24201900,0,0
24202800,0,0
24203700,0,0
24204600,0,0
24205500,0,0
24206400,0,0
24207300,0,0
24208200,0,0
24209100,0,0
24210000,0,0
24210900,0,0
24211800,0,0
24212700,0,0
24213600,0,0
24214500,0,0
24215400,0,0
24216300,0,0
24217200,0,0
24218100,100,100
24219000,100,100
24219900,100,100
24220800,125,125
24221700,,
24222600,150,150
24223500,150,150
24224400,150,150
24225300,158.333333333333,158.333333333333
24226200,158.333333333333,158.333333333333
24227100,158.333333333333,158.333333333333
24228000,158.333333333333,158.333333333333
24228900,166.666666666667,166.666666666667
24229800,166.666666666667,166.666666666667
24230700,166.666666666667,166.666666666667
24231600,166.666666666667,166.666666666667
24232500,166.666666666667,166.666666666667
24233400,166.666666666667,166.666666666667
24234300,166.666666666667,166.666666666667
24235200,166.666666666667,166.666666666667
24236100,150,150
24237000,150,150
24237900,150,150
24238800,150,150
24239700,150,150
24240600,150,150
24241500,150,150
24242400,150,150
24243300,166.666666666667,166.666666666667
24244200,166.666666666667,166.666666666667
24245100,166.666666666667,166.666666666667
24246000,166.666666666667,166.666666666667
24246900,150,150
24247800,150,150
24248700,150,150
24249600,150,150
24250500,100,100
24251400,100,100
24252300,100,100
24253200,100,100
24254100,66.6666666666667,66.6666666666667
24255000,66.6666666666667,66.6666666666667
24255900,66.6666666666667,66.6666666666667
24256800,66.6666666666667,66.6666666666667
24257700,50,50
24258600,50,50
24259500,50,50
24260400,50,50
24261300,0,0
24262200,0,0
24263100,0,0
24264000,0,0
24264900,0,0
24265800,0,0
24266700,0,0
24267600,0,0
24268500,0,0
24269400,0,0
24270300,0,0
24271200,0,0
24272100,0,0
24273000,0,0
24273900,0,0
24274800,0,0
24275700,0,0
24276600,0,0
24277500,0,0
24278400,0,0
24279300,0,0
24280200,0,0
24281100,0,0
24282000,0,0
24282900,0,0
24283800,0,0
24284700,0,0
24285600,0,0
24286500,0,0
24287400,0,0
24288300,0,0
24289200,0,0
24290100,0,0
24291000,0,0
24291900,0,0
24292800,0,0
24293700,0,0
24294600,0,0
24295500,0,0
24296400,0,0
24297300,0,0
24298200,0,0
24299100,0,0
24300000,0,0
24300900,0,0
24301800,0,0
24302700,0,0
24303600,0,0
24304500,0,0
24305400,0,0
24306300,0,0
24307200,0,0
24308100,0,0
24309000,0,0
24309900,0,0
24310800,0,0
24311700,0,0
24312600,0,0
24313500,0,0
24314400,0,0
24315300,0,0
24316200,0,0
24317100,0,0
24318000,0,0
24318900,0,0
24319800,0,0
24320700,0,0
24321600,0,0
24322500,0,0
24323400,0,0
24324300,0,0
24325200,0,0
24326100,0,0
24327000,0,0
24327900,0,0
24328800,0,0
24329700,0,0
24330600,0,0
24331500,0,0
24332400,0,0
24333300,0,0
24334200,0,0
24335100,0,0
24336000,0,0
24336900,0,0
24337800,0,0
24338700,0,0
24339600,0,0
24340500,0,0
24341400,0,0
24342300,0,0
24343200,0,0
24344100,0,0
24345000,0,0
24345900,0,0
24346800,0,0
24347700,0,0
24348600,0,0
24349500,0,0
24350400,0,0
24351300,0,0
24352200,0,0
24353100,0,0
24354000,0,0
24354900,0,0
24355800,0,0
24356700,0,0
24357600,0,0
24358500,0,0
24359400,0,0
24360300,0,0
24361200,0,0
24362100,0,0
24363000,0,0
24363900,0,0
24364800,0,0
24365700,0,0
24366600,0,0
24367500,0,0
24368400,0,0
24369300,0,0
24370200,0,0
24371100,0,0
24372000,0,0
24372900,0,0
24373800,0,0
24374700,0,0
24375600,0,0
24376500,0,0
24377400,0,0
24378300,0,0
24379200,0,0
24380100,0,0
24381000,0,0
24381900,0,0
24382800,0,0
24383700,0,0
24384600,0,0
24385500,0,0
24386400,0,0
24387300,0,0
24388200,0,0
24389100,0,0
24390000,0,0
24390900,0,0
24391800,0,0
24392700,0,0
24393600,0,0
24394500,0,0
24395400,0,0
24396300,0,0
24397200,0,0
24398100,0,0
24399000,0,0
24399900,0,0
24400800,0,0
24401700,0,0
24402600,0,0
24403500,0,0
24404400,0,0
24405300,0,0
24406200,0,0
24407100,0,0
24408000,0,0
24408900,0,0
24409800,0,0
24410700,0,0
24411600,0,0
24412500,0,0
24413400,0,0
24414300,0,0
24415200,0,0
24416100,0,0
24417000,0,0
24417900,0,0
24418800,0,0
24419700,0,0
24420600,0,0
24421500,0,0
24422400,0,0
24423300,0,0
24424200,0,0
24425100,0,0
24426000,0,0
24426900,0,0
24427800,0,0
24428700,0,0
24429600,0,0
24430500,0,0
24431400,0,0
24432300,0,0
24433200,0,0
24434100,0,0
24435000,0,0
24435900,0,0
24436800,0,0
24437700,0,0
24438600,0,0
24439500,0,0
24440400,0,0
24441300,0,0
24442200,0,0
24443100,0,0
24444000,0,0
24444900,0,0
24445800,0,0
24446700,0,0
24447600,0,0
24448500,0,0
24449400,0,0
24450300,0,0
24451200,0,0
24452100,0,0
24453000,0,0
24453900,0,0
24454800,0,0
24455700,0,0
24456600,0,0
24457500,0,0
24458400,0,0
24459300,0,0
24460200,0,0
24461100,0,0
24462000,0,0
24462900,0,0
24463800,0,0
24464700,0,0
24465600,0,0
24466500,0,0
24467400,0,0
24468300,0,0
24469200,0,0
24470100,0,0
24471000,0,0
24471900,0,0
24472800,0,0
24473700,0,0
24474600,0,0
24475500,0,0
24476400,0,0
24477300,100,100
24478200,100,100
24479100,100,100
24480000,100,100
24480900,150,150
24481800,150,150
24482700,150,150
24483600,150,150
24484500,158.333333333333,158.333333333333
24485400,158.333333333333,158.333333333333
24486300,158.333333333333,158.333333333333
24487200,158.333333333333,158.333333333333
24488100,166.666666666667,166.666666666667
24489000,166.666666666667,166.666666666667
24489900,166.666666666667,166.666666666667
24490800,166.666666666667,166.666666666667
24491700,166.666666666667,166.666666666667
24492600,166.666666666667,166.666666666667
24493500,166.666666666667,166.666666666667
24494400,166.666666666667,166.666666666667
24495300,150,150
24496200,150,150
24497100,150,150
24498000,150,150
24498900,150,150
24499800,150,150
24500700,150,150
24501600,150,150
24502500,166.666666666667,166.666666666667
24503400,166.666666666667,166.666666666667
24504300,166.666666666667,166.666666666667
24505200,166.666666666667,166.666666666667
24506100,150,150
24507000,150,150
24507900,150,150
24508800,150,150
24509700,100,100
24510600,100,100
24511500,100,100
24512400,100,100
24513300,66.6666666666667,66.6666666666667
24514200,66.6666666666667,66.6666666666667
24515100,66.6666666666667,66.6666666666667
24516000,66.6666666666667,66.6666666666667
24516900,50,50
24517800,50,50
24518700,50,50
24519600,50,50
24520500,0,0
24521400,0,0
24522300,0,0
24523200,0,0
24524100,0,0
24525000,0,0
24525900,0,0
24526800,0,0
24527700,0,0
24528600,0,0
24529500,0,0
24530400,0,0
24531300,0,0
24532200,0,0
24533100,0,0
24534000,0,0
24534900,0,0
24535800,0,0
24536700,0,0
24537600,0,0
24538500,0,0
24539400,0,0
24540300,0,0
24541200,0,0
24542100,0,0
24543000,0,0
24543900,0,0
24544800,0,0
24545700,0,0
24546600,0,0
24547500,0,0
24548400,0,0
24549300,0,0
24550200,0,0
24551100,0,0
24552000,0,0
24552900,0,0
24553800,0,0
24554700,0,0
24555600,0,0
24556500,0,0
24557400,0,0
24558300,0,0
24559200,0,0
24560100,0,0
24561000,0,0
24561900,0,0
24562800,0,0
24563700,100,100
24564600,100,100
24565500,100,100
24566400,100,100
24567300,150,150
24568200,,
24569100,150,150
24570000,150,150
24570900,158.333333333333,158.333333333333
24571800,158.333333333333,158.333333333333
24572700,158.333333333333,158.333333333333
24573600,158.333333333333,158.333333333333
24574500,166.666666666667,166.666666666667
24575400,166.666666666667,166.666666666667
24576300,166.666666666667,166.666666666667
24577200,166.666666666667,166.666666666667
24578100,166.666666666667,166.666666666667
24579000,166.666666666667,166.666666666667
24579900,166.666666666667,166.666666666667
24580800,166.666666666667,166.666666666667
24581700,150,150
24582600,150,150
24583500,150,150
24584400,150,150
24585300,150,150
24586200,150,150
24587100,150,150
24588000,150,150
24588900,166.666666666667,166.666666666667
24589800,166.666666666667,166.666666666667
24590700,166.666666666667,166.666666666667
24591600,166.666666666667,166.666666666667
24592500,150,150
24593400,150,150
24594300,150,150
24595200,150,150
24596100,100,100
24597000,100,100
24597900,100,100
24598800,100,100
24599700,66.6666666666667,66.6666666666667
24600600,66.6666666666667,66.6666666666667
24601500,66.6666666666667,66.6666666666667
24602400,66.6666666666667,66.6666666666667
24603300,50,50
24604200,50,50
24605100,50,50
24606000,50,50
24606900,0,0
24607800,0,0
24608700,0,0
24609600,0,0
24610500,0,0
24611400,0,0
24612300,0,0
24613200,0,0
24614100,0,0
24615000,0,0
24615900,0,0
24616800,0,0
24617700,0,0
24618600,0,0
24619500,0,0
24620400,0,0
24621300,0,0
24622200,0,0
24623100,0,0
24624000,0,0
24624900,0,0
24625800,0,0
24626700,0,0
24627600,0,0
