time,InternalGainsLat[nZ],InternalGainsLat[sZ],InternalGainsCon[nZ],InternalGainsCon[sZ],InternalGainsRad[nZ],InternalGainsRad[sZ]
27875700,6750,6750,22560.834,22560.834,14480.833,14480.833
27876600,6750,6750,22560.834,22560.834,14480.833,14480.833
27877500,6750,6750,22560.834,22560.834,14480.833,14480.833
27878400,4500,4500,15675.833,15675.833,9965.833,9965.833
27879300,4500,4500,15675.833,15675.833,9965.833,9965.833
27880200,4500,4500,15675.833,15675.833,9965.833,9965.833
27881100,4500,4500,15675.833,15675.833,9965.833,9965.833
27882000,3000,3000,11085.833,11085.833,6955.8335,6955.8335
27882900,3000,3000,11085.833,11085.833,6955.8335,6955.8335
27883800,3000,3000,11085.833,11085.833,6955.8335,6955.8335
27884700,3000,3000,11085.833,11085.833,6955.8335,6955.8335
27885600,2250,2250,8790.833,8790.833,5450.8335,5450.8335
27886500,2250,2250,8790.833,8790.833,5450.8335,5450.8335
27887400,2250,2250,8790.833,8790.833,5450.8335,5450.8335
27888300,2250,2250,8790.833,8790.833,5450.8335,5450.8335
27889200,0,0,822.5,822.5,352.5,352.5
27890100,0,0,822.5,822.5,352.5,352.5
27891000,0,0,822.5,822.5,352.5,352.5
27891900,0,0,822.5,822.5,352.5,352.5
27892800,0,0,822.5,822.5,352.5,352.5
27893700,0,0,822.5,822.5,352.5,352.5
27894600,0,0,822.5,822.5,352.5,352.5
27895500,0,0,822.5,822.5,352.5,352.5
27896400,0,0,822.5,822.5,352.5,352.5
27897300,0,0,822.5,822.5,352.5,352.5
27898200,0,0,822.5,822.5,352.5,352.5
27899100,0,0,822.5,822.5,352.5,352.5
27900000,0,0,822.5,822.5,352.5,352.5
27900900,0,0,822.5,822.5,352.5,352.5
27901800,0,0,822.5,822.5,352.5,352.5
27902700,0,0,822.5,822.5,352.5,352.5
27903600,0,0,822.5,822.5,352.5,352.5
27904500,0,0,822.5,822.5,352.5,352.5
27905400,0,0,822.5,822.5,352.5,352.5
27906300,0,0,822.5,822.5,352.5,352.5
27907200,0,0,822.5,822.5,352.5,352.5
27908100,0,0,822.5,822.5,352.5,352.5
27909000,0,0,822.5,822.5,352.5,352.5
27909900,0,0,822.5,822.5,352.5,352.5
27910800,0,0,822.5,822.5,352.5,352.5
27911700,0,0,822.5,822.5,352.5,352.5
27912600,0,0,822.5,822.5,352.5,352.5
27913500,0,0,822.5,822.5,352.5,352.5
27914400,0,0,822.5,822.5,352.5,352.5
27915300,0,0,822.5,822.5,352.5,352.5
27916200,0,0,822.5,822.5,352.5,352.5
27917100,0,0,822.5,822.5,352.5,352.5
27918000,0,0,822.5,822.5,352.5,352.5
27918900,0,0,822.5,822.5,352.5,352.5
27919800,0,0,822.5,822.5,352.5,352.5
27920700,0,0,822.5,822.5,352.5,352.5
27921600,0,0,822.5,822.5,352.5,352.5
27922500,0,0,822.5,822.5,352.5,352.5
27923400,0,0,822.5,822.5,352.5,352.5
27924300,0,0,822.5,822.5,352.5,352.5
27925200,0,0,822.5,822.5,352.5,352.5
27926100,0,0,822.5,822.5,352.5,352.5
27927000,0,0,822.5,822.5,352.5,352.5
27927900,0,0,822.5,822.5,352.5,352.5
27928800,0,0,822.5,822.5,352.5,352.5
27929700,0,0,822.5,822.5,352.5,352.5
27930600,0,0,822.5,822.5,352.5,352.5
27931500,0,0,822.5,822.5,352.5,352.5
27932400,0,0,822.5,822.5,352.5,352.5
27933300,0,0,822.5,822.5,352.5,352.5
27934200,0,0,822.5,822.5,352.5,352.5
27935100,0,0,822.5,822.5,352.5,352.5
27936000,0,0,822.5,822.5,352.5,352.5
27936900,0,0,822.5,822.5,352.5,352.5
27937800,0,0,822.5,822.5,352.5,352.5
27938700,0,0,822.5,822.5,352.5,352.5
27939600,0,0,822.5,822.5,352.5,352.5
27940500,0,0,822.5,822.5,352.5,352.5
27941400,0,0,822.5,822.5,352.5,352.5
27942300,0,0,822.5,822.5,352.5,352.5
27943200,0,0,822.5,822.5,352.5,352.5
27944100,0,0,822.5,822.5,352.5,352.5
27945000,0,0,822.5,822.5,352.5,352.5
27945900,0,0,822.5,822.5,352.5,352.5
27946800,0,0,822.5,822.5,352.5,352.5
27947700,0,0,822.5,822.5,352.5,352.5
27948600,0,0,822.5,822.5,352.5,352.5
27949500,0,0,822.5,822.5,352.5,352.5
27950400,0,0,822.5,822.5,352.5,352.5
27951300,0,0,822.5,822.5,352.5,352.5
27952200,0,0,822.5,822.5,352.5,352.5
27953100,0,0,822.5,822.5,352.5,352.5
27954000,0,0,822.5,822.5,352.5,352.5
27954900,0,0,822.5,822.5,352.5,352.5
27955800,0,0,822.5,822.5,352.5,352.5
27956700,0,0,822.5,822.5,352.5,352.5
27957600,0,0,822.5,822.5,352.5,352.5
27958500,0,0,822.5,822.5,352.5,352.5
27959400,0,0,822.5,822.5,352.5,352.5
27960300,0,0,822.5,822.5,352.5,352.5
27961200,0,0,822.5,822.5,352.5,352.5
27962100,0,0,822.5,822.5,352.5,352.5
27963000,0,0,822.5,822.5,352.5,352.5
27963900,0,0,822.5,822.5,352.5,352.5
27964800,0,0,822.5,822.5,352.5,352.5
27965700,0,0,822.5,822.5,352.5,352.5
27966600,0,0,822.5,822.5,352.5,352.5
27967500,0,0,822.5,822.5,352.5,352.5
27968400,0,0,822.5,822.5,352.5,352.5
27969300,0,0,822.5,822.5,352.5,352.5
27970200,0,0,822.5,822.5,352.5,352.5
27971100,0,0,822.5,822.5,352.5,352.5
27972000,0,0,822.5,822.5,352.5,352.5
27972900,0,0,822.5,822.5,352.5,352.5
27973800,0,0,822.5,822.5,352.5,352.5
27974700,0,0,822.5,822.5,352.5,352.5
27975600,0,0,822.5,822.5,352.5,352.5
27976500,0,0,822.5,822.5,352.5,352.5
27977400,0,0,822.5,822.5,352.5,352.5
27978300,0,0,822.5,822.5,352.5,352.5
27979200,0,0,822.5,822.5,352.5,352.5
27980100,0,0,822.5,822.5,352.5,352.5
27981000,0,0,822.5,822.5,352.5,352.5
27981900,0,0,822.5,822.5,352.5,352.5
27982800,0,0,822.5,822.5,352.5,352.5
27983700,0,0,822.5,822.5,352.5,352.5
27984600,0,0,822.5,822.5,352.5,352.5
27985500,0,0,822.5,822.5,352.5,352.5
27986400,0,0,822.5,822.5,352.5,352.5
27987300,0,0,822.5,822.5,352.5,352.5
27988200,0,0,822.5,822.5,352.5,352.5
27989100,0,0,822.5,822.5,352.5,352.5
27990000,0,0,822.5,822.5,352.5,352.5
27990900,0,0,822.5,822.5,352.5,352.5
27991800,0,0,822.5,822.5,352.5,352.5
27992700,0,0,822.5,822.5,352.5,352.5
27993600,0,0,822.5,822.5,352.5,352.5
27994500,0,0,822.5,822.5,352.5,352.5
27995400,0,0,822.5,822.5,352.5,352.5
27996300,0,0,822.5,822.5,352.5,352.5
27997200,0,0,822.5,822.5,352.5,352.5
27998100,0,0,822.5,822.5,352.5,352.5
27999000,0,0,822.5,822.5,352.5,352.5
27999900,0,0,822.5,822.5,352.5,352.5
28000800,0,0,822.5,822.5,352.5,352.5
28001700,0,0,822.5,822.5,352.5,352.5
28002600,0,0,822.5,822.5,352.5,352.5
28003500,0,0,822.5,822.5,352.5,352.5
28004400,0,0,822.5,822.5,352.5,352.5
28005300,0,0,822.5,822.5,352.5,352.5
28006200,0,0,822.5,822.5,352.5,352.5
28007100,0,0,822.5,822.5,352.5,352.5
28008000,0,0,822.5,822.5,352.5,352.5
28008900,0,0,822.5,822.5,352.5,352.5
28009800,0,0,822.5,822.5,352.5,352.5
28010700,0,0,822.5,822.5,352.5,352.5
28011600,0,0,822.5,822.5,352.5,352.5
28012500,0,0,822.5,822.5,352.5,352.5
28013400,0,0,822.5,822.5,352.5,352.5
28014300,0,0,822.5,822.5,352.5,352.5
28015200,0,0,822.5,822.5,352.5,352.5
28016100,0,0,822.5,822.5,352.5,352.5
28017000,0,0,822.5,822.5,352.5,352.5
28017900,0,0,822.5,822.5,352.5,352.5
28018800,0,0,822.5,822.5,352.5,352.5
28019700,0,0,822.5,822.5,352.5,352.5
28020600,0,0,822.5,822.5,352.5,352.5
28021500,0,0,822.5,822.5,352.5,352.5
28022400,0,0,822.5,822.5,352.5,352.5
28023300,0,0,822.5,822.5,352.5,352.5
28024200,0,0,822.5,822.5,352.5,352.5
28025100,0,0,822.5,822.5,352.5,352.5
28026000,0,0,822.5,822.5,352.5,352.5
28026900,0,0,822.5,822.5,352.5,352.5
28027800,0,0,822.5,822.5,352.5,352.5
28028700,0,0,822.5,822.5,352.5,352.5
28029600,0,0,822.5,822.5,352.5,352.5
28030500,0,0,822.5,822.5,352.5,352.5
28031400,0,0,822.5,822.5,352.5,352.5
28032300,0,0,822.5,822.5,352.5,352.5
28033200,0,0,822.5,822.5,352.5,352.5
28034100,0,0,822.5,822.5,352.5,352.5
28035000,0,0,822.5,822.5,352.5,352.5
28035900,0,0,822.5,822.5,352.5,352.5
28036800,0,0,822.5,822.5,352.5,352.5
28037700,0,0,822.5,822.5,352.5,352.5
28038600,0,0,822.5,822.5,352.5,352.5
28039500,0,0,822.5,822.5,352.5,352.5
28040400,0,0,822.5,822.5,352.5,352.5
28041300,0,0,822.5,822.5,352.5,352.5
28042200,0,0,822.5,822.5,352.5,352.5
28043100,0,0,822.5,822.5,352.5,352.5
28044000,0,0,822.5,822.5,352.5,352.5
28044900,0,0,822.5,822.5,352.5,352.5
28045800,0,0,822.5,822.5,352.5,352.5
28046700,0,0,822.5,822.5,352.5,352.5
28047600,0,0,822.5,822.5,352.5,352.5
28048500,0,0,822.5,822.5,352.5,352.5
28049400,0,0,822.5,822.5,352.5,352.5
28050300,0,0,822.5,822.5,352.5,352.5
28051200,0,0,822.5,822.5,352.5,352.5
28052100,0,0,822.5,822.5,352.5,352.5
28053000,0,0,822.5,822.5,352.5,352.5
28053900,0,0,822.5,822.5,352.5,352.5
28054800,0,0,822.5,822.5,352.5,352.5
28055700,0,0,822.5,822.5,352.5,352.5
28056600,0,0,822.5,822.5,352.5,352.5
28057500,0,0,822.5,822.5,352.5,352.5
28058400,0,0,822.5,822.5,352.5,352.5
28059300,0,0,822.5,822.5,352.5,352.5
28060200,0,0,822.5,822.5,352.5,352.5
28061100,0,0,822.5,822.5,352.5,352.5
28062000,0,0,822.5,822.5,352.5,352.5
28062900,0,0,822.5,822.5,352.5,352.5
28063800,0,0,822.5,822.5,352.5,352.5
28064700,0,0,822.5,822.5,352.5,352.5
28065600,0,0,822.5,822.5,352.5,352.5
28066500,0,0,822.5,822.5,352.5,352.5
28067400,0,0,822.5,822.5,352.5,352.5
28068300,0,0,822.5,822.5,352.5,352.5
28069200,0,0,822.5,822.5,352.5,352.5
28070100,0,0,822.5,822.5,352.5,352.5
28071000,0,0,822.5,822.5,352.5,352.5
28071900,0,0,822.5,822.5,352.5,352.5
28072800,0,0,822.5,822.5,352.5,352.5
28073700,0,0,822.5,822.5,352.5,352.5
28074600,0,0,822.5,822.5,352.5,352.5
28075500,0,0,822.5,822.5,352.5,352.5
28076400,0,0,822.5,822.5,352.5,352.5
28077300,0,0,822.5,822.5,352.5,352.5
28078200,0,0,822.5,822.5,352.5,352.5
28079100,0,0,822.5,822.5,352.5,352.5
28080000,0,0,822.5,822.5,352.5,352.5
28080900,0,0,822.5,822.5,352.5,352.5
28081800,0,0,822.5,822.5,352.5,352.5
28082700,0,0,822.5,822.5,352.5,352.5
28083600,0,0,822.5,822.5,352.5,352.5
28084500,0,0,822.5,822.5,352.5,352.5
28085400,0,0,822.5,822.5,352.5,352.5
28086300,0,0,822.5,822.5,352.5,352.5
28087200,0,0,822.5,822.5,352.5,352.5
28088100,0,0,822.5,822.5,352.5,352.5
28089000,0,0,822.5,822.5,352.5,352.5
28089900,0,0,822.5,822.5,352.5,352.5
28090800,0,0,822.5,822.5,352.5,352.5
28091700,0,0,822.5,822.5,352.5,352.5
28092600,0,0,822.5,822.5,352.5,352.5
28093500,0,0,822.5,822.5,352.5,352.5
28094400,0,0,822.5,822.5,352.5,352.5
28095300,0,0,822.5,822.5,352.5,352.5
28096200,0,0,822.5,822.5,352.5,352.5
28097100,0,0,822.5,822.5,352.5,352.5
28098000,0,0,822.5,822.5,352.5,352.5
28098900,0,0,822.5,822.5,352.5,352.5
28099800,0,0,822.5,822.5,352.5,352.5
28100700,0,0,822.5,822.5,352.5,352.5
28101600,0,0,822.5,822.5,352.5,352.5
28102500,0,0,822.5,822.5,352.5,352.5
28103400,0,0,822.5,822.5,352.5,352.5
28104300,0,0,822.5,822.5,352.5,352.5
28105200,4500,4500,15675.833,15675.833,9965.833,9965.833
28106100,4500,4500,15675.833,15675.833,9965.833,9965.833
28107000,4500,4500,15675.833,15675.833,9965.833,9965.833
28107900,4500,4500,15675.833,15675.833,9965.833,9965.833
28108800,6750,6750,22560.834,22560.834,14480.833,14480.833
28109700,6750,6750,22560.834,22560.834,14480.833,14480.833
28110600,6750,6750,22560.834,22560.834,14480.833,14480.833
28111500,6750,6750,22560.834,22560.834,14480.833,14480.833
28112400,7125,7125,23708.334,23708.334,15233.333,15233.333
28113300,7125,7125,23708.334,23708.334,15233.333,15233.333
28114200,7125,7125,23708.334,23708.334,15233.333,15233.333
28115100,7125,7125,23708.334,23708.334,15233.333,15233.333
28116000,7500,7500,24855.834,24855.834,15985.833,15985.833
28116900,7500,7500,24855.834,24855.834,15985.833,15985.833
28117800,7500,7500,24855.834,24855.834,15985.833,15985.833
28118700,7500,7500,24855.834,24855.834,15985.833,15985.833
28119600,7500,7500,24855.834,24855.834,15985.833,15985.833
28120500,7500,7500,24855.834,24855.834,15985.833,15985.833
28121400,7500,7500,24855.834,24855.834,15985.833,15985.833
28122300,7500,7500,24855.834,24855.834,15985.833,15985.833
28123200,6750,6750,22560.834,22560.834,14480.833,14480.833
28124100,6750,6750,22560.834,22560.834,14480.833,14480.833
28125000,6750,6750,22560.834,22560.834,14480.833,14480.833
28125900,6750,6750,22560.834,22560.834,14480.833,14480.833
28126800,6750,6750,22560.834,22560.834,14480.833,14480.833
28127700,6750,6750,22560.834,22560.834,14480.833,14480.833
28128600,6750,6750,22560.834,22560.834,14480.833,14480.833
28129500,6750,6750,22560.834,22560.834,14480.833,14480.833
28130400,7500,7500,24855.834,24855.834,15985.833,15985.833
28131300,7500,7500,24855.834,24855.834,15985.833,15985.833
28132200,7500,7500,24855.834,24855.834,15985.833,15985.833
28133100,7500,7500,24855.834,24855.834,15985.833,15985.833
28134000,6750,6750,22560.834,22560.834,14480.833,14480.833
28134900,6750,6750,22560.834,22560.834,14480.833,14480.833
28135800,6750,6750,22560.834,22560.834,14480.833,14480.833
28136700,6750,6750,22560.834,22560.834,14480.833,14480.833
28137600,4500,4500,15675.833,15675.833,9965.833,9965.833
28138500,4500,4500,15675.833,15675.833,9965.833,9965.833
28139400,4500,4500,15675.833,15675.833,9965.833,9965.833
28140300,4500,4500,15675.833,15675.833,9965.833,9965.833
28141200,3000,3000,11085.833,11085.833,6955.8335,6955.8335
28142100,3000,3000,11085.833,11085.833,6955.8335,6955.8335
28143000,3000,3000,11085.833,11085.833,6955.8335,6955.8335
28143900,3000,3000,11085.833,11085.833,6955.8335,6955.8335
28144800,2250,2250,8790.833,8790.833,5450.8335,5450.8335
28145700,2250,2250,8790.833,8790.833,5450.8335,5450.8335
28146600,2250,2250,8790.833,8790.833,5450.8335,5450.8335
28147500,2250,2250,8790.833,8790.833,5450.8335,5450.8335
28148400,0,0,822.5,822.5,352.5,352.5
28149300,0,0,822.5,822.5,352.5,352.5
28150200,0,0,822.5,822.5,352.5,352.5
28151100,0,0,822.5,822.5,352.5,352.5
28152000,0,0,822.5,822.5,352.5,352.5
28152900,0,0,822.5,822.5,352.5,352.5
28153800,0,0,822.5,822.5,352.5,352.5
28154700,0,0,822.5,822.5,352.5,352.5
28155600,0,0,822.5,822.5,352.5,352.5
28156500,0,0,822.5,822.5,352.5,352.5
28157400,0,0,822.5,822.5,352.5,352.5
28158300,0,0,822.5,822.5,352.5,352.5
28159200,0,0,822.5,822.5,352.5,352.5
28160100,0,0,822.5,822.5,352.5,352.5
28161000,0,0,822.5,822.5,352.5,352.5
28161900,0,0,822.5,822.5,352.5,352.5
28162800,0,0,822.5,822.5,352.5,352.5
28163700,0,0,822.5,822.5,352.5,352.5
28164600,0,0,822.5,822.5,352.5,352.5
28165500,0,0,822.5,822.5,352.5,352.5
28166400,0,0,822.5,822.5,352.5,352.5
28167300,0,0,822.5,822.5,352.5,352.5
28168200,0,0,822.5,822.5,352.5,352.5
28169100,0,0,822.5,822.5,352.5,352.5
28170000,0,0,822.5,822.5,352.5,352.5
28170900,0,0,822.5,822.5,352.5,352.5
28171800,0,0,822.5,822.5,352.5,352.5
28172700,0,0,822.5,822.5,352.5,352.5
28173600,0,0,822.5,822.5,352.5,352.5
28174500,0,0,822.5,822.5,352.5,352.5
28175400,0,0,822.5,822.5,352.5,352.5
28176300,0,0,822.5,822.5,352.5,352.5
28177200,0,0,822.5,822.5,352.5,352.5
28178100,0,0,822.5,822.5,352.5,352.5
28179000,0,0,822.5,822.5,352.5,352.5
28179900,0,0,822.5,822.5,352.5,352.5
28180800,0,0,822.5,822.5,352.5,352.5
28181700,0,0,822.5,822.5,352.5,352.5
28182600,0,0,822.5,822.5,352.5,352.5
28183500,0,0,822.5,822.5,352.5,352.5
28184400,0,0,822.5,822.5,352.5,352.5
28185300,0,0,822.5,822.5,352.5,352.5
28186200,0,0,822.5,822.5,352.5,352.5
28187100,0,0,822.5,822.5,352.5,352.5
28188000,0,0,822.5,822.5,352.5,352.5
28188900,0,0,822.5,822.5,352.5,352.5
28189800,0,0,822.5,822.5,352.5,352.5
28190700,0,0,822.5,822.5,352.5,352.5
28191600,4500,4500,15675.833,15675.833,9965.833,9965.833
28192500,4500,4500,15675.833,15675.833,9965.833,9965.833
28193400,4500,4500,15675.833,15675.833,9965.833,9965.833
28194300,4500,4500,15675.833,15675.833,9965.833,9965.833
28195200,6750,6750,22560.834,22560.834,14480.833,14480.833
28196100,6750,6750,22560.834,22560.834,14480.833,14480.833
28197000,6750,6750,22560.834,22560.834,14480.833,14480.833
28197900,6750,6750,22560.834,22560.834,14480.833,14480.833
28198800,7125,7125,23708.334,23708.334,15233.333,15233.333
28199700,7125,7125,23708.334,23708.334,15233.333,15233.333
28200600,7125,7125,23708.334,23708.334,15233.333,15233.333
28201500,7125,7125,23708.334,23708.334,15233.333,15233.333
28202400,7500,7500,24855.834,24855.834,15985.833,15985.833
28203300,7500,7500,24855.834,24855.834,15985.833,15985.833
28204200,7500,7500,24855.834,24855.834,15985.833,15985.833
28205100,7500,7500,24855.834,24855.834,15985.833,15985.833
28206000,7500,7500,24855.834,24855.834,15985.833,15985.833
28206900,7500,7500,24855.834,24855.834,15985.833,15985.833
28207800,7500,7500,24855.834,24855.834,15985.833,15985.833
28208700,7500,7500,24855.834,24855.834,15985.833,15985.833
28209600,6750,6750,22560.834,22560.834,14480.833,14480.833
28210500,6750,6750,22560.834,22560.834,14480.833,14480.833
28211400,6750,6750,22560.834,22560.834,14480.833,14480.833
28212300,6750,6750,22560.834,22560.834,14480.833,14480.833
28213200,6750,6750,22560.834,22560.834,14480.833,14480.833
28214100,6750,6750,22560.834,22560.834,14480.833,14480.833
28215000,6750,6750,22560.834,22560.834,14480.833,14480.833
28215900,6750,6750,22560.834,22560.834,14480.833,14480.833
28216800,7500,7500,24855.834,24855.834,15985.833,15985.833
28217700,7500,7500,24855.834,24855.834,15985.833,15985.833
28218600,7500,7500,24855.834,24855.834,15985.833,15985.833
28219500,7500,7500,24855.834,24855.834,15985.833,15985.833
28220400,6750,6750,22560.834,22560.834,14480.833,14480.833
28221300,6750,6750,22560.834,22560.834,14480.833,14480.833
28222200,6750,6750,22560.834,22560.834,14480.833,14480.833
28223100,6750,6750,22560.834,22560.834,14480.833,14480.833
28224000,4500,4500,15675.833,15675.833,9965.833,9965.833
28224900,4500,4500,15675.833,15675.833,9965.833,9965.833
28225800,4500,4500,15675.833,15675.833,9965.833,9965.833
28226700,4500,4500,15675.833,15675.833,9965.833,9965.833
28227600,3000,3000,11085.833,11085.833,6955.8335,6955.8335
28228500,3000,3000,11085.833,11085.833,6955.8335,6955.8335
28229400,3000,3000,11085.833,11085.833,6955.8335,6955.8335
28230300,3000,3000,11085.833,11085.833,6955.8335,6955.8335
28231200,2250,2250,8790.833,8790.833,5450.8335,5450.8335
28232100,2250,2250,8790.833,8790.833,5450.8335,5450.8335
28233000,2250,2250,8790.833,8790.833,5450.8335,5450.8335
28233900,2250,2250,8790.833,8790.833,5450.8335,5450.8335
28234800,0,0,822.5,822.5,352.5,352.5
28235700,0,0,822.5,822.5,352.5,352.5
28236600,0,0,822.5,822.5,352.5,352.5
28237500,0,0,822.5,822.5,352.5,352.5
28238400,0,0,822.5,822.5,352.5,352.5
28239300,0,0,822.5,822.5,352.5,352.5
28240200,0,0,822.5,822.5,352.5,352.5
28241100,0,0,822.5,822.5,352.5,352.5
28242000,0,0,822.5,822.5,352.5,352.5
28242900,0,0,822.5,822.5,352.5,352.5
28243800,0,0,822.5,822.5,352.5,352.5
28244700,0,0,822.5,822.5,352.5,352.5
28245600,0,0,822.5,822.5,352.5,352.5
28246500,0,0,822.5,822.5,352.5,352.5
28247400,0,0,822.5,822.5,352.5,352.5
28248300,0,0,822.5,822.5,352.5,352.5
28249200,0,0,822.5,822.5,352.5,352.5
28250100,0,0,822.5,822.5,352.5,352.5
28251000,0,0,822.5,822.5,352.5,352.5
28251900,0,0,822.5,822.5,352.5,352.5
28252800,0,0,822.5,822.5,352.5,352.5
28253700,0,0,822.5,822.5,352.5,352.5
28254600,0,0,822.5,822.5,352.5,352.5
28255500,0,0,822.5,822.5,352.5,352.5
28256400,0,0,822.5,822.5,352.5,352.5
28257300,0,0,822.5,822.5,352.5,352.5
28258200,0,0,822.5,822.5,352.5,352.5
28259100,0,0,822.5,822.5,352.5,352.5
28260000,0,0,822.5,822.5,352.5,352.5
28260900,0,0,822.5,822.5,352.5,352.5
28261800,0,0,822.5,822.5,352.5,352.5
28262700,0,0,822.5,822.5,352.5,352.5
28263600,0,0,822.5,822.5,352.5,352.5
28264500,0,0,822.5,822.5,352.5,352.5
28265400,0,0,822.5,822.5,352.5,352.5
28266300,0,0,822.5,822.5,352.5,352.5
28267200,0,0,822.5,822.5,352.5,352.5
28268100,0,0,822.5,822.5,352.5,352.5
28269000,0,0,822.5,822.5,352.5,352.5
28269900,0,0,822.5,822.5,352.5,352.5
28270800,0,0,822.5,822.5,352.5,352.5
28271700,0,0,822.5,822.5,352.5,352.5
28272600,0,0,822.5,822.5,352.5,352.5
28273500,0,0,822.5,822.5,352.5,352.5
28274400,0,0,822.5,822.5,352.5,352.5
28275300,0,0,822.5,822.5,352.5,352.5
28276200,0,0,822.5,822.5,352.5,352.5
28277100,0,0,822.5,822.5,352.5,352.5
28278000,4500,4500,15675.833,15675.833,9965.833,9965.833
28278900,4500,4500,15675.833,15675.833,9965.833,9965.833
28279800,4500,4500,15675.833,15675.833,9965.833,9965.833
28280700,4500,4500,15675.833,15675.833,9965.833,9965.833
28281600,6750,6750,22560.834,22560.834,14480.833,14480.833
28282500,6750,6750,22560.834,22560.834,14480.833,14480.833
28283400,6750,6750,22560.834,22560.834,14480.833,14480.833
28284300,6750,6750,22560.834,22560.834,14480.833,14480.833
28285200,7125,7125,23708.334,23708.334,15233.333,15233.333
28286100,7125,7125,23708.334,23708.334,15233.333,15233.333
28287000,7125,7125,23708.334,23708.334,15233.333,15233.333
28287900,7125,7125,23708.334,23708.334,15233.333,15233.333
28288800,7500,7500,24855.834,24855.834,15985.833,15985.833
28289700,7500,7500,24855.834,24855.834,15985.833,15985.833
28290600,7500,7500,24855.834,24855.834,15985.833,15985.833
28291500,7500,7500,24855.834,24855.834,15985.833,15985.833
28292400,7500,7500,24855.834,24855.834,15985.833,15985.833
28293300,7500,7500,24855.834,24855.834,15985.833,15985.833
28294200,7500,7500,24855.834,24855.834,15985.833,15985.833
28295100,7500,7500,24855.834,24855.834,15985.833,15985.833
28296000,6750,6750,22560.834,22560.834,14480.833,14480.833
28296900,6750,6750,22560.834,22560.834,14480.833,14480.833
28297800,6750,6750,22560.834,22560.834,14480.833,14480.833
28298700,6750,6750,22560.834,22560.834,14480.833,14480.833
28299600,6750,6750,22560.834,22560.834,14480.833,14480.833
28300500,6750,6750,22560.834,22560.834,14480.833,14480.833
28301400,6750,6750,22560.834,22560.834,14480.833,14480.833
28302300,6750,6750,22560.834,22560.834,14480.833,14480.833
28303200,7500,7500,24855.834,24855.834,15985.833,15985.833
28304100,7500,7500,24855.834,24855.834,15985.833,15985.833
28305000,7500,7500,24855.834,24855.834,15985.833,15985.833
28305900,7500,7500,24855.834,24855.834,15985.833,15985.833
28306800,6750,6750,22560.834,22560.834,14480.833,14480.833
28307700,6750,6750,22560.834,22560.834,14480.833,14480.833
28308600,6750,6750,22560.834,22560.834,14480.833,14480.833
28309500,6750,6750,22560.834,22560.834,14480.833,14480.833
28310400,4500,4500,15675.833,15675.833,9965.833,9965.833
28311300,4500,4500,15675.833,15675.833,9965.833,9965.833
28312200,4500,4500,15675.833,15675.833,9965.833,9965.833
28313100,4500,4500,15675.833,15675.833,9965.833,9965.833
28314000,3000,3000,11085.833,11085.833,6955.8335,6955.8335
28314900,3000,3000,11085.833,11085.833,6955.8335,6955.8335
28315800,3000,3000,11085.833,11085.833,6955.8335,6955.8335
28316700,3000,3000,11085.833,11085.833,6955.8335,6955.8335
28317600,2250,2250,8790.833,8790.833,5450.8335,5450.8335
28318500,2250,2250,8790.833,8790.833,5450.8335,5450.8335
28319400,2250,2250,8790.833,8790.833,5450.8335,5450.8335
28320300,2250,2250,8790.833,8790.833,5450.8335,5450.8335
28321200,0,0,822.5,822.5,352.5,352.5
28322100,0,0,822.5,822.5,352.5,352.5
28323000,0,0,822.5,822.5,352.5,352.5
28323900,0,0,822.5,822.5,352.5,352.5
28324800,0,0,822.5,822.5,352.5,352.5
28325700,0,0,822.5,822.5,352.5,352.5
28326600,0,0,822.5,822.5,352.5,352.5
28327500,0,0,822.5,822.5,352.5,352.5
28328400,0,0,822.5,822.5,352.5,352.5
28329300,0,0,822.5,822.5,352.5,352.5
28330200,0,0,822.5,822.5,352.5,352.5
28331100,0,0,822.5,822.5,352.5,352.5
28332000,0,0,822.5,822.5,352.5,352.5
28332900,0,0,822.5,822.5,352.5,352.5
28333800,0,0,822.5,822.5,352.5,352.5
28334700,0,0,822.5,822.5,352.5,352.5
28335600,0,0,822.5,822.5,352.5,352.5
28336500,0,0,822.5,822.5,352.5,352.5
28337400,0,0,822.5,822.5,352.5,352.5
28338300,0,0,822.5,822.5,352.5,352.5
28339200,0,0,822.5,822.5,352.5,352.5
28340100,0,0,822.5,822.5,352.5,352.5
28341000,0,0,822.5,822.5,352.5,352.5
28341900,0,0,822.5,822.5,352.5,352.5
28342800,0,0,822.5,822.5,352.5,352.5
28343700,0,0,822.5,822.5,352.5,352.5
28344600,0,0,822.5,822.5,352.5,352.5
28345500,0,0,822.5,822.5,352.5,352.5
28346400,0,0,822.5,822.5,352.5,352.5
28347300,0,0,822.5,822.5,352.5,352.5
28348200,0,0,822.5,822.5,352.5,352.5
28349100,0,0,822.5,822.5,352.5,352.5
28350000,0,0,822.5,822.5,352.5,352.5
28350900,0,0,822.5,822.5,352.5,352.5
28351800,0,0,822.5,822.5,352.5,352.5
28352700,0,0,822.5,822.5,352.5,352.5
28353600,0,0,822.5,822.5,352.5,352.5
28354500,0,0,822.5,822.5,352.5,352.5
28355400,0,0,822.5,822.5,352.5,352.5
28356300,0,0,822.5,822.5,352.5,352.5
28357200,0,0,822.5,822.5,352.5,352.5
28358100,0,0,822.5,822.5,352.5,352.5
