time,EmissionsElectricPower,EmissionsDistrictHeatingPower
25443900.0,0.209,0.1163
25444800.0,0.209,0.1163
25445700.0,0.209,0.1163
25446600.0,0.209,0.1163
25447500.0,0.209,0.1163
25448400.0,0.209,0.1163
25449300.0,0.209,0.1163
25450200.0,0.209,0.1163
25451100.0,0.209,0.1163
25452000.0,0.209,0.1163
25452900.0,0.209,0.1163
25453800.0,0.209,0.1163
25454700.0,0.209,0.1163
25455600.0,0.209,0.1163
25456500.0,0.209,0.1163
25457400.0,0.209,0.1163
25458300.0,0.209,0.1163
25459200.0,0.209,0.1163
25460100.0,0.209,0.1163
25461000.0,0.209,0.1163
25461900.0,0.209,0.1163
25462800.0,0.209,0.1163
25463700.0,0.209,0.1163
25464600.0,0.209,0.1163
25465500.0,0.209,0.1163
25466400.0,0.209,0.1163
25467300.0,0.209,0.1163
25468200.0,0.209,0.1163
25469100.0,0.209,0.1163
25470000.0,0.209,0.1163
25470900.0,0.209,0.1163
25471800.0,0.209,0.1163
25472700.0,0.209,0.1163
25473600.0,0.209,0.1163
25474500.0,0.209,0.1163
25475400.0,0.209,0.1163
25476300.0,0.209,0.1163
25477200.0,0.209,0.1163
25478100.0,0.209,0.1163
25479000.0,0.209,0.1163
25479900.0,0.209,0.1163
25480800.0,0.209,0.1163
25481700.0,0.209,0.1163
25482600.0,0.209,0.1163
25483500.0,0.209,0.1163
25484400.0,0.209,0.1163
25485300.0,0.209,0.1163
25486200.0,0.209,0.1163
25487100.0,0.209,0.1163
25488000.0,0.209,0.1163
25488900.0,0.209,0.1163
25489800.0,0.209,0.1163
25490700.0,0.209,0.1163
25491600.0,0.209,0.1163
25492500.0,0.209,0.1163
25493400.0,0.209,0.1163
25494300.0,0.209,0.1163
25495200.0,0.209,0.1163
25496100.0,0.209,0.1163
25497000.0,0.209,0.1163
25497900.0,0.209,0.1163
25498800.0,0.209,0.1163
25499700.0,0.209,0.1163
25500600.0,0.209,0.1163
25501500.0,0.209,0.1163
25502400.0,0.209,0.1163
25503300.0,0.209,0.1163
25504200.0,0.209,0.1163
25505100.0,0.209,0.1163
25506000.0,0.209,0.1163
25506900.0,0.209,0.1163
25507800.0,0.209,0.1163
25508700.0,0.209,0.1163
25509600.0,0.209,0.1163
25510500.0,0.209,0.1163
25511400.0,0.209,0.1163
25512300.0,0.209,0.1163
25513200.0,0.209,0.1163
25514100.0,0.209,0.1163
25515000.0,0.209,0.1163
25515900.0,0.209,0.1163
25516800.0,0.209,0.1163
25517700.0,0.209,0.1163
25518600.0,0.209,0.1163
25519500.0,0.209,0.1163
25520400.0,0.209,0.1163
25521300.0,0.209,0.1163
25522200.0,0.209,0.1163
25523100.0,0.209,0.1163
25524000.0,0.209,0.1163
25524900.0,0.209,0.1163
25525800.0,0.209,0.1163
25526700.0,0.209,0.1163
25527600.0,0.209,0.1163
25528500.0,0.209,0.1163
25529400.0,0.209,0.1163
25530300.0,0.209,0.1163
25531200.0,0.209,0.1163
25532100.0,0.209,0.1163
25533000.0,0.209,0.1163
25533900.0,0.209,0.1163
25534800.0,0.209,0.1163
25535700.0,0.209,0.1163
25536600.0,0.209,0.1163
25537500.0,0.209,0.1163
25538400.0,0.209,0.1163
25539300.0,0.209,0.1163
25540200.0,0.209,0.1163
25541100.0,0.209,0.1163
25542000.0,0.209,0.1163
25542900.0,0.209,0.1163
25543800.0,0.209,0.1163
25544700.0,0.209,0.1163
25545600.0,0.209,0.1163
25546500.0,0.209,0.1163
25547400.0,0.209,0.1163
25548300.0,0.209,0.1163
25549200.0,0.209,0.1163
25550100.0,0.209,0.1163
25551000.0,0.209,0.1163
25551900.0,0.209,0.1163
25552800.0,0.209,0.1163
25553700.0,0.209,0.1163
25554600.0,0.209,0.1163
25555500.0,0.209,0.1163
25556400.0,0.209,0.1163
25557300.0,0.209,0.1163
25558200.0,0.209,0.1163
25559100.0,0.209,0.1163
25560000.0,0.209,0.1163
25560900.0,0.209,0.1163
25561800.0,0.209,0.1163
25562700.0,0.209,0.1163
25563600.0,0.209,0.1163
25564500.0,0.209,0.1163
25565400.0,0.209,0.1163
25566300.0,0.209,0.1163
25567200.0,0.209,0.1163
25568100.0,0.209,0.1163
25569000.0,0.209,0.1163
25569900.0,0.209,0.1163
25570800.0,0.209,0.1163
25571700.0,0.209,0.1163
25572600.0,0.209,0.1163
25573500.0,0.209,0.1163
25574400.0,0.209,0.1163
25575300.0,0.209,0.1163
25576200.0,0.209,0.1163
25577100.0,0.209,0.1163
25578000.0,0.209,0.1163
25578900.0,0.209,0.1163
25579800.0,0.209,0.1163
25580700.0,0.209,0.1163
25581600.0,0.209,0.1163
25582500.0,0.209,0.1163
25583400.0,0.209,0.1163
25584300.0,0.209,0.1163
25585200.0,0.209,0.1163
25586100.0,0.209,0.1163
25587000.0,0.209,0.1163
25587900.0,0.209,0.1163
25588800.0,0.209,0.1163
25589700.0,0.209,0.1163
25590600.0,0.209,0.1163
25591500.0,0.209,0.1163
25592400.0,0.209,0.1163
25593300.0,0.209,0.1163
25594200.0,0.209,0.1163
25595100.0,0.209,0.1163
25596000.0,0.209,0.1163
25596900.0,0.209,0.1163
25597800.0,0.209,0.1163
25598700.0,0.209,0.1163
25599600.0,0.209,0.1163
25600500.0,0.209,0.1163
25601400.0,0.209,0.1163
25602300.0,0.209,0.1163
25603200.0,0.209,0.1163
25604100.0,0.209,0.1163
25605000.0,0.209,0.1163
25605900.0,0.209,0.1163
25606800.0,0.209,0.1163
25607700.0,0.209,0.1163
25608600.0,0.209,0.1163
25609500.0,0.209,0.1163
25610400.0,0.209,0.1163
25611300.0,0.209,0.1163
25612200.0,0.209,0.1163
25613100.0,0.209,0.1163
25614000.0,0.209,0.1163
25614900.0,0.209,0.1163
25615800.0,0.209,0.1163
25616700.0,0.209,0.1163
25617600.0,0.209,0.1163
25618500.0,0.209,0.1163
25619400.0,0.209,0.1163
25620300.0,0.209,0.1163
25621200.0,0.209,0.1163
25622100.0,0.209,0.1163
25623000.0,0.209,0.1163
25623900.0,0.209,0.1163
25624800.0,0.209,0.1163
25625700.0,0.209,0.1163
25626600.0,0.209,0.1163
25627500.0,0.209,0.1163
25628400.0,0.209,0.1163
25629300.0,0.209,0.1163
25630200.0,0.209,0.1163
25631100.0,0.209,0.1163
25632000.0,0.209,0.1163
25632900.0,0.209,0.1163
25633800.0,0.209,0.1163
25634700.0,0.209,0.1163
25635600.0,0.209,0.1163
25636500.0,0.209,0.1163
25637400.0,0.209,0.1163
25638300.0,0.209,0.1163
25639200.0,0.209,0.1163
25640100.0,0.209,0.1163
25641000.0,0.209,0.1163
25641900.0,0.209,0.1163
25642800.0,0.209,0.1163
25643700.0,0.209,0.1163
25644600.0,0.209,0.1163
25645500.0,0.209,0.1163
25646400.0,0.209,0.1163
25647300.0,0.209,0.1163
25648200.0,0.209,0.1163
25649100.0,0.209,0.1163
25650000.0,0.209,0.1163
25650900.0,0.209,0.1163
25651800.0,0.209,0.1163
25652700.0,0.209,0.1163
25653600.0,0.209,0.1163
25654500.0,0.209,0.1163
25655400.0,0.209,0.1163
25656300.0,0.209,0.1163
25657200.0,0.209,0.1163
25658100.0,0.209,0.1163
25659000.0,0.209,0.1163
25659900.0,0.209,0.1163
25660800.0,0.209,0.1163
25661700.0,0.209,0.1163
25662600.0,0.209,0.1163
25663500.0,0.209,0.1163
25664400.0,0.209,0.1163
25665300.0,0.209,0.1163
25666200.0,0.209,0.1163
25667100.0,0.209,0.1163
25668000.0,0.209,0.1163
25668900.0,0.209,0.1163
25669800.0,0.209,0.1163
25670700.0,0.209,0.1163
25671600.0,0.209,0.1163
25672500.0,0.209,0.1163
25673400.0,0.209,0.1163
25674300.0,0.209,0.1163
25675200.0,0.209,0.1163
25676100.0,0.209,0.1163
25677000.0,0.209,0.1163
25677900.0,0.209,0.1163
25678800.0,0.209,0.1163
25679700.0,0.209,0.1163
25680600.0,0.209,0.1163
25681500.0,0.209,0.1163
25682400.0,0.209,0.1163
25683300.0,0.209,0.1163
25684200.0,0.209,0.1163
25685100.0,0.209,0.1163
25686000.0,0.209,0.1163
25686900.0,0.209,0.1163
25687800.0,0.209,0.1163
25688700.0,0.209,0.1163
25689600.0,0.209,0.1163
25690500.0,0.209,0.1163
25691400.0,0.209,0.1163
25692300.0,0.209,0.1163
25693200.0,0.209,0.1163
25694100.0,0.209,0.1163
25695000.0,0.209,0.1163
25695900.0,0.209,0.1163
25696800.0,0.209,0.1163
25697700.0,0.209,0.1163
25698600.0,0.209,0.1163
25699500.0,0.209,0.1163
25700400.0,0.209,0.1163
25701300.0,0.209,0.1163
25702200.0,0.209,0.1163
25703100.0,0.209,0.1163
25704000.0,0.209,0.1163
25704900.0,0.209,0.1163
25705800.0,0.209,0.1163
25706700.0,0.209,0.1163
25707600.0,0.209,0.1163
25708500.0,0.209,0.1163
25709400.0,0.209,0.1163
25710300.0,0.209,0.1163
25711200.0,0.209,0.1163
25712100.0,0.209,0.1163
25713000.0,0.209,0.1163
25713900.0,0.209,0.1163
25714800.0,0.209,0.1163
25715700.0,0.209,0.1163
25716600.0,0.209,0.1163
25717500.0,0.209,0.1163
25718400.0,0.209,0.1163
25719300.0,0.209,0.1163
25720200.0,0.209,0.1163
25721100.0,0.209,0.1163
25722000.0,0.209,0.1163
25722900.0,0.209,0.1163
25723800.0,0.209,0.1163
25724700.0,0.209,0.1163
25725600.0,0.209,0.1163
25726500.0,0.209,0.1163
25727400.0,0.209,0.1163
25728300.0,0.209,0.1163
25729200.0,0.209,0.1163
25730100.0,0.209,0.1163
25731000.0,0.209,0.1163
25731900.0,0.209,0.1163
25732800.0,0.209,0.1163
25733700.0,0.209,0.1163
25734600.0,0.209,0.1163
25735500.0,0.209,0.1163
25736400.0,0.209,0.1163
25737300.0,0.209,0.1163
25738200.0,0.209,0.1163
25739100.0,0.209,0.1163
25740000.0,0.209,0.1163
25740900.0,0.209,0.1163
25741800.0,0.209,0.1163
25742700.0,0.209,0.1163
25743600.0,0.209,0.1163
25744500.0,0.209,0.1163
25745400.0,0.209,0.1163
25746300.0,0.209,0.1163
25747200.0,0.209,0.1163
25748100.0,0.209,0.1163
25749000.0,0.209,0.1163
25749900.0,0.209,0.1163
25750800.0,0.209,0.1163
25751700.0,0.209,0.1163
25752600.0,0.209,0.1163
25753500.0,0.209,0.1163
25754400.0,0.209,0.1163
25755300.0,0.209,0.1163
25756200.0,0.209,0.1163
25757100.0,0.209,0.1163
25758000.0,0.209,0.1163
25758900.0,0.209,0.1163
25759800.0,0.209,0.1163
25760700.0,0.209,0.1163
25761600.0,0.209,0.1163
25762500.0,0.209,0.1163
25763400.0,0.209,0.1163
25764300.0,0.209,0.1163
25765200.0,0.209,0.1163
25766100.0,0.209,0.1163
25767000.0,0.209,0.1163
25767900.0,0.209,0.1163
25768800.0,0.209,0.1163
25769700.0,0.209,0.1163
25770600.0,0.209,0.1163
25771500.0,0.209,0.1163
25772400.0,0.209,0.1163
25773300.0,0.209,0.1163
25774200.0,0.209,0.1163
25775100.0,0.209,0.1163
25776000.0,0.209,0.1163
25776900.0,0.209,0.1163
25777800.0,0.209,0.1163
25778700.0,0.209,0.1163
25779600.0,0.209,0.1163
25780500.0,0.209,0.1163
25781400.0,0.209,0.1163
25782300.0,0.209,0.1163
25783200.0,0.209,0.1163
25784100.0,0.209,0.1163
25785000.0,0.209,0.1163
25785900.0,0.209,0.1163
25786800.0,0.209,0.1163
25787700.0,0.209,0.1163
25788600.0,0.209,0.1163
25789500.0,0.209,0.1163
25790400.0,0.209,0.1163
25791300.0,0.209,0.1163
25792200.0,0.209,0.1163
25793100.0,0.209,0.1163
25794000.0,0.209,0.1163
25794900.0,0.209,0.1163
25795800.0,0.209,0.1163
25796700.0,0.209,0.1163
25797600.0,0.209,0.1163
25798500.0,0.209,0.1163
25799400.0,0.209,0.1163
25800300.0,0.209,0.1163
25801200.0,0.209,0.1163
25802100.0,0.209,0.1163
25803000.0,0.209,0.1163
25803900.0,0.209,0.1163
25804800.0,0.209,0.1163
25805700.0,0.209,0.1163
25806600.0,0.209,0.1163
25807500.0,0.209,0.1163
25808400.0,0.209,0.1163
25809300.0,0.209,0.1163
25810200.0,0.209,0.1163
25811100.0,0.209,0.1163
25812000.0,0.209,0.1163
25812900.0,0.209,0.1163
25813800.0,0.209,0.1163
25814700.0,0.209,0.1163
25815600.0,0.209,0.1163
25816500.0,0.209,0.1163
25817400.0,0.209,0.1163
25818300.0,0.209,0.1163
25819200.0,0.209,0.1163
25820100.0,0.209,0.1163
25821000.0,0.209,0.1163
25821900.0,0.209,0.1163
25822800.0,0.209,0.1163
25823700.0,0.209,0.1163
25824600.0,0.209,0.1163
25825500.0,0.209,0.1163
25826400.0,0.209,0.1163
25827300.0,0.209,0.1163
25828200.0,0.209,0.1163
25829100.0,0.209,0.1163
25830000.0,0.209,0.1163
25830900.0,0.209,0.1163
25831800.0,0.209,0.1163
25832700.0,0.209,0.1163
25833600.0,0.209,0.1163
25834500.0,0.209,0.1163
25835400.0,0.209,0.1163
25836300.0,0.209,0.1163
25837200.0,0.209,0.1163
25838100.0,0.209,0.1163
25839000.0,0.209,0.1163
25839900.0,0.209,0.1163
25840800.0,0.209,0.1163
25841700.0,0.209,0.1163
25842600.0,0.209,0.1163
25843500.0,0.209,0.1163
25844400.0,0.209,0.1163
25845300.0,0.209,0.1163
25846200.0,0.209,0.1163
25847100.0,0.209,0.1163
25848000.0,0.209,0.1163
25848900.0,0.209,0.1163
25849800.0,0.209,0.1163
25850700.0,0.209,0.1163
25851600.0,0.209,0.1163
25852500.0,0.209,0.1163
25853400.0,0.209,0.1163
25854300.0,0.209,0.1163
25855200.0,0.209,0.1163
25856100.0,0.209,0.1163
25857000.0,0.209,0.1163
25857900.0,0.209,0.1163
25858800.0,0.209,0.1163
25859700.0,0.209,0.1163
25860600.0,0.209,0.1163
25861500.0,0.209,0.1163
25862400.0,0.209,0.1163
25863300.0,0.209,0.1163
25864200.0,0.209,0.1163
25865100.0,0.209,0.1163
25866000.0,0.209,0.1163
25866900.0,0.209,0.1163
25867800.0,0.209,0.1163
25868700.0,0.209,0.1163
25869600.0,0.209,0.1163
25870500.0,0.209,0.1163
25871400.0,0.209,0.1163
25872300.0,0.209,0.1163
25873200.0,0.209,0.1163
25874100.0,0.209,0.1163
25875000.0,0.209,0.1163
25875900.0,0.209,0.1163
25876800.0,0.209,0.1163
25877700.0,0.209,0.1163
25878600.0,0.209,0.1163
25879500.0,0.209,0.1163
25880400.0,0.209,0.1163
25881300.0,0.209,0.1163
25882200.0,0.209,0.1163
25883100.0,0.209,0.1163
25884000.0,0.209,0.1163
25884900.0,0.209,0.1163
25885800.0,0.209,0.1163
25886700.0,0.209,0.1163
25887600.0,0.209,0.1163
25888500.0,0.209,0.1163
25889400.0,0.209,0.1163
25890300.0,0.209,0.1163
25891200.0,0.209,0.1163
25892100.0,0.209,0.1163
25893000.0,0.209,0.1163
25893900.0,0.209,0.1163
25894800.0,0.209,0.1163
25895700.0,0.209,0.1163
25896600.0,0.209,0.1163
25897500.0,0.209,0.1163
25898400.0,0.209,0.1163
25899300.0,0.209,0.1163
25900200.0,0.209,0.1163
25901100.0,0.209,0.1163
25902000.0,0.209,0.1163
25902900.0,0.209,0.1163
25903800.0,0.209,0.1163
25904700.0,0.209,0.1163
25905600.0,0.209,0.1163
25906500.0,0.209,0.1163
25907400.0,0.209,0.1163
25908300.0,0.209,0.1163
25909200.0,0.209,0.1163
25910100.0,0.209,0.1163
25911000.0,0.209,0.1163
25911900.0,0.209,0.1163
25912800.0,0.209,0.1163
25913700.0,0.209,0.1163
25914600.0,0.209,0.1163
25915500.0,0.209,0.1163
25916400.0,0.209,0.1163
25917300.0,0.209,0.1163
25918200.0,0.209,0.1163
25919100.0,0.209,0.1163
25920000.0,0.209,0.1163
25920900.0,0.209,0.1163
25921800.0,0.209,0.1163
25922700.0,0.209,0.1163
25923600.0,0.209,0.1163
25924500.0,0.209,0.1163
25925400.0,0.209,0.1163
25926300.0,0.209,0.1163
25927200.0,0.209,0.1163
25928100.0,0.209,0.1163
25929000.0,0.209,0.1163
25929900.0,0.209,0.1163
25930800.0,0.209,0.1163
25931700.0,0.209,0.1163
25932600.0,0.209,0.1163
25933500.0,0.209,0.1163
25934400.0,0.209,0.1163
25935300.0,0.209,0.1163
25936200.0,0.209,0.1163
25937100.0,0.209,0.1163
25938000.0,0.209,0.1163
25938900.0,0.209,0.1163
25939800.0,0.209,0.1163
25940700.0,0.209,0.1163
25941600.0,0.209,0.1163
25942500.0,0.209,0.1163
25943400.0,0.209,0.1163
25944300.0,0.209,0.1163
25945200.0,0.209,0.1163
25946100.0,0.209,0.1163
25947000.0,0.209,0.1163
25947900.0,0.209,0.1163
25948800.0,0.209,0.1163
25949700.0,0.209,0.1163
25950600.0,0.209,0.1163
25951500.0,0.209,0.1163
25952400.0,0.209,0.1163
25953300.0,0.209,0.1163
25954200.0,0.209,0.1163
25955100.0,0.209,0.1163
25956000.0,0.209,0.1163
25956900.0,0.209,0.1163
25957800.0,0.209,0.1163
25958700.0,0.209,0.1163
25959600.0,0.209,0.1163
25960500.0,0.209,0.1163
25961400.0,0.209,0.1163
25962300.0,0.209,0.1163
25963200.0,0.209,0.1163
25964100.0,0.209,0.1163
25965000.0,0.209,0.1163
25965900.0,0.209,0.1163
25966800.0,0.209,0.1163
25967700.0,0.209,0.1163
25968600.0,0.209,0.1163
25969500.0,0.209,0.1163
25970400.0,0.209,0.1163
25971300.0,0.209,0.1163
25972200.0,0.209,0.1163
25973100.0,0.209,0.1163
25974000.0,0.209,0.1163
25974900.0,0.209,0.1163
25975800.0,0.209,0.1163
25976700.0,0.209,0.1163
25977600.0,0.209,0.1163
25978500.0,0.209,0.1163
25979400.0,0.209,0.1163
25980300.0,0.209,0.1163
25981200.0,0.209,0.1163
25982100.0,0.209,0.1163
25983000.0,0.209,0.1163
25983900.0,0.209,0.1163
25984800.0,0.209,0.1163
25985700.0,0.209,0.1163
25986600.0,0.209,0.1163
25987500.0,0.209,0.1163
25988400.0,0.209,0.1163
25989300.0,0.209,0.1163
25990200.0,0.209,0.1163
25991100.0,0.209,0.1163
25992000.0,0.209,0.1163
25992900.0,0.209,0.1163
25993800.0,0.209,0.1163
25994700.0,0.209,0.1163
25995600.0,0.209,0.1163
25996500.0,0.209,0.1163
25997400.0,0.209,0.1163
25998300.0,0.209,0.1163
25999200.0,0.209,0.1163
26000100.0,0.209,0.1163
26001000.0,0.209,0.1163
26001900.0,0.209,0.1163
26002800.0,0.209,0.1163
26003700.0,0.209,0.1163
26004600.0,0.209,0.1163
26005500.0,0.209,0.1163
26006400.0,0.209,0.1163
26007300.0,0.209,0.1163
26008200.0,0.209,0.1163
26009100.0,0.209,0.1163
26010000.0,0.209,0.1163
26010900.0,0.209,0.1163
26011800.0,0.209,0.1163
26012700.0,0.209,0.1163
26013600.0,0.209,0.1163
26014500.0,0.209,0.1163
26015400.0,0.209,0.1163
26016300.0,0.209,0.1163
26017200.0,0.209,0.1163
26018100.0,0.209,0.1163
26019000.0,0.209,0.1163
26019900.0,0.209,0.1163
26020800.0,0.209,0.1163
26021700.0,0.209,0.1163
26022600.0,0.209,0.1163
26023500.0,0.209,0.1163
26024400.0,0.209,0.1163
26025300.0,0.209,0.1163
26026200.0,0.209,0.1163
26027100.0,0.209,0.1163
26028000.0,0.209,0.1163
26028900.0,0.209,0.1163
26029800.0,0.209,0.1163
26030700.0,0.209,0.1163
26031600.0,0.209,0.1163
26032500.0,0.209,0.1163
26033400.0,0.209,0.1163
26034300.0,0.209,0.1163
26035200.0,0.209,0.1163
26036100.0,0.209,0.1163
26037000.0,0.209,0.1163
26037900.0,0.209,0.1163
26038800.0,0.209,0.1163
26039700.0,0.209,0.1163
26040600.0,0.209,0.1163
26041500.0,0.209,0.1163
26042400.0,0.209,0.1163
26043300.0,0.209,0.1163
26044200.0,0.209,0.1163
26045100.0,0.209,0.1163
26046000.0,0.209,0.1163
26046900.0,0.209,0.1163
26047800.0,0.209,0.1163
26048700.0,0.209,0.1163
26049600.0,0.209,0.1163
26050500.0,0.209,0.1163
26051400.0,0.209,0.1163
26052300.0,0.209,0.1163
26053200.0,0.209,0.1163
26054100.0,0.209,0.1163
26055000.0,0.209,0.1163
26055900.0,0.209,0.1163
26056800.0,0.209,0.1163
26057700.0,0.209,0.1163
26058600.0,0.209,0.1163
26059500.0,0.209,0.1163
26060400.0,0.209,0.1163
26061300.0,0.209,0.1163
26062200.0,0.209,0.1163
26063100.0,0.209,0.1163
26064000.0,0.209,0.1163
26064900.0,0.209,0.1163
26065800.0,0.209,0.1163
26066700.0,0.209,0.1163
26067600.0,0.209,0.1163
26068500.0,0.209,0.1163
26069400.0,0.209,0.1163
26070300.0,0.209,0.1163
26071200.0,0.209,0.1163
26072100.0,0.209,0.1163
26073000.0,0.209,0.1163
26073900.0,0.209,0.1163
26074800.0,0.209,0.1163
26075700.0,0.209,0.1163
26076600.0,0.209,0.1163
26077500.0,0.209,0.1163
26078400.0,0.209,0.1163
26079300.0,0.209,0.1163
26080200.0,0.209,0.1163
26081100.0,0.209,0.1163
26082000.0,0.209,0.1163
26082900.0,0.209,0.1163
26083800.0,0.209,0.1163
26084700.0,0.209,0.1163
26085600.0,0.209,0.1163
26086500.0,0.209,0.1163
26087400.0,0.209,0.1163
26088300.0,0.209,0.1163
26089200.0,0.209,0.1163
26090100.0,0.209,0.1163
26091000.0,0.209,0.1163
26091900.0,0.209,0.1163
26092800.0,0.209,0.1163
26093700.0,0.209,0.1163
26094600.0,0.209,0.1163
26095500.0,0.209,0.1163
26096400.0,0.209,0.1163
26097300.0,0.209,0.1163
26098200.0,0.209,0.1163
26099100.0,0.209,0.1163
26100000.0,0.209,0.1163
26100900.0,0.209,0.1163
26101800.0,0.209,0.1163
26102700.0,0.209,0.1163
26103600.0,0.209,0.1163
26104500.0,0.209,0.1163
26105400.0,0.209,0.1163
26106300.0,0.209,0.1163
26107200.0,0.209,0.1163
26108100.0,0.209,0.1163
26109000.0,0.209,0.1163
26109900.0,0.209,0.1163
26110800.0,0.209,0.1163
26111700.0,0.209,0.1163
26112600.0,0.209,0.1163
26113500.0,0.209,0.1163
26114400.0,0.209,0.1163
26115300.0,0.209,0.1163
26116200.0,0.209,0.1163
26117100.0,0.209,0.1163
26118000.0,0.209,0.1163
26118900.0,0.209,0.1163
26119800.0,0.209,0.1163
26120700.0,0.209,0.1163
26121600.0,0.209,0.1163
26122500.0,0.209,0.1163
26123400.0,0.209,0.1163
26124300.0,0.209,0.1163
26125200.0,0.209,0.1163
26126100.0,0.209,0.1163
26127000.0,0.209,0.1163
26127900.0,0.209,0.1163
26128800.0,0.209,0.1163
26129700.0,0.209,0.1163
26130600.0,0.209,0.1163
26131500.0,0.209,0.1163
26132400.0,0.209,0.1163
26133300.0,0.209,0.1163
26134200.0,0.209,0.1163
26135100.0,0.209,0.1163
26136000.0,0.209,0.1163
26136900.0,0.209,0.1163
26137800.0,0.209,0.1163
26138700.0,0.209,0.1163
26139600.0,0.209,0.1163
26140500.0,0.209,0.1163
26141400.0,0.209,0.1163
26142300.0,0.209,0.1163
26143200.0,0.209,0.1163
26144100.0,0.209,0.1163
26145000.0,0.209,0.1163
26145900.0,0.209,0.1163
26146800.0,0.209,0.1163
26147700.0,0.209,0.1163
26148600.0,0.209,0.1163
26149500.0,0.209,0.1163
26150400.0,0.209,0.1163
26151300.0,0.209,0.1163
26152200.0,0.209,0.1163
26153100.0,0.209,0.1163
26154000.0,0.209,0.1163
26154900.0,0.209,0.1163
26155800.0,0.209,0.1163
26156700.0,0.209,0.1163
26157600.0,0.209,0.1163
26158500.0,0.209,0.1163
26159400.0,0.209,0.1163
26160300.0,0.209,0.1163
26161200.0,0.209,0.1163
26162100.0,0.209,0.1163
26163000.0,0.209,0.1163
26163900.0,0.209,0.1163
26164800.0,0.209,0.1163
26165700.0,0.209,0.1163
26166600.0,0.209,0.1163
26167500.0,0.209,0.1163
26168400.0,0.209,0.1163
26169300.0,0.209,0.1163
26170200.0,0.209,0.1163
26171100.0,0.209,0.1163
26172000.0,0.209,0.1163
26172900.0,0.209,0.1163
26173800.0,0.209,0.1163
26174700.0,0.209,0.1163
26175600.0,0.209,0.1163
26176500.0,0.209,0.1163
26177400.0,0.209,0.1163
26178300.0,0.209,0.1163
26179200.0,0.209,0.1163
26180100.0,0.209,0.1163
26181000.0,0.209,0.1163
26181900.0,0.209,0.1163
26182800.0,0.209,0.1163
26183700.0,0.209,0.1163
26184600.0,0.209,0.1163
26185500.0,0.209,0.1163
26186400.0,0.209,0.1163
26187300.0,0.209,0.1163
26188200.0,0.209,0.1163
26189100.0,0.209,0.1163
26190000.0,0.209,0.1163
26190900.0,0.209,0.1163
26191800.0,0.209,0.1163
26192700.0,0.209,0.1163
26193600.0,0.209,0.1163
26194500.0,0.209,0.1163
26195400.0,0.209,0.1163
26196300.0,0.209,0.1163
26197200.0,0.209,0.1163
26198100.0,0.209,0.1163
26199000.0,0.209,0.1163
26199900.0,0.209,0.1163
26200800.0,0.209,0.1163
26201700.0,0.209,0.1163
26202600.0,0.209,0.1163
26203500.0,0.209,0.1163
26204400.0,0.209,0.1163
26205300.0,0.209,0.1163
26206200.0,0.209,0.1163
26207100.0,0.209,0.1163
26208000.0,0.209,0.1163
26208900.0,0.209,0.1163
26209800.0,0.209,0.1163
26210700.0,0.209,0.1163
26211600.0,0.209,0.1163
26212500.0,0.209,0.1163
26213400.0,0.209,0.1163
26214300.0,0.209,0.1163
26215200.0,0.209,0.1163
26216100.0,0.209,0.1163
26217000.0,0.209,0.1163
26217900.0,0.209,0.1163
26218800.0,0.209,0.1163
26219700.0,0.209,0.1163
26220600.0,0.209,0.1163
26221500.0,0.209,0.1163
26222400.0,0.209,0.1163
26223300.0,0.209,0.1163
26224200.0,0.209,0.1163
26225100.0,0.209,0.1163
26226000.0,0.209,0.1163
26226900.0,0.209,0.1163
26227800.0,0.209,0.1163
26228700.0,0.209,0.1163
26229600.0,0.209,0.1163
26230500.0,0.209,0.1163
26231400.0,0.209,0.1163
26232300.0,0.209,0.1163
26233200.0,0.209,0.1163
26234100.0,0.209,0.1163
26235000.0,0.209,0.1163
26235900.0,0.209,0.1163
26236800.0,0.209,0.1163
26237700.0,0.209,0.1163
26238600.0,0.209,0.1163
26239500.0,0.209,0.1163
26240400.0,0.209,0.1163
26241300.0,0.209,0.1163
26242200.0,0.209,0.1163
26243100.0,0.209,0.1163
26244000.0,0.209,0.1163
26244900.0,0.209,0.1163
26245800.0,0.209,0.1163
26246700.0,0.209,0.1163
26247600.0,0.209,0.1163
26248500.0,0.209,0.1163
26249400.0,0.209,0.1163
26250300.0,0.209,0.1163
26251200.0,0.209,0.1163
26252100.0,0.209,0.1163
26253000.0,0.209,0.1163
26253900.0,0.209,0.1163
26254800.0,0.209,0.1163
26255700.0,0.209,0.1163
26256600.0,0.209,0.1163
26257500.0,0.209,0.1163
26258400.0,0.209,0.1163
26259300.0,0.209,0.1163
26260200.0,0.209,0.1163
26261100.0,0.209,0.1163
26262000.0,0.209,0.1163
26262900.0,0.209,0.1163
26263800.0,0.209,0.1163
26264700.0,0.209,0.1163
26265600.0,0.209,0.1163
26266500.0,0.209,0.1163
26267400.0,0.209,0.1163
26268300.0,0.209,0.1163
26269200.0,0.209,0.1163
26270100.0,0.209,0.1163
26271000.0,0.209,0.1163
26271900.0,0.209,0.1163
26272800.0,0.209,0.1163
26273700.0,0.209,0.1163
26274600.0,0.209,0.1163
26275500.0,0.209,0.1163
26276400.0,0.209,0.1163
26277300.0,0.209,0.1163
26278200.0,0.209,0.1163
26279100.0,0.209,0.1163
26280000.0,0.209,0.1163
26280900.0,0.209,0.1163
