Time,heating_cooling.heapro.Q_flow,heating_cooling.coopro.Q_flow
4732197,26546.42,-1.8719635
4732797,27631.7,-1.8704501
4733397,28700.16,-1.8689532
4733997,29688.842,-1.8674743
4734000,29693.53,-1.8674668
4734000,0,-0
4734597,0,-0
4735197,0,-0
4735797,0,-0
4736397,0,-0
4736997,0,-0
4737597,0,-0
4737600,0,-0
4737600,0,-0
4738197,0,-0
4738797,0,-0
4739397,0,-0
4739997,0,-0
4740597,0,-0
4741197,0,-0
4741200,0,-0
4741200,0,-0
4741797,0,-0
4742397,0,-0
4742997,0,-0
4743597,0,-0
4744197,0,-0
4744797,0,-0
4744800,0,-0
4744800,0,-0
4745397,0,-0
4745997,0,-0
4746597,0,-0
4747197,0,-0
4747797,0,-0
4748397,0,-0
4748400,0,-0
4748400,0,-0
4748997,0,-0
4749597,0,-0
4750197,0,-0
4750797,0,-0
4751397,0,-0
4751997,0,-0
4752000,0,-0
4752000,0,-0
4752597,0,-0
4753197,0,-0
4753797,0,-0
4754397,0,-0
4754997,0,-0
4755597,0,-0
4755600,0,-0
4755600,0,-0
4756197,0,-0
4756797,0,-0
4757397,0,-0
4757997,0,-0
4758597,0,-0
4759197,0,-0
4759200,0,-0
4759200,0,-0
4759797,0,-0
4760397,0,-0
4760997,0,-0
4761597,0,-0
4762197,0,-0
4762797,0,-0
4762800,0,-0
4762800,0,-0
4763397,0,-0
4763997,0,-0
4764597,0,-0
4765197,0,-0
4765797,0,-0
4766397,0,-0
4766400,0,-0
4766400,0,-0
4766997,0,-0
4767597,0,-0
4768197,0,-0
4768797,0,-0
4769397,0,-0
4769997,0,-0
4770000,0,-0
4770000,0,-0
4770597,0,-0
4771197,0,-0
4771797,0,-0
4772397,0,-0
4772997,0,-0
4773597,0,-0
4773600,0,-0
4773600,29693.53,-1.8674668
4774197,90109.88,-1.7960091
4774797,96573.3,-1.7851481
4775397,71801.29,-1.7825274
4775997,64238.3,-1.7809749
4776597,73230.28,-1.779609
4777197,62152.883,-1.7782731
4777200,62049.766,-1.7782663
4777200,62049.766,-1.7782663
4777206.5,62895.59,-1.7800198
4777206.5,62895.59,-1.7800198
4777207,62970.523,-1.7801654
4777207,62970.523,-1.7801654
4777218,64070.105,-1.7830608
4777218,64070.105,-1.7830608
4777218.5,64106.72,-1.7832077
4777218.5,64106.72,-1.7832077
4777797,60713.625,-1.8419334
4778397,58540.39,-1.8521061
4778997,62744.406,-1.8535558
4779597,61572.89,-1.853157
4780197,58263.266,-1.8521715
4780797,56277.54,-1.8509656
4780800,56267.21,-1.8509592
4780800,56267.21,-1.8509592
4781397,46264.57,-1.8497207
4781997,36006.83,-1.8483734
4782597,30947.346,-1.8469914
4783197,27765.36,-1.8455968
4783797,26238.959,-1.8441828
4784032,25919.89,-1.8436223
4784032,25919.89,-1.8436223
4784064,25891.566,-1.843546
4784064,25891.566,-1.843546
4784397,25822.254,-1.8427452
4784400,25823.62,-1.8427378
4784400,25823.62,-1.8427378
4784997,25591.172,-1.8412955
4785597,30772.926,-1.8398414
4786197,32989.637,-1.8383815
4786797,32684.635,-1.8369133
4787397,31835.8,-1.8354433
4787997,30893.238,-1.8339733
4788000,30888.38,-1.8339658
4788000,30888.38,-1.8339658
4788597,29900.52,-1.8325144
4789197,28856.086,-1.8310599
4789797,27803.34,-1.8296018
4790397,26759.76,-1.8281407
4790997,25740.096,-1.8266772
4791597,24760.08,-1.8252112
4791600,24755.207,-1.8252037
4791600,24755.207,-1.8252037
4792197,23928.33,-1.823717
4792797,23631.54,-1.8221449
4793397,23872.262,-1.8205533
4793997,24432.803,-1.8189975
4794597,25035.914,-1.8175074
4795197,25381.016,-1.8160976
4795200,25381.586,-1.8160906
4795200,25381.586,-1.8160906
4795797,25271.088,-1.814747
4796397,24699.162,-1.8134211
4796997,23743.57,-1.8120884
4797597,22579.145,-1.8107227
4798197,21403.97,-1.8093095
4798797,20422.297,-1.8078393
4798800,20418.123,-1.8078315
4798800,20418.123,-1.8078315
4799397,19779.88,-1.806324
4799997,19337.584,-1.8048218
4800597,19013.967,-1.8033369
4801197,18799.084,-1.8018599
4801797,18699.756,-1.8003848
4802397,18729.281,-1.7989084
4802400,18729.787,-1.7989008
4802400,18729.787,-1.7989008
4802997,18850.238,-1.7974415
4803597,19164.451,-1.7959527
4804197,19705.225,-1.7944577
4804797,20365.752,-1.7929845
4805397,21006.334,-1.7915485
4805997,21476.795,-1.7901558
4806000,21478.504,-1.7901487
4806000,21478.504,-1.7901487
4806597,21730.28,-1.7887809
4807197,21813.508,-1.7874082
4807797,21739.123,-1.786032
4808397,21575.934,-1.7846416
4808997,21403.957,-1.7832311
4809597,21305.254,-1.7817982
4809600,21305.078,-1.7817909
4809600,21305.078,-1.7817909
4810197,21563.223,-1.7802943
4810797,22093.543,-1.7788063
4811397,22619.68,-1.7773668
4811997,23092.18,-1.775953
4812597,23502.055,-1.774551
4813197,23844.451,-1.773155
4813200,23846.027,-1.7731478
4813200,23846.027,-1.7731478
4813797,24271.062,-1.7717258
4814397,24795.566,-1.770297
4814997,25282.758,-1.7688881
4815597,25717.832,-1.7674891
4816118.5,26056.068,-1.7662762
4816118.5,26056.068,-1.7662762
4816176,26091.363,-1.7661422
4816176,26091.363,-1.7661422
4816197,26104.064,-1.7660936
4816797,26450.262,-1.7646986
4816800,26451.953,-1.7646914
4816800,26451.953,-1.7646914
4817397,26837.115,-1.7632866
4817997,27244.031,-1.7618798
4818597,27596.518,-1.7604856
4819197,27900.945,-1.7590951
4819797,28176.139,-1.7577031
4820397,28446.13,-1.7563068
4820400,28447.553,-1.7562996
4820400,0,-0
4820997,0,-0
4821597,0,-0
4822197,0,-0
4822797,0,-0
4823397,0,-0
4823997,0,-0
4824000,0,-0
4824000,0,-0
4824597,0,-0
4825197,0,-0
4825797,0,-0
4826397,0,-0
4826997,0,-0
4827597,0,-0
4827600,0,-0
4827600,0,-0
4828197,0,-0
4828797,0,-0
4829397,0,-0
4829997,0,-0
4830597,0,-0
4831197,0,-0
4831200,0,-0
4831200,0,-0
4831797,0,-0
4832397,0,-0
4832997,0,-0
4833597,0,-0
4834197,0,-0
4834797,0,-0
4834800,0,-0
4834800,0,-0
4835397,0,-0
4835997,0,-0
4836597,0,-0
4837197,0,-0
4837797,0,-0
4838397,0,-0
4838400,0,-0
4838400,0,-0
4838997,0,-0
4839597,0,-0
4840197,0,-0
4840797,0,-0
4841397,0,-0
4841997,0,-0
4842000,0,-0
4842000,0,-0
4842597,0,-0
4843197,0,-0
4843797,0,-0
4844397,0,-0
4844997,0,-0
4845597,0,-0
4845600,0,-0
4845600,0,-0
4846197,0,-0
4846797,0,-0
4847397,0,-0
4847997,0,-0
4848597,0,-0
4849197,0,-0
4849200,0,-0
4849200,0,-0
4849797,0,-0
4850397,0,-0
4850997,0,-0
4851597,0,-0
4852197,0,-0
4852797,0,-0
4852800,0,-0
4852800,0,-0
4853397,0,-0
4853997,0,-0
4854597,0,-0
4855197,0,-0
4855797,0,-0
4856397,0,-0
4856400,0,-0
4856400,0,-0
4856997,0,-0
4857597,0,-0
4858197,0,-0
4858797,0,-0
4859397,0,-0
4859997,0,-0
4860000,0,-0
4860000,28447.553,-1.7562996
4860597,55544.44,-1.6847497
4861197,53961.082,-1.673892
4861797,52965.1,-1.6712812
4862397,49942.895,-1.6697893
4862997,29782.44,-1.6684455
4863597,20022.953,-1.6671215
4863600,20037.834,-1.6671147
4863600,20037.834,-1.6671147
4863632,23738.254,-1.6757662
4863632,23738.254,-1.6757662
4863632.5,23771.98,-1.675844
4863632.5,23771.98,-1.675844
4863644,24603.29,-1.678463
4863644,24603.29,-1.678463
4863644,24605.13,-1.6784718
4863644,24605.13,-1.6784718
4864197,47181.746,-1.7309856
4864797,45956.383,-1.7412822
4865397,43678.797,-1.7427962
4865997,45188.53,-1.7424524
4866597,44077.695,-1.7415516
4867197,41781.625,-1.7404282
4867200,41773.37,-1.740422
4867200,41773.37,-1.740422
4867797,36992.008,-1.7392415
4868397,34669.715,-1.7379472
4868997,33915.074,-1.7366005
4869597,33370.31,-1.7352322
4870197,32858.062,-1.7338552
4870797,32356.258,-1.7324754
4870800,32353.67,-1.7324682
4870800,32353.67,-1.7324682
4871079.5,32114.383,-1.7318276
4871079.5,32114.383,-1.7318276
4871123,32075.34,-1.7317286
4871123,32075.34,-1.7317286
4871397,31823.508,-1.7311038
4871997,31261.066,-1.7297324
4872597,30703.283,-1.7283566
4873197,30154.791,-1.7269794
4873797,29616.025,-1.7256024
4874397,29085.832,-1.7242264
4874400,29083.094,-1.7242192
4874400,29083.094,-1.7242192
4874997,28510.564,-1.7228645
4875597,27836.799,-1.721514
4876197,27105.81,-1.7201612
4876797,26358.72,-1.718801
4877397,25639.932,-1.7174307
4877997,24996.432,-1.7160491
4878000,24993.365,-1.7160418
4878000,24993.365,-1.7160418
4878597,24478.88,-1.7146544
4879197,24117.736,-1.7132515
4879797,23888.262,-1.7118514
4880397,23742.578,-1.7104619
4880997,23625.904,-1.7090871
4881597,23480.277,-1.7077293
4881600,23479.34,-1.7077223
4881600,23479.34,-1.7077223
4882197,23331.459,-1.7063693
4882797,23180.465,-1.705015
4883397,22975.414,-1.70367
4883997,22730.855,-1.7023262
4884597,22473.213,-1.7009785
4885197,22231.691,-1.6996248
4885200,22230.525,-1.6996176
4885200,22230.525,-1.6996176
4885797,22031.992,-1.6982648
4886397,21877.69,-1.6969031
4886997,21766.254,-1.6955417
4887597,21694.957,-1.6941817
4888197,21661.434,-1.6928233
4888797,21664.01,-1.6914663
4888800,21664.115,-1.6914593
4888800,21664.115,-1.6914593
4889397,21649.271,-1.6901225
4889997,21716.484,-1.6887587
4890597,21936.514,-1.687381
4891197,22253.238,-1.6860107
4891797,22585.465,-1.6846595
4892397,22842.498,-1.6833329
4892400,22843.48,-1.683326
4892400,22843.48,-1.683326
4892997,23017.736,-1.6820124
4893597,23101.797,-1.6807017
4894197,23068.143,-1.6793966
4894797,22967.322,-1.6780845
4895397,22865.19,-1.6767579
4895997,22833.223,-1.6754134
4896000,22833.365,-1.6754062
4896000,22833.365,-1.6754062
4896597,23146.844,-1.6740031
4897197,23714.629,-1.6726103
4897797,24266.709,-1.6712631
4898397,24768.41,-1.6699378
4898997,25224.754,-1.6686203
4899597,25643.736,-1.6673049
4899600,25645.846,-1.6672981
4899600,25645.846,-1.6672981
4900197,26187.516,-1.6659544
4900797,26844.209,-1.6646082
4901397,27458.688,-1.663286
4901997,28013.883,-1.6619751
4902284,28258.738,-1.66135
4902284,28258.738,-1.66135
4902350.5,28313.342,-1.6612056
4902350.5,28313.342,-1.6612056
4902597,28510.727,-1.6606692
4903197,28955.717,-1.6593646
4903200,28957.92,-1.6593578
4903200,28957.92,-1.6593578
4903797,29428.227,-1.6580434
4904397,29912.713,-1.6567266
4904997,30338.34,-1.6554216
4905597,30710.574,-1.6541201
4906197,31048.55,-1.652817
4906797,31373.701,-1.6515104
4906800,31375.406,-1.6515034
4906800,0,-0
4907397,0,-0
4907997,0,-0
4908597,0,-0
4909197,0,-0
4909797,0,-0
4910397,0,-0
4910400,0,-0
4910400,0,-0
4910997,0,-0
4911597,0,-0
4912197,0,-0
4912797,0,-0
4913397,0,-0
4913997,0,-0
4914000,0,-0
4914000,0,-0
4914597,0,-0
4915197,0,-0
4915797,0,-0
4916397,0,-0
4916997,0,-0
4917597,0,-0
4917600,0,-0
4917600,0,-0
4918197,0,-0
4918797,0,-0
4919397,0,-0
4919997,0,-0
4920597,0,-0
4921197,0,-0
4921200,0,-0
4921200,0,-0
4921797,0,-0
4922397,0,-0
4922997,0,-0
4923597,0,-0
4924197,0,-0
4924797,0,-0
4924800,0,-0
4924800,0,-0
4925397,0,-0
4925997,0,-0
4926597,0,-0
4927197,0,-0
4927797,0,-0
4928397,0,-0
4928400,0,-0
4928400,0,-0
4928997,0,-0
4929597,0,-0
4930197,0,-0
4930797,0,-0
4931397,0,-0
4931997,0,-0
4932000,0,-0
4932000,0,-0
4932597,0,-0
4933197,0,-0
4933797,0,-0
4934397,0,-0
4934997,0,-0
4935597,0,-0
4935600,0,-0
4935600,0,-0
4936197,0,-0
4936797,0,-0
4937397,0,-0
4937997,0,-0
4938597,0,-0
4939197,0,-0
4939200,0,-0
4939200,0,-0
4939797,0,-0
4940397,0,-0
4940997,0,-0
4941597,0,-0
4942197,0,-0
4942797,0,-0
4942800,0,-0
4942800,0,-0
4943397,0,-0
4943997,0,-0
4944597,0,-0
4945197,0,-0
4945797,0,-0
4946397,0,-0
4946400,0,-0
4946400,0,-0
4946997,0,-0
4947597,0,-0
4948197,0,-0
4948797,0,-0
4949397,0,-0
4949997,0,-0
4950000,0,-0
4950000,0,-0
4950597,0,-0
4951197,0,-0
4951797,0,-0
4952397,0,-0
4952997,0,-0
4953597,0,-0
4953600,0,-0
4953600,0,-0
4954197,0,-0
4954797,0,-0
4955397,0,-0
4955613,0,-0
4955613,0,-0
4955660,0,-0
4955660,0,-0
4955997,0,-0
4956597,0,-0
4957197,0,-0
4957200,0,-0
4957200,0,-0
4957797,0,-0
4958397,0,-0
4958997,0,-0
4959597,0,-0
4960197,0,-0
4960797,0,-0
4960800,0,-0
4960800,0,-0
4961397,0,-0
4961997,0,-0
4962597,0,-0
4963197,0,-0
4963797,0,-0
4964397,0,-0
4964400,0,-0
4964400,0,-0
4964997,0,-0
4965597,0,-0
4966197,0,-0
4966797,0,-0
4967397,0,-0
4967997,0,-0
4968000,0,-0
4968000,0,-0
4968597,0,-0
4969197,0,-0
4969797,0,-0
4970397,0,-0
4970997,0,-0
4971597,0,-0
4971600,0,-0
4971600,0,-0
4972197,0,-0
4972797,0,-0
4973397,0,-0
4973997,0,-0
4974597,0,-0
4975197,0,-0
4975200,0,-0
4975200,0,-0
4975797,0,-0
4976397,0,-0
4976997,0,-0
4977597,0,-0
4978197,0,-0
4978797,0,-0
4978800,0,-0
4978800,0,-0
4979397,0,-0
4979997,0,-0
4980597,0,-0
4981197,0,-0
4981797,0,-0
4982397,0,-0
4982400,0,-0
4982400,0,-0
4982997,0,-0
4983597,0,-0
4984197,0,-0
4984797,0,-0
4985397,0,-0
4985997,0,-0
4986000,0,-0
4986000,0,-0
4986597,0,-0
4987197,0,-0
4987797,0,-0
4988397,0,-0
4988779,0,-0
4988779,0,-0
4988848,0,-0
4988848,0,-0
4988997,0,-0
4989597,0,-0
4989600,0,-0
4989600,0,-0
4990197,0,-0
4990797,0,-0
4991397,0,-0
4991997,0,-0
4992597,0,-0
4993197,0,-0
4993200,0,-0
4993200,0,-0
4993797,0,-0
4994397,0,-0
4994997,0,-0
4995597,0,-0
4996197,0,-0
4996797,0,-0
4996800,0,-0
4996800,0,-0
4997397,0,-0
4997997,0,-0
4998597,0,-0
4999197,0,-0
4999797,0,-0
5000397,0,-0
5000400,0,-0
5000400,0,-0
5000997,0,-0
5001597,0,-0
5002197,0,-0
5002797,0,-0
5003397,0,-0
5003997,0,-0
5004000,0,-0
5004000,0,-0
5004597,0,-0
5005197,0,-0
5005797,0,-0
5006397,0,-0
5006997,0,-0
5007597,0,-0
5007600,0,-0
5007600,0,-0
5008197,0,-0
5008797,0,-0
5009397,0,-0
5009997,0,-0
5010597,0,-0
5011197,0,-0
5011200,0,-0
5011200,0,-0
5011797,0,-0
5012397,0,-0
5012997,0,-0
5013597,0,-0
5014197,0,-0
5014797,0,-0
5014800,0,-0
5014800,0,-0
5015397,0,-0
5015997,0,-0
5016597,0,-0
5017197,0,-0
5017797,0,-0
5018397,0,-0
5018400,0,-0
5018400,0,-0
5018997,0,-0
5019597,0,-0
5020197,0,-0
5020797,0,-0
5021397,0,-0
5021997,0,-0
5022000,0,-0
5022000,0,-0
5022597,0,-0
5023197,0,-0
5023797,0,-0
5024397,0,-0
5024997,0,-0
5025597,0,-0
5025600,0,-0
5025600,0,-0
5026197,0,-0
5026797,0,-0
5027397,0,-0
5027997,0,-0
5028597,0,-0
5029197,0,-0
5029200,0,-0
5029200,0,-0
5029797,0,-0
5030397,0,-0
5030997,0,-0
5031597,0,-0
5032197,0,-0
5032797,0,-0
5032800,0,-0
5032800,0,-0
5033397,0,-0
5033997,0,-0
5034597,0,-0
5035197,0,-0
5035797,0,-0
5036397,0,-0
5036400,0,-0
5036400,0,-0
5036997,0,-0
5037597,0,-0
5038197,0,-0
5038797,0,-0
5039397,0,-0
5039997,0,-0
5040000,0,-0
5040000,0,-0
5040597,0,-0
5041197,0,-0
5041797,0,-0
5042268.5,0,-0
5042268.5,0,-0
5042323.5,0,-0
5042323.5,0,-0
5042397,0,-0
5042997,0,-0
5043597,0,-0
5043600,0,-0
5043600,0,-0
5044197,0,-0
5044797,0,-0
5045397,0,-0
5045997,0,-0
5046597,0,-0
5047197,0,-0
5047200,0,-0
5047200,0,-0
5047797,0,-0
5048397,0,-0
5048997,0,-0
5049597,0,-0
5050197,0,-0
5050797,0,-0
5050800,0,-0
5050800,0,-0
5051397,0,-0
5051997,0,-0
5052597,0,-0
5053197,0,-0
5053797,0,-0
5054397,0,-0
5054400,0,-0
5054400,0,-0
5054997,0,-0
5055597,0,-0
5056197,0,-0
5056797,0,-0
5057397,0,-0
5057997,0,-0
5058000,0,-0
5058000,0,-0
5058597,0,-0
5059197,0,-0
5059797,0,-0
5060397,0,-0
5060997,0,-0
5061597,0,-0
5061600,0,-0
5061600,0,-0
5062197,0,-0
5062797,0,-0
5063397,0,-0
5063997,0,-0
5064597,0,-0
5065197,0,-0
5065200,0,-0
5065200,0,-0
5065797,0,-0
5066397,0,-0
5066997,0,-0
5067597,0,-0
5068197,0,-0
5068797,0,-0
5068800,0,-0
5068800,0,-0
5069397,0,-0
5069997,0,-0
5070597,0,-0
5071197,0,-0
5071797,0,-0
5072397,0,-0
5072400,0,-0
5072400,0,-0
5072997,0,-0
5073597,0,-0
5074197,0,-0
5074263,0,-0
5074263,0,-0
5074329.5,0,-0
5074329.5,0,-0
5074797,0,-0
5075397,0,-0
5075997,0,-0
5076000,0,-0
5076000,0,-0
5076597,0,-0
5077197,0,-0
5077797,0,-0
5078396.5,0,-0
5078996.5,0,-0
5079596.5,0,-0
5079600,0,-0
5079600,0,-0
5080196.5,0,-0
5080796.5,0,-0
5081396.5,0,-0
5081996.5,0,-0
5082596.5,0,-0
5083196.5,0,-0
5083200,0,-0
5083200,0,-0
5083796.5,0,-0
5084396.5,0,-0
5084996.5,0,-0
5085596.5,0,-0
5086196.5,0,-0
5086796.5,0,-0
5086800,0,-0
5086800,0,-0
5087396.5,0,-0
5087996.5,0,-0
5088596.5,0,-0
5089196.5,0,-0
5089796.5,0,-0
5090396.5,0,-0
5090400,0,-0
5090400,0,-0
5090996.5,0,-0
5091596.5,0,-0
5092196.5,0,-0
5092796.5,0,-0
5093396.5,0,-0
5093996.5,0,-0
5094000,0,-0
5094000,0,-0
5094596.5,0,-0
5095196.5,0,-0
5095796.5,0,-0
5096396.5,0,-0
5096996.5,0,-0
5097596.5,0,-0
5097600,0,-0
5097600,0,-0
5098196.5,0,-0
5098796.5,0,-0
5099396.5,0,-0
5099996.5,0,-0
5100596.5,0,-0
5101196.5,0,-0
5101200,0,-0
5101200,0,-0
5101796.5,0,-0
5102396.5,0,-0
5102996.5,0,-0
5103596.5,0,-0
5104196.5,0,-0
5104796.5,0,-0
5104800,0,-0
5104800,0,-0
5105396.5,0,-0
5105996.5,0,-0
5106596.5,0,-0
5107196.5,0,-0
5107796.5,0,-0
5108396.5,0,-0
5108400,0,-0
5108400,0,-0
5108996.5,0,-0
5109596.5,0,-0
5110196.5,0,-0
5110796.5,0,-0
5111396.5,0,-0
5111996.5,0,-0
5112000,0,-0
5112000,31375.406,-1.6515034
5112596.5,41308.133,-1.5800163
5113196.5,44879.125,-1.5692267
5113796.5,44813.76,-1.5667037
5114396.5,44398.02,-1.5652926
5114996.5,44046.117,-1.5640314
5115596.5,43786.57,-1.5627923
5115600,43785.38,-1.5627855
5115600,43785.38,-1.5627855
5116196.5,43577.21,-1.5615579
5116796.5,43386.754,-1.5603255
5117396.5,39979.375,-1.5590947
5117996.5,34495.03,-1.557865
5118596.5,33494.61,-1.5566363
5119196.5,35221.266,-1.5554086
5119200,35229.043,-1.5554018
5119200,35229.043,-1.5554018
5119796.5,35538.87,-1.5541818
5120396.5,34321.293,-1.5529562
5120996.5,33495.34,-1.5517316
5121596.5,33543.926,-1.5505079
5122196.5,33475.85,-1.5492853
5122796.5,32721.098,-1.5480638
5122800,32715.51,-1.5480571
5122800,32715.51,-1.5480571
5122804.5,33259.63,-1.5492864
5122804.5,33259.63,-1.5492864
5122804.5,33264.68,-1.5492967
5122804.5,33264.68,-1.5492967
5122815.5,34312.758,-1.5521824
5122815.5,34312.758,-1.5521824
5122817,34381.418,-1.5524694
5122817,34381.418,-1.5524694
5123396.5,41239.324,-1.6140486
5123996.5,33021.797,-1.6237227
5124596.5,32157.58,-1.6246815
5125196.5,35112.004,-1.6241118
5125796.5,34095.164,-1.6231529
5126396.5,30239.154,-1.6220347
5126400,30219.547,-1.6220284
5126400,30219.547,-1.6220284
5126996.5,23123.172,-1.6208998
5127596.5,19328.877,-1.6196904
5127854,18833.61,-1.6191641
5127854,18833.61,-1.6191641
5127907.5,18755.158,-1.6190544
5127907.5,18755.158,-1.6190544
5128196.5,18388.693,-1.6184605
5128796.5,17721.912,-1.6172242
5129396.5,17022.006,-1.6159776
5129996.5,16282.245,-1.614718
5130000,16278.1455,-1.6147109
5130000,16278.1455,-1.6147109
5130596.5,15494.361,-1.6134539
5131196.5,14669.198,-1.6121784
5131796.5,13850.825,-1.6108892
5132396.5,13053.164,-1.6095932
5132996.5,12284.703,-1.6082964
5133596.5,11549.842,-1.6070013
5133600,11545.935,-1.6069943
5133600,11545.935,-1.6069943
5134196.5,10815.457,-1.6057174
5134796.5,10082.497,-1.604435
5135396.5,9389.127,-1.6031501
5135996.5,8740.094,-1.6018647
5136596.5,8137.2417,-1.6005797
5137196.5,7586.997,-1.5992955
5137200,7584.135,-1.5992885
5137200,7584.135,-1.5992885
5137796.5,7107.677,-1.5980103
5138396.5,6758.397,-1.5967212
5138996.5,6540.1416,-1.5954337
5139596.5,6420.233,-1.5941519
5140196.5,6355.155,-1.5928774
5140796.5,6300.601,-1.5916104
5140800,6300.2505,-1.5916035
5140800,6300.2505,-1.5916035
5141396.5,6307.8623,-1.5903397
5141996.5,6387.033,-1.5890707
5142596.5,6476.9155,-1.5878072
5143196.5,6578.096,-1.5865461
5143796.5,6699.433,-1.5852855
5144396.5,6849.268,-1.5840249
5144400,6850.1816,-1.584018
5144400,6850.1816,-1.584018
5144996.5,7169.6025,-1.5827426
5145596.5,8174.801,-1.5813909
5146196.5,9809.47,-1.5800024
5146796.5,11744.913,-1.5786307
5147396.5,13947.144,-1.5773262
5147996.5,15246.027,-1.5761315
5148000,15248.988,-1.5761253
5148000,15248.988,-1.5761253
5148596.5,15586.802,-1.5750515
5149196.5,15682.703,-1.5739303
5149796.5,15695.125,-1.5727478
5150396.5,15673.084,-1.571533
5150996.5,15631.927,-1.5703037
5151596.5,15575.612,-1.5690689
5151600,15575.256,-1.5690621
5151600,15575.256,-1.5690621
5152196.5,15581.831,-1.5678147
5152796.5,15645.153,-1.5665622
5153396.5,15687.12,-1.565322
5153996.5,15698.413,-1.5640882
5154596.5,15681.671,-1.5628568
5155196.5,15643.856,-1.5616261
5155200,15643.62,-1.5616193
5155200,15643.62,-1.5616193
5155796.5,15805.548,-1.5603447
5156396.5,16087.6875,-1.559082
5156996.5,16263.412,-1.5578588
5157596.5,16339.466,-1.5566478
5158196.5,16364.462,-1.5554323
5158796.5,16397.066,-1.5542042
5158800,16397.377,-1.5541974
5158800,16397.377,-1.5541974
5159396.5,16631.629,-1.552927
5159996.5,17033.035,-1.551655
5160596.5,17432.611,-1.550412
5161196.5,17800.729,-1.5491855
5161428,17933.377,-1.5487146
5161428,17933.377,-1.5487146
5161513.5,17980.934,-1.5485414
5161513.5,17980.934,-1.5485414
5161796.5,18134.303,-1.5479666
5162396.5,18437.742,-1.5467504
5162400,18439.34,-1.5467438
5162400,18439.34,-1.5467438
5162996.5,18792.107,-1.5455157
5163596.5,19196.926,-1.5442832
5164196.5,19577.246,-1.5430639
5164796.5,19924.908,-1.5418512
5165396.5,20241.908,-1.540641
5165996.5,20533.26,-1.5394312
5166000,20534.803,-1.5394245
5166000,0,-0
5166596.5,0,-0
5167196.5,0,-0
5167796.5,0,-0
5168396.5,0,-0
5168996.5,0,-0
5169596.5,0,-0
5169600,0,-0
5169600,0,-0
5170196.5,0,-0
5170796.5,0,-0
5171396.5,0,-0
5171996.5,0,-0
5172596.5,0,-0
5173196.5,0,-0
5173200,0,-0
5173200,0,-0
5173796.5,0,-0
5174396.5,0,-0
5174996.5,0,-0
5175596.5,0,-0
5176196.5,0,-0
5176796.5,0,-0
5176800,0,-0
5176800,0,-0
5177396.5,0,-0
5177996.5,0,-0
5178596.5,0,-0
5179196.5,0,-0
5179796.5,0,-0
5180396.5,0,-0
5180400,0,-0
5180400,0,-0
5180996.5,0,-0
5181596.5,0,-0
5182196.5,0,-0
5182796.5,0,-0
5183396.5,0,-0
5183996.5,0,-0
5184000,0,-0
5184000,0,-0
5184596.5,0,-0
5185196.5,0,-0
5185796.5,0,-0
5186396.5,0,-0
5186996.5,0,-0
5187596.5,0,-0
5187600,0,-0
5187600,0,-0
5188196.5,0,-0
5188796.5,0,-0
5189396.5,0,-0
5189996.5,0,-0
5190596.5,0,-0
5191196.5,0,-0
5191200,0,-0
5191200,0,-0
5191796.5,0,-0
5192396.5,0,-0
5192996.5,0,-0
5193596.5,0,-0
5194196.5,0,-0
5194796.5,0,-0
5194800,0,-0
5194800,0,-0
5195396.5,0,-0
5195996.5,0,-0
5196596.5,0,-0
5197196.5,0,-0
5197796.5,0,-0
5198396.5,0,-0
5198400,0,-0
5198400,0,-0
5198996.5,0,-0
5199596.5,0,-0
5200196.5,0,-0
5200796.5,0,-0
5201396.5,0,-0
5201996.5,0,-0
5202000,0,-0
5202000,0,-0
5202596.5,0,-0
5203196.5,0,-0
5203796.5,0,-0
5204396.5,0,-0
5204996.5,0,-0
5205596.5,0,-0
5205600,0,-0
5205600,20534.803,-1.5394245
5206196.5,43975.195,-1.4680314
5206796.5,46668.5,-1.4573365
5207396.5,46400.613,-1.4549099
5207996.5,41743.145,-1.453596
5208596.5,22154.34,-1.452432
5209196.5,14861.109,-1.4512887
5209200,14882.204,-1.4512824
5209200,14882.204,-1.4512824
5209215.5,16285.935,-1.455476
5209215.5,16285.935,-1.455476
5209224,17062.26,-1.4578601
5209224,17062.26,-1.4578601
5209233.5,17574.293,-1.4601072
5209233.5,17574.293,-1.4601072
5209239.5,17762.967,-1.4613824
5209239.5,17762.967,-1.4613824
5209796.5,33276.816,-1.516686
5210396.5,28863.523,-1.5266513
5210996.5,25873.816,-1.5279217
5211596.5,27511.822,-1.5275347
5212196.5,26988.928,-1.5267022
5212745.5,24678.035,-1.5257422
5212745.5,24678.035,-1.5257422
5212789,24611.178,-1.5256622
5212789,24611.178,-1.5256622
5212796.5,24600.16,-1.5256476
5212800,24595.475,-1.5256413
5212800,24595.475,-1.5256413
5213396.5,23995.713,-1.52456
5213996.5,23458.043,-1.5234379
5214596.5,22946.416,-1.5222672
5215196.5,22463.035,-1.5210735
5215796.5,22001.076,-1.5198722
5216396.5,21548.12,-1.5186709
5216400,21545.602,-1.5186642
5216400,21545.602,-1.5186642
5216996.5,21058.643,-1.5174806
5217596.5,20543.04,-1.5162892
5218196.5,20043.73,-1.5150918
5218796.5,19564.588,-1.5138922
5219396.5,19103.574,-1.5126927
5219996.5,18658.707,-1.511494
5220000,18656.273,-1.5114874
5220000,18656.273,-1.5114874
