# time: time of price [s],,
# PriceElectricPowerHighlyDynamic: Price of electricity in highly dynamic scenario [$/kWh],,
"# DayAheadPrice: Hourly price of electricity, not including other utility fees.",,
time,DayAheadPrice,PriceElectricPowerHighlyDynamic
23547600,0.03799,0.07666
23551200,0.04175,0.08042
23554800,0.05039,0.08906
23558400,0.05957,0.09824
23562000,0.05167,0.09034
23565600,0.03794,0.07661
23569200,0.04003,0.0787
23572800,0.03899,0.07766
23576400,0.02164,0.06031
23580000,0.02009,0.05876
23583600,0.01605,0.05472
23587200,0.01011,0.04878
23590800,0.00657,0.04524
23594400,0.00559,0.04426
23598000,0.00422,0.04289
23601600,0.00358,0.04225
23605200,0.00542,0.04409
23608800,0.01024,0.04891
23612400,0.01667,0.05534
23616000,0.01772,0.05639
23619600,0.01966,0.05833
23623200,0.02204,0.06071
23626800,0.02571,0.06438
23630400,0.03396,0.07263
23634000,0.04024,0.07891
23637600,0.04665,0.08532
23641200,0.0516,0.09027
23644800,0.06448,0.10315
23648400,0.05896,0.09763
23652000,0.04146,0.08013
23655600,0.03903,0.0777
23659200,0.03638,0.07505
23662800,0.02088,0.05955
23666400,0.01914,0.05781
23670000,0.01562,0.05429
23673600,0.01654,0.05521
23677200,0.01452,0.05319
23680800,0.0119,0.05057
23684400,0.01034,0.04901
23688000,0.00918,0.04785
23691600,0.0097,0.04837
23695200,0.01314,0.05181
23698800,0.01743,0.0561
23702400,0.01945,0.05812
23706000,0.01998,0.05865
23709600,0.01596,0.05463
23713200,0.02927,0.06794
23716800,0.02765,0.06632
23720400,0.03288,0.07155
23724000,0.04248,0.08115
23727600,0.06525,0.10392
23731200,0.08168,0.12035
23734800,0.07007,0.10874
23738400,0.03784,0.07651
23742000,0.03712,0.07579
23745600,0.03168,0.07035
23749200,0.0247,0.06337
23752800,0.0109,0.04957
23756400,0.0118,0.05047
23760000,0.00369,0.04236
23763600,0.00197,0.04064
23767200,1E-05,0.03868
23770800,-0.0005,0.03817
23774400,-0.0011,0.03757
23778000,-0.0009,0.03777
23781600,0.00242,0.04109
23785200,0.01032,0.04899
23788800,0.0141,0.05277
23792400,0.01159,0.05026
23796000,0.01408,0.05275
23799600,0.02467,0.06334
23803200,0.02628,0.06495
23806800,0.02976,0.06843
23810400,0.03579,0.07446
23814000,0.03759,0.07626
23817600,0.03545,0.07412
23821200,0.03066,0.06933
23824800,0.02526,0.06393
23828400,0.02675,0.06542
23832000,0.02431,0.06298
23835600,0.0232,0.06187
23839200,0.021,0.05967
23842800,0.01846,0.05713
23846400,0.01309,0.05176
23850000,0.01092,0.04959
23853600,0.01034,0.04901
23857200,0.00744,0.04611
23860800,0.00739,0.04606
23864400,0.01061,0.04928
23868000,0.01495,0.05362
23871600,0.01859,0.05726
23875200,0.01923,0.0579
23878800,0.01949,0.05816
23882400,0.02013,0.0588
23886000,0.02319,0.06186
23889600,0.02253,0.0612
23893200,0.02277,0.06144
23896800,0.02298,0.06165
23900400,0.02328,0.06195
23904000,0.02255,0.06122
23907600,0.02154,0.06021
23911200,0.02181,0.06048
23914800,0.02197,0.06064
23918400,0.02023,0.0589
23922000,0.01843,0.0571
23925600,0.01591,0.05458
23929200,0.01335,0.05202
23932800,0.01225,0.05092
23936400,0.01191,0.05058
23940000,0.01049,0.04916
23943600,0.00721,0.04588
23947200,0.00634,0.04501
23950800,0.00624,0.04491
23954400,0.00828,0.04695
23958000,0.01086,0.04953
23961600,0.01071,0.04938
23965200,0.01361,0.05228
23968800,0.01429,0.05296
23972400,0.01683,0.0555
23976000,0.01731,0.05598
23979600,0.01754,0.05621
23983200,0.01786,0.05653
23986800,0.01853,0.0572
23990400,0.01868,0.05735
23994000,0.01868,0.05735
23997600,0.01911,0.05778
24001200,0.01978,0.05845
24004800,0.01805,0.05672
24008400,0.0151,0.05377
24012000,0.015,0.05367
24015600,0.01281,0.05148
24019200,0.01113,0.0498
24022800,0.01037,0.04904
24026400,0.00822,0.04689
24030000,0.00687,0.04554
24033600,0.00644,0.04511
24037200,0.0052,0.04387
24040800,0.00698,0.04565
24044400,0.00846,0.04713
24048000,0.01197,0.05064
24051600,0.01351,0.05218
24055200,0.01389,0.05256
24058800,0.01728,0.05595
24062400,0.01885,0.05752
24066000,0.0192,0.05787
24069600,0.01962,0.05829
24073200,0.02002,0.05869
24076800,0.0211,0.05977
24080400,0.02076,0.05943
24084000,0.02175,0.06042
24087600,0.02242,0.06109
24091200,0.02244,0.06111
24094800,0.02184,0.06051
24098400,0.01944,0.05811
24102000,0.01622,0.05489
24105600,0.01359,0.05226
24109200,0.01345,0.05212
24112800,0.01066,0.04933
24116400,0.00981,0.04848
24120000,0.01004,0.04871
24123600,0.014,0.05267
24127200,0.01911,0.05778
24130800,0.0211,0.05977
24134400,0.02523,0.0639
24138000,0.02552,0.06419
24141600,0.02564,0.06431
24145200,0.02592,0.06459
24148800,0.0272,0.06587
24152400,0.02712,0.06579
24156000,0.02714,0.06581
24159600,0.02755,0.06622
24163200,0.02703,0.0657
24166800,0.02774,0.06641
24170400,0.02612,0.06479
24174000,0.02769,0.06636
24177600,0.02468,0.06335
24181200,0.02305,0.06172
24184800,0.02175,0.06042
24188400,0.01986,0.05853
24192000,0.01547,0.05414
24195600,0.01408,0.05275
24199200,0.01296,0.05163
24202800,0.01186,0.05053
24206400,0.01196,0.05063
24210000,0.01448,0.05315
24213600,0.02003,0.0587
24217200,0.02285,0.06152
24220800,0.02555,0.06422
24224400,0.02524,0.06391
24228000,0.02643,0.0651
24231600,0.02597,0.06464
24235200,0.02605,0.06472
24238800,0.025,0.06367
24242400,0.0251,0.06377
24246000,0.0253,0.06397
24249600,0.02494,0.06361
24253200,0.02547,0.06414
24256800,0.02643,0.0651
24260400,0.02807,0.06674
24264000,0.02535,0.06402
24267600,0.02283,0.0615
24271200,0.02132,0.05999
24274800,0.01859,0.05726
24278400,0.0153,0.05397
24282000,0.01321,0.05188
24285600,0.01176,0.05043
24289200,0.01047,0.04914
24292800,0.01026,0.04893
24296400,0.01277,0.05144
24300000,0.01823,0.0569
24303600,0.02346,0.06213
24307200,0.02507,0.06374
24310800,0.02656,0.06523
24314400,0.02498,0.06365
24318000,0.02574,0.06441
24321600,0.02496,0.06363
24325200,0.02469,0.06336
24328800,0.02572,0.06439
24332400,0.02516,0.06383
24336000,0.02515,0.06382
24339600,0.02634,0.06501
24343200,0.02843,0.0671
24346800,0.03122,0.06989
24350400,0.0252,0.06387
24354000,0.02245,0.06112
24357600,0.02108,0.05975
24361200,0.01855,0.05722
24364800,0.01615,0.05482
24368400,0.01438,0.05305
24372000,0.01159,0.05026
24375600,0.01089,0.04956
24379200,0.01083,0.0495
24382800,0.01369,0.05236
24386400,0.02033,0.059
24390000,0.02326,0.06193
24393600,0.02588,0.06455
24397200,0.02739,0.06606
24400800,0.02842,0.06709
24404400,0.02878,0.06745
24408000,0.0305,0.06917
24411600,0.03045,0.06912
24415200,0.02972,0.06839
24418800,0.03044,0.06911
24422400,0.0322,0.07087
24426000,0.03153,0.0702
24429600,0.03095,0.06962
24433200,0.03308,0.07175
24436800,0.0291,0.06777
24440400,0.02427,0.06294
24444000,0.02228,0.06095
24447600,0.0197,0.05837
24451200,0.01437,0.05304
24454800,0.01201,0.05068
24458400,0.00975,0.04842
24462000,0.00835,0.04702
24465600,0.0085,0.04717
24469200,0.01061,0.04928
24472800,0.01613,0.0548
24476400,0.01911,0.05778
24480000,0.02347,0.06214
24483600,0.02511,0.06378
24487200,0.02548,0.06415
24490800,0.02434,0.06301
24494400,0.02378,0.06245
24498000,0.02382,0.06249
24501600,0.02584,0.06451
24505200,0.02508,0.06375
24508800,0.02605,0.06472
24512400,0.02445,0.06312
24516000,0.02507,0.06374
24519600,0.02667,0.06534
24523200,0.02377,0.06244
24526800,0.02269,0.06136
24530400,0.02004,0.05871
24534000,0.01811,0.05678
24537600,0.01387,0.05254
24541200,0.01297,0.05164
24544800,0.01156,0.05023
24548400,0.01092,0.04959
24552000,0.01001,0.04868
24555600,0.01023,0.0489
24559200,0.01218,0.05085
24562800,0.01626,0.05493
24566400,0.01684,0.05551
24570000,0.01752,0.05619
24573600,0.01749,0.05616
24577200,0.01671,0.05538
24580800,0.01814,0.05681
24584400,0.01793,0.0566
24588000,0.01765,0.05632
24591600,0.01778,0.05645
24595200,0.01812,0.05679
24598800,0.01872,0.05739
24602400,0.02045,0.05912
24606000,0.02228,0.06095
24609600,0.02094,0.05961
24613200,0.01883,0.0575
24616800,0.01644,0.05511
24620400,0.01448,0.05315
24624000,0.01101,0.04968
24627600,0.01031,0.04898
24631200,0.009,0.04767
24634800,0.00867,0.04734
24638400,0.00859,0.04726
24642000,0.00873,0.0474
24645600,0.01152,0.05019
24649200,0.01519,0.05386
24652800,0.01495,0.05362
24656400,0.01674,0.05541
24660000,0.01758,0.05625
24663600,0.0169,0.05557
24667200,0.01794,0.05661
24670800,0.01767,0.05634
24674400,0.01742,0.05609
24678000,0.01773,0.0564
24681600,0.01864,0.05731
24685200,0.01936,0.05803
24688800,0.0229,0.06157
24692400,0.0275,0.06617
24696000,0.02364,0.06231
24699600,0.02213,0.0608
24703200,0.01986,0.05853
24706800,0.01682,0.05549
24710400,0.01721,0.05588
24714000,0.01643,0.0551
24717600,0.01637,0.05504
24721200,0.01677,0.05544
24724800,0.01717,0.05584
24728400,0.01924,0.05791
24732000,0.02538,0.06405
24735600,0.02742,0.06609
24739200,0.02814,0.06681
24742800,0.02835,0.06702
24746400,0.02796,0.06663
24750000,0.02657,0.06524
24753600,0.02553,0.0642
24757200,0.02429,0.06296
24760800,0.02436,0.06303
24764400,0.02393,0.0626
24768000,0.02455,0.06322
24771600,0.02481,0.06348
24775200,0.02933,0.068
24778800,0.03582,0.07449
24782400,0.02715,0.06582
24786000,0.02437,0.06304
24789600,0.02085,0.05952
24793200,0.01948,0.05815
24796800,0.01577,0.05444
24800400,0.0146,0.05327
24804000,0.01301,0.05168
24807600,0.0118,0.05047
24811200,0.01096,0.04963
24814800,0.01204,0.05071
24818400,0.02178,0.06045
24822000,0.02262,0.06129
24825600,0.02797,0.06664
24829200,0.02563,0.0643
24832800,0.0256,0.06427
24836400,0.02376,0.06243
24840000,0.02351,0.06218
24843600,0.02313,0.0618
24847200,0.02378,0.06245
24850800,0.02331,0.06198
24854400,0.02294,0.06161
24858000,0.02324,0.06191
24861600,0.0257,0.06437
24865200,0.03123,0.0699
24868800,0.02508,0.06375
24872400,0.02185,0.06052
24876000,0.01914,0.05781
24879600,0.01733,0.056
24883200,0.0126,0.05127
24886800,0.01181,0.05048
24890400,0.0106,0.04927
24894000,0.00895,0.04762
24897600,0.00718,0.04585
24901200,0.00668,0.04535
24904800,0.01421,0.05288
24908400,0.01959,0.05826
24912000,0.02752,0.06619
24915600,0.0273,0.06597
24919200,0.02919,0.06786
24922800,0.02745,0.06612
24926400,0.02894,0.06761
24930000,0.02826,0.06693
24933600,0.02815,0.06682
24937200,0.02621,0.06488
24940800,0.0269,0.06557
24944400,0.02724,0.06591
24948000,0.02995,0.06862
24951600,0.03541,0.07408
24955200,0.0323,0.07097
24958800,0.02592,0.06459
24962400,0.02193,0.0606
24966000,0.01996,0.05863
24969600,0.01923,0.0579
24973200,0.01878,0.05745
24976800,0.01816,0.05683
24980400,0.01792,0.05659
24984000,0.0188,0.05747
24987600,0.02138,0.06005
24991200,0.03077,0.06944
24994800,0.03334,0.07201
24998400,0.03308,0.07175
25002000,0.03237,0.07104
25005600,0.03189,0.07056
25009200,0.0302,0.06887
25012800,0.03123,0.0699
25016400,0.02908,0.06775
25020000,0.02987,0.06854
25023600,0.02717,0.06584
25027200,0.0283,0.06697
25030800,0.02842,0.06709
25034400,0.03295,0.07162
25038000,0.03558,0.07425
25041600,0.03197,0.07064
25045200,0.0266,0.06527
25048800,0.02206,0.06073
25052400,0.02044,0.05911
25056000,0.01594,0.05461
25059600,0.0151,0.05377
25063200,0.01315,0.05182
25066800,0.01058,0.04925
25070400,0.00839,0.04706
25074000,0.01134,0.05001
25077600,0.01945,0.05812
25081200,0.02573,0.0644
25084800,0.02888,0.06755
25088400,0.02603,0.0647
25092000,0.02505,0.06372
25095600,0.02408,0.06275
25099200,0.02604,0.06471
25102800,0.02512,0.06379
25106400,0.02393,0.0626
25110000,0.02272,0.06139
25113600,0.02253,0.0612
25117200,0.02214,0.06081
25120800,0.0261,0.06477
25124400,0.0287,0.06737
25128000,0.02571,0.06438
25131600,0.01897,0.05764
25135200,0.01732,0.05599
25138800,0.01654,0.05521
25142400,0.01445,0.05312
25146000,0.01255,0.05122
25149600,0.01044,0.04911
25153200,0.01064,0.04931
25156800,0.0094,0.04807
25160400,0.00999,0.04866
25164000,0.01525,0.05392
25167600,0.02036,0.05903
25171200,0.02393,0.0626
25174800,0.02595,0.06462
25178400,0.02587,0.06454
25182000,0.02381,0.06248
25185600,0.02513,0.0638
25189200,0.02444,0.06311
25192800,0.02369,0.06236
25196400,0.0232,0.06187
25200000,0.02453,0.0632
25203600,0.02583,0.0645
25207200,0.03739,0.07606
25210800,0.03868,0.07735
25214400,0.03252,0.07119
25218000,0.02737,0.06604
25221600,0.0235,0.06217
25225200,0.02236,0.06103
25228800,0.01857,0.05724
25232400,0.01445,0.05312
25236000,0.01198,0.05065
25239600,0.01011,0.04878
25243200,0.00901,0.04768
25246800,0.01014,0.04881
25250400,0.01219,0.05086
25254000,0.01453,0.0532
25257600,0.01455,0.05322
25261200,0.01781,0.05648
25264800,0.01834,0.05701
25268400,0.01848,0.05715
25272000,0.02287,0.06154
25275600,0.02216,0.06083
25279200,0.02121,0.05988
25282800,0.01965,0.05832
25286400,0.0215,0.06017
25290000,0.01354,0.05221
25293600,0.01767,0.05634
25297200,0.01894,0.05761
25300800,0.01721,0.05588
25304400,0.01404,0.05271
25308000,0.01102,0.04969
25311600,0.0071,0.04577
25315200,0.00283,0.0415
25318800,0.00036,0.03903
25322400,0.00021,0.03888
25326000,-0.0005,0.03817
25329600,-0.0013,0.03737
25333200,0.00135,0.04002
25336800,0.01105,0.04972
25340400,0.01535,0.05402
25344000,0.01766,0.05633
25347600,0.01881,0.05748
25351200,0.01996,0.05863
25354800,0.021,0.05967
25358400,0.02,0.05867
25362000,0.02025,0.05892
25365600,0.01829,0.05696
25369200,0.01751,0.05618
25372800,0.01561,0.05428
25376400,0.01726,0.05593
25380000,0.01587,0.05454
25383600,0.01761,0.05628
25387200,0.01568,0.05435
25390800,0.01535,0.05402
25394400,0.01074,0.04941
25398000,0.00425,0.04292
25401600,-0.0004,0.03827
25405200,-0.0017,0.03697
25408800,-0.0025,0.03617
25412400,-0.0028,0.03587
25416000,-0.004,0.03467
25419600,-0.0022,0.03647
25423200,0.01037,0.04904
25426800,0.02212,0.06079
25430400,0.0217,0.06037
25434000,0.02146,0.06013
25437600,0.02334,0.06201
25441200,0.02185,0.06052
25444800,0.02088,0.05955
25448400,0.01972,0.05839
25452000,0.01657,0.05524
25455600,0.01664,0.05531
25459200,0.0131,0.05177
25462800,0.0149,0.05357
25466400,0.02047,0.05914
25470000,0.02728,0.06595
25473600,0.01827,0.05694
25477200,0.01467,0.05334
25480800,0.01176,0.05043
25484400,0.01004,0.04871
25488000,0.00914,0.04781
25491600,0.00921,0.04788
25495200,0.00799,0.04666
25498800,0.00654,0.04521
25502400,0.00263,0.0413
25506000,0.01079,0.04946
25509600,0.02518,0.06385
25513200,0.027,0.06567
25516800,0.02872,0.06739
25520400,0.027,0.06567
25524000,0.02883,0.0675
25527600,0.02713,0.0658
25531200,0.02683,0.0655
25534800,0.02826,0.06693
25538400,0.0263,0.06497
25542000,0.02307,0.06174
25545600,0.02361,0.06228
25549200,0.02332,0.06199
25552800,0.03001,0.06868
25556400,0.03222,0.07089
25560000,0.02627,0.06494
25563600,0.02252,0.06119
25567200,0.01942,0.05809
25570800,0.01755,0.05622
25574400,0.01398,0.05265
25578000,0.0127,0.05137
25581600,0.01016,0.04883
25585200,0.00672,0.04539
25588800,0.00749,0.04616
25592400,0.0101,0.04877
25596000,0.0202,0.05887
25599600,0.02889,0.06756
25603200,0.03584,0.07451
25606800,0.03463,0.0733
25610400,0.03362,0.07229
25614000,0.02864,0.06731
25617600,0.03048,0.06915
25621200,0.03028,0.06895
25624800,0.0302,0.06887
25628400,0.02818,0.06685
25632000,0.0299,0.06857
25635600,0.03048,0.06915
25639200,0.03422,0.07289
25642800,0.03781,0.07648
25646400,0.03527,0.07394
25650000,0.02941,0.06808
25653600,0.02775,0.06642
25657200,0.02441,0.06308
25660800,0.01541,0.05408
25664400,0.01642,0.05509
25668000,0.00687,0.04554
25671600,0.00615,0.04482
25675200,0.00689,0.04556
25678800,0.00671,0.04538
25682400,0.01916,0.05783
25686000,0.03142,0.07009
25689600,0.03559,0.07426
25693200,0.03471,0.07338
25696800,0.03194,0.07061
25700400,0.02938,0.06805
25704000,0.0311,0.06977
25707600,0.03085,0.06952
25711200,0.03034,0.06901
25714800,0.02791,0.06658
25718400,0.02961,0.06828
25722000,0.02927,0.06794
25725600,0.03228,0.07095
25729200,0.03409,0.07276
25732800,0.03119,0.06986
25736400,0.02552,0.06419
25740000,0.02266,0.06133
25743600,0.02132,0.05999
25747200,0.01946,0.05813
25750800,0.01672,0.05539
25754400,0.01422,0.05289
25758000,0.01009,0.04876
25761600,0.0074,0.04607
25765200,0.00885,0.04752
25768800,0.01158,0.05025
25772400,0.01896,0.05763
25776000,0.01921,0.05788
25779600,0.02,0.05867
25783200,0.02301,0.06168
25786800,0.02066,0.05933
25790400,0.01987,0.05854
25794000,0.01629,0.05496
25797600,0.0149,0.05357
25801200,0.02006,0.05873
25804800,0.02065,0.05932
25808400,0.02248,0.06115
25812000,0.02757,0.06624
25815600,0.02805,0.06672
25819200,0.02481,0.06348
25822800,0.02143,0.0601
25826400,0.01973,0.0584
25830000,0.01824,0.05691
25833600,0.0152,0.05387
25837200,0.01461,0.05328
25840800,0.01223,0.0509
25844400,0.01167,0.05034
25848000,0.01101,0.04968
25851600,0.00375,0.04242
25855200,0.01382,0.05249
25858800,0.01313,0.0518
25862400,0.01793,0.0566
25866000,0.01965,0.05832
25869600,0.02014,0.05881
25873200,0.02206,0.06073
25876800,0.02251,0.06118
25880400,0.02191,0.06058
25884000,0.02188,0.06055
25887600,0.02211,0.06078
25891200,0.02316,0.06183
25894800,0.0269,0.06557
25898400,0.03088,0.06955
25902000,0.03106,0.06973
25905600,0.02796,0.06663
25909200,0.02457,0.06324
25912800,0.02177,0.06044
25916400,0.01985,0.05852
25920000,0.01558,0.05425
25923600,0.01662,0.05529
25927200,0.01651,0.05518
25930800,0.01638,0.05505
25934400,0.01704,0.05571
25938000,0.01896,0.05763
25941600,0.02567,0.06434
25945200,0.03112,0.06979
25948800,0.02991,0.06858
25952400,0.02985,0.06852
25956000,0.029,0.06767
25959600,0.02809,0.06676
25963200,0.0285,0.06717
25966800,0.02804,0.06671
25970400,0.02753,0.0662
25974000,0.02586,0.06453
25977600,0.02654,0.06521
25981200,0.02913,0.0678
25984800,0.03356,0.07223
25988400,0.03504,0.07371
25992000,0.03027,0.06894
25995600,0.02751,0.06618
25999200,0.0239,0.06257
26002800,0.02221,0.06088
26006400,0.01992,0.05859
26010000,0.01959,0.05826
26013600,0.01909,0.05776
26017200,0.01874,0.05741
26020800,0.01975,0.05842
26024400,0.02237,0.06104
26028000,0.02942,0.06809
26031600,0.0316,0.07027
26035200,0.02897,0.06764
26038800,0.02864,0.06731
26042400,0.02957,0.06824
26046000,0.02928,0.06795
26049600,0.02901,0.06768
26053200,0.02824,0.06691
26056800,0.0277,0.06637
26060400,0.02673,0.0654
26064000,0.02744,0.06611
26067600,0.03035,0.06902
26071200,0.03566,0.07433
26074800,0.03588,0.07455
26078400,0.03178,0.07045
26082000,0.02812,0.06679
26085600,0.02436,0.06303
26089200,0.02298,0.06165
26092800,0.02251,0.06118
26096400,0.02201,0.06068
26100000,0.02092,0.05959
26103600,0.02014,0.05881
26107200,0.02054,0.05921
26110800,0.02201,0.06068
26114400,0.03146,0.07013
26118000,0.03622,0.07489
26121600,0.03398,0.07265
26125200,0.03402,0.07269
26128800,0.03408,0.07275
26132400,0.03401,0.07268
26136000,0.03506,0.07373
26139600,0.03441,0.07308
26143200,0.03431,0.07298
26146800,0.03133,0.07
26150400,0.03162,0.07029
26154000,0.03338,0.07205
26157600,0.03603,0.0747
26161200,0.03408,0.07275
26164800,0.03339,0.07206
26168400,0.02825,0.06692
26172000,0.02448,0.06315
26175600,0.02314,0.06181
26179200,0.01995,0.05862
26182800,0.01939,0.05806
26186400,0.01756,0.05623
26190000,0.01628,0.05495
26193600,0.0176,0.05627
26197200,0.01954,0.05821
26200800,0.0254,0.06407
26204400,0.03038,0.06905
26208000,0.02838,0.06705
26211600,0.02886,0.06753
26215200,0.03071,0.06938
26218800,0.03074,0.06941
26222400,0.03111,0.06978
26226000,0.03003,0.0687
26229600,0.02892,0.06759
26233200,0.02767,0.06634
26236800,0.02897,0.06764
26240400,0.02876,0.06743
26244000,0.03396,0.07263
26247600,0.03621,0.07488
26251200,0.03613,0.0748
26254800,0.03157,0.07024
26258400,0.0238,0.06247
26262000,0.02188,0.06055
26265600,0.02191,0.06058
26269200,0.02192,0.06059
26272800,0.02137,0.06004
26276400,0.02091,0.05958
26280000,0.02169,0.06036
26283600,0.02547,0.06414
26287200,0.03352,0.07219
26290800,0.04401,0.08268
26294400,0.03658,0.07525
26298000,0.03379,0.07246
26301600,0.03351,0.07218
26305200,0.03191,0.07058
26308800,0.0296,0.06827
26312400,0.0287,0.06737
26316000,0.02648,0.06515
26319600,0.02493,0.0636
26323200,0.02609,0.06476
26326800,0.02943,0.0681
26330400,0.03358,0.07225
26334000,0.03355,0.07222
26337600,0.03317,0.07184
26341200,0.02954,0.06821
26344800,0.02677,0.06544
26348400,0.02492,0.06359
26352000,0.02691,0.06558
26355600,0.02472,0.06339
26359200,0.02352,0.06219
26362800,0.02296,0.06163
26366400,0.02363,0.0623
26370000,0.02539,0.06406
26373600,0.03169,0.07036
26377200,0.03687,0.07554
26380800,0.03819,0.07686
26384400,0.03544,0.07411
26388000,0.03367,0.07234
26391600,0.02847,0.06714
26395200,0.02554,0.06421
26398800,0.02464,0.06331
26402400,0.0235,0.06217
26406000,0.02303,0.0617
26409600,0.02355,0.06222
26413200,0.02551,0.06418
26416800,0.0326,0.07127
26420400,0.03459,0.07326
26424000,0.03232,0.07099
26427600,0.0305,0.06917
26431200,0.02531,0.06398
26434800,0.02474,0.06341
26438400,0.02374,0.06241
26442000,0.02301,0.06168
26445600,0.0222,0.06087
26449200,0.02174,0.06041
26452800,0.02141,0.06008
26456400,0.02126,0.05993
26460000,0.02127,0.05994
26463600,0.01842,0.05709
26467200,0.02157,0.06024
26470800,0.02437,0.06304
26474400,0.02217,0.06084
26478000,0.02105,0.05972
26481600,0.02033,0.059
26485200,0.0195,0.05817
26488800,0.01952,0.05819
26492400,0.01876,0.05743
26496000,0.01905,0.05772
26499600,0.0194,0.05807
26503200,0.02613,0.0648
26506800,0.0258,0.06447
26510400,0.02577,0.06444
26514000,0.02477,0.06344
26517600,0.02081,0.05948
26521200,0.02145,0.06012
26524800,0.02061,0.05928
26528400,0.01957,0.05824
26532000,0.01935,0.05802
26535600,0.01858,0.05725
26539200,0.01763,0.0563
26542800,0.00734,0.04601
26546400,0.01714,0.05581
26550000,0.02694,0.06561
26553600,0.03191,0.07058
26557200,0.03171,0.07038
26560800,0.03122,0.06989
26564400,0.02831,0.06698
26568000,0.02674,0.06541
26571600,0.02415,0.06282
26575200,0.02579,0.06446
26578800,0.02855,0.06722
26582400,0.02861,0.06728
26586000,0.03476,0.07343
26589600,0.04981,0.08848
26593200,0.04336,0.08203
26596800,0.04083,0.0795
26600400,0.0343,0.07297
26604000,0.03226,0.07093
26607600,0.02656,0.06523
26611200,0.02273,0.0614
26614800,0.02049,0.05916
26618400,0.01999,0.05866
26622000,0.01839,0.05706
26625600,0.01949,0.05816
26629200,0.01872,0.05739
26632800,0.02042,0.05909
26636400,0.03061,0.06928
26640000,0.0352,0.07387
26643600,0.03433,0.073
26647200,0.03513,0.0738
26650800,0.03533,0.074
26654400,0.03399,0.07266
26658000,0.03259,0.07126
26661600,0.03326,0.07193
26665200,0.02916,0.06783
26668800,0.02912,0.06779
26672400,0.03518,0.07385
26676000,0.04574,0.08441
26679600,0.04243,0.0811
26683200,0.04108,0.07975
26686800,0.03904,0.07771
26690400,0.03836,0.07703
26694000,0.03141,0.07008
26697600,0.02743,0.0661
26701200,0.02386,0.06253
26704800,0.02276,0.06143
26708400,0.02185,0.06052
26712000,0.02047,0.05914
26715600,0.02145,0.06012
26719200,0.02245,0.06112
26722800,0.03305,0.07172
26726400,0.0375,0.07617
26730000,0.037,0.07567
26733600,0.0347,0.07337
26737200,0.03306,0.07173
26740800,0.03156,0.07023
26744400,0.02988,0.06855
26748000,0.02993,0.0686
26751600,0.02769,0.06636
26755200,0.02816,0.06683
26758800,0.03071,0.06938
26762400,0.04307,0.08174
26766000,0.04038,0.07905
26769600,0.03822,0.07689
26773200,0.03531,0.07398
26776800,0.03274,0.07141
26780400,0.02838,0.06705
26784000,0.02571,0.06438
26787600,0.02061,0.05928
26791200,0.01921,0.05788
26794800,0.0185,0.05717
26798400,0.01838,0.05705
26802000,0.02048,0.05915
26805600,0.02182,0.06049
26809200,0.03041,0.06908
26812800,0.03624,0.07491
26816400,0.03761,0.07628
26820000,0.0384,0.07707
26823600,0.03942,0.07809
26827200,0.03869,0.07736
26830800,0.03856,0.07723
26834400,0.03924,0.07791
26838000,0.0351,0.07377
26841600,0.03465,0.07332
26845200,0.03748,0.07615
26848800,0.04854,0.08721
26852400,0.0479,0.08657
26856000,0.04722,0.08589
26859600,0.04427,0.08294
26863200,0.04008,0.07875
26866800,0.03438,0.07305
26870400,0.02938,0.06805
26874000,0.02607,0.06474
26877600,0.02498,0.06365
26881200,0.02384,0.06251
26884800,0.02446,0.06313
26888400,0.02613,0.0648
26892000,0.03225,0.07092
26895600,0.04007,0.07874
26899200,0.04372,0.08239
26902800,0.04197,0.08064
26906400,0.04057,0.07924
26910000,0.04026,0.07893
26913600,0.03941,0.07808
26917200,0.03552,0.07419
26920800,0.03426,0.07293
26924400,0.03179,0.07046
26928000,0.03153,0.0702
26931600,0.03625,0.07492
26935200,0.04774,0.08641
26938800,0.04388,0.08255
26942400,0.03944,0.07811
26946000,0.03813,0.0768
26949600,0.03531,0.07398
26953200,0.0301,0.06877
26956800,0.02561,0.06428
26960400,0.02197,0.06064
26964000,0.02059,0.05926
26967600,0.01919,0.05786
26971200,0.01431,0.05298
26974800,0.01815,0.05682
26978400,0.0184,0.05707
26982000,0.02193,0.0606
26985600,0.02429,0.06296
26989200,0.03096,0.06963
26992800,0.03084,0.06951
26996400,0.02732,0.06599
27000000,0.025,0.06367
27003600,0.02402,0.06269
27007200,0.02416,0.06283
27010800,0.02327,0.06194
27014400,0.02304,0.06171
27018000,0.02536,0.06403
27021600,0.03321,0.07188
27025200,0.03276,0.07143
27028800,0.02985,0.06852
27032400,0.02854,0.06721
27036000,0.02589,0.06456
27039600,0.02332,0.06199
27043200,0.02283,0.0615
27046800,0.01476,0.05343
27050400,0.01306,0.05173
27054000,0.01243,0.0511
27057600,0.0108,0.04947
27061200,0.01213,0.0508
27064800,0.01523,0.0539
27068400,0.01632,0.05499
27072000,0.01667,0.05534
27075600,0.02251,0.06118
27079200,0.02303,0.0617
27082800,0.02308,0.06175
27086400,0.02298,0.06165
27090000,0.02262,0.06129
27093600,0.02246,0.06113
27097200,0.02205,0.06072
27100800,0.02216,0.06083
27104400,0.02194,0.06061
27108000,0.02896,0.06763
27111600,0.02671,0.06538
27115200,0.0254,0.06407
