Time,fcu.heaCoi.Q_flow,fcu.cooCoi.Q_flow
27608400,1.49052885E-05,164.2986
27608700,1.841439E-05,203.01515
27609000,2.1889651E-05,241.37418
27609300,2.5342591E-05,279.49985
27609600,2.8772321E-05,317.39877
27609900,3.217846E-05,355.05493
27610200,3.5556724E-05,392.4262
27610500,3.9018294E-05,430.74307
27610800,4.252499E-05,469.5841
27611100,4.60186E-05,508.30234
27611400,4.9451315E-05,546.3619
27611700,5.280129E-05,583.5215
27612000,5.6066317E-05,619.77795
27612300,5.924202E-05,655.0542
27612600,6.231573E-05,689.2284
27612900,6.527272E-05,722.1284
27613200,6.809998E-05,753.60284
27613500,7.078698E-05,783.53265
27613800,7.332521E-05,811.8478
27614100,7.570177E-05,838.3276
27614400,7.788528E-05,862.7254
27614700,7.9843805E-05,884.6028
27615000,8.156377E-05,903.79285
27615300,8.305769E-05,920.5015
27615600,8.430484E-05,934.44293
27615900,8.529452E-05,945.5143
27616200,8.5759064E-05,950.71265
27616500,8.6063585E-05,954.1209
27616800,8.618482E-05,955.47894
27617100,8.620272E-05,955.6807
27617400,8.600722E-05,953.4953
27617700,8.5471394E-05,947.5036
27618000,8.429471E-05,934.3457
27618300,8.294613E-05,919.27
27618600,8.1411825E-05,902.1246
27618900,7.971116E-05,883.1276
27619200,7.787483E-05,862.6245
27619500,7.5828444E-05,839.7874
27619800,7.3608666E-05,815.0277
27620100,7.138899E-05,790.2828
27620400,6.91678E-05,765.53357
27620700,6.694912E-05,740.8255
27621000,6.4837295E-05,717.3187
27621300,6.292765E-05,696.07214
27621600,6.104634E-05,675.1503
27621900,5.892972E-05,651.6239
27622200,5.6720895E-05,627.08636
27622500,5.450373E-05,602.46826
27622800,5.234463E-05,578.5049
27623100,5.0292216E-05,555.73376
27623400,4.8379377E-05,534.5178
27623700,4.6628804E-05,515.1071
27624000,4.5032255E-05,497.4086
27624300,4.3573626E-05,481.24307
27624600,4.224722E-05,466.54593
27624900,4.1045096E-05,453.22815
27625200,3.9946786E-05,441.06445
27625500,3.8927243E-05,429.77393
27625800,3.7972226E-05,419.19666
27626100,3.7081096E-05,409.33752
27626400,3.6258898E-05,400.23862
27626400,3.6258898E-05,0.19081232
27626700,2.5631723E-12,4.1369126E-17
27627000,2.5092612E-12,3.721747E-17
27627300,1.4885619E-12,3.551683E-17
27627600,7.532498E-14,3.4128728E-17
27627900,3.2794872E-17,1.4323543E-12
27628200,3.1513153E-17,2.897025E-12
27628500,3.0281524E-17,4.2617724E-12
27628800,2.9487295E-17,5.5795334E-12
27629100,2.8523742E-17,6.7593283E-12
27629400,2.777562E-17,7.885589E-12
27629700,2.7047119E-17,8.925319E-12
27630000,2.6690064E-17,1.0015953E-11
27630300,2.5990036E-17,1.0910344E-11
27630600,2.5308367E-17,1.1732115E-11
27630900,2.4644577E-17,1.2486485E-11
27631200,2.4319239E-17,1.33557375E-11
27631500,2.3681393E-17,1.4000659E-11
27631800,2.3060275E-17,1.4592437E-11
27632100,2.2455449E-17,1.5133795E-11
27632400,2.1866485E-17,1.5627855E-11
27632700,2.1577822E-17,1.6292748E-11
27633000,2.1011876E-17,1.67068E-11
27633300,2.0734496E-17,1.7310492E-11
27633600,2.0056956E-17,1.7536812E-11
27633900,1.979218E-17,1.8082074E-11
27634200,1.9145434E-17,1.8238239E-11
27634500,1.8892691E-17,1.8730479E-11
27634800,1.8397173E-17,1.8948999E-11
27635100,1.8154308E-17,1.93952E-11
27635400,1.7678155E-17,1.9560461E-11
27635700,1.7444783E-17,1.9962847E-11
27636000,1.698724E-17,2.0077964E-11
27636300,1.6762989E-17,2.0438241E-11
27636600,1.6323327E-17,2.0506041E-11
27636900,1.610784E-17,2.0825895E-11
27637200,1.5685363E-17,2.084935E-11
27637500,1.5478298E-17,2.1130856E-11
27637800,1.477486E-17,2.0696592E-11
27638100,1.4387344E-17,2.0660662E-11
27638400,1.4009991E-17,2.0606815E-11
27638700,1.3825043E-17,2.081089E-11
27639000,1.3462439E-17,2.0723647E-11
27639300,1.31093445E-17,2.0622051E-11
27639600,1.2765512E-17,2.0507292E-11
27639900,1.2430697E-17,2.03803E-11
27640200,1.2104663E-17,2.0241678E-11
27640500,1.1944868E-17,2.0360996E-11
27640800,1.1554547E-17,2.0065742E-11
27641100,1.1402013E-17,2.0162696E-11
27641400,1.102943E-17,1.9850937E-11
27641700,1.07401495E-17,1.9665752E-11
27642000,1.0598367E-17,1.9734811E-11
27642300,1.03203925E-17,1.9535153E-11
27642600,1.0184151E-17,1.9588966E-11
27642900,9.91704E-18,1.9376828E-11
27643200,9.786124E-18,1.9416902E-11
27643500,9.529452E-18,1.9194101E-11
27643800,9.279513E-18,1.8968124E-11
27644100,9.157013E-18,1.8990129E-11
27644400,8.740856E-18,1.8385895E-11
27644700,8.625467E-18,1.8397473E-11
27645000,8.343614E-18,1.804134E-11
27645300,8.233468E-18,1.8044188E-11
27645600,8.01752E-18,1.7804987E-11
27645900,7.911679E-18,1.780046E-11
27646200,7.704172E-18,1.7557799E-11
27646500,7.602467E-18,1.7547202E-11
27646800,7.403069E-18,1.7302519E-11
27647100,7.30534E-18,1.7287198E-11
27647400,7.113735E-18,1.704193E-11
27647700,7.019825E-18,1.7023234E-11
27648000,6.8357085E-18,1.6778717E-11
27648000,6.700797E-18,1.6447567E-11
27648300,6.024978E-18,1.4968093E-11
27648600,5.7895037E-18,1.4556661E-11
27648900,5.637656E-18,1.4345225E-11
27649200,5.4897913E-18,1.4136226E-11
27649500,5.2752335E-18,1.3745742E-11
27649800,5.1028553E-18,1.3454469E-11
27650100,5.0354918E-18,1.3433756E-11
27650400,4.9034204E-18,1.3235181E-11
27650700,4.7748132E-18,1.3038641E-11
27651000,4.649579E-18,1.2844034E-11
27651300,4.588199E-18,1.2820521E-11
27651600,4.4678593E-18,1.2626989E-11
27651900,4.3218636E-18,1.2352866E-11
27652200,4.26481E-18,1.2326826E-11
27652500,4.125449E-18,1.2056883E-11
27652800,4.0709884E-18,1.20291095E-11
27653100,3.9642143E-18,1.184179E-11
27653400,3.911882E-18,1.181218E-11
27653700,3.809281E-18,1.162595E-11
27654000,3.7589937E-18,1.159459E-11
27654300,3.6604024E-18,1.1409537E-11
27654600,3.612081E-18,1.1376505E-11
27654900,3.5173428E-18,1.1192712E-11
27655200,3.47091E-18,1.1158133E-11
27655500,3.3131685E-18,1.0759163E-11
27655800,3.2262703E-18,1.0582558E-11
27656100,3.120846E-18,1.0339477E-11
27656400,3.079647E-18,1.0305185E-11
27656700,2.9988738E-18,1.01353335E-11
27657000,2.920219E-18,9.968138E-12
27657300,2.8436273E-18,9.8033725E-12
27657600,2.7690446E-18,9.640747E-12
27657900,2.6964177E-18,9.479942E-12
27658200,2.6256958E-18,9.320602E-12
27658500,2.556829E-18,9.162328E-12
27658800,2.4897684E-18,9.004692E-12
27659100,2.3766165E-18,8.672697E-12
27659400,2.2837311E-18,8.406217E-12
27659700,2.2238333E-18,8.254913E-12
27660000,2.1369192E-18,7.997797E-12
27660300,2.0534018E-18,7.7474945E-12
27660600,2.0262947E-18,7.706108E-12
27660900,1.9731488E-18,7.56279E-12
27661200,1.9086723E-18,7.372055E-12
27661500,1.8834758E-18,7.329909E-12
27661800,1.8340757E-18,7.1909024E-12
27662100,1.8098637E-18,7.1480196E-12
27662400,1.7623945E-18,7.010731E-12
27662700,1.7391288E-18,6.9672107E-12
27663000,1.6935149E-18,6.831742E-12
27663300,1.6711585E-18,6.787743E-12
27663600,1.6273272E-18,6.654273E-12
27663900,1.6058446E-18,6.6100294E-12
27664200,1.5637263E-18,6.4787867E-12
27664500,1.5430833E-18,6.4345382E-12
27664800,1.5026112E-18,6.30571E-12
27665100,1.4827749E-18,6.261639E-12
27665400,1.4438846E-18,6.1353366E-12
27665700,1.4248237E-18,6.091563E-12
27666000,1.3782648E-18,5.9282943E-12
27666300,1.3600701E-18,5.8850923E-12
27666600,1.324398E-18,5.764526E-12
27666900,1.3069145E-18,5.7212616E-12
27667200,1.2475195E-18,5.4919585E-12
27667500,1.2147995E-18,5.3770877E-12
27667800,1.1751036E-18,5.2289436E-12
27668100,1.1442829E-18,5.1181693E-12
27668400,1.1142705E-18,5.0093666E-12
27668700,1.0850454E-18,4.9027267E-12
27669000,1.0565867E-18,4.7984247E-12
27669300,1.0426385E-18,4.759466E-12
27669600,9.627323E-19,4.4178515E-12
27669900,9.128933E-19,4.2119116E-12
27670200,8.714053E-19,4.04301E-12
27670500,8.2629413E-19,3.8555777E-12
27670800,7.9400007E-19,3.7261613E-12
27671100,7.629682E-19,3.6010706E-12
27671400,7.1392E-19,3.3888344E-12
27671700,6.636009E-19,3.1678822E-12
27672000,6.2508023E-19,3.0005304E-12
27672300,5.927209E-19,2.8599534E-12
27672600,5.620368E-19,2.7243494E-12
27672900,5.259057E-19,2.5584433E-12
27673200,4.9868046E-19,2.4316877E-12
27673500,4.7286467E-19,2.3080695E-12
27673800,4.543837E-19,2.2168521E-12
27674100,4.424661E-19,2.1544901E-12
27674400,4.1956038E-19,2.035827E-12
27674700,4.0855614E-19,1.9725272E-12
27675000,3.848403E-19,1.8462178E-12
27675300,3.3695101E-19,1.6040858E-12
27675600,3.029673E-19,1.4284165E-12
27675900,2.816133E-19,1.3123947E-12
27676200,2.7422715E-19,1.2606041E-12
27676500,2.5489883E-19,1.1531865E-12
27676800,2.1588658E-19,9.582801E-13
27676800,2.326157E-12,2.1162578E-19
27677100,-2.3898739E-10,-1.7331002E-17
27677400,-1.2651407E-09,-9.1746096E-17
27677700,-1.0693008E-10,-7.754414E-18
27678000,3.3722486E-10,2.4455039E-17
27678300,2.939272E-10,2.131515E-17
27678600,2.539538E-10,1.8416343E-17
27678900,2.1941665E-10,1.591176E-17
27679200,2.0125915E-10,1.4595006E-17
27679500,1.9084032E-10,1.3839449E-17
27679800,1.833817E-10,1.3298561E-17
27680100,1.750476E-10,1.2694186E-17
27680400,1.6379449E-10,1.1878127E-17
27680700,1.2640301E-10,9.166554E-18
27681000,1.1671568E-10,8.464043E-18
27681300,1.1067351E-10,8.0258746E-18
27681600,1.0494414E-10,7.610389E-18
27681900,1.00842605E-10,7.3129524E-18
27682200,9.625964E-11,6.980603E-18
27682500,4.18647E-11,3.0359644E-18
27682590,2.980938E-07,2.1617307E-14
27682590,2.1617307E-14,1.7749514E-07
27682800,1.1914002E-05,129.7308
27683100,1.742423E-05,191.99483
27683400,2.301413E-05,253.67468
27683700,2.8606573E-05,315.43018
27684000,3.4188575E-05,377.13
27684300,3.9709998E-05,438.2258
27684600,4.525672E-05,499.66245
27684900,5.0944636E-05,562.72064
27685200,5.669276E-05,626.5077
27685500,6.246601E-05,690.64703
27685800,6.823892E-05,754.75165
27686100,7.399167E-05,819.0005
27686400,7.9716716E-05,882.88464
27686700,8.5369786E-05,946.06067
27687000,9.0977555E-05,1008.8268
27687300,9.651573E-05,1070.9121
27687600,0.00010193585,1131.773
27687900,0.00010732962,1192.4376
27688200,0.00011275062,1253.5127
27688500,0.00011812918,1314.2809
27688800,0.00012339081,1373.6758
27689100,0.00012863676,1433.2112
27689400,0.00013394853,1493.4136
27689700,0.00013925579,1553.756
27690000,0.00014452383,1613.7798
27690300,0.00014972992,1673.2117
27690600,0.00015482187,1731.4774
27690900,0.00015954772,1785.6526
27691200,0.00016428049,1839.9702
27691500,0.00016896772,1893.9756
27691800,0.00017358577,1947.219
27692100,0.0001781202,1999.6196
27692400,0.00018256165,2051.048
27692700,0.00018690446,2101.4377
27693000,0.00019114531,2150.7432
27693300,0.00019527979,2198.9084
27693600,0.00019929897,2245.8232
27693900,0.00020319354,2291.3684
27694200,0.00020695632,2335.4595
27694500,0.00021058154,2378.0261
27694800,0.00021406454,2418.9482
27695100,0.00021740163,2458.2764
27695400,0.00022059001,2495.9077
27695700,0.00022362791,2531.919
27696000,0.00022651412,2565.9749
27696300,0.00022924811,2598.4126
27696600,0.00023182962,2629.1223
27696900,0.00023425539,2657.8977
27697200,0.00023651472,2684.8315
27697500,0.00023859757,2709.6958
27697800,0.00024049798,2732.3088
27698100,0.00024221327,2752.8738
27698400,0.00024374445,2771.1338
27698700,0.00024509538,2787.298
27699000,0.00024627146,2801.4124
27699300,0.00024727848,2813.479
27699600,0.00024812206,2823.5986
27699900,0.00024880812,2831.8318
27700200,0.00024948016,2839.8994
27700500,0.00025003348,2846.546
27700800,0.00025038663,2850.791
27701100,0.00025054257,2852.6692
27701400,0.00025050127,2852.1792
27701700,0.00025026154,2849.307
27702000,0.00024982088,2844.0232
27702300,0.00024917343,2836.2603
27702600,0.00024828874,2825.6548
27702900,0.0002471521,2812.0356
27703200,0.00024576465,2795.4219
27703500,0.0002441351,2775.9246
27703800,0.000242277,2753.7144
27704100,0.00024005042,2727.1294
27704400,0.00023740984,2695.6423
27704700,0.00023452676,2661.316
27705000,0.0002314262,2624.4604
27705300,0.00022823925,2586.6426
27705600,0.00022438396,2540.9812
27705900,0.00021991224,2488.134
27706200,0.00021526306,2433.3203
27706500,0.00021041778,2376.3347
27706800,0.00020523838,2315.5737
27707100,0.0002001815,2256.4011
27707400,0.00019529871,2199.4043
27707700,0.00019077335,2146.6995
27708000,0.00018642147,2096.122
27708300,0.00018174683,2041.9077
27708600,0.0001769586,1986.4952
27708900,0.00017212515,1930.6798
27709200,0.00016732528,1875.3693
27709500,0.00016263523,1821.434
27709800,0.00015812175,1769.6296
27710100,0.00015383933,1720.5665
27710400,0.00014979104,1674.2639
27710700,0.00014595994,1630.5148
27711000,0.00014233972,1589.2316
27711300,0.00013892453,1550.3419
27711600,0.00013568791,1513.5282
27711900,0.00013260821,1478.5431
27712200,0.00012966826,1445.1812
27712500,0.00012684935,1413.2257
27712800,0.00012412832,1382.4098
27712800,0.00012412832,7.5786085
27713100,1.7294192E-11,1.3812059E-17
27713400,2.2872728E-11,1.2316317E-17
27713700,2.4442708E-11,1.1399306E-17
27714000,2.4478043E-11,1.0809343E-17
27714300,2.358712E-11,1.0249763E-17
27714600,2.2471868E-11,9.7839436E-18
27714900,2.1357468E-11,9.401557E-18
27715200,2.0201488E-11,9.034116E-18
27715500,1.8930335E-11,8.623546E-18
27715800,1.7709717E-11,8.231633E-18
27716100,1.6879787E-11,8.015733E-18
27716400,1.6070542E-11,7.805496E-18
27716700,1.5286387E-11,7.600773E-18
27717000,1.4528996E-11,7.401419E-18
27717300,1.3797052E-11,7.207294E-18
27717600,1.30902416E-11,7.018261E-18
27717900,1.2409668E-11,6.8341852E-18
27718200,1.1755153E-11,6.6549377E-18
27718500,1.1125296E-11,6.480392E-18
27718800,1.0519461E-11,6.3104236E-18
27719100,9.806433E-12,6.063793E-18
27719400,9.255358E-12,5.9047515E-18
27719700,8.7262645E-12,5.749881E-18
27720000,8.218447E-12,5.5990727E-18
27720300,7.7315385E-12,5.45222E-18
27720600,7.2652843E-12,5.3092186E-18
27720900,6.819893E-12,5.169968E-18
27721200,6.395395E-12,5.0343697E-18
27721500,5.951385E-12,4.869862E-18
27721800,5.568697E-12,4.742135E-18
27722100,5.1353344E-12,4.556798E-18
27722400,4.792358E-12,4.4372818E-18
27722700,4.465197E-12,4.3209004E-18
27723000,4.152654E-12,4.2075716E-18
27723300,3.8535303E-12,4.097215E-18
27723600,3.6143762E-12,4.043127E-18
27723900,3.3132685E-12,3.91101E-18
27724200,3.0471814E-12,3.8084318E-18
27724500,2.7733306E-12,3.683984E-18
27724800,2.5638536E-12,3.6353513E-18
27725100,2.3275474E-12,3.540003E-18
27725400,2.1012831E-12,3.4471555E-18
27725700,1.9100453E-12,3.401649E-18
27726000,1.7004196E-12,3.3124303E-18
27726300,1.5002869E-12,3.2255515E-18
27726600,1.3269628E-12,3.1829705E-18
27726900,1.1427876E-12,3.0994873E-18
27727200,9.676453E-13,3.0181937E-18
27727500,8.120491E-13,2.97835E-18
27727800,6.521896E-13,2.9002336E-18
27728100,5.0071297E-13,2.824166E-18
27728400,3.5726082E-13,2.7500935E-18
27728700,2.2444596E-13,2.7137891E-18
27729000,9.426629E-14,2.6426117E-18
27729300,2.573301E-18,2.882765E-14
27729600,2.5393303E-18,1.4708033E-13
27729900,2.4727286E-18,2.5837817E-13
27730200,2.4078738E-18,3.6339584E-13
27730500,2.3760869E-18,4.686078E-13
27730800,2.3137667E-18,5.632114E-13
27731100,2.2086136E-18,6.395843E-13
27731400,2.1082396E-18,7.083625E-13
27731700,2.025843E-18,7.7609533E-13
27732000,1.946667E-18,8.3913394E-13
27732300,1.8705854E-18,8.972945E-13
27732600,1.7974773E-18,9.502685E-13
27732900,1.750333E-18,1.011287E-12
27733200,1.6819246E-18,1.0543574E-12
27733500,1.6161899E-18,1.0925477E-12
27733800,1.5530244E-18,1.1262836E-12
27734100,1.5122916E-18,1.1713668E-12
27734400,1.4531867E-18,1.1973764E-12
27734400,1.4245061E-18,1.1737446E-12
27734700,1.2723531E-18,1.1110646E-12
27735000,1.2145288E-18,1.120111E-12
27735300,1.182674E-18,1.1483724E-12
27735600,1.1516548E-18,1.1740354E-12
27735900,1.1066446E-18,1.1814137E-12
27736200,1.0776195E-18,1.2019599E-12
27736500,1.0493555E-18,1.2202918E-12
27736800,1.021833E-18,1.236529E-12
27737100,1.0083436E-18,1.2675272E-12
27737400,9.818967E-19,1.2801105E-12
27737700,9.498114E-19,1.2823926E-12
27738000,9.372728E-19,1.3088144E-12
27738300,9.066456E-19,1.3078332E-12
27738600,8.946768E-19,1.3316802E-12
27738900,8.712111E-19,1.3366881E-12
27739200,8.597101E-19,1.3583524E-12
27739500,8.371616E-19,1.3609167E-12
27739800,8.2611003E-19,1.38055E-12
27740100,8.1520443E-19,1.3993343E-12
27740400,7.9382316E-19,1.3985851E-12
27740700,7.8334376E-19,1.4155136E-12
27741000,7.6279815E-19,1.4127697E-12
27741300,7.527283E-19,1.427975E-12
27741600,7.3298573E-19,1.4234279E-12
27741900,7.233094E-19,1.4370672E-12
27742200,7.0433845E-19,1.4309365E-12
27742500,6.950403E-19,1.4432143E-12
27742800,6.6345303E-19,1.4074334E-12
27743100,6.546947E-19,1.41835E-12
27743400,6.375233E-19,1.4099527E-12
27743700,6.16691E-19,1.3917928E-12
27744000,6.005164E-19,1.3824754E-12
27744300,5.925889E-19,1.3910168E-12
27744600,5.770464E-19,1.3805414E-12
27744900,5.619116E-19,1.3695438E-12
27745200,5.544937E-19,1.3761903E-12
27745500,5.3995036E-19,1.3640055E-12
27745800,5.257885E-19,1.351354E-12
27746100,5.0523913E-19,1.3206546E-12
27746400,4.919877E-19,1.3075145E-12
27746700,4.75911E-19,1.2855952E-12
27747000,4.634288E-19,1.2721564E-12
27747300,4.5127397E-19,1.2585436E-12
27747600,4.394379E-19,1.2447587E-12
27747900,4.279123E-19,1.2308074E-12
27748200,4.1668898E-19,1.2166947E-12
27748500,4.0576003E-19,1.202423E-12
27748800,3.951177E-19,1.1879939E-12
27749100,3.8475453E-19,1.1734124E-12
27749400,3.7466316E-19,1.1586933E-12
27749700,3.6483646E-19,1.143861E-12
27750000,3.4825586E-19,1.1066642E-12
27750300,3.3912177E-19,1.0919889E-12
27750600,3.3464496E-19,1.0916923E-12
27750900,3.2370982E-19,1.0696393E-12
27751200,3.1521953E-19,1.0548128E-12
27751500,3.0695191E-19,1.0399966E-12
27751800,2.872192E-19,9.851366E-13
27752100,2.79686E-19,9.709579E-13
27752400,2.7235035E-19,9.568246E-13
27752700,2.617061E-19,9.303029E-13
27753000,2.5484204E-19,9.164893E-13
27753300,2.465146E-19,8.9679864E-13
27753600,2.40049E-19,8.832961E-13
27753900,2.3375297E-19,8.6991953E-13
27754200,2.276221E-19,8.566667E-13
27754500,2.21652E-19,8.4352794E-13
27754800,2.1583849E-19,8.3048927E-13
27755100,2.1017746E-19,8.175339E-13
27755400,2.046649E-19,8.0464406E-13
27755700,2.0196309E-19,8.023937E-13
27756000,1.9666598E-19,7.8940863E-13
27756300,1.9023955E-19,7.712946E-13
27756600,1.8772816E-19,7.685532E-13
27756900,1.8159379E-19,7.50489E-13
27757200,1.7683092E-19,7.3750945E-13
27757500,1.7449655E-19,7.342375E-13
27757800,1.6656626E-19,7.0688735E-13
27758100,1.5689743E-19,6.7138043E-13
27758400,1.4877513E-19,6.41629E-13
27758700,1.4296055E-19,6.2093587E-13
27759000,1.3646346E-19,5.9628414E-13
27759300,1.2684514E-19,5.5671575E-13
27759600,1.1869076E-19,5.221953E-13
27759900,1.110606E-19,4.8882594E-13
27760200,1.06720025E-19,4.6895143E-13
27760500,1.0254908E-19,4.4894394E-13
27760800,9.854116E-20,4.2888192E-13
27761100,9.15957E-20,3.9550012E-13
27761400,8.5707376E-20,3.6647793E-13
27761700,7.405137E-20,3.1302706E-13
27762000,6.747353E-20,2.81255E-13
27762300,6.3135924E-20,2.588714E-13
27762600,5.986749E-20,2.4080526E-13
27762900,5.207048E-20,2.0478804E-13
27763200,4.6818833E-20,1.7922492E-13
27763200,4.9973746E-13,4.5894804E-20
27763500,-1.12521145E-10,-8.1638524E-18
27763800,-1.0647426E-10,-7.725063E-18
27764100,-1.0096218E-10,-7.325149E-18
27764400,-9.701637E-11,-7.038864E-18
27764700,-8.4381176E-11,-6.122138E-18
27765000,-7.48692E-11,-5.432012E-18
27765300,-7.0056155E-11,-5.0828094E-18
27765600,-6.598954E-11,-4.7877627E-18
27765900,-6.2573384E-11,-4.539909E-18
27766200,-5.9334065E-11,-4.3048857E-18
27766500,-5.6637528E-11,-4.109243E-18
27766800,-4.9589593E-11,-3.597891E-18
27767100,-4.2561774E-11,-3.0879994E-18
27767400,-3.92999E-11,-2.8513398E-18
27767550,6.0405934E-09,4.382653E-16
27767550,4.382653E-16,3.6013739E-09
27767700,1.1368728E-05,121.46293
27768000,1.6915095E-05,186.34995
27768300,2.2493477E-05,247.89738
27768600,2.8100449E-05,309.80136
27768900,3.3715172E-05,371.85226
27769200,3.9339073E-05,434.07172
27769500,4.5331173E-05,500.43387
27769800,5.118428E-05,565.3205
27770100,5.6926146E-05,629.03766
27770400,6.2544364E-05,691.464
27770700,6.7988454E-05,752.0409
27771000,7.351258E-05,813.5945
27771300,7.907611E-05,875.6317
27771600,8.462458E-05,937.65564
27771900,9.0115485E-05,999.09784
27772200,9.5500654E-05,1059.4509
27772500,0.0001009136,1120.211
27772800,0.00010635743,1181.419
27773100,0.00011174071,1242.0494
27773400,0.00011707667,1302.2513
27773700,0.0001224837,1363.3646
27774000,0.00012802533,1426.2153
27774300,0.00013364703,1489.9402
27774600,0.0001393165,1554.3838
27774900,0.00014500153,1619.1558
27775200,0.00015066982,1683.8812
27775500,0.00015629006,1748.196
27775800,0.00016174768,1810.8197
27776100,0.00016689095,1869.9575
27776400,0.00017199089,1928.7257
27776700,0.00017699263,1986.4906
27777000,0.0001818635,2042.8517
27777300,0.00018658169,2097.4849
27777600,0.00019113059,2150.4854
27777900,0.00019548206,2201.1912
27778200,0.00019956312,2248.819
27778500,0.0002033359,2292.9617
27778800,0.00020679743,2333.508
27779100,0.00020996314,2370.6626
27779400,0.00021285753,2404.933
27779700,0.00021551034,2436.219
27780000,0.00021795619,2464.5295
27780300,0.00022022311,2491.3794
27780600,0.00022233246,2516.5806
27780900,0.00022453256,2542.4956
27781200,0.0002265842,2566.7979
27781500,0.00022846565,2589.1084
27781800,0.00023017732,2609.4258
27782100,0.00023171245,2627.6648
27782400,0.0002330645,2643.7424
27782700,0.00023422345,2657.5347
27783000,0.0002351664,2668.7644
27783300,0.00023587485,2677.2075
27783600,0.00023634474,2682.8125
27783900,0.00023659975,2685.859
27784200,0.000236665,2686.6448
27784500,0.00023657504,2685.5815
27784800,0.00023636153,2683.0464
27785100,0.00023599417,2678.6802
27785400,0.00023515825,2668.736
27785700,0.00023433335,2658.9272
27786000,0.00023345368,2648.4717
27786300,0.00023250155,2637.1594
27786600,0.00023146931,2624.9011
27786900,0.00023035814,2611.7126
27787200,0.00022891272,2594.5679
27787500,0.00022726956,2575.0913
27787800,0.00022555937,2554.8386
27788100,0.00022379,2533.9038
27788400,0.00022196754,2512.3608
27788700,0.00022008248,2490.0996
27789000,0.00021811211,2466.8542
27789300,0.0002160377,2442.4067
27789600,0.00021355013,2413.1245
27789900,0.0002108969,2381.932
27790200,0.0002081787,2350.0188
27790500,0.00020535672,2316.9336
27790800,0.00020237475,2282.023
27791100,0.00019920299,2244.9465
27791400,0.00019584077,2205.7058
27791700,0.00019231018,2164.5684
27792000,0.00018865359,2122.0352
27792300,0.00018491832,2078.6616
27792600,0.00018094678,2032.6277
27792900,0.00017690186,1985.8171
27793200,0.00017290145,1939.6217
27793500,0.00016899566,1894.5944
27793800,0.00016521594,1851.0885
27794100,0.00016147418,1808.0883
27794400,0.00015786602,1766.6901
27794700,0.0001540663,1723.1575
27795000,0.00015020999,1679.046
27795300,0.00014635513,1635.0192
27795600,0.00014261174,1592.3269
27795900,0.00013900502,1551.2524
27796200,0.0001355587,1512.0565
27796500,0.00013232148,1475.2832
27796800,0.00012924861,1440.4181
27797100,0.00012633082,1407.3473
27797400,0.0001235755,1376.1488
27797700,0.00012095315,1346.4841
27798000,0.00011845471,1318.2454
27798300,0.000116064715,1291.2546
27798600,0.000113750626,1265.1417
27798900,0.00011150126,1239.7776
27799200,0.000109289984,1214.8612
27799200,0.000109289984,5.1739163
27799500,-6.556087E-11,-6.1482555E-17
27799800,1.113774E-10,7.017705E-17
27800100,6.289333E-11,3.430375E-17
27800400,6.16852E-11,3.1843423E-17
27800700,5.945398E-11,3.0207723E-17
27801000,5.6173455E-11,2.8643405E-17
27801300,5.288967E-11,2.7341267E-17
27801600,4.9833936E-11,2.6272644E-17
27801900,4.647709E-11,2.5078639E-17
27802200,4.3822945E-11,2.4259143E-17
27802500,4.2079198E-11,2.3938895E-17
27802800,3.9276953E-11,2.3003287E-17
27803100,3.6608196E-11,2.210425E-17
27803400,3.407831E-11,2.1240349E-17
27803700,3.14757E-11,2.0275046E-17
27804000,2.8652714E-11,1.9098121E-17
27804300,2.6573452E-11,1.8351708E-17
27804600,2.4611651E-11,1.7634468E-17
27804900,2.2762488E-11,1.6945261E-17
27805200,2.1020984E-11,1.6282989E-17
27805500,1.9641006E-11,1.5855917E-17
27805800,1.8077616E-11,1.523622E-17
27806100,1.6828084E-11,1.4836604E-17
27806400,1.563113E-11,1.4447469E-17
27806700,1.420048E-11,1.37908784E-17
27807000,1.3126996E-11,1.342917E-17
27807300,1.2098468E-11,1.3076949E-17
27807600,1.0965006E-11,1.2565862E-17
27807900,1.0030728E-11,1.22362835E-17
27808200,9.135268E-12,1.191535E-17
27808500,8.278774E-12,1.1602833E-17
27808800,7.461609E-12,1.1298513E-17
27809100,6.640057E-12,1.09293124E-17
27809400,5.987314E-12,1.0785032E-17
27809700,5.287099E-12,1.0502162E-17
27810000,4.69088E-12,1.0363521E-17
27810300,3.9863985E-12,9.892533E-18
27810600,3.39245E-12,9.569276E-18
27810900,2.8621413E-12,9.318292E-18
27811200,2.365268E-12,9.073891E-18
27811500,1.8985798E-12,8.8359E-18
27811800,1.4596914E-12,8.6041516E-18
27812100,1.0608832E-12,8.4905664E-18
27812400,6.674938E-13,8.267875E-18
27812700,2.9757506E-13,8.051025E-18
27813000,7.839862E-18,5.0396383E-14
27813300,7.634238E-18,3.7783112E-13
27813600,7.434006E-18,6.86013E-13
27813900,7.2390265E-18,9.760757E-13
27814200,7.04916E-18,1.249001E-12
27814500,6.8642748E-18,1.505624E-12
27814800,6.684238E-18,1.7466769E-12
27815100,6.5089234E-18,1.9728392E-12
27815400,6.422998E-18,2.213994E-12
27815700,6.254535E-18,2.4149775E-12
27816000,6.0904903E-18,2.6028036E-12
27816300,5.9307485E-18,2.7780614E-12
27816600,5.7751964E-18,2.9413071E-12
27816900,5.586481E-18,3.0725865E-12
