# Optional header information,,,,,,
# time: time of setpoint [s],,,,,,
# LowerSetp: Heating zone temperature setpoint [K],,,,,,
# UpperSetp: Cooling zone temperature setpoint [K],,,,,,
# UpperCO2: Zone CO2 concentration upper limit [ppm],,,,,,
time,LowerSetp[Day],LowerSetp[Night],UpperSetp[Day],UpperSetp[Night],UpperCO2[Day],UpperCO2[Night]
24953400.0,289.15,289.15,297.15,297.15,1500,1500
24954300.0,289.15,289.15,297.15,297.15,1500,1500
24955200.0,289.15,289.15,297.15,297.15,1500,1500
24956100.0,294.15,294.15,297.15,297.15,1500,1500
24957000.0,294.15,294.15,297.15,297.15,1500,1500
24957900.0,294.15,294.15,297.15,297.15,1500,1500
24958800.0,294.15,294.15,297.15,297.15,1500,1500
24959700.0,294.15,294.15,297.15,297.15,1500,1500
24960600.0,294.15,294.15,297.15,297.15,1500,1500
24961500.0,294.15,294.15,297.15,297.15,1500,1500
24962400.0,294.15,294.15,297.15,297.15,1500,1500
24963300.0,294.15,294.15,297.15,297.15,1500,1500
24964200.0,294.15,294.15,297.15,297.15,1500,1500
24965100.0,294.15,294.15,297.15,297.15,1500,1500
24966000.0,294.15,294.15,297.15,297.15,1500,1500
24966900.0,294.15,294.15,297.15,297.15,1500,1500
24967800.0,294.15,294.15,297.15,297.15,1500,1500
24968700.0,294.15,294.15,297.15,297.15,1500,1500
24969600.0,294.15,294.15,297.15,297.15,1500,1500
24970500.0,294.15,294.15,297.15,297.15,1500,1500
24971400.0,294.15,294.15,297.15,297.15,1500,1500
24972300.0,294.15,294.15,297.15,297.15,1500,1500
24973200.0,294.15,294.15,297.15,297.15,1500,1500
24974100.0,294.15,294.15,297.15,297.15,1500,1500
24975000.0,294.15,294.15,297.15,297.15,1500,1500
24975900.0,294.15,294.15,297.15,297.15,1500,1500
24976800.0,294.15,294.15,297.15,297.15,1500,1500
24977700.0,294.15,294.15,297.15,297.15,1500,1500
24978600.0,294.15,294.15,297.15,297.15,1500,1500
24979500.0,294.15,294.15,297.15,297.15,1500,1500
24980400.0,294.15,294.15,297.15,297.15,1500,1500
24981300.0,294.15,294.15,297.15,297.15,1500,1500
24982200.0,294.15,294.15,297.15,297.15,1500,1500
24983100.0,294.15,294.15,297.15,297.15,1500,1500
24984000.0,294.15,294.15,297.15,297.15,1500,1500
24984900.0,294.15,294.15,297.15,297.15,1500,1500
24985800.0,294.15,294.15,297.15,297.15,1500,1500
24986700.0,294.15,294.15,297.15,297.15,1500,1500
24987600.0,294.15,294.15,297.15,297.15,1500,1500
24988500.0,294.15,294.15,297.15,297.15,1500,1500
24989400.0,294.15,294.15,297.15,297.15,1500,1500
24990300.0,294.15,294.15,297.15,297.15,1500,1500
24991200.0,294.15,294.15,297.15,297.15,1500,1500
24992100.0,294.15,294.15,297.15,297.15,1500,1500
24993000.0,294.15,294.15,297.15,297.15,1500,1500
24993900.0,294.15,294.15,297.15,297.15,1500,1500
24994800.0,294.15,294.15,297.15,297.15,1500,1500
24995700.0,294.15,294.15,297.15,297.15,1500,1500
24996600.0,294.15,294.15,297.15,297.15,1500,1500
24997500.0,294.15,294.15,297.15,297.15,1500,1500
24998400.0,294.15,294.15,297.15,297.15,1500,1500
24999300.0,289.15,289.15,297.15,297.15,1500,1500
25000200.0,289.15,289.15,297.15,297.15,1500,1500
25001100.0,289.15,289.15,297.15,297.15,1500,1500
25002000.0,289.15,289.15,297.15,297.15,1500,1500
25002900.0,289.15,289.15,297.15,297.15,1500,1500
25003800.0,289.15,289.15,297.15,297.15,1500,1500
25004700.0,289.15,289.15,297.15,297.15,1500,1500
25005600.0,289.15,289.15,297.15,297.15,1500,1500
25006500.0,289.15,289.15,297.15,297.15,1500,1500
25007400.0,289.15,289.15,297.15,297.15,1500,1500
25008300.0,289.15,289.15,297.15,297.15,1500,1500
25009200.0,289.15,289.15,297.15,297.15,1500,1500
25010100.0,289.15,289.15,297.15,297.15,1500,1500
25011000.0,289.15,289.15,297.15,297.15,1500,1500
25011900.0,289.15,289.15,297.15,297.15,1500,1500
25012800.0,289.15,289.15,297.15,297.15,1500,1500
25013700.0,289.15,289.15,297.15,297.15,1500,1500
25014600.0,289.15,289.15,297.15,297.15,1500,1500
25015500.0,289.15,289.15,297.15,297.15,1500,1500
25016400.0,289.15,289.15,297.15,297.15,1500,1500
25017300.0,289.15,289.15,297.15,297.15,1500,1500
25018200.0,289.15,289.15,297.15,297.15,1500,1500
25019100.0,289.15,289.15,297.15,297.15,1500,1500
25020000.0,289.15,289.15,297.15,297.15,1500,1500
25020900.0,289.15,289.15,297.15,297.15,1500,1500
25021800.0,289.15,289.15,297.15,297.15,1500,1500
25022700.0,289.15,289.15,297.15,297.15,1500,1500
25023600.0,289.15,289.15,297.15,297.15,1500,1500
25024500.0,289.15,289.15,297.15,297.15,1500,1500
25025400.0,289.15,289.15,297.15,297.15,1500,1500
25026300.0,289.15,289.15,297.15,297.15,1500,1500
25027200.0,289.15,289.15,297.15,297.15,1500,1500
25028100.0,289.15,289.15,297.15,297.15,1500,1500
25029000.0,289.15,289.15,297.15,297.15,1500,1500
25029900.0,289.15,289.15,297.15,297.15,1500,1500
25030800.0,289.15,289.15,297.15,297.15,1500,1500
25031700.0,289.15,289.15,297.15,297.15,1500,1500
25032600.0,289.15,289.15,297.15,297.15,1500,1500
25033500.0,289.15,289.15,297.15,297.15,1500,1500
25034400.0,289.15,289.15,297.15,297.15,1500,1500
25035300.0,289.15,289.15,297.15,297.15,1500,1500
25036200.0,289.15,289.15,297.15,297.15,1500,1500
25037100.0,289.15,289.15,297.15,297.15,1500,1500
25038000.0,289.15,289.15,297.15,297.15,1500,1500
25038900.0,289.15,289.15,297.15,297.15,1500,1500
25039800.0,289.15,289.15,297.15,297.15,1500,1500
25040700.0,289.15,289.15,297.15,297.15,1500,1500
25041600.0,289.15,289.15,297.15,297.15,1500,1500
25042500.0,294.15,294.15,297.15,297.15,1500,1500
25043400.0,294.15,294.15,297.15,297.15,1500,1500
25044300.0,294.15,294.15,297.15,297.15,1500,1500
25045200.0,294.15,294.15,297.15,297.15,1500,1500
25046100.0,294.15,294.15,297.15,297.15,1500,1500
25047000.0,294.15,294.15,297.15,297.15,1500,1500
25047900.0,294.15,294.15,297.15,297.15,1500,1500
25048800.0,294.15,294.15,297.15,297.15,1500,1500
25049700.0,294.15,294.15,297.15,297.15,1500,1500
25050600.0,294.15,294.15,297.15,297.15,1500,1500
25051500.0,294.15,294.15,297.15,297.15,1500,1500
25052400.0,294.15,294.15,297.15,297.15,1500,1500
25053300.0,294.15,294.15,297.15,297.15,1500,1500
25054200.0,294.15,294.15,297.15,297.15,1500,1500
25055100.0,294.15,294.15,297.15,297.15,1500,1500
25056000.0,294.15,294.15,297.15,297.15,1500,1500
25056900.0,294.15,294.15,297.15,297.15,1500,1500
25057800.0,294.15,294.15,297.15,297.15,1500,1500
25058700.0,294.15,294.15,297.15,297.15,1500,1500
25059600.0,294.15,294.15,297.15,297.15,1500,1500
25060500.0,294.15,294.15,297.15,297.15,1500,1500
25061400.0,294.15,294.15,297.15,297.15,1500,1500
25062300.0,294.15,294.15,297.15,297.15,1500,1500
25063200.0,294.15,294.15,297.15,297.15,1500,1500
25064100.0,294.15,294.15,297.15,297.15,1500,1500
25065000.0,294.15,294.15,297.15,297.15,1500,1500
25065900.0,294.15,294.15,297.15,297.15,1500,1500
25066800.0,294.15,294.15,297.15,297.15,1500,1500
25067700.0,294.15,294.15,297.15,297.15,1500,1500
25068600.0,294.15,294.15,297.15,297.15,1500,1500
25069500.0,294.15,294.15,297.15,297.15,1500,1500
25070400.0,294.15,294.15,297.15,297.15,1500,1500
25071300.0,294.15,294.15,297.15,297.15,1500,1500
25072200.0,294.15,294.15,297.15,297.15,1500,1500
25073100.0,294.15,294.15,297.15,297.15,1500,1500
25074000.0,294.15,294.15,297.15,297.15,1500,1500
25074900.0,294.15,294.15,297.15,297.15,1500,1500
25075800.0,294.15,294.15,297.15,297.15,1500,1500
25076700.0,294.15,294.15,297.15,297.15,1500,1500
25077600.0,294.15,294.15,297.15,297.15,1500,1500
25078500.0,294.15,294.15,297.15,297.15,1500,1500
25079400.0,294.15,294.15,297.15,297.15,1500,1500
25080300.0,294.15,294.15,297.15,297.15,1500,1500
25081200.0,294.15,294.15,297.15,297.15,1500,1500
25082100.0,294.15,294.15,297.15,297.15,1500,1500
25083000.0,294.15,294.15,297.15,297.15,1500,1500
25083900.0,294.15,294.15,297.15,297.15,1500,1500
25084800.0,294.15,294.15,297.15,297.15,1500,1500
25085700.0,289.15,289.15,297.15,297.15,1500,1500
25086600.0,289.15,289.15,297.15,297.15,1500,1500
25087500.0,289.15,289.15,297.15,297.15,1500,1500
25088400.0,289.15,289.15,297.15,297.15,1500,1500
25089300.0,289.15,289.15,297.15,297.15,1500,1500
25090200.0,289.15,289.15,297.15,297.15,1500,1500
25091100.0,289.15,289.15,297.15,297.15,1500,1500
25092000.0,289.15,289.15,297.15,297.15,1500,1500
25092900.0,289.15,289.15,297.15,297.15,1500,1500
25093800.0,289.15,289.15,297.15,297.15,1500,1500
25094700.0,289.15,289.15,297.15,297.15,1500,1500
25095600.0,289.15,289.15,297.15,297.15,1500,1500
25096500.0,289.15,289.15,297.15,297.15,1500,1500
25097400.0,289.15,289.15,297.15,297.15,1500,1500
25098300.0,289.15,289.15,297.15,297.15,1500,1500
25099200.0,289.15,289.15,297.15,297.15,1500,1500
25100100.0,289.15,289.15,297.15,297.15,1500,1500
25101000.0,289.15,289.15,297.15,297.15,1500,1500
25101900.0,289.15,289.15,297.15,297.15,1500,1500
25102800.0,289.15,289.15,297.15,297.15,1500,1500
25103700.0,289.15,289.15,297.15,297.15,1500,1500
25104600.0,289.15,289.15,297.15,297.15,1500,1500
25105500.0,289.15,289.15,297.15,297.15,1500,1500
25106400.0,289.15,289.15,297.15,297.15,1500,1500
25107300.0,289.15,289.15,297.15,297.15,1500,1500
25108200.0,289.15,289.15,297.15,297.15,1500,1500
25109100.0,289.15,289.15,297.15,297.15,1500,1500
25110000.0,289.15,289.15,297.15,297.15,1500,1500
25110900.0,289.15,289.15,297.15,297.15,1500,1500
25111800.0,289.15,289.15,297.15,297.15,1500,1500
25112700.0,289.15,289.15,297.15,297.15,1500,1500
25113600.0,289.15,289.15,297.15,297.15,1500,1500
25114500.0,289.15,289.15,297.15,297.15,1500,1500
25115400.0,289.15,289.15,297.15,297.15,1500,1500
25116300.0,289.15,289.15,297.15,297.15,1500,1500
25117200.0,289.15,289.15,297.15,297.15,1500,1500
25118100.0,289.15,289.15,297.15,297.15,1500,1500
25119000.0,289.15,289.15,297.15,297.15,1500,1500
25119900.0,289.15,289.15,297.15,297.15,1500,1500
25120800.0,289.15,289.15,297.15,297.15,1500,1500
25121700.0,289.15,289.15,297.15,297.15,1500,1500
25122600.0,289.15,289.15,297.15,297.15,1500,1500
25123500.0,289.15,289.15,297.15,297.15,1500,1500
25124400.0,289.15,289.15,297.15,297.15,1500,1500
25125300.0,289.15,289.15,297.15,297.15,1500,1500
25126200.0,289.15,289.15,297.15,297.15,1500,1500
25127100.0,289.15,289.15,297.15,297.15,1500,1500
25128000.0,289.15,289.15,297.15,297.15,1500,1500
25128900.0,294.15,294.15,297.15,297.15,1500,1500
25129800.0,294.15,294.15,297.15,297.15,1500,1500
25130700.0,294.15,294.15,297.15,297.15,1500,1500
25131600.0,294.15,294.15,297.15,297.15,1500,1500
25132500.0,294.15,294.15,297.15,297.15,1500,1500
25133400.0,294.15,294.15,297.15,297.15,1500,1500
25134300.0,294.15,294.15,297.15,297.15,1500,1500
25135200.0,294.15,294.15,297.15,297.15,1500,1500
25136100.0,294.15,294.15,297.15,297.15,1500,1500
25137000.0,294.15,294.15,297.15,297.15,1500,1500
25137900.0,294.15,294.15,297.15,297.15,1500,1500
25138800.0,294.15,294.15,297.15,297.15,1500,1500
25139700.0,294.15,294.15,297.15,297.15,1500,1500
25140600.0,294.15,294.15,297.15,297.15,1500,1500
25141500.0,294.15,294.15,297.15,297.15,1500,1500
25142400.0,294.15,294.15,297.15,297.15,1500,1500
25143300.0,294.15,294.15,297.15,297.15,1500,1500
25144200.0,294.15,294.15,297.15,297.15,1500,1500
25145100.0,294.15,294.15,297.15,297.15,1500,1500
25146000.0,294.15,294.15,297.15,297.15,1500,1500
25146900.0,294.15,294.15,297.15,297.15,1500,1500
25147800.0,294.15,294.15,297.15,297.15,1500,1500
25148700.0,294.15,294.15,297.15,297.15,1500,1500
25149600.0,294.15,294.15,297.15,297.15,1500,1500
25150500.0,294.15,294.15,297.15,297.15,1500,1500
25151400.0,294.15,294.15,297.15,297.15,1500,1500
25152300.0,294.15,294.15,297.15,297.15,1500,1500
25153200.0,294.15,294.15,297.15,297.15,1500,1500
25154100.0,294.15,294.15,297.15,297.15,1500,1500
25155000.0,294.15,294.15,297.15,297.15,1500,1500
25155900.0,294.15,294.15,297.15,297.15,1500,1500
25156800.0,294.15,294.15,297.15,297.15,1500,1500
25157700.0,294.15,294.15,297.15,297.15,1500,1500
25158600.0,294.15,294.15,297.15,297.15,1500,1500
25159500.0,294.15,294.15,297.15,297.15,1500,1500
25160400.0,294.15,294.15,297.15,297.15,1500,1500
25161300.0,294.15,294.15,297.15,297.15,1500,1500
25162200.0,294.15,294.15,297.15,297.15,1500,1500
25163100.0,294.15,294.15,297.15,297.15,1500,1500
25164000.0,294.15,294.15,297.15,297.15,1500,1500
25164900.0,294.15,294.15,297.15,297.15,1500,1500
25165800.0,294.15,294.15,297.15,297.15,1500,1500
25166700.0,294.15,294.15,297.15,297.15,1500,1500
25167600.0,294.15,294.15,297.15,297.15,1500,1500
25168500.0,294.15,294.15,297.15,297.15,1500,1500
25169400.0,294.15,294.15,297.15,297.15,1500,1500
25170300.0,294.15,294.15,297.15,297.15,1500,1500
25171200.0,294.15,294.15,297.15,297.15,1500,1500
25172100.0,289.15,289.15,297.15,297.15,1500,1500
25173000.0,289.15,289.15,297.15,297.15,1500,1500
25173900.0,289.15,289.15,297.15,297.15,1500,1500
25174800.0,289.15,289.15,297.15,297.15,1500,1500
25175700.0,289.15,289.15,297.15,297.15,1500,1500
25176600.0,289.15,289.15,297.15,297.15,1500,1500
25177500.0,289.15,289.15,297.15,297.15,1500,1500
25178400.0,289.15,289.15,297.15,297.15,1500,1500
25179300.0,289.15,289.15,297.15,297.15,1500,1500
25180200.0,289.15,289.15,297.15,297.15,1500,1500
25181100.0,289.15,289.15,297.15,297.15,1500,1500
25182000.0,289.15,289.15,297.15,297.15,1500,1500
25182900.0,289.15,289.15,297.15,297.15,1500,1500
25183800.0,289.15,289.15,297.15,297.15,1500,1500
25184700.0,289.15,289.15,297.15,297.15,1500,1500
25185600.0,289.15,289.15,297.15,297.15,1500,1500
25186500.0,289.15,289.15,297.15,297.15,1500,1500
25187400.0,289.15,289.15,297.15,297.15,1500,1500
25188300.0,289.15,289.15,297.15,297.15,1500,1500
25189200.0,289.15,289.15,297.15,297.15,1500,1500
25190100.0,289.15,289.15,297.15,297.15,1500,1500
25191000.0,289.15,289.15,297.15,297.15,1500,1500
25191900.0,289.15,289.15,297.15,297.15,1500,1500
25192800.0,289.15,289.15,297.15,297.15,1500,1500
25193700.0,289.15,289.15,297.15,297.15,1500,1500
25194600.0,289.15,289.15,297.15,297.15,1500,1500
25195500.0,289.15,289.15,297.15,297.15,1500,1500
25196400.0,289.15,289.15,297.15,297.15,1500,1500
25197300.0,289.15,289.15,297.15,297.15,1500,1500
25198200.0,289.15,289.15,297.15,297.15,1500,1500
25199100.0,289.15,289.15,297.15,297.15,1500,1500
25200000.0,289.15,289.15,297.15,297.15,1500,1500
25200900.0,289.15,289.15,297.15,297.15,1500,1500
25201800.0,289.15,289.15,297.15,297.15,1500,1500
25202700.0,289.15,289.15,297.15,297.15,1500,1500
25203600.0,289.15,289.15,297.15,297.15,1500,1500
25204500.0,289.15,289.15,297.15,297.15,1500,1500
25205400.0,289.15,289.15,297.15,297.15,1500,1500
25206300.0,289.15,289.15,297.15,297.15,1500,1500
25207200.0,289.15,289.15,297.15,297.15,1500,1500
25208100.0,289.15,289.15,297.15,297.15,1500,1500
25209000.0,289.15,289.15,297.15,297.15,1500,1500
25209900.0,289.15,289.15,297.15,297.15,1500,1500
25210800.0,289.15,289.15,297.15,297.15,1500,1500
25211700.0,289.15,289.15,297.15,297.15,1500,1500
25212600.0,289.15,289.15,297.15,297.15,1500,1500
25213500.0,289.15,289.15,297.15,297.15,1500,1500
25214400.0,289.15,289.15,297.15,297.15,1500,1500
25215300.0,294.15,294.15,297.15,297.15,1500,1500
25216200.0,294.15,294.15,297.15,297.15,1500,1500
25217100.0,294.15,294.15,297.15,297.15,1500,1500
25218000.0,294.15,294.15,297.15,297.15,1500,1500
25218900.0,294.15,294.15,297.15,297.15,1500,1500
25219800.0,294.15,294.15,297.15,297.15,1500,1500
25220700.0,294.15,294.15,297.15,297.15,1500,1500
25221600.0,294.15,294.15,297.15,297.15,1500,1500
25222500.0,294.15,294.15,297.15,297.15,1500,1500
25223400.0,294.15,294.15,297.15,297.15,1500,1500
25224300.0,294.15,294.15,297.15,297.15,1500,1500
25225200.0,294.15,294.15,297.15,297.15,1500,1500
25226100.0,294.15,294.15,297.15,297.15,1500,1500
25227000.0,294.15,294.15,297.15,297.15,1500,1500
25227900.0,294.15,294.15,297.15,297.15,1500,1500
25228800.0,294.15,294.15,297.15,297.15,1500,1500
25229700.0,294.15,294.15,297.15,297.15,1500,1500
25230600.0,294.15,294.15,297.15,297.15,1500,1500
25231500.0,294.15,294.15,297.15,297.15,1500,1500
25232400.0,294.15,294.15,297.15,297.15,1500,1500
25233300.0,294.15,294.15,297.15,297.15,1500,1500
25234200.0,294.15,294.15,297.15,297.15,1500,1500
25235100.0,294.15,294.15,297.15,297.15,1500,1500
25236000.0,294.15,294.15,297.15,297.15,1500,1500
25236900.0,294.15,294.15,297.15,297.15,1500,1500
25237800.0,294.15,294.15,297.15,297.15,1500,1500
25238700.0,294.15,294.15,297.15,297.15,1500,1500
25239600.0,294.15,294.15,297.15,297.15,1500,1500
25240500.0,294.15,294.15,297.15,297.15,1500,1500
25241400.0,294.15,294.15,297.15,297.15,1500,1500
25242300.0,294.15,294.15,297.15,297.15,1500,1500
25243200.0,294.15,294.15,297.15,297.15,1500,1500
25244100.0,294.15,294.15,297.15,297.15,1500,1500
25245000.0,294.15,294.15,297.15,297.15,1500,1500
25245900.0,294.15,294.15,297.15,297.15,1500,1500
25246800.0,294.15,294.15,297.15,297.15,1500,1500
25247700.0,294.15,294.15,297.15,297.15,1500,1500
25248600.0,294.15,294.15,297.15,297.15,1500,1500
25249500.0,294.15,294.15,297.15,297.15,1500,1500
25250400.0,294.15,294.15,297.15,297.15,1500,1500
25251300.0,294.15,294.15,297.15,297.15,1500,1500
25252200.0,294.15,294.15,297.15,297.15,1500,1500
25253100.0,294.15,294.15,297.15,297.15,1500,1500
25254000.0,294.15,294.15,297.15,297.15,1500,1500
25254900.0,294.15,294.15,297.15,297.15,1500,1500
25255800.0,294.15,294.15,297.15,297.15,1500,1500
25256700.0,294.15,294.15,297.15,297.15,1500,1500
25257600.0,294.15,294.15,297.15,297.15,1500,1500
25258500.0,289.15,289.15,297.15,297.15,1500,1500
25259400.0,289.15,289.15,297.15,297.15,1500,1500
25260300.0,289.15,289.15,297.15,297.15,1500,1500
25261200.0,289.15,289.15,297.15,297.15,1500,1500
25262100.0,289.15,289.15,297.15,297.15,1500,1500
25263000.0,289.15,289.15,297.15,297.15,1500,1500
25263900.0,289.15,289.15,297.15,297.15,1500,1500
25264800.0,289.15,289.15,297.15,297.15,1500,1500
25265700.0,289.15,289.15,297.15,297.15,1500,1500
25266600.0,289.15,289.15,297.15,297.15,1500,1500
25267500.0,289.15,289.15,297.15,297.15,1500,1500
25268400.0,289.15,289.15,297.15,297.15,1500,1500
25269300.0,289.15,289.15,297.15,297.15,1500,1500
25270200.0,289.15,289.15,297.15,297.15,1500,1500
25271100.0,289.15,289.15,297.15,297.15,1500,1500
25272000.0,289.15,289.15,297.15,297.15,1500,1500
25272900.0,289.15,289.15,297.15,297.15,1500,1500
25273800.0,289.15,289.15,297.15,297.15,1500,1500
25274700.0,289.15,289.15,297.15,297.15,1500,1500
25275600.0,289.15,289.15,297.15,297.15,1500,1500
25276500.0,289.15,289.15,297.15,297.15,1500,1500
25277400.0,289.15,289.15,297.15,297.15,1500,1500
25278300.0,289.15,289.15,297.15,297.15,1500,1500
25279200.0,289.15,289.15,297.15,297.15,1500,1500
25280100.0,289.15,289.15,297.15,297.15,1500,1500
25281000.0,289.15,289.15,297.15,297.15,1500,1500
25281900.0,289.15,289.15,297.15,297.15,1500,1500
25282800.0,289.15,289.15,297.15,297.15,1500,1500
25283700.0,289.15,289.15,297.15,297.15,1500,1500
25284600.0,289.15,289.15,297.15,297.15,1500,1500
25285500.0,289.15,289.15,297.15,297.15,1500,1500
25286400.0,289.15,289.15,297.15,297.15,1500,1500
25287300.0,289.15,289.15,297.15,297.15,1500,1500
25288200.0,289.15,289.15,297.15,297.15,1500,1500
25289100.0,289.15,289.15,297.15,297.15,1500,1500
25290000.0,289.15,289.15,297.15,297.15,1500,1500
25290900.0,289.15,289.15,297.15,297.15,1500,1500
25291800.0,289.15,289.15,297.15,297.15,1500,1500
25292700.0,289.15,289.15,297.15,297.15,1500,1500
25293600.0,289.15,289.15,297.15,297.15,1500,1500
25294500.0,289.15,289.15,297.15,297.15,1500,1500
25295400.0,289.15,289.15,297.15,297.15,1500,1500
25296300.0,289.15,289.15,297.15,297.15,1500,1500
25297200.0,289.15,289.15,297.15,297.15,1500,1500
25298100.0,289.15,289.15,297.15,297.15,1500,1500
25299000.0,289.15,289.15,297.15,297.15,1500,1500
25299900.0,289.15,289.15,297.15,297.15,1500,1500
25300800.0,289.15,289.15,297.15,297.15,1500,1500
25301700.0,289.15,289.15,297.15,297.15,1500,1500
25302600.0,289.15,289.15,297.15,297.15,1500,1500
25303500.0,289.15,289.15,297.15,297.15,1500,1500
25304400.0,289.15,289.15,297.15,297.15,1500,1500
25305300.0,289.15,289.15,297.15,297.15,1500,1500
25306200.0,289.15,289.15,297.15,297.15,1500,1500
25307100.0,289.15,289.15,297.15,297.15,1500,1500
25308000.0,289.15,289.15,297.15,297.15,1500,1500
25308900.0,289.15,289.15,297.15,297.15,1500,1500
25309800.0,289.15,289.15,297.15,297.15,1500,1500
25310700.0,289.15,289.15,297.15,297.15,1500,1500
25311600.0,289.15,289.15,297.15,297.15,1500,1500
25312500.0,289.15,289.15,297.15,297.15,1500,1500
25313400.0,289.15,289.15,297.15,297.15,1500,1500
25314300.0,289.15,289.15,297.15,297.15,1500,1500
25315200.0,289.15,289.15,297.15,297.15,1500,1500
25316100.0,289.15,289.15,297.15,297.15,1500,1500
25317000.0,289.15,289.15,297.15,297.15,1500,1500
25317900.0,289.15,289.15,297.15,297.15,1500,1500
25318800.0,289.15,289.15,297.15,297.15,1500,1500
25319700.0,289.15,289.15,297.15,297.15,1500,1500
25320600.0,289.15,289.15,297.15,297.15,1500,1500
25321500.0,289.15,289.15,297.15,297.15,1500,1500
25322400.0,289.15,289.15,297.15,297.15,1500,1500
25323300.0,289.15,289.15,297.15,297.15,1500,1500
25324200.0,289.15,289.15,297.15,297.15,1500,1500
25325100.0,289.15,289.15,297.15,297.15,1500,1500
25326000.0,289.15,289.15,297.15,297.15,1500,1500
25326900.0,289.15,289.15,297.15,297.15,1500,1500
25327800.0,289.15,289.15,297.15,297.15,1500,1500
25328700.0,289.15,289.15,297.15,297.15,1500,1500
25329600.0,289.15,289.15,297.15,297.15,1500,1500
25330500.0,289.15,289.15,297.15,297.15,1500,1500
25331400.0,289.15,289.15,297.15,297.15,1500,1500
25332300.0,289.15,289.15,297.15,297.15,1500,1500
25333200.0,289.15,289.15,297.15,297.15,1500,1500
25334100.0,289.15,289.15,297.15,297.15,1500,1500
25335000.0,289.15,289.15,297.15,297.15,1500,1500
25335900.0,289.15,289.15,297.15,297.15,1500,1500
25336800.0,289.15,289.15,297.15,297.15,1500,1500
25337700.0,289.15,289.15,297.15,297.15,1500,1500
25338600.0,289.15,289.15,297.15,297.15,1500,1500
25339500.0,289.15,289.15,297.15,297.15,1500,1500
25340400.0,289.15,289.15,297.15,297.15,1500,1500
25341300.0,289.15,289.15,297.15,297.15,1500,1500
25342200.0,289.15,289.15,297.15,297.15,1500,1500
25343100.0,289.15,289.15,297.15,297.15,1500,1500
25344000.0,289.15,289.15,297.15,297.15,1500,1500
25344900.0,289.15,289.15,297.15,297.15,1500,1500
25345800.0,289.15,289.15,297.15,297.15,1500,1500
25346700.0,289.15,289.15,297.15,297.15,1500,1500
25347600.0,289.15,289.15,297.15,297.15,1500,1500
25348500.0,289.15,289.15,297.15,297.15,1500,1500
25349400.0,289.15,289.15,297.15,297.15,1500,1500
25350300.0,289.15,289.15,297.15,297.15,1500,1500
25351200.0,289.15,289.15,297.15,297.15,1500,1500
25352100.0,289.15,289.15,297.15,297.15,1500,1500
25353000.0,289.15,289.15,297.15,297.15,1500,1500
25353900.0,289.15,289.15,297.15,297.15,1500,1500
25354800.0,289.15,289.15,297.15,297.15,1500,1500
25355700.0,289.15,289.15,297.15,297.15,1500,1500
25356600.0,289.15,289.15,297.15,297.15,1500,1500
25357500.0,289.15,289.15,297.15,297.15,1500,1500
25358400.0,289.15,289.15,297.15,297.15,1500,1500
25359300.0,289.15,289.15,297.15,297.15,1500,1500
25360200.0,289.15,289.15,297.15,297.15,1500,1500
25361100.0,289.15,289.15,297.15,297.15,1500,1500
25362000.0,289.15,289.15,297.15,297.15,1500,1500
25362900.0,289.15,289.15,297.15,297.15,1500,1500
25363800.0,289.15,289.15,297.15,297.15,1500,1500
25364700.0,289.15,289.15,297.15,297.15,1500,1500
25365600.0,289.15,289.15,297.15,297.15,1500,1500
25366500.0,289.15,289.15,297.15,297.15,1500,1500
25367400.0,289.15,289.15,297.15,297.15,1500,1500
25368300.0,289.15,289.15,297.15,297.15,1500,1500
25369200.0,289.15,289.15,297.15,297.15,1500,1500
25370100.0,289.15,289.15,297.15,297.15,1500,1500
25371000.0,289.15,289.15,297.15,297.15,1500,1500
25371900.0,289.15,289.15,297.15,297.15,1500,1500
25372800.0,289.15,289.15,297.15,297.15,1500,1500
25373700.0,289.15,289.15,297.15,297.15,1500,1500
25374600.0,289.15,289.15,297.15,297.15,1500,1500
25375500.0,289.15,289.15,297.15,297.15,1500,1500
25376400.0,289.15,289.15,297.15,297.15,1500,1500
25377300.0,289.15,289.15,297.15,297.15,1500,1500
25378200.0,289.15,289.15,297.15,297.15,1500,1500
25379100.0,289.15,289.15,297.15,297.15,1500,1500
25380000.0,289.15,289.15,297.15,297.15,1500,1500
25380900.0,289.15,289.15,297.15,297.15,1500,1500
25381800.0,289.15,289.15,297.15,297.15,1500,1500
25382700.0,289.15,289.15,297.15,297.15,1500,1500
25383600.0,289.15,289.15,297.15,297.15,1500,1500
25384500.0,289.15,289.15,297.15,297.15,1500,1500
25385400.0,289.15,289.15,297.15,297.15,1500,1500
25386300.0,289.15,289.15,297.15,297.15,1500,1500
25387200.0,289.15,289.15,297.15,297.15,1500,1500
25388100.0,289.15,289.15,297.15,297.15,1500,1500
25389000.0,289.15,289.15,297.15,297.15,1500,1500
25389900.0,289.15,289.15,297.15,297.15,1500,1500
25390800.0,289.15,289.15,297.15,297.15,1500,1500
25391700.0,289.15,289.15,297.15,297.15,1500,1500
25392600.0,289.15,289.15,297.15,297.15,1500,1500
25393500.0,289.15,289.15,297.15,297.15,1500,1500
25394400.0,289.15,289.15,297.15,297.15,1500,1500
25395300.0,289.15,289.15,297.15,297.15,1500,1500
25396200.0,289.15,289.15,297.15,297.15,1500,1500
