# Optional header information,,,,,,
# time: time of internal gain [s],,,,,,
# InternalGainsRad: Radiative internal gains [W],,,,,,
# InternalGainsCon: Convective internal gains [W],,,,,,
# InternalGainsLat: Latent internal gains [W],,,,,,
time,InternalGainsRad[Night],InternalGainsCon[Night],InternalGainsLat[Night],InternalGainsRad[Day],InternalGainsCon[Day],InternalGainsLat[Day]
24526800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24530400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24534000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24537600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24541200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24544800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24548400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24552000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24555600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24559200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24562800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24566400,0,0,0,0,0,0
24570000,0,0,0,0,0,0
24573600,0,0,0,0,0,0
24577200,0,0,0,0,0,0
24580800,0,0,0,0,0,0
24584400,0,0,0,0,0,0
24588000,0,0,0,0,0,0
24591600,0,0,0,0,0,0
24595200,0,0,0,0,0,0
24598800,0,0,0,0,0,0
24602400,0,0,0,0,0,0
24606000,0,0,0,0,0,0
24609600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24613200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24616800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24620400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24624000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24627600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24631200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24634800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24638400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24642000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24645600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24649200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24652800,0,0,0,0,0,0
24656400,0,0,0,0,0,0
24660000,0,0,0,0,0,0
24663600,0,0,0,0,0,0
24667200,0,0,0,0,0,0
24670800,0,0,0,0,0,0
24674400,0,0,0,0,0,0
24678000,0,0,0,0,0,0
24681600,0,0,0,0,0,0
24685200,0,0,0,0,0,0
24688800,0,0,0,0,0,0
24692400,0,0,0,0,0,0
24696000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24699600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24703200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24706800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24710400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24714000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24717600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24721200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24724800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24728400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24732000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24735600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24739200,0,0,0,0,0,0
24742800,0,0,0,0,0,0
24746400,0,0,0,0,0,0
24750000,0,0,0,0,0,0
24753600,0,0,0,0,0,0
24757200,0,0,0,0,0,0
24760800,0,0,0,0,0,0
24764400,0,0,0,0,0,0
24768000,0,0,0,0,0,0
24771600,0,0,0,0,0,0
24775200,0,0,0,0,0,0
24778800,0,0,0,0,0,0
24782400,0,0,0,0,0,0
24786000,0,0,0,0,0,0
24789600,0,0,0,0,0,0
24793200,0,0,0,0,0,0
24796800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24800400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24804000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24807600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24811200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24814800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24818400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24822000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24825600,0,0,0,0,0,0
24829200,0,0,0,0,0,0
24832800,0,0,0,0,0,0
24836400,0,0,0,0,0,0
24840000,0,0,0,0,0,0
24843600,0,0,0,0,0,0
24847200,0,0,0,0,0,0
24850800,0,0,0,0,0,0
24854400,0,0,0,0,0,0
24858000,0,0,0,0,0,0
24861600,0,0,0,0,0,0
24865200,0,0,0,0,0,0
24868800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24872400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24876000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24879600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24883200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24886800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24890400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24894000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24897600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24901200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24904800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24908400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24912000,0,0,0,0,0,0
24915600,0,0,0,0,0,0
24919200,0,0,0,0,0,0
24922800,0,0,0,0,0,0
24926400,0,0,0,0,0,0
24930000,0,0,0,0,0,0
24933600,0,0,0,0,0,0
24937200,0,0,0,0,0,0
24940800,0,0,0,0,0,0
24944400,0,0,0,0,0,0
24948000,0,0,0,0,0,0
24951600,0,0,0,0,0,0
24955200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24958800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24962400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24966000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24969600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24973200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24976800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24980400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24984000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24987600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24991200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24994800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
24998400,0,0,0,0,0,0
25002000,0,0,0,0,0,0
25005600,0,0,0,0,0,0
25009200,0,0,0,0,0,0
25012800,0,0,0,0,0,0
25016400,0,0,0,0,0,0
25020000,0,0,0,0,0,0
25023600,0,0,0,0,0,0
25027200,0,0,0,0,0,0
25030800,0,0,0,0,0,0
25034400,0,0,0,0,0,0
25038000,0,0,0,0,0,0
25041600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25045200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25048800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25052400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25056000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25059600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25063200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25066800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25070400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25074000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25077600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25081200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25084800,0,0,0,0,0,0
25088400,0,0,0,0,0,0
25092000,0,0,0,0,0,0
25095600,0,0,0,0,0,0
25099200,0,0,0,0,0,0
25102800,0,0,0,0,0,0
25106400,0,0,0,0,0,0
25110000,0,0,0,0,0,0
25113600,0,0,0,0,0,0
25117200,0,0,0,0,0,0
25120800,0,0,0,0,0,0
25124400,0,0,0,0,0,0
25128000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25131600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25135200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25138800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25142400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25146000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25149600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25153200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25156800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25160400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25164000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25167600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25171200,0,0,0,0,0,0
25174800,0,0,0,0,0,0
25178400,0,0,0,0,0,0
25182000,0,0,0,0,0,0
25185600,0,0,0,0,0,0
25189200,0,0,0,0,0,0
25192800,0,0,0,0,0,0
25196400,0,0,0,0,0,0
25200000,0,0,0,0,0,0
25203600,0,0,0,0,0,0
25207200,0,0,0,0,0,0
25210800,0,0,0,0,0,0
25214400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25218000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25221600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25225200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25228800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25232400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25236000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25239600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25243200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25246800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25250400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25254000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25257600,0,0,0,0,0,0
25261200,0,0,0,0,0,0
25264800,0,0,0,0,0,0
25268400,0,0,0,0,0,0
25272000,0,0,0,0,0,0
25275600,0,0,0,0,0,0
25279200,0,0,0,0,0,0
25282800,0,0,0,0,0,0
25286400,0,0,0,0,0,0
25290000,0,0,0,0,0,0
25293600,0,0,0,0,0,0
25297200,0,0,0,0,0,0
25300800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25304400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25308000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25311600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25315200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25318800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25322400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25326000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25329600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25333200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25336800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25340400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25344000,0,0,0,0,0,0
25347600,0,0,0,0,0,0
25351200,0,0,0,0,0,0
25354800,0,0,0,0,0,0
25358400,0,0,0,0,0,0
25362000,0,0,0,0,0,0
25365600,0,0,0,0,0,0
25369200,0,0,0,0,0,0
25372800,0,0,0,0,0,0
25376400,0,0,0,0,0,0
25380000,0,0,0,0,0,0
25383600,0,0,0,0,0,0
25387200,0,0,0,0,0,0
25390800,0,0,0,0,0,0
25394400,0,0,0,0,0,0
25398000,0,0,0,0,0,0
25401600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25405200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25408800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25412400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25416000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25419600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25423200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25426800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25430400,0,0,0,0,0,0
25434000,0,0,0,0,0,0
25437600,0,0,0,0,0,0
25441200,0,0,0,0,0,0
25444800,0,0,0,0,0,0
25448400,0,0,0,0,0,0
25452000,0,0,0,0,0,0
25455600,0,0,0,0,0,0
25459200,0,0,0,0,0,0
25462800,0,0,0,0,0,0
25466400,0,0,0,0,0,0
25470000,0,0,0,0,0,0
25473600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25477200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25480800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25484400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25488000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25491600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25495200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25498800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25502400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25506000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25509600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25513200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25516800,0,0,0,0,0,0
25520400,0,0,0,0,0,0
25524000,0,0,0,0,0,0
25527600,0,0,0,0,0,0
25531200,0,0,0,0,0,0
25534800,0,0,0,0,0,0
25538400,0,0,0,0,0,0
25542000,0,0,0,0,0,0
25545600,0,0,0,0,0,0
25549200,0,0,0,0,0,0
25552800,0,0,0,0,0,0
25556400,0,0,0,0,0,0
25560000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25563600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25567200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25570800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25574400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25578000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25581600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25585200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25588800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25592400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25596000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25599600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25603200,0,0,0,0,0,0
25606800,0,0,0,0,0,0
25610400,0,0,0,0,0,0
25614000,0,0,0,0,0,0
25617600,0,0,0,0,0,0
25621200,0,0,0,0,0,0
25624800,0,0,0,0,0,0
25628400,0,0,0,0,0,0
25632000,0,0,0,0,0,0
25635600,0,0,0,0,0,0
25639200,0,0,0,0,0,0
25642800,0,0,0,0,0,0
25646400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25650000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25653600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25657200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25660800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25664400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25668000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25671600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25675200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25678800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25682400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25686000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25689600,0,0,0,0,0,0
25693200,0,0,0,0,0,0
25696800,0,0,0,0,0,0
25700400,0,0,0,0,0,0
25704000,0,0,0,0,0,0
25707600,0,0,0,0,0,0
25711200,0,0,0,0,0,0
25714800,0,0,0,0,0,0
25718400,0,0,0,0,0,0
25722000,0,0,0,0,0,0
25725600,0,0,0,0,0,0
25729200,0,0,0,0,0,0
25732800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25736400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25740000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25743600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25747200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25750800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25754400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25758000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25761600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25765200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25768800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25772400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25776000,0,0,0,0,0,0
25779600,0,0,0,0,0,0
25783200,0,0,0,0,0,0
25786800,0,0,0,0,0,0
25790400,0,0,0,0,0,0
25794000,0,0,0,0,0,0
25797600,0,0,0,0,0,0
25801200,0,0,0,0,0,0
25804800,0,0,0,0,0,0
25808400,0,0,0,0,0,0
25812000,0,0,0,0,0,0
25815600,0,0,0,0,0,0
25819200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25822800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25826400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25830000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25833600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25837200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25840800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25844400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25848000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25851600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25855200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25858800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25862400,0,0,0,0,0,0
25866000,0,0,0,0,0,0
25869600,0,0,0,0,0,0
25873200,0,0,0,0,0,0
25876800,0,0,0,0,0,0
25880400,0,0,0,0,0,0
25884000,0,0,0,0,0,0
25887600,0,0,0,0,0,0
25891200,0,0,0,0,0,0
25894800,0,0,0,0,0,0
25898400,0,0,0,0,0,0
25902000,0,0,0,0,0,0
25905600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25909200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25912800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25916400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25920000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25923600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25927200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25930800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25934400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25938000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25941600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25945200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
25948800,0,0,0,0,0,0
25952400,0,0,0,0,0,0
25956000,0,0,0,0,0,0
25959600,0,0,0,0,0,0
25963200,0,0,0,0,0,0
25966800,0,0,0,0,0,0
25970400,0,0,0,0,0,0
25974000,0,0,0,0,0,0
25977600,0,0,0,0,0,0
25981200,0,0,0,0,0,0
25984800,0,0,0,0,0,0
25988400,0,0,0,0,0,0
25992000,0,0,0,0,0,0
25995600,0,0,0,0,0,0
25999200,0,0,0,0,0,0
26002800,0,0,0,0,0,0
26006400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26010000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26013600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26017200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26020800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26024400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26028000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26031600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26035200,0,0,0,0,0,0
26038800,0,0,0,0,0,0
26042400,0,0,0,0,0,0
26046000,0,0,0,0,0,0
26049600,0,0,0,0,0,0
26053200,0,0,0,0,0,0
26056800,0,0,0,0,0,0
26060400,0,0,0,0,0,0
26064000,0,0,0,0,0,0
26067600,0,0,0,0,0,0
26071200,0,0,0,0,0,0
26074800,0,0,0,0,0,0
26078400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26082000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26085600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26089200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26092800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26096400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26100000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26103600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26107200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26110800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26114400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26118000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26121600,0,0,0,0,0,0
26125200,0,0,0,0,0,0
26128800,0,0,0,0,0,0
26132400,0,0,0,0,0,0
26136000,0,0,0,0,0,0
26139600,0,0,0,0,0,0
26143200,0,0,0,0,0,0
26146800,0,0,0,0,0,0
26150400,0,0,0,0,0,0
26154000,0,0,0,0,0,0
26157600,0,0,0,0,0,0
26161200,0,0,0,0,0,0
26164800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26168400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26172000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26175600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26179200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26182800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26186400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26190000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26193600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26197200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26200800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26204400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26208000,0,0,0,0,0,0
26211600,0,0,0,0,0,0
26215200,0,0,0,0,0,0
26218800,0,0,0,0,0,0
26222400,0,0,0,0,0,0
26226000,0,0,0,0,0,0
26229600,0,0,0,0,0,0
26233200,0,0,0,0,0,0
26236800,0,0,0,0,0,0
26240400,0,0,0,0,0,0
26244000,0,0,0,0,0,0
26247600,0,0,0,0,0,0
26251200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26254800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26258400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26262000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26265600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26269200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26272800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26276400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26280000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26283600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26287200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26290800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26294400,0,0,0,0,0,0
26298000,0,0,0,0,0,0
26301600,0,0,0,0,0,0
26305200,0,0,0,0,0,0
26308800,0,0,0,0,0,0
26312400,0,0,0,0,0,0
26316000,0,0,0,0,0,0
26319600,0,0,0,0,0,0
26323200,0,0,0,0,0,0
26326800,0,0,0,0,0,0
26330400,0,0,0,0,0,0
26334000,0,0,0,0,0,0
26337600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26341200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26344800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26348400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26352000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26355600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26359200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26362800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26366400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26370000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26373600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26377200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26380800,0,0,0,0,0,0
26384400,0,0,0,0,0,0
26388000,0,0,0,0,0,0
26391600,0,0,0,0,0,0
26395200,0,0,0,0,0,0
26398800,0,0,0,0,0,0
26402400,0,0,0,0,0,0
26406000,0,0,0,0,0,0
26409600,0,0,0,0,0,0
26413200,0,0,0,0,0,0
26416800,0,0,0,0,0,0
26420400,0,0,0,0,0,0
26424000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26427600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26431200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26434800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26438400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26442000,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26445600,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26449200,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26452800,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
26456400,118.000003,118.000003,20.00000068,118.000003,118.000003,20.00000068
