# time: time [s],,,,,,,
# UpperSetp: Cooling zone temperature setpoint [K],,,,,,,
# LowerSetp: Heating zone temperature setpoint [K],,,,,,,
# InternalGainsRad: Radiative internal gains [W],,,,,,,
# InternalGainsCon: Convective internal gains [W],,,,,,,
# InternalGainsLat: Latent internal gains [W],,,,,,,
# Occupancy: Number of occupants [ppl],,,,,,,
# UpperCO2: Zone CO2 concentration upper limit [ppm],,,,,,,
Time,UpperSetp[1],LowerSetp[1],InternalGainsRad[1],InternalGainsCon[1],InternalGainsLat[1],Occupancy[1],UpperCO2[1]
29574000,303.15,288.15,46.464,36.096,0,0,1500
29574600,303.15,288.15,46.464,36.096,0,0,1500
29575200,303.15,288.15,46.464,36.096,0,0,1500
29575800,303.15,288.15,46.464,36.096,0,0,1500
29576400,303.15,288.15,46.464,36.096,0,0,1500
29577000,303.15,288.15,46.464,36.096,0,0,1500
29577600,297.15,294.15,552.24,419.360016,90,2,894
29578200,297.15,294.15,552.24,419.360016,90,2,894
29578800,297.15,294.15,552.24,419.360016,90,2,894
29579400,297.15,294.15,552.24,419.360016,90,2,894
29580000,297.15,294.15,552.24,419.360016,90,2,894
29580600,297.15,294.15,552.24,419.360016,90,2,894
29581200,297.15,294.15,552.24,419.360016,90,2,894
29581800,297.15,294.15,552.24,419.360016,90,2,894
29582400,297.15,294.15,552.24,419.360016,90,2,894
29583000,297.15,294.15,552.24,419.360016,90,2,894
29583600,297.15,294.15,552.24,419.360016,90,2,894
29584200,297.15,294.15,552.24,419.360016,90,2,894
29584800,297.15,294.15,552.24,419.360016,90,2,894
29585400,297.15,294.15,552.24,419.360016,90,2,894
29586000,297.15,294.15,552.24,419.360016,90,2,894
29586600,297.15,294.15,552.24,419.360016,90,2,894
29587200,297.15,294.15,552.24,419.360016,90,2,894
29587800,297.15,294.15,552.24,419.360016,90,2,894
29588400,297.15,294.15,552.24,419.360016,90,2,894
29589000,297.15,294.15,552.24,419.360016,90,2,894
29589600,297.15,294.15,552.24,419.360016,90,2,894
29590200,297.15,294.15,552.24,419.360016,90,2,894
29590800,297.15,294.15,552.24,419.360016,90,2,894
29591400,297.15,294.15,552.24,419.360016,90,2,894
29592000,297.15,294.15,552.24,419.360016,90,2,894
29592600,297.15,294.15,552.24,419.360016,90,2,894
29593200,297.15,294.15,552.24,419.360016,90,2,894
29593800,297.15,294.15,552.24,419.360016,90,2,894
29594400,297.15,294.15,552.24,419.360016,90,2,894
29595000,297.15,294.15,552.24,419.360016,90,2,894
29595160,297.15,294.15,552.24,419.360016,90,2,894
29595600,297.15,294.15,552.24,419.360016,90,2,894
29596200,297.15,294.15,552.24,419.360016,90,2,894
29596800,297.15,294.15,552.24,419.360016,90,2,894
29597400,297.15,294.15,552.24,419.360016,90,2,894
29598000,297.15,294.15,552.24,419.360016,90,2,894
29598600,297.15,294.15,552.24,419.360016,90,2,894
29599200,297.15,294.15,552.24,419.360016,90,2,894
29599800,297.15,294.15,552.24,419.360016,90,2,894
29600400,297.15,294.15,552.24,419.360016,90,2,894
29601000,297.15,294.15,552.24,419.360016,90,2,894
29601600,297.15,294.15,552.24,419.360016,90,2,894
29602200,297.15,294.15,552.24,419.360016,90,2,894
29602800,297.15,294.15,552.24,419.360016,90,2,894
29603400,297.15,294.15,552.24,419.360016,90,2,894
29604000,297.15,294.15,552.24,419.360016,90,2,894
29604600,297.15,294.15,552.24,419.360016,90,2,894
29605200,297.15,294.15,552.24,419.360016,90,2,894
29605800,297.15,294.15,552.24,419.360016,90,2,894
29606400,297.15,294.15,552.24,419.360016,90,2,894
29607000,297.15,294.15,552.24,419.360016,90,2,894
29607600,297.15,294.15,552.24,419.360016,90,2,894
29608200,297.15,294.15,552.24,419.360016,90,2,894
29608800,297.15,294.15,552.24,419.360016,90,2,894
29609400,297.15,294.15,552.24,419.360016,90,2,894
29610000,297.15,294.15,552.24,419.360016,90,2,894
29610600,297.15,294.15,552.24,419.360016,90,2,894
29611200,297.15,294.15,552.24,419.360016,90,2,894
29611800,297.15,294.15,552.24,419.360016,90,2,894
29612400,297.15,294.15,552.24,419.360016,90,2,894
29613000,297.15,294.15,552.24,419.360016,90,2,894
29613600,297.15,294.15,552.24,419.360016,90,2,894
29614200,303.15,288.15,46.464,36.096,0,0,1500
29614800,303.15,288.15,46.464,36.096,0,0,1500
29615400,303.15,288.15,46.464,36.096,0,0,1500
29616000,303.15,288.15,46.464,36.096,0,0,1500
29616600,303.15,288.15,46.464,36.096,0,0,1500
29617200,303.15,288.15,46.464,36.096,0,0,1500
29617800,303.15,288.15,46.464,36.096,0,0,1500
29618400,303.15,288.15,46.464,36.096,0,0,1500
29619000,303.15,288.15,46.464,36.096,0,0,1500
29619600,303.15,288.15,46.464,36.096,0,0,1500
29620200,303.15,288.15,46.464,36.096,0,0,1500
29620800,303.15,288.15,46.464,36.096,0,0,1500
29621400,303.15,288.15,46.464,36.096,0,0,1500
29622000,303.15,288.15,46.464,36.096,0,0,1500
29622600,303.15,288.15,46.464,36.096,0,0,1500
29623200,303.15,288.15,46.464,36.096,0,0,1500
29623800,303.15,288.15,46.464,36.096,0,0,1500
29624400,303.15,288.15,46.464,36.096,0,0,1500
29625000,303.15,288.15,46.464,36.096,0,0,1500
29625600,303.15,288.15,46.464,36.096,0,0,1500
29626200,303.15,288.15,46.464,36.096,0,0,1500
29626800,303.15,288.15,46.464,36.096,0,0,1500
29627400,303.15,288.15,46.464,36.096,0,0,1500
29628000,303.15,288.15,46.464,36.096,0,0,1500
29628600,303.15,288.15,46.464,36.096,0,0,1500
29629200,303.15,288.15,46.464,36.096,0,0,1500
29629800,303.15,288.15,46.464,36.096,0,0,1500
29630400,303.15,288.15,46.464,36.096,0,0,1500
29631000,303.15,288.15,46.464,36.096,0,0,1500
29631600,303.15,288.15,46.464,36.096,0,0,1500
29632200,303.15,288.15,46.464,36.096,0,0,1500
29632800,303.15,288.15,46.464,36.096,0,0,1500
29633400,303.15,288.15,46.464,36.096,0,0,1500
29634000,303.15,288.15,46.464,36.096,0,0,1500
29634600,303.15,288.15,46.464,36.096,0,0,1500
29635200,303.15,288.15,46.464,36.096,0,0,1500
29635800,303.15,288.15,46.464,36.096,0,0,1500
29636400,303.15,288.15,46.464,36.096,0,0,1500
29637000,303.15,288.15,46.464,36.096,0,0,1500
29637600,303.15,288.15,46.464,36.096,0,0,1500
29638200,303.15,288.15,46.464,36.096,0,0,1500
29638800,303.15,288.15,46.464,36.096,0,0,1500
29639400,303.15,288.15,46.464,36.096,0,0,1500
29640000,303.15,288.15,46.464,36.096,0,0,1500
29640600,303.15,288.15,46.464,36.096,0,0,1500
29641200,303.15,288.15,46.464,36.096,0,0,1500
29641800,303.15,288.15,46.464,36.096,0,0,1500
29642400,303.15,288.15,46.464,36.096,0,0,1500
29643000,303.15,288.15,46.464,36.096,0,0,1500
29643600,303.15,288.15,46.464,36.096,0,0,1500
29644200,303.15,288.15,46.464,36.096,0,0,1500
29644800,303.15,288.15,46.464,36.096,0,0,1500
29645400,303.15,288.15,46.464,36.096,0,0,1500
29646000,303.15,288.15,46.464,36.096,0,0,1500
29646600,303.15,288.15,46.464,36.096,0,0,1500
29647200,303.15,288.15,46.464,36.096,0,0,1500
29647800,303.15,288.15,46.464,36.096,0,0,1500
29648400,303.15,288.15,46.464,36.096,0,0,1500
29649000,303.15,288.15,46.464,36.096,0,0,1500
29649600,303.15,288.15,46.464,36.096,0,0,1500
29650200,303.15,288.15,46.464,36.096,0,0,1500
29650800,303.15,288.15,46.464,36.096,0,0,1500
29651400,303.15,288.15,46.464,36.096,0,0,1500
29652000,303.15,288.15,46.464,36.096,0,0,1500
29652600,303.15,288.15,46.464,36.096,0,0,1500
29653200,303.15,288.15,46.464,36.096,0,0,1500
29653800,303.15,288.15,46.464,36.096,0,0,1500
29654400,303.15,288.15,46.464,36.096,0,0,1500
29655000,303.15,288.15,46.464,36.096,0,0,1500
29655600,303.15,288.15,46.464,36.096,0,0,1500
29656200,303.15,288.15,46.464,36.096,0,0,1500
29656800,303.15,288.15,46.464,36.096,0,0,1500
29657400,303.15,288.15,46.464,36.096,0,0,1500
29658000,303.15,288.15,46.464,36.096,0,0,1500
29658600,303.15,288.15,46.464,36.096,0,0,1500
29659200,303.15,288.15,46.464,36.096,0,0,1500
29659800,303.15,288.15,46.464,36.096,0,0,1500
29660400,303.15,288.15,46.464,36.096,0,0,1500
29661000,303.15,288.15,46.464,36.096,0,0,1500
29661600,303.15,288.15,46.464,36.096,0,0,1500
29662200,303.15,288.15,46.464,36.096,0,0,1500
29662800,303.15,288.15,46.464,36.096,0,0,1500
29663400,303.15,288.15,46.464,36.096,0,0,1500
29664000,297.15,294.15,552.24,419.360016,90,2,894
29664600,297.15,294.15,552.24,419.360016,90,2,894
29665200,297.15,294.15,552.24,419.360016,90,2,894
29665800,297.15,294.15,552.24,419.360016,90,2,894
29666400,297.15,294.15,552.24,419.360016,90,2,894
29667000,297.15,294.15,552.24,419.360016,90,2,894
29667600,297.15,294.15,552.24,419.360016,90,2,894
29668200,297.15,294.15,552.24,419.360016,90,2,894
29668800,297.15,294.15,552.24,419.360016,90,2,894
29669400,297.15,294.15,552.24,419.360016,90,2,894
29670000,297.15,294.15,552.24,419.360016,90,2,894
29670600,297.15,294.15,552.24,419.360016,90,2,894
29671200,297.15,294.15,552.24,419.360016,90,2,894
29671800,297.15,294.15,552.24,419.360016,90,2,894
29672400,297.15,294.15,552.24,419.360016,90,2,894
29673000,297.15,294.15,552.24,419.360016,90,2,894
29673600,297.15,294.15,552.24,419.360016,90,2,894
29674200,297.15,294.15,552.24,419.360016,90,2,894
29674800,297.15,294.15,552.24,419.360016,90,2,894
29675400,297.15,294.15,552.24,419.360016,90,2,894
29676000,297.15,294.15,552.24,419.360016,90,2,894
29676600,297.15,294.15,552.24,419.360016,90,2,894
29677144,297.15,294.15,552.24,419.360016,90,2,894
29677200,297.15,294.15,552.24,419.360016,90,2,894
29677800,297.15,294.15,552.24,419.360016,90,2,894
29678400,297.15,294.15,552.24,419.360016,90,2,894
29679000,297.15,294.15,552.24,419.360016,90,2,894
29679600,297.15,294.15,552.24,419.360016,90,2,894
29680200,297.15,294.15,552.24,419.360016,90,2,894
29680800,297.15,294.15,552.24,419.360016,90,2,894
29681400,297.15,294.15,552.24,419.360016,90,2,894
29682000,297.15,294.15,552.24,419.360016,90,2,894
29682600,297.15,294.15,552.24,419.360016,90,2,894
29683200,297.15,294.15,552.24,419.360016,90,2,894
29683800,297.15,294.15,552.24,419.360016,90,2,894
29684400,297.15,294.15,552.24,419.360016,90,2,894
29685000,297.15,294.15,552.24,419.360016,90,2,894
29685600,297.15,294.15,552.24,419.360016,90,2,894
29686200,297.15,294.15,552.24,419.360016,90,2,894
29686800,297.15,294.15,552.24,419.360016,90,2,894
29687400,297.15,294.15,552.24,419.360016,90,2,894
29688000,297.15,294.15,552.24,419.360016,90,2,894
29688600,297.15,294.15,552.24,419.360016,90,2,894
29689200,297.15,294.15,552.24,419.360016,90,2,894
29689800,297.15,294.15,552.24,419.360016,90,2,894
29690400,297.15,294.15,552.24,419.360016,90,2,894
29691000,297.15,294.15,552.24,419.360016,90,2,894
29691600,297.15,294.15,552.24,419.360016,90,2,894
29692200,297.15,294.15,552.24,419.360016,90,2,894
29692800,297.15,294.15,552.24,419.360016,90,2,894
29693400,297.15,294.15,552.24,419.360016,90,2,894
29694000,297.15,294.15,552.24,419.360016,90,2,894
29694600,297.15,294.15,552.24,419.360016,90,2,894
29695200,297.15,294.15,552.24,419.360016,90,2,894
29695800,297.15,294.15,552.24,419.360016,90,2,894
29696400,297.15,294.15,552.24,419.360016,90,2,894
29697000,297.15,294.15,552.24,419.360016,90,2,894
29697600,297.15,294.15,552.24,419.360016,90,2,894
29698200,297.15,294.15,552.24,419.360016,90,2,894
29698800,297.15,294.15,552.24,419.360016,90,2,894
29699400,297.15,294.15,552.24,419.360016,90,2,894
29700000,297.15,294.15,552.24,419.360016,90,2,894
29700600,303.15,288.15,46.464,36.096,0,0,1500
29701200,303.15,288.15,46.464,36.096,0,0,1500
29701800,303.15,288.15,46.464,36.096,0,0,1500
29702400,303.15,288.15,46.464,36.096,0,0,1500
29703000,303.15,288.15,46.464,36.096,0,0,1500
29703600,303.15,288.15,46.464,36.096,0,0,1500
29704200,303.15,288.15,46.464,36.096,0,0,1500
29704800,303.15,288.15,46.464,36.096,0,0,1500
29705400,303.15,288.15,46.464,36.096,0,0,1500
29706000,303.15,288.15,46.464,36.096,0,0,1500
29706600,303.15,288.15,46.464,36.096,0,0,1500
29707200,303.15,288.15,46.464,36.096,0,0,1500
29707800,303.15,288.15,46.464,36.096,0,0,1500
29708400,303.15,288.15,46.464,36.096,0,0,1500
29709000,303.15,288.15,46.464,36.096,0,0,1500
29709600,303.15,288.15,46.464,36.096,0,0,1500
29710200,303.15,288.15,46.464,36.096,0,0,1500
29710800,303.15,288.15,46.464,36.096,0,0,1500
29711400,303.15,288.15,46.464,36.096,0,0,1500
29712000,303.15,288.15,46.464,36.096,0,0,1500
29712600,303.15,288.15,46.464,36.096,0,0,1500
29713200,303.15,288.15,46.464,36.096,0,0,1500
29713800,303.15,288.15,46.464,36.096,0,0,1500
29714400,303.15,288.15,46.464,36.096,0,0,1500
29715000,303.15,288.15,46.464,36.096,0,0,1500
29715600,303.15,288.15,46.464,36.096,0,0,1500
29716200,303.15,288.15,46.464,36.096,0,0,1500
29716800,303.15,288.15,46.464,36.096,0,0,1500
29717400,303.15,288.15,46.464,36.096,0,0,1500
29718000,303.15,288.15,46.464,36.096,0,0,1500
29718600,303.15,288.15,46.464,36.096,0,0,1500
29719200,303.15,288.15,46.464,36.096,0,0,1500
29719800,303.15,288.15,46.464,36.096,0,0,1500
29720400,303.15,288.15,46.464,36.096,0,0,1500
29721000,303.15,288.15,46.464,36.096,0,0,1500
29721600,303.15,288.15,46.464,36.096,0,0,1500
29722200,303.15,288.15,46.464,36.096,0,0,1500
29722800,303.15,288.15,46.464,36.096,0,0,1500
29723400,303.15,288.15,46.464,36.096,0,0,1500
29724000,303.15,288.15,46.464,36.096,0,0,1500
29724600,303.15,288.15,46.464,36.096,0,0,1500
29725200,303.15,288.15,46.464,36.096,0,0,1500
29725800,303.15,288.15,46.464,36.096,0,0,1500
29726400,303.15,288.15,46.464,36.096,0,0,1500
29727000,303.15,288.15,46.464,36.096,0,0,1500
29727600,303.15,288.15,46.464,36.096,0,0,1500
29728200,303.15,288.15,46.464,36.096,0,0,1500
29728800,303.15,288.15,46.464,36.096,0,0,1500
29729400,303.15,288.15,46.464,36.096,0,0,1500
29730000,303.15,288.15,46.464,36.096,0,0,1500
29730600,303.15,288.15,46.464,36.096,0,0,1500
29731200,303.15,288.15,46.464,36.096,0,0,1500
29731800,303.15,288.15,46.464,36.096,0,0,1500
29732400,303.15,288.15,46.464,36.096,0,0,1500
29733000,303.15,288.15,46.464,36.096,0,0,1500
29733600,303.15,288.15,46.464,36.096,0,0,1500
29734200,303.15,288.15,46.464,36.096,0,0,1500
29734800,303.15,288.15,46.464,36.096,0,0,1500
29735400,303.15,288.15,46.464,36.096,0,0,1500
29736000,303.15,288.15,46.464,36.096,0,0,1500
29736600,303.15,288.15,46.464,36.096,0,0,1500
29737200,303.15,288.15,46.464,36.096,0,0,1500
29737800,303.15,288.15,46.464,36.096,0,0,1500
29738400,303.15,288.15,46.464,36.096,0,0,1500
29739000,303.15,288.15,46.464,36.096,0,0,1500
29739600,303.15,288.15,46.464,36.096,0,0,1500
29740200,303.15,288.15,46.464,36.096,0,0,1500
29740800,303.15,288.15,46.464,36.096,0,0,1500
29741400,303.15,288.15,46.464,36.096,0,0,1500
29742000,303.15,288.15,46.464,36.096,0,0,1500
29742600,303.15,288.15,46.464,36.096,0,0,1500
29743200,303.15,288.15,46.464,36.096,0,0,1500
29743800,303.15,288.15,46.464,36.096,0,0,1500
29744400,303.15,288.15,46.464,36.096,0,0,1500
29745000,303.15,288.15,46.464,36.096,0,0,1500
29745600,303.15,288.15,46.464,36.096,0,0,1500
29746200,303.15,288.15,46.464,36.096,0,0,1500
29746800,303.15,288.15,46.464,36.096,0,0,1500
29747400,303.15,288.15,46.464,36.096,0,0,1500
29748000,303.15,288.15,46.464,36.096,0,0,1500
29748600,303.15,288.15,46.464,36.096,0,0,1500
29749200,303.15,288.15,46.464,36.096,0,0,1500
29749800,303.15,288.15,46.464,36.096,0,0,1500
29750400,297.15,294.15,552.24,419.360016,90,2,894
29751000,297.15,294.15,552.24,419.360016,90,2,894
29751600,297.15,294.15,552.24,419.360016,90,2,894
29752200,297.15,294.15,552.24,419.360016,90,2,894
29752800,297.15,294.15,552.24,419.360016,90,2,894
29753400,297.15,294.15,552.24,419.360016,90,2,894
29754000,297.15,294.15,552.24,419.360016,90,2,894
29754600,297.15,294.15,552.24,419.360016,90,2,894
29755200,297.15,294.15,552.24,419.360016,90,2,894
29755800,297.15,294.15,552.24,419.360016,90,2,894
29756400,297.15,294.15,552.24,419.360016,90,2,894
29757000,297.15,294.15,552.24,419.360016,90,2,894
29757600,297.15,294.15,552.24,419.360016,90,2,894
29758200,297.15,294.15,552.24,419.360016,90,2,894
29758800,297.15,294.15,552.24,419.360016,90,2,894
29759400,297.15,294.15,552.24,419.360016,90,2,894
29760000,297.15,294.15,552.24,419.360016,90,2,894
29760600,297.15,294.15,552.24,419.360016,90,2,894
29761200,297.15,294.15,552.24,419.360016,90,2,894
29761800,297.15,294.15,552.24,419.360016,90,2,894
29762400,297.15,294.15,552.24,419.360016,90,2,894
29763000,297.15,294.15,552.24,419.360016,90,2,894
29763600,297.15,294.15,552.24,419.360016,90,2,894
29763650,297.15,294.15,552.24,419.360016,90,2,894
29764200,297.15,294.15,552.24,419.360016,90,2,894
29764800,297.15,294.15,552.24,419.360016,90,2,894
29765400,297.15,294.15,552.24,419.360016,90,2,894
29766000,297.15,294.15,552.24,419.360016,90,2,894
29766600,297.15,294.15,552.24,419.360016,90,2,894
29767200,297.15,294.15,552.24,419.360016,90,2,894
29767800,297.15,294.15,552.24,419.360016,90,2,894
29768400,297.15,294.15,552.24,419.360016,90,2,894
29769000,297.15,294.15,552.24,419.360016,90,2,894
29769600,297.15,294.15,552.24,419.360016,90,2,894
29770200,297.15,294.15,552.24,419.360016,90,2,894
29770800,297.15,294.15,552.24,419.360016,90,2,894
29771400,297.15,294.15,552.24,419.360016,90,2,894
29772000,297.15,294.15,552.24,419.360016,90,2,894
29772600,297.15,294.15,552.24,419.360016,90,2,894
29773200,297.15,294.15,552.24,419.360016,90,2,894
29773800,297.15,294.15,552.24,419.360016,90,2,894
29774400,297.15,294.15,552.24,419.360016,90,2,894
29775000,297.15,294.15,552.24,419.360016,90,2,894
29775600,297.15,294.15,552.24,419.360016,90,2,894
29776200,297.15,294.15,552.24,419.360016,90,2,894
29776800,297.15,294.15,552.24,419.360016,90,2,894
29777400,297.15,294.15,552.24,419.360016,90,2,894
29778000,297.15,294.15,552.24,419.360016,90,2,894
29778600,297.15,294.15,552.24,419.360016,90,2,894
29779200,297.15,294.15,552.24,419.360016,90,2,894
29779800,297.15,294.15,552.24,419.360016,90,2,894
29780400,297.15,294.15,552.24,419.360016,90,2,894
29781000,297.15,294.15,552.24,419.360016,90,2,894
29781600,297.15,294.15,552.24,419.360016,90,2,894
29782200,297.15,294.15,552.24,419.360016,90,2,894
29782800,297.15,294.15,552.24,419.360016,90,2,894
29783400,297.15,294.15,552.24,419.360016,90,2,894
29784000,297.15,294.15,552.24,419.360016,90,2,894
29784600,297.15,294.15,552.24,419.360016,90,2,894
29785200,297.15,294.15,552.24,419.360016,90,2,894
29785800,297.15,294.15,552.24,419.360016,90,2,894
29786400,297.15,294.15,552.24,419.360016,90,2,894
29787000,303.15,288.15,46.464,36.096,0,0,1500
29787600,303.15,288.15,46.464,36.096,0,0,1500
29788200,303.15,288.15,46.464,36.096,0,0,1500
29788800,303.15,288.15,46.464,36.096,0,0,1500
29789400,303.15,288.15,46.464,36.096,0,0,1500
29790000,303.15,288.15,46.464,36.096,0,0,1500
29790600,303.15,288.15,46.464,36.096,0,0,1500
29791200,303.15,288.15,46.464,36.096,0,0,1500
29791800,303.15,288.15,46.464,36.096,0,0,1500
29792400,303.15,288.15,46.464,36.096,0,0,1500
29793000,303.15,288.15,46.464,36.096,0,0,1500
29793600,303.15,288.15,46.464,36.096,0,0,1500
29794200,303.15,288.15,46.464,36.096,0,0,1500
29794800,303.15,288.15,46.464,36.096,0,0,1500
29795400,303.15,288.15,46.464,36.096,0,0,1500
29796000,303.15,288.15,46.464,36.096,0,0,1500
29796600,303.15,288.15,46.464,36.096,0,0,1500
29797200,303.15,288.15,46.464,36.096,0,0,1500
29797800,303.15,288.15,46.464,36.096,0,0,1500
29798400,303.15,288.15,46.464,36.096,0,0,1500
29799000,303.15,288.15,46.464,36.096,0,0,1500
29799600,303.15,288.15,46.464,36.096,0,0,1500
29800200,303.15,288.15,46.464,36.096,0,0,1500
29800800,303.15,288.15,46.464,36.096,0,0,1500
29801400,303.15,288.15,46.464,36.096,0,0,1500
29802000,303.15,288.15,46.464,36.096,0,0,1500
29802600,303.15,288.15,46.464,36.096,0,0,1500
29803200,303.15,288.15,46.464,36.096,0,0,1500
29803800,303.15,288.15,46.464,36.096,0,0,1500
29804400,303.15,288.15,46.464,36.096,0,0,1500
29805000,303.15,288.15,46.464,36.096,0,0,1500
29805600,303.15,288.15,46.464,36.096,0,0,1500
29806200,303.15,288.15,46.464,36.096,0,0,1500
29806800,303.15,288.15,46.464,36.096,0,0,1500
29807400,303.15,288.15,46.464,36.096,0,0,1500
29808000,303.15,288.15,46.464,36.096,0,0,1500
29808600,303.15,288.15,46.464,36.096,0,0,1500
29809200,303.15,288.15,46.464,36.096,0,0,1500
29809800,303.15,288.15,46.464,36.096,0,0,1500
29810400,303.15,288.15,46.464,36.096,0,0,1500
29811000,303.15,288.15,46.464,36.096,0,0,1500
29811600,303.15,288.15,46.464,36.096,0,0,1500
29812200,303.15,288.15,46.464,36.096,0,0,1500
29812800,303.15,288.15,46.464,36.096,0,0,1500
29813400,303.15,288.15,46.464,36.096,0,0,1500
29814000,303.15,288.15,46.464,36.096,0,0,1500
29814600,303.15,288.15,46.464,36.096,0,0,1500
29815200,303.15,288.15,46.464,36.096,0,0,1500
29815800,303.15,288.15,46.464,36.096,0,0,1500
29816400,303.15,288.15,46.464,36.096,0,0,1500
29817000,303.15,288.15,46.464,36.096,0,0,1500
29817600,303.15,288.15,46.464,36.096,0,0,1500
29818200,303.15,288.15,46.464,36.096,0,0,1500
29818800,303.15,288.15,46.464,36.096,0,0,1500
29819400,303.15,288.15,46.464,36.096,0,0,1500
29820000,303.15,288.15,46.464,36.096,0,0,1500
29820600,303.15,288.15,46.464,36.096,0,0,1500
29821200,303.15,288.15,46.464,36.096,0,0,1500
29821800,303.15,288.15,46.464,36.096,0,0,1500
29822400,303.15,288.15,46.464,36.096,0,0,1500
29823000,303.15,288.15,46.464,36.096,0,0,1500
29823600,303.15,288.15,46.464,36.096,0,0,1500
29824200,303.15,288.15,46.464,36.096,0,0,1500
29824800,303.15,288.15,46.464,36.096,0,0,1500
29825400,303.15,288.15,46.464,36.096,0,0,1500
29826000,303.15,288.15,46.464,36.096,0,0,1500
29826600,303.15,288.15,46.464,36.096,0,0,1500
29827200,303.15,288.15,46.464,36.096,0,0,1500
29827800,303.15,288.15,46.464,36.096,0,0,1500
29828400,303.15,288.15,46.464,36.096,0,0,1500
29829000,303.15,288.15,46.464,36.096,0,0,1500
29829600,303.15,288.15,46.464,36.096,0,0,1500
29830200,303.15,288.15,46.464,36.096,0,0,1500
29830800,303.15,288.15,46.464,36.096,0,0,1500
29831400,303.15,288.15,46.464,36.096,0,0,1500
29832000,303.15,288.15,46.464,36.096,0,0,1500
29832600,303.15,288.15,46.464,36.096,0,0,1500
29833200,303.15,288.15,46.464,36.096,0,0,1500
29833800,303.15,288.15,46.464,36.096,0,0,1500
29834400,303.15,288.15,46.464,36.096,0,0,1500
29835000,303.15,288.15,46.464,36.096,0,0,1500
29835600,303.15,288.15,46.464,36.096,0,0,1500
29836200,303.15,288.15,46.464,36.096,0,0,1500
29836800,297.15,294.15,552.24,419.360016,90,2,894
29837400,297.15,294.15,552.24,419.360016,90,2,894
29838000,297.15,294.15,552.24,419.360016,90,2,894
29838600,297.15,294.15,552.24,419.360016,90,2,894
29839200,297.15,294.15,552.24,419.360016,90,2,894
29839800,297.15,294.15,552.24,419.360016,90,2,894
29840400,297.15,294.15,552.24,419.360016,90,2,894
29841000,297.15,294.15,552.24,419.360016,90,2,894
29841600,297.15,294.15,552.24,419.360016,90,2,894
29842200,297.15,294.15,552.24,419.360016,90,2,894
29842800,297.15,294.15,552.24,419.360016,90,2,894
29843400,297.15,294.15,552.24,419.360016,90,2,894
29844000,297.15,294.15,552.24,419.360016,90,2,894
29844600,297.15,294.15,552.24,419.360016,90,2,894
29845200,297.15,294.15,552.24,419.360016,90,2,894
29845800,297.15,294.15,552.24,419.360016,90,2,894
29846400,297.15,294.15,552.24,419.360016,90,2,894
29847000,297.15,294.15,552.24,419.360016,90,2,894
29847600,297.15,294.15,552.24,419.360016,90,2,894
29848200,297.15,294.15,552.24,419.360016,90,2,894
29848800,297.15,294.15,552.24,419.360016,90,2,894
29849400,297.15,294.15,552.24,419.360016,90,2,894
29850000,297.15,294.15,552.24,419.360016,90,2,894
29850600,297.15,294.15,552.24,419.360016,90,2,894
29850912,297.15,294.15,552.24,419.360016,90,2,894
29851200,297.15,294.15,552.24,419.360016,90,2,894
29851800,297.15,294.15,552.24,419.360016,90,2,894
29852400,297.15,294.15,552.24,419.360016,90,2,894
29853000,297.15,294.15,552.24,419.360016,90,2,894
29853600,297.15,294.15,552.24,419.360016,90,2,894
29854200,297.15,294.15,552.24,419.360016,90,2,894
29854800,297.15,294.15,552.24,419.360016,90,2,894
29855400,297.15,294.15,552.24,419.360016,90,2,894
29856000,297.15,294.15,552.24,419.360016,90,2,894
29856600,297.15,294.15,552.24,419.360016,90,2,894
29857200,297.15,294.15,552.24,419.360016,90,2,894
29857800,297.15,294.15,552.24,419.360016,90,2,894
29858400,297.15,294.15,552.24,419.360016,90,2,894
29859000,297.15,294.15,552.24,419.360016,90,2,894
29859600,297.15,294.15,552.24,419.360016,90,2,894
29860200,297.15,294.15,552.24,419.360016,90,2,894
29860800,297.15,294.15,552.24,419.360016,90,2,894
29861400,297.15,294.15,552.24,419.360016,90,2,894
29862000,297.15,294.15,552.24,419.360016,90,2,894
29862600,297.15,294.15,552.24,419.360016,90,2,894
29863200,297.15,294.15,552.24,419.360016,90,2,894
29863800,297.15,294.15,552.24,419.360016,90,2,894
29864400,297.15,294.15,552.24,419.360016,90,2,894
29865000,297.15,294.15,552.24,419.360016,90,2,894
29865600,297.15,294.15,552.24,419.360016,90,2,894
29866200,297.15,294.15,552.24,419.360016,90,2,894
29866800,297.15,294.15,552.24,419.360016,90,2,894
29867400,297.15,294.15,552.24,419.360016,90,2,894
29868000,297.15,294.15,552.24,419.360016,90,2,894
29868600,297.15,294.15,552.24,419.360016,90,2,894
29869200,297.15,294.15,552.24,419.360016,90,2,894
29869800,297.15,294.15,552.24,419.360016,90,2,894
29870400,297.15,294.15,552.24,419.360016,90,2,894
29871000,297.15,294.15,552.24,419.360016,90,2,894
29871600,297.15,294.15,552.24,419.360016,90,2,894
29872200,297.15,294.15,552.24,419.360016,90,2,894
29872800,297.15,294.15,552.24,419.360016,90,2,894
29873400,303.15,288.15,46.464,36.096,0,0,1500
29874000,303.15,288.15,46.464,36.096,0,0,1500
29874600,303.15,288.15,46.464,36.096,0,0,1500
29875200,303.15,288.15,46.464,36.096,0,0,1500
