Time,occupancy.y[1],ou44Bdg.qGai_flow[1],ou44Bdg.qGai_flow[2],ou44Bdg.qGai_flow[3],radiatorSetPoint.y1
2.26143e+07,60.5417,0.27350605,0.27350605,0.13675302,295.15
2.26143e+07,60.5417,0.27350605,0.27350605,0.13675302,295.15
2.26152e+07,17.7846,0.08034454,0.08034454,0.04017227,295.15
2.26152e+07,17.7846,0.08034454,0.08034454,0.04017227,295.15
2.26161e+07,13.6154,0.061509572,0.061509572,0.030754786,295.15
2.26161e+07,13.6154,0.061509572,0.061509572,0.030754786,295.15
2.2617e+07,10.1538,0.045871284,0.045871284,0.022935642,295.15
2.2617e+07,10.1538,0.045871284,0.045871284,0.022935642,295.15
2.26179e+07,6.6923,0.03023345,0.03023345,0.015116725,295.15
2.26179e+07,6.6923,0.03023345,0.03023345,0.015116725,295.15
2.26188e+07,3.601,0.016268047,0.016268047,0.008134023,295.15
2.26188e+07,3.601,0.016268047,0.016268047,0.008134023,292.15
2.26197e+07,3.4717,0.015683915,0.015683915,0.007841958,292.15
2.26197e+07,3.4717,0.015683915,0.015683915,0.007841958,292.15
2.26206e+07,3.9771,0.017967135,0.017967135,0.008983567,292.15
2.26206e+07,3.9771,0.017967135,0.017967135,0.008983567,292.15
2.26215e+07,4.4825,0.020250352,0.020250352,0.010125176,292.15
2.26215e+07,4.4825,0.020250352,0.020250352,0.010125176,292.15
2.26224e+07,4.9879,0.022533571,0.022533571,0.011266786,292.15
2.26224e+07,4.9879,0.022533571,0.022533571,0.011266786,292.15
2.26233e+07,5.4933,0.02481679,0.02481679,0.012408395,292.15
2.26233e+07,5.4933,0.02481679,0.02481679,0.012408395,292.15
2.26242e+07,5.9987,0.02710001,0.02710001,0.013550005,292.15
2.26242e+07,5.9987,0.02710001,0.02710001,0.013550005,292.15
2.26251e+07,6.504,0.029382776,0.029382776,0.014691388,292.15
2.26251e+07,6.504,0.029382776,0.029382776,0.014691388,292.15
2.2626e+07,7.0094,0.031665996,0.031665996,0.015832998,292.15
2.2626e+07,7.0094,0.031665996,0.031665996,0.015832998,292.15
2.26269e+07,7.5148,0.033949215,0.033949215,0.016974607,292.15
2.26269e+07,7.5148,0.033949215,0.033949215,0.016974607,292.15
2.26278e+07,8.0202,0.036232434,0.036232434,0.018116217,292.15
2.26278e+07,8.0202,0.036232434,0.036232434,0.018116217,292.15
2.26287e+07,8.5256,0.038515653,0.038515653,0.019257827,292.15
2.26287e+07,8.5256,0.038515653,0.038515653,0.019257827,292.15
2.26296e+07,9.031,0.04079887,0.04079887,0.020399434,292.15
2.26296e+07,9.031,0.04079887,0.04079887,0.020399434,292.15
2.26305e+07,9.5364,0.04308209,0.04308209,0.021541044,292.15
2.26305e+07,9.5364,0.04308209,0.04308209,0.021541044,292.15
2.26314e+07,10.0418,0.045365307,0.045365307,0.022682654,292.15
2.26314e+07,10.0418,0.045365307,0.045365307,0.022682654,292.15
2.26323e+07,10.5472,0.047648527,0.047648527,0.023824263,292.15
2.26323e+07,10.5472,0.047648527,0.047648527,0.023824263,292.15
2.26332e+07,11.0526,0.049931746,0.049931746,0.024965873,292.15
2.26332e+07,11.0526,0.049931746,0.049931746,0.024965873,292.15
2.26341e+07,11.558,0.052214965,0.052214965,0.026107483,292.15
2.26341e+07,11.558,0.052214965,0.052214965,0.026107483,292.15
2.2635e+07,12.0633,0.05449773,0.05449773,0.027248865,292.15
2.2635e+07,12.0633,0.05449773,0.05449773,0.027248865,292.15
2.26359e+07,12.5687,0.05678095,0.05678095,0.028390475,292.15
2.26359e+07,12.5687,0.05678095,0.05678095,0.028390475,292.15
2.26368e+07,13.0741,0.05906417,0.05906417,0.029532084,292.15
2.26368e+07,13.0741,0.05906417,0.05906417,0.029532084,292.15
2.26377e+07,13.5795,0.061347388,0.061347388,0.030673694,292.15
2.26377e+07,13.5795,0.061347388,0.061347388,0.030673694,292.15
2.26386e+07,14.0849,0.06363061,0.06363061,0.031815305,292.15
2.26386e+07,14.0849,0.06363061,0.06363061,0.031815305,292.15
2.26395e+07,14.5903,0.065913826,0.065913826,0.032956913,292.15
2.26395e+07,14.5903,0.065913826,0.065913826,0.032956913,292.15
2.26404e+07,15.0957,0.06819704,0.06819704,0.03409852,292.15
2.26404e+07,15.0957,0.06819704,0.06819704,0.03409852,292.15
2.26413e+07,15.6011,0.070480265,0.070480265,0.035240132,292.15
2.26413e+07,15.6011,0.070480265,0.070480265,0.035240132,292.15
2.26422e+07,16.1065,0.07276348,0.07276348,0.03638174,292.15
2.26422e+07,16.1065,0.07276348,0.07276348,0.03638174,292.15
2.26431e+07,16.6119,0.0750467,0.0750467,0.03752335,292.15
2.26431e+07,16.6119,0.0750467,0.0750467,0.03752335,292.15
2.2644e+07,17.1173,0.07732992,0.07732992,0.03866496,292.15
2.2644e+07,17.1173,0.07732992,0.07732992,0.03866496,292.15
2.26449e+07,17.6226,0.07961269,0.07961269,0.039806344,292.15
2.26449e+07,17.6226,0.07961269,0.07961269,0.039806344,292.15
2.26458e+07,18.128,0.0818959,0.0818959,0.04094795,292.15
2.26458e+07,18.128,0.0818959,0.0818959,0.04094795,292.15
2.26467e+07,18.6334,0.084179126,0.084179126,0.042089563,292.15
2.26467e+07,18.6334,0.084179126,0.084179126,0.042089563,292.15
2.26476e+07,19.1388,0.08646234,0.08646234,0.04323117,292.15
2.26476e+07,19.1388,0.08646234,0.08646234,0.04323117,292.15
2.26485e+07,19.6442,0.088745564,0.088745564,0.044372782,292.15
2.26485e+07,19.6442,0.088745564,0.088745564,0.044372782,292.15
2.26494e+07,20.1496,0.09102878,0.09102878,0.04551439,292.15
2.26494e+07,20.1496,0.09102878,0.09102878,0.04551439,292.15
2.26503e+07,20.655,0.093312,0.093312,0.046656,292.15
2.26503e+07,20.655,0.093312,0.093312,0.046656,292.15
2.26512e+07,21.1604,0.09559522,0.09559522,0.04779761,292.15
2.26512e+07,21.1604,0.09559522,0.09559522,0.04779761,292.15
2.26521e+07,21.6658,0.09787844,0.09787844,0.04893922,292.15
2.26521e+07,21.6658,0.09787844,0.09787844,0.04893922,292.15
2.2653e+07,22.1712,0.10016166,0.10016166,0.05008083,292.15
2.2653e+07,22.1712,0.10016166,0.10016166,0.05008083,292.15
2.26539e+07,22.6765,0.102444425,0.102444425,0.051222213,292.15
2.26539e+07,22.6765,0.102444425,0.102444425,0.051222213,292.15
2.26548e+07,23.1819,0.10472764,0.10472764,0.05236382,292.15
2.26548e+07,23.1819,0.10472764,0.10472764,0.05236382,295.15
2.26557e+07,23.6873,0.10701086,0.10701086,0.05350543,295.15
2.26557e+07,23.6873,0.10701086,0.10701086,0.05350543,295.15
2.26566e+07,24.1927,0.10929408,0.10929408,0.05464704,295.15
2.26566e+07,24.1927,0.10929408,0.10929408,0.05464704,295.15
2.26575e+07,24.6981,0.1115773,0.1115773,0.05578865,295.15
2.26575e+07,24.6981,0.1115773,0.1115773,0.05578865,295.15
2.26584e+07,25.2035,0.11386052,0.11386052,0.05693026,295.15
2.26584e+07,25.2035,0.11386052,0.11386052,0.05693026,295.15
2.26593e+07,25.7089,0.11614373,0.11614373,0.058071867,295.15
2.26593e+07,25.7089,0.11614373,0.11614373,0.058071867,295.15
2.26602e+07,26.2143,0.118426956,0.118426956,0.059213478,295.15
2.26602e+07,26.2143,0.118426956,0.118426956,0.059213478,295.15
2.26611e+07,26.7197,0.12071017,0.12071017,0.060355086,295.15
2.26611e+07,26.7197,0.12071017,0.12071017,0.060355086,295.15
2.2662e+07,27.2251,0.122993395,0.122993395,0.061496697,295.15
2.2662e+07,27.2251,0.122993395,0.122993395,0.061496697,295.15
2.26629e+07,27.7305,0.12527661,0.12527661,0.062638305,295.15
2.26629e+07,27.7305,0.12527661,0.12527661,0.062638305,295.15
2.26638e+07,79.2,0.35779765,0.35779765,0.17889883,295.15
2.26638e+07,79.2,0.35779765,0.35779765,0.17889883,295.15
2.26647e+07,296.1333,1.3378258,1.3378258,0.6689129,295.15
2.26647e+07,296.1333,1.3378258,1.3378258,0.6689129,295.15
2.26656e+07,667.6667,3.0162826,3.0162826,1.5081413,295.15
2.26656e+07,667.6667,3.0162826,3.0162826,1.5081413,295.15
2.26665e+07,795.7833,3.595068,3.595068,1.797534,295.15
2.26665e+07,795.7833,3.595068,3.595068,1.797534,295.15
2.26674e+07,826.3167,3.7330072,3.7330072,1.8665036,295.15
2.26674e+07,826.3167,3.7330072,3.7330072,1.8665036,295.15
2.26683e+07,826.1667,3.7323296,3.7323296,1.8661648,295.15
2.26683e+07,826.1667,3.7323296,3.7323296,1.8661648,295.15
2.26692e+07,843.8333,3.812141,3.812141,1.9060705,295.15
2.26692e+07,843.8333,3.812141,3.812141,1.9060705,295.15
2.26701e+07,862.9667,3.898579,3.898579,1.9492894,295.15
2.26701e+07,862.9667,3.898579,3.898579,1.9492894,295.15
2.2671e+07,896.1,4.0482635,4.0482635,2.0241318,295.15
2.2671e+07,896.1,4.0482635,4.0482635,2.0241318,295.15
2.26719e+07,890.6,4.0234165,4.0234165,2.0117083,295.15
2.26719e+07,890.6,4.0234165,4.0234165,2.0117083,295.15
2.26728e+07,927.3333,4.1893644,4.1893644,2.0946822,295.15
2.26728e+07,927.3333,4.1893644,4.1893644,2.0946822,295.15
2.26737e+07,951.2667,4.2974873,4.2974873,2.1487436,295.15
2.26737e+07,951.2667,4.2974873,4.2974873,2.1487436,295.15
2.26746e+07,970.1333,4.38272,4.38272,2.19136,295.15
2.26746e+07,970.1333,4.38272,4.38272,2.19136,295.15
2.26755e+07,955.4889,4.3165617,4.3165617,2.1582808,295.15
2.26755e+07,955.4889,4.3165617,4.3165617,2.1582808,295.15
2.26764e+07,950.5444,4.2942243,4.2942243,2.1471121,295.15
2.26764e+07,950.5444,4.2942243,4.2942243,2.1471121,295.15
2.26773e+07,957.8,4.3270025,4.3270025,2.1635013,295.15
2.26773e+07,957.8,4.3270025,4.3270025,2.1635013,295.15
2.26782e+07,952.8333,4.3045645,4.3045645,2.1522822,295.15
2.26782e+07,952.8333,4.3045645,4.3045645,2.1522822,295.15
2.26791e+07,889.8667,4.0201035,4.0201035,2.0100517,295.15
2.26791e+07,889.8667,4.0201035,4.0201035,2.0100517,295.15
2.268e+07,1023.1,4.6220045,4.6220045,2.3110023,295.15
2.268e+07,1023.1,4.6220045,4.6220045,2.3110023,295.15
2.26809e+07,1065.5,4.813553,4.813553,2.4067764,295.15
2.26809e+07,1065.5,4.813553,4.813553,2.4067764,295.15
2.26818e+07,1067.75,4.8237176,4.8237176,2.4118588,295.15
2.26818e+07,1067.75,4.8237176,4.8237176,2.4118588,295.15
2.26827e+07,1026.35,4.6366873,4.6366873,2.3183436,295.15
2.26827e+07,1026.35,4.6366873,4.6366873,2.3183436,295.15
2.26836e+07,1003.5667,4.53376,4.53376,2.26688,295.15
2.26836e+07,1003.5667,4.53376,4.53376,2.26688,295.15
2.26845e+07,1033.0333,4.6668797,4.6668797,2.3334398,295.15
2.26845e+07,1033.0333,4.6668797,4.6668797,2.3334398,295.15
2.26854e+07,1002.4,4.5284896,4.5284896,2.2642448,295.15
2.26854e+07,1002.4,4.5284896,4.5284896,2.2642448,295.15
2.26863e+07,917.5667,4.1452427,4.1452427,2.0726213,295.15
2.26863e+07,917.5667,4.1452427,4.1452427,2.0726213,295.15
2.26872e+07,827.1333,3.7366962,3.7366962,1.8683481,295.15
2.26872e+07,827.1333,3.7366962,3.7366962,1.8683481,295.15
2.26881e+07,784.4,3.5436423,3.5436423,1.7718211,295.15
2.26881e+07,784.4,3.5436423,3.5436423,1.7718211,295.15
2.2689e+07,734.7667,3.3194165,3.3194165,1.6597083,295.15
2.2689e+07,734.7667,3.3194165,3.3194165,1.6597083,295.15
2.26899e+07,634.7333,2.867501,2.867501,1.4337505,295.15
2.26899e+07,634.7333,2.867501,2.867501,1.4337505,295.15
2.26908e+07,595.7667,2.6914637,2.6914637,1.3457319,295.15
2.26908e+07,595.7667,2.6914637,2.6914637,1.3457319,295.15
2.26917e+07,537.7333,2.4292893,2.4292893,1.2146447,295.15
2.26917e+07,537.7333,2.4292893,2.4292893,1.2146447,295.15
2.26926e+07,430.2,1.9434918,1.9434918,0.9717459,295.15
2.26926e+07,430.2,1.9434918,1.9434918,0.9717459,295.15
2.26935e+07,299.5333,1.3531858,1.3531858,0.6765929,295.15
2.26935e+07,299.5333,1.3531858,1.3531858,0.6765929,295.15
2.26944e+07,142.5333,0.6439151,0.6439151,0.32195756,295.15
2.26944e+07,142.5333,0.6439151,0.6439151,0.32195756,295.15
2.26953e+07,121.5476,0.54910916,0.54910916,0.27455458,295.15
2.26953e+07,121.5476,0.54910916,0.54910916,0.27455458,295.15
2.26962e+07,109.0857,0.4928107,0.4928107,0.24640535,295.15
2.26962e+07,109.0857,0.4928107,0.4928107,0.24640535,295.15
2.26971e+07,100.9333,0.45598102,0.45598102,0.22799051,295.15
2.26971e+07,100.9333,0.45598102,0.45598102,0.22799051,295.15
2.2698e+07,70.5,0.3184941,0.3184941,0.15924706,295.15
2.2698e+07,70.5,0.3184941,0.3184941,0.15924706,295.15
2.26989e+07,69.35,0.31329882,0.31329882,0.15664941,295.15
2.26989e+07,69.35,0.31329882,0.31329882,0.15664941,295.15
2.26998e+07,67.4722,0.3048156,0.3048156,0.1524078,295.15
2.26998e+07,67.4722,0.3048156,0.3048156,0.1524078,295.15
2.27007e+07,59.1508,0.26722243,0.26722243,0.13361122,295.15
2.27007e+07,59.1508,0.26722243,0.26722243,0.13361122,295.15
2.27016e+07,48.3514,0.21843456,0.21843456,0.10921728,295.15
2.27016e+07,48.3514,0.21843456,0.21843456,0.10921728,295.15
2.27025e+07,42.2703,0.1909623,0.1909623,0.09548115,295.15
2.27025e+07,42.2703,0.1909623,0.1909623,0.09548115,295.15
2.27034e+07,36.8473,0.16646309,0.16646309,0.083231546,295.15
2.27034e+07,36.8473,0.16646309,0.16646309,0.083231546,295.15
2.27043e+07,33.8372,0.15286453,0.15286453,0.076432265,295.15
2.27043e+07,33.8372,0.15286453,0.15286453,0.076432265,295.15
2.27052e+07,31.0465,0.14025714,0.14025714,0.07012857,295.15
2.27052e+07,31.0465,0.14025714,0.14025714,0.07012857,292.15
2.27061e+07,18.5982,0.0840201,0.0840201,0.04201005,292.15
2.27061e+07,18.5982,0.0840201,0.0840201,0.04201005,292.15
2.2707e+07,4.2495,0.019197742,0.019197742,0.009598871,292.15
2.2707e+07,4.2495,0.019197742,0.019197742,0.009598871,292.15
2.27079e+07,0.1273,0.00057509646,0.00057509646,0.00028754823,292.15
2.27079e+07,0.1273,0.00057509646,0.00057509646,0.00028754823,292.15
2.27088e+07,0.259,0.0011700706,0.0011700706,0.0005850353,292.15
2.27088e+07,0.259,0.0011700706,0.0011700706,0.0005850353,292.15
2.27097e+07,0.4532,0.0020473977,0.0020473977,0.0010236988,292.15
2.27097e+07,0.4532,0.0020473977,0.0020473977,0.0010236988,292.15
2.27106e+07,0.6475,0.0029251764,0.0029251764,0.0014625882,292.15
2.27106e+07,0.6475,0.0029251764,0.0029251764,0.0014625882,292.15
2.27115e+07,0.8417,0.0038025035,0.0038025035,0.0019012517,292.15
2.27115e+07,0.8417,0.0038025035,0.0038025035,0.0019012517,292.15
2.27124e+07,1.036,0.0046802824,0.0046802824,0.0023401412,292.15
2.27124e+07,1.036,0.0046802824,0.0046802824,0.0023401412,292.15
2.27133e+07,1.2302,0.0055576093,0.0055576093,0.0027788046,292.15
2.27133e+07,1.2302,0.0055576093,0.0055576093,0.0027788046,292.15
2.27142e+07,1.4245,0.0064353882,0.0064353882,0.0032176941,292.15
2.27142e+07,1.4245,0.0064353882,0.0064353882,0.0032176941,292.15
2.27151e+07,1.6187,0.0073127155,0.0073127155,0.0036563578,292.15
2.27151e+07,1.6187,0.0073127155,0.0073127155,0.0036563578,292.15
2.2716e+07,1.8129,0.008190042,0.008190042,0.004095021,292.15
2.2716e+07,1.8129,0.008190042,0.008190042,0.004095021,292.15
2.27169e+07,2.0072,0.009067821,0.009067821,0.0045339107,292.15
2.27169e+07,2.0072,0.009067821,0.009067821,0.0045339107,292.15
2.27178e+07,2.2014,0.009945149,0.009945149,0.0049725743,292.15
2.27178e+07,2.2014,0.009945149,0.009945149,0.0049725743,292.15
2.27187e+07,2.3957,0.010822927,0.010822927,0.0054114633,292.15
2.27187e+07,2.3957,0.010822927,0.010822927,0.0054114633,292.15
2.27196e+07,2.5899,0.011700254,0.011700254,0.005850127,292.15
2.27196e+07,2.5899,0.011700254,0.011700254,0.005850127,292.15
2.27205e+07,2.7842,0.012578033,0.012578033,0.0062890165,292.15
2.27205e+07,2.7842,0.012578033,0.012578033,0.0062890165,292.15
2.27214e+07,2.9784,0.01345536,0.01345536,0.00672768,292.15
2.27214e+07,2.9784,0.01345536,0.01345536,0.00672768,292.15
2.27223e+07,3.1727,0.014333139,0.014333139,0.0071665696,292.15
2.27223e+07,3.1727,0.014333139,0.014333139,0.0071665696,292.15
2.27232e+07,3.3669,0.0152104655,0.0152104655,0.0076052328,292.15
2.27232e+07,3.3669,0.0152104655,0.0152104655,0.0076052328,292.15
2.27241e+07,3.5612,0.016088245,0.016088245,0.008044123,292.15
2.27241e+07,3.5612,0.016088245,0.016088245,0.008044123,292.15
2.2725e+07,3.7554,0.016965572,0.016965572,0.008482786,292.15
2.2725e+07,3.7554,0.016965572,0.016965572,0.008482786,292.15
2.27259e+07,3.9496,0.017842898,0.017842898,0.008921449,292.15
2.27259e+07,3.9496,0.017842898,0.017842898,0.008921449,292.15
2.27268e+07,4.1439,0.018720677,0.018720677,0.009360339,292.15
2.27268e+07,4.1439,0.018720677,0.018720677,0.009360339,292.15
2.27277e+07,4.3381,0.019598005,0.019598005,0.009799003,292.15
2.27277e+07,4.3381,0.019598005,0.019598005,0.009799003,292.15
2.27286e+07,4.5324,0.020475784,0.020475784,0.010237892,292.15
2.27286e+07,4.5324,0.020475784,0.020475784,0.010237892,292.15
2.27295e+07,4.7266,0.02135311,0.02135311,0.010676555,292.15
2.27295e+07,4.7266,0.02135311,0.02135311,0.010676555,292.15
2.27304e+07,4.9209,0.02223089,0.02223089,0.011115445,292.15
2.27304e+07,4.9209,0.02223089,0.02223089,0.011115445,292.15
2.27313e+07,5.1151,0.023108216,0.023108216,0.011554108,292.15
2.27313e+07,5.1151,0.023108216,0.023108216,0.011554108,292.15
2.27322e+07,5.3094,0.023985995,0.023985995,0.0119929975,292.15
2.27322e+07,5.3094,0.023985995,0.023985995,0.0119929975,292.15
2.27331e+07,5.5036,0.024863323,0.024863323,0.012431662,292.15
2.27331e+07,5.5036,0.024863323,0.024863323,0.012431662,292.15
2.2734e+07,5.6978,0.02574065,0.02574065,0.012870325,292.15
2.2734e+07,5.6978,0.02574065,0.02574065,0.012870325,292.15
2.27349e+07,5.8921,0.026618429,0.026618429,0.013309214,292.15
2.27349e+07,5.8921,0.026618429,0.026618429,0.013309214,292.15
2.27358e+07,6.0863,0.027495755,0.027495755,0.013747877,292.15
2.27358e+07,6.0863,0.027495755,0.027495755,0.013747877,292.15
2.27367e+07,6.2806,0.028373534,0.028373534,0.014186767,292.15
2.27367e+07,6.2806,0.028373534,0.028373534,0.014186767,292.15
2.27376e+07,6.4748,0.029250862,0.029250862,0.014625431,292.15
2.27376e+07,6.4748,0.029250862,0.029250862,0.014625431,292.15
2.27385e+07,6.6691,0.03012864,0.03012864,0.01506432,292.15
2.27385e+07,6.6691,0.03012864,0.03012864,0.01506432,292.15
2.27394e+07,6.8633,0.031005967,0.031005967,0.015502984,292.15
2.27394e+07,6.8633,0.031005967,0.031005967,0.015502984,292.15
2.27403e+07,7.0576,0.031883746,0.031883746,0.015941873,292.15
2.27403e+07,7.0576,0.031883746,0.031883746,0.015941873,292.15
2.27412e+07,7.2518,0.032761075,0.032761075,0.016380537,292.15
2.27412e+07,7.2518,0.032761075,0.032761075,0.016380537,295.15
2.27421e+07,7.446,0.0336384,0.0336384,0.0168192,295.15
2.27421e+07,7.446,0.0336384,0.0336384,0.0168192,295.15
2.2743e+07,7.6403,0.034516178,0.034516178,0.017258089,295.15
2.2743e+07,7.6403,0.034516178,0.034516178,0.017258089,295.15
2.27439e+07,7.8345,0.035393506,0.035393506,0.017696753,295.15
2.27439e+07,7.8345,0.035393506,0.035393506,0.017696753,295.15
2.27448e+07,8.0288,0.036271285,0.036271285,0.018135643,295.15
2.27448e+07,8.0288,0.036271285,0.036271285,0.018135643,295.15
2.27457e+07,8.223,0.037148613,0.037148613,0.018574307,295.15
2.27457e+07,8.223,0.037148613,0.037148613,0.018574307,295.15
2.27466e+07,8.4173,0.03802639,0.03802639,0.019013194,295.15
2.27466e+07,8.4173,0.03802639,0.03802639,0.019013194,295.15
2.27475e+07,8.6115,0.038903717,0.038903717,0.019451858,295.15
2.27475e+07,8.6115,0.038903717,0.038903717,0.019451858,295.15
2.27484e+07,8.8058,0.039781496,0.039781496,0.019890748,295.15
2.27484e+07,8.8058,0.039781496,0.039781496,0.019890748,295.15
2.27493e+07,15.1758,0.06855891,0.06855891,0.034279454,295.15
2.27493e+07,15.1758,0.06855891,0.06855891,0.034279454,295.15
2.27502e+07,51.6333,0.23326102,0.23326102,0.11663051,295.15
2.27502e+07,51.6333,0.23326102,0.23326102,0.11663051,295.15
2.27511e+07,168.9333,0.76318103,0.76318103,0.38159052,295.15
2.27511e+07,168.9333,0.76318103,0.76318103,0.38159052,295.15
2.2752e+07,432.5333,1.9540328,1.9540328,0.9770164,295.15
2.2752e+07,432.5333,1.9540328,1.9540328,0.9770164,295.15
2.27529e+07,511.5667,2.3110778,2.3110778,1.1555389,295.15
2.27529e+07,511.5667,2.3110778,2.3110778,1.1555389,295.15
2.27538e+07,515.9333,2.3308046,2.3308046,1.1654023,295.15
2.27538e+07,515.9333,2.3308046,2.3308046,1.1654023,295.15
2.27547e+07,506,2.2859294,2.2859294,1.1429647,295.15
2.27547e+07,506,2.2859294,2.2859294,1.1429647,295.15
2.27556e+07,506.8667,2.2898448,2.2898448,1.1449224,295.15
2.27556e+07,506.8667,2.2898448,2.2898448,1.1449224,295.15
2.27565e+07,541.2222,2.445051,2.445051,1.2225255,295.15
2.27565e+07,541.2222,2.445051,2.445051,1.2225255,295.15
2.27574e+07,545.8444,2.4659324,2.4659324,1.2329662,295.15
2.27574e+07,545.8444,2.4659324,2.4659324,1.2329662,295.15
2.27583e+07,566,2.5569882,2.5569882,1.2784941,295.15
2.27583e+07,566,2.5569882,2.5569882,1.2784941,295.15
2.27592e+07,592.9333,2.6786635,2.6786635,1.3393317,295.15
2.27592e+07,592.9333,2.6786635,2.6786635,1.3393317,295.15
2.27601e+07,589.28,2.662159,2.662159,1.3310795,295.15
2.27601e+07,589.28,2.662159,2.662159,1.3310795,295.15
2.2761e+07,581.1422,2.6253953,2.6253953,1.3126976,295.15
2.2761e+07,581.1422,2.6253953,2.6253953,1.3126976,295.15
2.27619e+07,550.8778,2.4886715,2.4886715,1.2443358,295.15
2.27619e+07,550.8778,2.4886715,2.4886715,1.2443358,295.15
2.27628e+07,521.5667,2.3562543,2.3562543,1.1781272,295.15
2.27628e+07,521.5667,2.3562543,2.3562543,1.1781272,295.15
2.27637e+07,535.2,2.4178448,2.4178448,1.2089224,295.15
2.27637e+07,535.2,2.4178448,2.4178448,1.2089224,295.15
2.27646e+07,499.4667,2.2564142,2.2564142,1.1282071,295.15
2.27646e+07,499.4667,2.2564142,2.2564142,1.1282071,295.15
2.27655e+07,543.9,2.4571483,2.4571483,1.2285742,295.15
2.27655e+07,543.9,2.4571483,2.4571483,1.2285742,295.15
2.27664e+07,689.5,3.1149178,3.1149178,1.5574589,295.15
2.27664e+07,689.5,3.1149178,3.1149178,1.5574589,295.15
2.27673e+07,703.6333,3.178767,3.178767,1.5893835,295.15
2.27673e+07,703.6333,3.178767,3.178767,1.5893835,295.15
2.27682e+07,695.5333,3.142174,3.142174,1.571087,295.15
2.27682e+07,695.5333,3.142174,3.142174,1.571087,295.15
2.27691e+07,679.4333,3.06944,3.06944,1.53472,295.15
2.27691e+07,679.4333,3.06944,3.06944,1.53472,295.15
2.277e+07,651.2667,2.942193,2.942193,1.4710965,295.15
2.277e+07,651.2667,2.942193,2.942193,1.4710965,295.15
2.27709e+07,635.6667,2.8717177,2.8717177,1.4358588,295.15
2.27709e+07,635.6667,2.8717177,2.8717177,1.4358588,295.15
2.27718e+07,607.1333,2.742814,2.742814,1.371407,295.15
2.27718e+07,607.1333,2.742814,2.742814,1.371407,295.15
2.27727e+07,560.6667,2.5328944,2.5328944,1.2664472,295.15
2.27727e+07,560.6667,2.5328944,2.5328944,1.2664472,295.15
2.27736e+07,476.1333,2.1510022,2.1510022,1.0755011,295.15
2.27736e+07,476.1333,2.1510022,2.1510022,1.0755011,295.15
2.27745e+07,443.15,2.0019953,2.0019953,1.0009977,295.15
2.27745e+07,443.15,2.0019953,2.0019953,1.0009977,295.15
2.27754e+07,430.7833,1.9461269,1.9461269,0.97306347,295.15
2.27754e+07,430.7833,1.9461269,1.9461269,0.97306347,295.15
2.27763e+07,380.9333,1.7209222,1.7209222,0.8604611,295.15
2.27763e+07,380.9333,1.7209222,1.7209222,0.8604611,295.15
2.27772e+07,325.75,1.4716235,1.4716235,0.73581177,295.15
2.27772e+07,325.75,1.4716235,1.4716235,0.73581177,295.15
2.27781e+07,286.35,1.2936282,1.2936282,0.6468141,295.15
2.27781e+07,286.35,1.2936282,1.2936282,0.6468141,295.15
2.2779e+07,209.1333,0.9447904,0.9447904,0.4723952,295.15
2.2779e+07,209.1333,0.9447904,0.9447904,0.4723952,295.15
2.27799e+07,119.7667,0.54106367,0.54106367,0.27053183,295.15
2.27799e+07,119.7667,0.54106367,0.54106367,0.27053183,295.15
2.27808e+07,83.7667,0.3784284,0.3784284,0.1892142,295.15
2.27808e+07,83.7667,0.3784284,0.3784284,0.1892142,295.15
2.27817e+07,66.1782,0.29896975,0.29896975,0.14948487,295.15
2.27817e+07,66.1782,0.29896975,0.29896975,0.14948487,295.15
2.27826e+07,55.6207,0.2512747,0.2512747,0.12563735,295.15
2.27826e+07,55.6207,0.2512747,0.2512747,0.12563735,295.15
2.27835e+07,46.2011,0.20872027,0.20872027,0.10436013,295.15
2.27835e+07,46.2011,0.20872027,0.20872027,0.10436013,295.15
2.27844e+07,30.2727,0.13676137,0.13676137,0.06838068,295.15
2.27844e+07,30.2727,0.13676137,0.13676137,0.06838068,295.15
2.27853e+07,24.9606,0.11276318,0.11276318,0.05638159,295.15
2.27853e+07,24.9606,0.11276318,0.11276318,0.05638159,295.15
2.27862e+07,17.5,0.079058826,0.079058826,0.039529413,295.15
2.27862e+07,17.5,0.079058826,0.079058826,0.039529413,295.15
2.27871e+07,13.3388,0.06025999,0.06025999,0.030129995,295.15
2.27871e+07,13.3388,0.06025999,0.06025999,0.030129995,295.15
2.2788e+07,12.0992,0.054659914,0.054659914,0.027329957,295.15
2.2788e+07,12.0992,0.054659914,0.054659914,0.027329957,295.15
2.27889e+07,10.8595,0.049059387,0.049059387,0.024529694,295.15
2.27889e+07,10.8595,0.049059387,0.049059387,0.024529694,295.15
2.27898e+07,9.6198,0.04345886,0.04345886,0.02172943,295.15
2.27898e+07,9.6198,0.04345886,0.04345886,0.02172943,295.15
2.27907e+07,8.3802,0.037858784,0.037858784,0.018929392,295.15
2.27907e+07,8.3802,0.037858784,0.037858784,0.018929392,295.15
2.27916e+07,7.1405,0.032258257,0.032258257,0.016129129,295.15
2.27916e+07,7.1405,0.032258257,0.032258257,0.016129129,292.15
2.27925e+07,5.9008,0.026657732,0.026657732,0.013328866,292.15
2.27925e+07,5.9008,0.026657732,0.026657732,0.013328866,292.15
2.27934e+07,4.6612,0.021057656,0.021057656,0.010528828,292.15
