time,UpperSetp[nZ],LowerSetp[nZ],UpperCO2[nZ],UpperSetp[sZ],LowerSetp[sZ],UpperCO2[sZ]
27563400,303.15,289.15,900,303.15,289.15,900
27564300,303.15,289.15,900,303.15,289.15,900
27565200,303.15,289.15,900,303.15,289.15,900
27566100,303.15,289.15,900,303.15,289.15,900
27567000,303.15,289.15,900,303.15,289.15,900
27567900,303.15,289.15,900,303.15,289.15,900
27568800,303.15,289.15,900,303.15,289.15,900
27569700,303.15,289.15,900,303.15,289.15,900
27570600,303.15,289.15,900,303.15,289.15,900
27571500,303.15,289.15,900,303.15,289.15,900
27572400,303.15,289.15,900,303.15,289.15,900
27573300,303.15,289.15,900,303.15,289.15,900
27574200,303.15,289.15,900,303.15,289.15,900
27575100,303.15,289.15,900,303.15,289.15,900
27576000,303.15,289.15,900,303.15,289.15,900
27576900,303.15,289.15,900,303.15,289.15,900
27577800,303.15,289.15,900,303.15,289.15,900
27578700,303.15,289.15,900,303.15,289.15,900
27579600,303.15,289.15,900,303.15,289.15,900
27580500,303.15,289.15,900,303.15,289.15,900
27581400,303.15,289.15,900,303.15,289.15,900
27582300,303.15,289.15,900,303.15,289.15,900
27583200,303.15,289.15,900,303.15,289.15,900
27584100,303.15,289.15,900,303.15,289.15,900
27585000,303.15,289.15,900,303.15,289.15,900
27585900,303.15,289.15,900,303.15,289.15,900
27586800,303.15,289.15,900,303.15,289.15,900
27587700,303.15,289.15,900,303.15,289.15,900
27588600,303.15,289.15,900,303.15,289.15,900
27589500,303.15,289.15,900,303.15,289.15,900
27590400,303.15,289.15,900,303.15,289.15,900
27591300,303.15,289.15,900,303.15,289.15,900
27592200,303.15,289.15,900,303.15,289.15,900
27593100,303.15,289.15,900,303.15,289.15,900
27594000,303.15,289.15,900,303.15,289.15,900
27594900,303.15,289.15,900,303.15,289.15,900
27595800,303.15,289.15,900,303.15,289.15,900
27596700,303.15,289.15,900,303.15,289.15,900
27597600,303.15,289.15,900,303.15,289.15,900
27598500,303.15,289.15,900,303.15,289.15,900
27599400,303.15,289.15,900,303.15,289.15,900
27600300,303.15,289.15,900,303.15,289.15,900
27601200,303.15,289.15,900,303.15,289.15,900
27602100,303.15,289.15,900,303.15,289.15,900
27603000,303.15,289.15,900,303.15,289.15,900
27603900,303.15,289.15,900,303.15,289.15,900
27604800,303.15,289.15,900,303.15,289.15,900
27605700,303.15,289.15,900,303.15,289.15,900
27606600,303.15,289.15,900,303.15,289.15,900
27607500,303.15,289.15,900,303.15,289.15,900
27608400,303.15,289.15,900,303.15,289.15,900
27609300,303.15,289.15,900,303.15,289.15,900
27610200,303.15,289.15,900,303.15,289.15,900
27611100,303.15,289.15,900,303.15,289.15,900
27612000,303.15,289.15,900,303.15,289.15,900
27612900,303.15,289.15,900,303.15,289.15,900
27613800,303.15,289.15,900,303.15,289.15,900
27614700,303.15,289.15,900,303.15,289.15,900
27615600,303.15,289.15,900,303.15,289.15,900
27616500,303.15,289.15,900,303.15,289.15,900
27617400,303.15,289.15,900,303.15,289.15,900
27618300,303.15,289.15,900,303.15,289.15,900
27619200,303.15,289.15,900,303.15,289.15,900
27620100,303.15,289.15,900,303.15,289.15,900
27621000,303.15,289.15,900,303.15,289.15,900
27621900,303.15,289.15,900,303.15,289.15,900
27622800,303.15,289.15,900,303.15,289.15,900
27623700,303.15,289.15,900,303.15,289.15,900
27624600,303.15,289.15,900,303.15,289.15,900
27625500,303.15,289.15,900,303.15,289.15,900
27626400,303.15,289.15,900,303.15,289.15,900
27627300,303.15,289.15,900,303.15,289.15,900
27628200,303.15,289.15,900,303.15,289.15,900
27629100,303.15,289.15,900,303.15,289.15,900
27630000,303.15,289.15,900,303.15,289.15,900
27630900,303.15,289.15,900,303.15,289.15,900
27631800,303.15,289.15,900,303.15,289.15,900
27632700,303.15,289.15,900,303.15,289.15,900
27633600,303.15,289.15,900,303.15,289.15,900
27634500,303.15,289.15,900,303.15,289.15,900
27635400,303.15,289.15,900,303.15,289.15,900
27636300,303.15,289.15,900,303.15,289.15,900
27637200,303.15,289.15,900,303.15,289.15,900
27638100,303.15,289.15,900,303.15,289.15,900
27639000,303.15,289.15,900,303.15,289.15,900
27639900,303.15,289.15,900,303.15,289.15,900
27640800,303.15,289.15,900,303.15,289.15,900
27641700,303.15,289.15,900,303.15,289.15,900
27642600,303.15,289.15,900,303.15,289.15,900
27643500,303.15,289.15,900,303.15,289.15,900
27644400,303.15,289.15,900,303.15,289.15,900
27645300,303.15,289.15,900,303.15,289.15,900
27646200,303.15,289.15,900,303.15,289.15,900
27647100,303.15,289.15,900,303.15,289.15,900
27648000,303.15,289.15,900,303.15,289.15,900
27648900,303.15,289.15,900,303.15,289.15,900
27649800,303.15,289.15,900,303.15,289.15,900
27650700,303.15,289.15,900,303.15,289.15,900
27651600,303.15,289.15,900,303.15,289.15,900
27652500,303.15,289.15,900,303.15,289.15,900
27653400,303.15,289.15,900,303.15,289.15,900
27654300,303.15,289.15,900,303.15,289.15,900
27655200,303.15,289.15,900,303.15,289.15,900
27656100,303.15,289.15,900,303.15,289.15,900
27657000,303.15,289.15,900,303.15,289.15,900
27657900,303.15,289.15,900,303.15,289.15,900
27658800,303.15,289.15,900,303.15,289.15,900
27659700,303.15,289.15,900,303.15,289.15,900
27660600,303.15,289.15,900,303.15,289.15,900
27661500,303.15,289.15,900,303.15,289.15,900
27662400,303.15,289.15,900,303.15,289.15,900
27663300,303.15,289.15,900,303.15,289.15,900
27664200,303.15,289.15,900,303.15,289.15,900
27665100,303.15,289.15,900,303.15,289.15,900
27666000,303.15,289.15,900,303.15,289.15,900
27666900,303.15,289.15,900,303.15,289.15,900
27667800,303.15,289.15,900,303.15,289.15,900
27668700,303.15,289.15,900,303.15,289.15,900
27669600,303.15,289.15,900,303.15,289.15,900
27670500,303.15,289.15,900,303.15,289.15,900
27671400,303.15,289.15,900,303.15,289.15,900
27672300,303.15,289.15,900,303.15,289.15,900
27673200,303.15,289.15,900,303.15,289.15,900
27674100,303.15,289.15,900,303.15,289.15,900
27675000,303.15,289.15,900,303.15,289.15,900
27675900,303.15,289.15,900,303.15,289.15,900
27676800,303.15,289.15,900,303.15,289.15,900
27677700,303.15,289.15,900,303.15,289.15,900
27678600,303.15,289.15,900,303.15,289.15,900
27679500,303.15,289.15,900,303.15,289.15,900
27680400,303.15,289.15,900,303.15,289.15,900
27681300,298.15,294.15,900,298.15,294.15,900
27682200,298.15,294.15,900,298.15,294.15,900
27683100,298.15,294.15,900,298.15,294.15,900
27684000,298.15,294.15,900,298.15,294.15,900
27684900,298.15,294.15,900,298.15,294.15,900
27685800,298.15,294.15,900,298.15,294.15,900
27686700,298.15,294.15,900,298.15,294.15,900
27687600,298.15,294.15,900,298.15,294.15,900
27688500,298.15,294.15,900,298.15,294.15,900
27689400,298.15,294.15,900,298.15,294.15,900
27690300,298.15,294.15,900,298.15,294.15,900
27691200,298.15,294.15,900,298.15,294.15,900
27692100,298.15,294.15,900,298.15,294.15,900
27693000,298.15,294.15,900,298.15,294.15,900
27693900,298.15,294.15,900,298.15,294.15,900
27694800,298.15,294.15,900,298.15,294.15,900
27695700,298.15,294.15,900,298.15,294.15,900
27696600,298.15,294.15,900,298.15,294.15,900
27697500,298.15,294.15,900,298.15,294.15,900
27698400,298.15,294.15,900,298.15,294.15,900
27699300,298.15,294.15,900,298.15,294.15,900
27700200,298.15,294.15,900,298.15,294.15,900
27701100,298.15,294.15,900,298.15,294.15,900
27702000,298.15,294.15,900,298.15,294.15,900
27702900,298.15,294.15,900,298.15,294.15,900
27703800,298.15,294.15,900,298.15,294.15,900
27704700,298.15,294.15,900,298.15,294.15,900
27705600,298.15,294.15,900,298.15,294.15,900
27706500,298.15,294.15,900,298.15,294.15,900
27707400,298.15,294.15,900,298.15,294.15,900
27708300,298.15,294.15,900,298.15,294.15,900
27709200,298.15,294.15,900,298.15,294.15,900
27710100,298.15,294.15,900,298.15,294.15,900
27711000,298.15,294.15,900,298.15,294.15,900
27711900,298.15,294.15,900,298.15,294.15,900
27712800,298.15,294.15,900,298.15,294.15,900
27713700,298.15,294.15,900,298.15,294.15,900
27714600,298.15,294.15,900,298.15,294.15,900
27715500,298.15,294.15,900,298.15,294.15,900
27716400,298.15,294.15,900,298.15,294.15,900
27717300,298.15,294.15,900,298.15,294.15,900
27718200,298.15,294.15,900,298.15,294.15,900
27719100,298.15,294.15,900,298.15,294.15,900
27720000,298.15,294.15,900,298.15,294.15,900
27720900,298.15,294.15,900,298.15,294.15,900
27721800,298.15,294.15,900,298.15,294.15,900
27722700,298.15,294.15,900,298.15,294.15,900
27723600,298.15,294.15,900,298.15,294.15,900
27724500,303.15,289.15,900,303.15,289.15,900
27725400,303.15,289.15,900,303.15,289.15,900
27726300,303.15,289.15,900,303.15,289.15,900
27727200,303.15,289.15,900,303.15,289.15,900
27728100,303.15,289.15,900,303.15,289.15,900
27729000,303.15,289.15,900,303.15,289.15,900
27729900,303.15,289.15,900,303.15,289.15,900
27730800,303.15,289.15,900,303.15,289.15,900
27731700,303.15,289.15,900,303.15,289.15,900
27732600,303.15,289.15,900,303.15,289.15,900
27733500,303.15,289.15,900,303.15,289.15,900
27734400,303.15,289.15,900,303.15,289.15,900
27735300,303.15,289.15,900,303.15,289.15,900
27736200,303.15,289.15,900,303.15,289.15,900
27737100,303.15,289.15,900,303.15,289.15,900
27738000,303.15,289.15,900,303.15,289.15,900
27738900,303.15,289.15,900,303.15,289.15,900
27739800,303.15,289.15,900,303.15,289.15,900
27740700,303.15,289.15,900,303.15,289.15,900
27741600,303.15,289.15,900,303.15,289.15,900
27742500,303.15,289.15,900,303.15,289.15,900
27743400,303.15,289.15,900,303.15,289.15,900
27744300,303.15,289.15,900,303.15,289.15,900
27745200,303.15,289.15,900,303.15,289.15,900
27746100,303.15,289.15,900,303.15,289.15,900
27747000,303.15,289.15,900,303.15,289.15,900
27747900,303.15,289.15,900,303.15,289.15,900
27748800,303.15,289.15,900,303.15,289.15,900
27749700,303.15,289.15,900,303.15,289.15,900
27750600,303.15,289.15,900,303.15,289.15,900
27751500,303.15,289.15,900,303.15,289.15,900
27752400,303.15,289.15,900,303.15,289.15,900
27753300,303.15,289.15,900,303.15,289.15,900
27754200,303.15,289.15,900,303.15,289.15,900
27755100,303.15,289.15,900,303.15,289.15,900
27756000,303.15,289.15,900,303.15,289.15,900
27756900,303.15,289.15,900,303.15,289.15,900
27757800,303.15,289.15,900,303.15,289.15,900
27758700,303.15,289.15,900,303.15,289.15,900
27759600,303.15,289.15,900,303.15,289.15,900
27760500,303.15,289.15,900,303.15,289.15,900
27761400,303.15,289.15,900,303.15,289.15,900
27762300,303.15,289.15,900,303.15,289.15,900
27763200,303.15,289.15,900,303.15,289.15,900
27764100,298.15,294.15,900,298.15,294.15,900
27765000,298.15,294.15,900,298.15,294.15,900
27765900,298.15,294.15,900,298.15,294.15,900
27766800,298.15,294.15,900,298.15,294.15,900
27767700,298.15,294.15,900,298.15,294.15,900
27768600,298.15,294.15,900,298.15,294.15,900
27769500,298.15,294.15,900,298.15,294.15,900
27770400,298.15,294.15,900,298.15,294.15,900
27771300,298.15,294.15,900,298.15,294.15,900
27772200,298.15,294.15,900,298.15,294.15,900
27773100,298.15,294.15,900,298.15,294.15,900
27774000,298.15,294.15,900,298.15,294.15,900
27774900,298.15,294.15,900,298.15,294.15,900
27775800,298.15,294.15,900,298.15,294.15,900
27776700,298.15,294.15,900,298.15,294.15,900
27777600,298.15,294.15,900,298.15,294.15,900
27778500,298.15,294.15,900,298.15,294.15,900
27779400,298.15,294.15,900,298.15,294.15,900
27780300,298.15,294.15,900,298.15,294.15,900
27781200,298.15,294.15,900,298.15,294.15,900
27782100,298.15,294.15,900,298.15,294.15,900
27783000,298.15,294.15,900,298.15,294.15,900
27783900,298.15,294.15,900,298.15,294.15,900
27784800,298.15,294.15,900,298.15,294.15,900
27785700,298.15,294.15,900,298.15,294.15,900
27786600,298.15,294.15,900,298.15,294.15,900
27787500,298.15,294.15,900,298.15,294.15,900
27788400,298.15,294.15,900,298.15,294.15,900
27789300,298.15,294.15,900,298.15,294.15,900
27790200,298.15,294.15,900,298.15,294.15,900
27791100,298.15,294.15,900,298.15,294.15,900
27792000,298.15,294.15,900,298.15,294.15,900
27792900,298.15,294.15,900,298.15,294.15,900
27793800,298.15,294.15,900,298.15,294.15,900
27794700,298.15,294.15,900,298.15,294.15,900
27795600,298.15,294.15,900,298.15,294.15,900
27796500,298.15,294.15,900,298.15,294.15,900
27797400,298.15,294.15,900,298.15,294.15,900
27798300,298.15,294.15,900,298.15,294.15,900
27799200,298.15,294.15,900,298.15,294.15,900
27800100,298.15,294.15,900,298.15,294.15,900
27801000,298.15,294.15,900,298.15,294.15,900
27801900,298.15,294.15,900,298.15,294.15,900
27802800,298.15,294.15,900,298.15,294.15,900
27803700,298.15,294.15,900,298.15,294.15,900
27804600,298.15,294.15,900,298.15,294.15,900
27805500,298.15,294.15,900,298.15,294.15,900
27806400,298.15,294.15,900,298.15,294.15,900
27807300,303.15,289.15,900,303.15,289.15,900
27808200,303.15,289.15,900,303.15,289.15,900
27809100,303.15,289.15,900,303.15,289.15,900
27810000,303.15,289.15,900,303.15,289.15,900
27810900,303.15,289.15,900,303.15,289.15,900
27811800,303.15,289.15,900,303.15,289.15,900
27812700,303.15,289.15,900,303.15,289.15,900
27813600,303.15,289.15,900,303.15,289.15,900
27814500,303.15,289.15,900,303.15,289.15,900
27815400,303.15,289.15,900,303.15,289.15,900
27816300,303.15,289.15,900,303.15,289.15,900
27817200,303.15,289.15,900,303.15,289.15,900
27818100,303.15,289.15,900,303.15,289.15,900
27819000,303.15,289.15,900,303.15,289.15,900
27819900,303.15,289.15,900,303.15,289.15,900
27820800,303.15,289.15,900,303.15,289.15,900
27821700,303.15,289.15,900,303.15,289.15,900
27822600,303.15,289.15,900,303.15,289.15,900
27823500,303.15,289.15,900,303.15,289.15,900
27824400,303.15,289.15,900,303.15,289.15,900
27825300,303.15,289.15,900,303.15,289.15,900
27826200,303.15,289.15,900,303.15,289.15,900
27827100,303.15,289.15,900,303.15,289.15,900
27828000,303.15,289.15,900,303.15,289.15,900
27828900,303.15,289.15,900,303.15,289.15,900
27829800,303.15,289.15,900,303.15,289.15,900
27830700,303.15,289.15,900,303.15,289.15,900
27831600,303.15,289.15,900,303.15,289.15,900
27832500,303.15,289.15,900,303.15,289.15,900
27833400,303.15,289.15,900,303.15,289.15,900
27834300,303.15,289.15,900,303.15,289.15,900
27835200,303.15,289.15,900,303.15,289.15,900
27836100,303.15,289.15,900,303.15,289.15,900
27837000,303.15,289.15,900,303.15,289.15,900
27837900,303.15,289.15,900,303.15,289.15,900
27838800,303.15,289.15,900,303.15,289.15,900
27839700,303.15,289.15,900,303.15,289.15,900
27840600,303.15,289.15,900,303.15,289.15,900
27841500,303.15,289.15,900,303.15,289.15,900
27842400,303.15,289.15,900,303.15,289.15,900
27843300,303.15,289.15,900,303.15,289.15,900
27844200,303.15,289.15,900,303.15,289.15,900
27845100,303.15,289.15,900,303.15,289.15,900
27846000,303.15,289.15,900,303.15,289.15,900
27846900,298.15,294.15,900,298.15,294.15,900
27847800,298.15,294.15,900,298.15,294.15,900
27848700,298.15,294.15,900,298.15,294.15,900
27849600,298.15,294.15,900,298.15,294.15,900
27850500,298.15,294.15,900,298.15,294.15,900
27851400,298.15,294.15,900,298.15,294.15,900
27852300,298.15,294.15,900,298.15,294.15,900
27853200,298.15,294.15,900,298.15,294.15,900
27854100,298.15,294.15,900,298.15,294.15,900
27855000,298.15,294.15,900,298.15,294.15,900
27855900,298.15,294.15,900,298.15,294.15,900
27856800,298.15,294.15,900,298.15,294.15,900
27857700,298.15,294.15,900,298.15,294.15,900
27858600,298.15,294.15,900,298.15,294.15,900
27859500,298.15,294.15,900,298.15,294.15,900
27860400,298.15,294.15,900,298.15,294.15,900
27861300,298.15,294.15,900,298.15,294.15,900
27862200,298.15,294.15,900,298.15,294.15,900
27863100,298.15,294.15,900,298.15,294.15,900
27864000,298.15,294.15,900,298.15,294.15,900
27864900,298.15,294.15,900,298.15,294.15,900
27865800,298.15,294.15,900,298.15,294.15,900
27866700,298.15,294.15,900,298.15,294.15,900
27867600,298.15,294.15,900,298.15,294.15,900
27868500,298.15,294.15,900,298.15,294.15,900
27869400,298.15,294.15,900,298.15,294.15,900
27870300,298.15,294.15,900,298.15,294.15,900
27871200,298.15,294.15,900,298.15,294.15,900
27872100,298.15,294.15,900,298.15,294.15,900
27873000,298.15,294.15,900,298.15,294.15,900
27873900,298.15,294.15,900,298.15,294.15,900
27874800,298.15,294.15,900,298.15,294.15,900
27875700,298.15,294.15,900,298.15,294.15,900
27876600,298.15,294.15,900,298.15,294.15,900
27877500,298.15,294.15,900,298.15,294.15,900
27878400,298.15,294.15,900,298.15,294.15,900
27879300,298.15,294.15,900,298.15,294.15,900
27880200,298.15,294.15,900,298.15,294.15,900
27881100,298.15,294.15,900,298.15,294.15,900
27882000,298.15,294.15,900,298.15,294.15,900
27882900,298.15,294.15,900,298.15,294.15,900
27883800,298.15,294.15,900,298.15,294.15,900
27884700,298.15,294.15,900,298.15,294.15,900
27885600,298.15,294.15,900,298.15,294.15,900
27886500,298.15,294.15,900,298.15,294.15,900
27887400,298.15,294.15,900,298.15,294.15,900
27888300,298.15,294.15,900,298.15,294.15,900
27889200,298.15,294.15,900,298.15,294.15,900
27890100,303.15,289.15,900,303.15,289.15,900
27891000,303.15,289.15,900,303.15,289.15,900
27891900,303.15,289.15,900,303.15,289.15,900
27892800,303.15,289.15,900,303.15,289.15,900
27893700,303.15,289.15,900,303.15,289.15,900
27894600,303.15,289.15,900,303.15,289.15,900
27895500,303.15,289.15,900,303.15,289.15,900
27896400,303.15,289.15,900,303.15,289.15,900
27897300,303.15,289.15,900,303.15,289.15,900
27898200,303.15,289.15,900,303.15,289.15,900
27899100,303.15,289.15,900,303.15,289.15,900
27900000,303.15,289.15,900,303.15,289.15,900
27900900,303.15,289.15,900,303.15,289.15,900
27901800,303.15,289.15,900,303.15,289.15,900
27902700,303.15,289.15,900,303.15,289.15,900
27903600,303.15,289.15,900,303.15,289.15,900
27904500,303.15,289.15,900,303.15,289.15,900
27905400,303.15,289.15,900,303.15,289.15,900
27906300,303.15,289.15,900,303.15,289.15,900
27907200,303.15,289.15,900,303.15,289.15,900
27908100,303.15,289.15,900,303.15,289.15,900
27909000,303.15,289.15,900,303.15,289.15,900
27909900,303.15,289.15,900,303.15,289.15,900
27910800,303.15,289.15,900,303.15,289.15,900
27911700,303.15,289.15,900,303.15,289.15,900
27912600,303.15,289.15,900,303.15,289.15,900
27913500,303.15,289.15,900,303.15,289.15,900
27914400,303.15,289.15,900,303.15,289.15,900
27915300,303.15,289.15,900,303.15,289.15,900
27916200,303.15,289.15,900,303.15,289.15,900
27917100,303.15,289.15,900,303.15,289.15,900
27918000,303.15,289.15,900,303.15,289.15,900
27918900,303.15,289.15,900,303.15,289.15,900
27919800,303.15,289.15,900,303.15,289.15,900
27920700,303.15,289.15,900,303.15,289.15,900
27921600,303.15,289.15,900,303.15,289.15,900
27922500,303.15,289.15,900,303.15,289.15,900
27923400,303.15,289.15,900,303.15,289.15,900
27924300,303.15,289.15,900,303.15,289.15,900
27925200,303.15,289.15,900,303.15,289.15,900
27926100,303.15,289.15,900,303.15,289.15,900
27927000,303.15,289.15,900,303.15,289.15,900
27927900,303.15,289.15,900,303.15,289.15,900
27928800,303.15,289.15,900,303.15,289.15,900
27929700,298.15,294.15,900,298.15,294.15,900
27930600,298.15,294.15,900,298.15,294.15,900
27931500,298.15,294.15,900,298.15,294.15,900
27932400,298.15,294.15,900,298.15,294.15,900
27933300,298.15,294.15,900,298.15,294.15,900
27934200,298.15,294.15,900,298.15,294.15,900
27935100,298.15,294.15,900,298.15,294.15,900
27936000,298.15,294.15,900,298.15,294.15,900
27936900,298.15,294.15,900,298.15,294.15,900
27937800,298.15,294.15,900,298.15,294.15,900
27938700,298.15,294.15,900,298.15,294.15,900
27939600,298.15,294.15,900,298.15,294.15,900
27940500,298.15,294.15,900,298.15,294.15,900
27941400,298.15,294.15,900,298.15,294.15,900
27942300,298.15,294.15,900,298.15,294.15,900
27943200,298.15,294.15,900,298.15,294.15,900
27944100,298.15,294.15,900,298.15,294.15,900
27945000,298.15,294.15,900,298.15,294.15,900
27945900,298.15,294.15,900,298.15,294.15,900
27946800,298.15,294.15,900,298.15,294.15,900
27947700,298.15,294.15,900,298.15,294.15,900
27948600,298.15,294.15,900,298.15,294.15,900
27949500,298.15,294.15,900,298.15,294.15,900
27950400,298.15,294.15,900,298.15,294.15,900
27951300,298.15,294.15,900,298.15,294.15,900
27952200,298.15,294.15,900,298.15,294.15,900
27953100,298.15,294.15,900,298.15,294.15,900
27954000,298.15,294.15,900,298.15,294.15,900
27954900,298.15,294.15,900,298.15,294.15,900
27955800,298.15,294.15,900,298.15,294.15,900
27956700,298.15,294.15,900,298.15,294.15,900
27957600,298.15,294.15,900,298.15,294.15,900
27958500,298.15,294.15,900,298.15,294.15,900
27959400,298.15,294.15,900,298.15,294.15,900
27960300,298.15,294.15,900,298.15,294.15,900
27961200,298.15,294.15,900,298.15,294.15,900
27962100,298.15,294.15,900,298.15,294.15,900
27963000,298.15,294.15,900,298.15,294.15,900
27963900,298.15,294.15,900,298.15,294.15,900
27964800,298.15,294.15,900,298.15,294.15,900
27965700,298.15,294.15,900,298.15,294.15,900
27966600,298.15,294.15,900,298.15,294.15,900
27967500,298.15,294.15,900,298.15,294.15,900
27968400,298.15,294.15,900,298.15,294.15,900
27969300,298.15,294.15,900,298.15,294.15,900
27970200,298.15,294.15,900,298.15,294.15,900
27971100,298.15,294.15,900,298.15,294.15,900
27972000,298.15,294.15,900,298.15,294.15,900
27972900,303.15,289.15,900,303.15,289.15,900
27973800,303.15,289.15,900,303.15,289.15,900
27974700,303.15,289.15,900,303.15,289.15,900
27975600,303.15,289.15,900,303.15,289.15,900
27976500,303.15,289.15,900,303.15,289.15,900
27977400,303.15,289.15,900,303.15,289.15,900
27978300,303.15,289.15,900,303.15,289.15,900
27979200,303.15,289.15,900,303.15,289.15,900
27980100,303.15,289.15,900,303.15,289.15,900
27981000,303.15,289.15,900,303.15,289.15,900
27981900,303.15,289.15,900,303.15,289.15,900
27982800,303.15,289.15,900,303.15,289.15,900
27983700,303.15,289.15,900,303.15,289.15,900
27984600,303.15,289.15,900,303.15,289.15,900
27985500,303.15,289.15,900,303.15,289.15,900
27986400,303.15,289.15,900,303.15,289.15,900
27987300,303.15,289.15,900,303.15,289.15,900
27988200,303.15,289.15,900,303.15,289.15,900
27989100,303.15,289.15,900,303.15,289.15,900
27990000,303.15,289.15,900,303.15,289.15,900
27990900,303.15,289.15,900,303.15,289.15,900
27991800,303.15,289.15,900,303.15,289.15,900
27992700,303.15,289.15,900,303.15,289.15,900
27993600,303.15,289.15,900,303.15,289.15,900
27994500,303.15,289.15,900,303.15,289.15,900
27995400,303.15,289.15,900,303.15,289.15,900
27996300,303.15,289.15,900,303.15,289.15,900
27997200,303.15,289.15,900,303.15,289.15,900
27998100,303.15,289.15,900,303.15,289.15,900
27999000,303.15,289.15,900,303.15,289.15,900
27999900,303.15,289.15,900,303.15,289.15,900
28000800,303.15,289.15,900,303.15,289.15,900
28001700,303.15,289.15,900,303.15,289.15,900
28002600,303.15,289.15,900,303.15,289.15,900
28003500,303.15,289.15,900,303.15,289.15,900
28004400,303.15,289.15,900,303.15,289.15,900
28005300,303.15,289.15,900,303.15,289.15,900
28006200,303.15,289.15,900,303.15,289.15,900
28007100,303.15,289.15,900,303.15,289.15,900
28008000,303.15,289.15,900,303.15,289.15,900
28008900,303.15,289.15,900,303.15,289.15,900
28009800,303.15,289.15,900,303.15,289.15,900
28010700,303.15,289.15,900,303.15,289.15,900
28011600,303.15,289.15,900,303.15,289.15,900
28012500,298.15,294.15,900,298.15,294.15,900
28013400,298.15,294.15,900,298.15,294.15,900
28014300,298.15,294.15,900,298.15,294.15,900
28015200,298.15,294.15,900,298.15,294.15,900
28016100,298.15,294.15,900,298.15,294.15,900
28017000,298.15,294.15,900,298.15,294.15,900
28017900,298.15,294.15,900,298.15,294.15,900
28018800,298.15,294.15,900,298.15,294.15,900
28019700,298.15,294.15,900,298.15,294.15,900
28020600,298.15,294.15,900,298.15,294.15,900
28021500,298.15,294.15,900,298.15,294.15,900
28022400,298.15,294.15,900,298.15,294.15,900
28023300,298.15,294.15,900,298.15,294.15,900
28024200,298.15,294.15,900,298.15,294.15,900
28025100,298.15,294.15,900,298.15,294.15,900
28026000,298.15,294.15,900,298.15,294.15,900
28026900,298.15,294.15,900,298.15,294.15,900
28027800,298.15,294.15,900,298.15,294.15,900
28028700,298.15,294.15,900,298.15,294.15,900
28029600,298.15,294.15,900,298.15,294.15,900
28030500,298.15,294.15,900,298.15,294.15,900
28031400,298.15,294.15,900,298.15,294.15,900
28032300,298.15,294.15,900,298.15,294.15,900
28033200,298.15,294.15,900,298.15,294.15,900
28034100,298.15,294.15,900,298.15,294.15,900
28035000,298.15,294.15,900,298.15,294.15,900
28035900,298.15,294.15,900,298.15,294.15,900
28036800,298.15,294.15,900,298.15,294.15,900
28037700,298.15,294.15,900,298.15,294.15,900
28038600,298.15,294.15,900,298.15,294.15,900
28039500,298.15,294.15,900,298.15,294.15,900
28040400,298.15,294.15,900,298.15,294.15,900
28041300,298.15,294.15,900,298.15,294.15,900
28042200,298.15,294.15,900,298.15,294.15,900
28043100,298.15,294.15,900,298.15,294.15,900
28044000,298.15,294.15,900,298.15,294.15,900
28044900,298.15,294.15,900,298.15,294.15,900
28045800,298.15,294.15,900,298.15,294.15,900
28046700,298.15,294.15,900,298.15,294.15,900
28047600,298.15,294.15,900,298.15,294.15,900
28048500,298.15,294.15,900,298.15,294.15,900
28049400,298.15,294.15,900,298.15,294.15,900
28050300,298.15,294.15,900,298.15,294.15,900
28051200,298.15,294.15,900,298.15,294.15,900
28052100,298.15,294.15,900,298.15,294.15,900
28053000,298.15,294.15,900,298.15,294.15,900
28053900,298.15,294.15,900,298.15,294.15,900
28054800,298.15,294.15,900,298.15,294.15,900
28055700,303.15,289.15,900,303.15,289.15,900
28056600,303.15,289.15,900,303.15,289.15,900
28057500,303.15,289.15,900,303.15,289.15,900
28058400,303.15,289.15,900,303.15,289.15,900
28059300,303.15,289.15,900,303.15,289.15,900
28060200,303.15,289.15,900,303.15,289.15,900
28061100,303.15,289.15,900,303.15,289.15,900
28062000,303.15,289.15,900,303.15,289.15,900
28062900,303.15,289.15,900,303.15,289.15,900
28063800,303.15,289.15,900,303.15,289.15,900
28064700,303.15,289.15,900,303.15,289.15,900
28065600,303.15,289.15,900,303.15,289.15,900
28066500,303.15,289.15,900,303.15,289.15,900
28067400,303.15,289.15,900,303.15,289.15,900
28068300,303.15,289.15,900,303.15,289.15,900
28069200,303.15,289.15,900,303.15,289.15,900
28070100,303.15,289.15,900,303.15,289.15,900
28071000,303.15,289.15,900,303.15,289.15,900
28071900,303.15,289.15,900,303.15,289.15,900
28072800,303.15,289.15,900,303.15,289.15,900
28073700,303.15,289.15,900,303.15,289.15,900
28074600,303.15,289.15,900,303.15,289.15,900
28075500,303.15,289.15,900,303.15,289.15,900
28076400,303.15,289.15,900,303.15,289.15,900
28077300,303.15,289.15,900,303.15,289.15,900
28078200,303.15,289.15,900,303.15,289.15,900
28079100,303.15,289.15,900,303.15,289.15,900
28080000,303.15,289.15,900,303.15,289.15,900
28080900,303.15,289.15,900,303.15,289.15,900
28081800,303.15,289.15,900,303.15,289.15,900
28082700,303.15,289.15,900,303.15,289.15,900
28083600,303.15,289.15,900,303.15,289.15,900
28084500,303.15,289.15,900,303.15,289.15,900
