time,InternalGainsCon[nZ],InternalGainsRad[nZ],InternalGainsLat[nZ],InternalGainsCon[sZ],InternalGainsRad[sZ],InternalGainsLat[sZ]
24790500,4623.3335,6935,7125,4623.3335,6935,7125
24791400,4623.3335,6935,7125,4623.3335,6935,7125
24792300,4623.3335,6935,7125,4623.3335,6935,7125
24793200,4623.3335,6935,7125,4623.3335,6935,7125
24794100,4866.6665,7300,7500,4866.6665,7300,7500
24795000,4866.6665,7300,7500,4866.6665,7300,7500
24795900,4866.6665,7300,7500,4866.6665,7300,7500
24796800,4866.6665,7300,7500,4866.6665,7300,7500
24797700,4866.6665,7300,7500,4866.6665,7300,7500
24798600,4866.6665,7300,7500,4866.6665,7300,7500
24799500,4866.6665,7300,7500,4866.6665,7300,7500
24800400,4866.6665,7300,7500,4866.6665,7300,7500
24801300,4380,6570,6750,4380,6570,6750
24802200,4380,6570,6750,4380,6570,6750
24803100,4380,6570,6750,4380,6570,6750
24804000,4380,6570,6750,4380,6570,6750
24804900,4380,6570,6750,4380,6570,6750
24805800,4380,6570,6750,4380,6570,6750
24806700,4380,6570,6750,4380,6570,6750
24807600,4380,6570,6750,4380,6570,6750
24808500,4866.6665,7300,7500,4866.6665,7300,7500
24809400,4866.6665,7300,7500,4866.6665,7300,7500
24810300,4866.6665,7300,7500,4866.6665,7300,7500
24811200,4866.6665,7300,7500,4866.6665,7300,7500
24812100,4380,6570,6750,4380,6570,6750
24813000,4380,6570,6750,4380,6570,6750
24813900,4380,6570,6750,4380,6570,6750
24814800,4380,6570,6750,4380,6570,6750
24815700,2920,4380,4500,2920,4380,4500
24816600,2920,4380,4500,2920,4380,4500
24817500,2920,4380,4500,2920,4380,4500
24818400,2920,4380,4500,2920,4380,4500
24819300,1946.6667,2920,3000,1946.6667,2920,3000
24820200,1946.6667,2920,3000,1946.6667,2920,3000
24821100,1946.6667,2920,3000,1946.6667,2920,3000
24822000,1946.6667,2920,3000,1946.6667,2920,3000
24822900,1460,2190,2250,1460,2190,2250
24823800,1460,2190,2250,1460,2190,2250
24824700,1460,2190,2250,1460,2190,2250
24825600,1460,2190,2250,1460,2190,2250
24826500,0,0,0,0,0,0
24827400,0,0,0,0,0,0
24828300,0,0,0,0,0,0
24829200,0,0,0,0,0,0
24830100,0,0,0,0,0,0
24831000,0,0,0,0,0,0
24831900,0,0,0,0,0,0
24832800,0,0,0,0,0,0
24833700,0,0,0,0,0,0
24834600,0,0,0,0,0,0
24835500,0,0,0,0,0,0
24836400,0,0,0,0,0,0
24837300,0,0,0,0,0,0
24838200,0,0,0,0,0,0
24839100,0,0,0,0,0,0
24840000,0,0,0,0,0,0
24840900,0,0,0,0,0,0
24841800,0,0,0,0,0,0
24842700,0,0,0,0,0,0
24843600,0,0,0,0,0,0
24844500,0,0,0,0,0,0
24845400,0,0,0,0,0,0
24846300,0,0,0,0,0,0
24847200,0,0,0,0,0,0
24848100,0,0,0,0,0,0
24849000,0,0,0,0,0,0
24849900,0,0,0,0,0,0
24850800,0,0,0,0,0,0
24851700,0,0,0,0,0,0
24852600,0,0,0,0,0,0
24853500,0,0,0,0,0,0
24854400,0,0,0,0,0,0
24855300,0,0,0,0,0,0
24856200,0,0,0,0,0,0
24857100,0,0,0,0,0,0
24858000,0,0,0,0,0,0
24858900,0,0,0,0,0,0
24859800,0,0,0,0,0,0
24860700,0,0,0,0,0,0
24861600,0,0,0,0,0,0
24862500,0,0,0,0,0,0
24863400,0,0,0,0,0,0
24864300,0,0,0,0,0,0
24865200,0,0,0,0,0,0
24866100,2920,4380,4500,2920,4380,4500
24867000,2920,4380,4500,2920,4380,4500
24867900,2920,4380,4500,2920,4380,4500
24868800,2920,4380,4500,2920,4380,4500
24869700,4380,6570,6750,4380,6570,6750
24870600,4380,6570,6750,4380,6570,6750
24871500,4380,6570,6750,4380,6570,6750
24872400,4380,6570,6750,4380,6570,6750
24873300,4623.3335,6935,7125,4623.3335,6935,7125
24874200,4623.3335,6935,7125,4623.3335,6935,7125
24875100,4623.3335,6935,7125,4623.3335,6935,7125
24876000,4623.3335,6935,7125,4623.3335,6935,7125
24876900,4866.6665,7300,7500,4866.6665,7300,7500
24877800,4866.6665,7300,7500,4866.6665,7300,7500
24878700,4866.6665,7300,7500,4866.6665,7300,7500
24879600,4866.6665,7300,7500,4866.6665,7300,7500
24880500,4866.6665,7300,7500,4866.6665,7300,7500
24881400,4866.6665,7300,7500,4866.6665,7300,7500
24882300,4866.6665,7300,7500,4866.6665,7300,7500
24883200,4866.6665,7300,7500,4866.6665,7300,7500
24884100,4380,6570,6750,4380,6570,6750
24885000,4380,6570,6750,4380,6570,6750
24885900,4380,6570,6750,4380,6570,6750
24886800,4380,6570,6750,4380,6570,6750
24887700,4380,6570,6750,4380,6570,6750
24888600,4380,6570,6750,4380,6570,6750
24889500,4380,6570,6750,4380,6570,6750
24890400,4380,6570,6750,4380,6570,6750
24891300,4866.6665,7300,7500,4866.6665,7300,7500
24892200,4866.6665,7300,7500,4866.6665,7300,7500
24893100,4866.6665,7300,7500,4866.6665,7300,7500
24894000,4866.6665,7300,7500,4866.6665,7300,7500
24894900,4380,6570,6750,4380,6570,6750
24895800,4380,6570,6750,4380,6570,6750
24896700,4380,6570,6750,4380,6570,6750
24897600,4380,6570,6750,4380,6570,6750
24898500,2920,4380,4500,2920,4380,4500
24899400,2920,4380,4500,2920,4380,4500
24900300,2920,4380,4500,2920,4380,4500
24901200,2920,4380,4500,2920,4380,4500
24902100,1946.6667,2920,3000,1946.6667,2920,3000
24903000,1946.6667,2920,3000,1946.6667,2920,3000
24903900,1946.6667,2920,3000,1946.6667,2920,3000
24904800,1946.6667,2920,3000,1946.6667,2920,3000
24905700,1460,2190,2250,1460,2190,2250
24906600,1460,2190,2250,1460,2190,2250
24907500,1460,2190,2250,1460,2190,2250
24908400,1460,2190,2250,1460,2190,2250
24909300,0,0,0,0,0,0
24910200,0,0,0,0,0,0
24911100,0,0,0,0,0,0
24912000,0,0,0,0,0,0
24912900,0,0,0,0,0,0
24913800,0,0,0,0,0,0
24914700,0,0,0,0,0,0
24915600,0,0,0,0,0,0
24916500,0,0,0,0,0,0
24917400,0,0,0,0,0,0
24918300,0,0,0,0,0,0
24919200,0,0,0,0,0,0
24920100,0,0,0,0,0,0
24921000,0,0,0,0,0,0
24921900,0,0,0,0,0,0
24922800,0,0,0,0,0,0
24923700,0,0,0,0,0,0
24924600,0,0,0,0,0,0
24925500,0,0,0,0,0,0
24926400,0,0,0,0,0,0
24927300,0,0,0,0,0,0
24928200,0,0,0,0,0,0
24929100,0,0,0,0,0,0
24930000,0,0,0,0,0,0
24930900,0,0,0,0,0,0
24931800,0,0,0,0,0,0
24932700,0,0,0,0,0,0
24933600,0,0,0,0,0,0
24934500,0,0,0,0,0,0
24935400,0,0,0,0,0,0
24936300,0,0,0,0,0,0
24937200,0,0,0,0,0,0
24938100,0,0,0,0,0,0
24939000,0,0,0,0,0,0
24939900,0,0,0,0,0,0
24940800,0,0,0,0,0,0
24941700,0,0,0,0,0,0
24942600,0,0,0,0,0,0
24943500,0,0,0,0,0,0
24944400,0,0,0,0,0,0
24945300,0,0,0,0,0,0
24946200,0,0,0,0,0,0
24947100,0,0,0,0,0,0
24948000,0,0,0,0,0,0
24948900,2920,4380,4500,2920,4380,4500
24949800,2920,4380,4500,2920,4380,4500
24950700,2920,4380,4500,2920,4380,4500
24951600,2920,4380,4500,2920,4380,4500
24952500,4380,6570,6750,4380,6570,6750
24953400,4380,6570,6750,4380,6570,6750
24954300,4380,6570,6750,4380,6570,6750
24955200,4380,6570,6750,4380,6570,6750
24956100,4623.3335,6935,7125,4623.3335,6935,7125
24957000,4623.3335,6935,7125,4623.3335,6935,7125
24957900,4623.3335,6935,7125,4623.3335,6935,7125
24958800,4623.3335,6935,7125,4623.3335,6935,7125
24959700,4866.6665,7300,7500,4866.6665,7300,7500
24960600,4866.6665,7300,7500,4866.6665,7300,7500
24961500,4866.6665,7300,7500,4866.6665,7300,7500
24962400,4866.6665,7300,7500,4866.6665,7300,7500
24963300,4866.6665,7300,7500,4866.6665,7300,7500
24964200,4866.6665,7300,7500,4866.6665,7300,7500
24965100,4866.6665,7300,7500,4866.6665,7300,7500
24966000,4866.6665,7300,7500,4866.6665,7300,7500
24966900,4380,6570,6750,4380,6570,6750
24967800,4380,6570,6750,4380,6570,6750
24968700,4380,6570,6750,4380,6570,6750
24969600,4380,6570,6750,4380,6570,6750
24970500,4380,6570,6750,4380,6570,6750
24971400,4380,6570,6750,4380,6570,6750
24972300,4380,6570,6750,4380,6570,6750
24973200,4380,6570,6750,4380,6570,6750
24974100,4866.6665,7300,7500,4866.6665,7300,7500
24975000,4866.6665,7300,7500,4866.6665,7300,7500
24975900,4866.6665,7300,7500,4866.6665,7300,7500
24976800,4866.6665,7300,7500,4866.6665,7300,7500
24977700,4380,6570,6750,4380,6570,6750
24978600,4380,6570,6750,4380,6570,6750
24979500,4380,6570,6750,4380,6570,6750
24980400,4380,6570,6750,4380,6570,6750
24981300,2920,4380,4500,2920,4380,4500
24982200,2920,4380,4500,2920,4380,4500
24983100,2920,4380,4500,2920,4380,4500
24984000,2920,4380,4500,2920,4380,4500
24984900,1946.6667,2920,3000,1946.6667,2920,3000
24985800,1946.6667,2920,3000,1946.6667,2920,3000
24986700,1946.6667,2920,3000,1946.6667,2920,3000
24987600,1946.6667,2920,3000,1946.6667,2920,3000
24988500,1460,2190,2250,1460,2190,2250
24989400,1460,2190,2250,1460,2190,2250
24990300,1460,2190,2250,1460,2190,2250
24991200,1460,2190,2250,1460,2190,2250
24992100,0,0,0,0,0,0
24993000,0,0,0,0,0,0
24993900,0,0,0,0,0,0
24994800,0,0,0,0,0,0
24995700,0,0,0,0,0,0
24996600,0,0,0,0,0,0
24997500,0,0,0,0,0,0
24998400,0,0,0,0,0,0
24999300,0,0,0,0,0,0
25000200,0,0,0,0,0,0
25001100,0,0,0,0,0,0
25002000,0,0,0,0,0,0
25002900,0,0,0,0,0,0
25003800,0,0,0,0,0,0
25004700,0,0,0,0,0,0
25005600,0,0,0,0,0,0
25006500,0,0,0,0,0,0
25007400,0,0,0,0,0,0
25008300,0,0,0,0,0,0
25009200,0,0,0,0,0,0
25010100,0,0,0,0,0,0
25011000,0,0,0,0,0,0
25011900,0,0,0,0,0,0
25012800,0,0,0,0,0,0
25013700,0,0,0,0,0,0
25014600,0,0,0,0,0,0
25015500,0,0,0,0,0,0
25016400,0,0,0,0,0,0
25017300,0,0,0,0,0,0
25018200,0,0,0,0,0,0
25019100,0,0,0,0,0,0
25020000,0,0,0,0,0,0
25020900,0,0,0,0,0,0
25021800,0,0,0,0,0,0
25022700,0,0,0,0,0,0
25023600,0,0,0,0,0,0
25024500,0,0,0,0,0,0
25025400,0,0,0,0,0,0
25026300,0,0,0,0,0,0
25027200,0,0,0,0,0,0
25028100,0,0,0,0,0,0
25029000,0,0,0,0,0,0
25029900,0,0,0,0,0,0
25030800,0,0,0,0,0,0
25031700,2920,4380,4500,2920,4380,4500
25032600,2920,4380,4500,2920,4380,4500
25033500,2920,4380,4500,2920,4380,4500
25034400,2920,4380,4500,2920,4380,4500
25035300,4380,6570,6750,4380,6570,6750
25036200,4380,6570,6750,4380,6570,6750
25037100,4380,6570,6750,4380,6570,6750
25038000,4380,6570,6750,4380,6570,6750
25038900,4623.3335,6935,7125,4623.3335,6935,7125
25039800,4623.3335,6935,7125,4623.3335,6935,7125
25040700,4623.3335,6935,7125,4623.3335,6935,7125
25041600,4623.3335,6935,7125,4623.3335,6935,7125
25042500,4866.6665,7300,7500,4866.6665,7300,7500
25043400,4866.6665,7300,7500,4866.6665,7300,7500
25044300,4866.6665,7300,7500,4866.6665,7300,7500
25045200,4866.6665,7300,7500,4866.6665,7300,7500
25046100,4866.6665,7300,7500,4866.6665,7300,7500
25047000,4866.6665,7300,7500,4866.6665,7300,7500
25047900,4866.6665,7300,7500,4866.6665,7300,7500
25048800,4866.6665,7300,7500,4866.6665,7300,7500
25049700,4380,6570,6750,4380,6570,6750
25050600,4380,6570,6750,4380,6570,6750
25051500,4380,6570,6750,4380,6570,6750
25052400,4380,6570,6750,4380,6570,6750
25053300,4380,6570,6750,4380,6570,6750
25054200,4380,6570,6750,4380,6570,6750
25055100,4380,6570,6750,4380,6570,6750
25056000,4380,6570,6750,4380,6570,6750
25056900,0,0,0,0,0,0
25057800,0,0,0,0,0,0
25058700,0,0,0,0,0,0
25059600,0,0,0,0,0,0
25060500,0,0,0,0,0,0
25061400,0,0,0,0,0,0
25062300,0,0,0,0,0,0
25063200,0,0,0,0,0,0
25064100,0,0,0,0,0,0
25065000,0,0,0,0,0,0
25065900,0,0,0,0,0,0
25066800,0,0,0,0,0,0
25067700,0,0,0,0,0,0
25068600,0,0,0,0,0,0
25069500,0,0,0,0,0,0
25070400,0,0,0,0,0,0
25071300,0,0,0,0,0,0
25072200,0,0,0,0,0,0
25073100,0,0,0,0,0,0
25074000,0,0,0,0,0,0
25074900,0,0,0,0,0,0
25075800,0,0,0,0,0,0
25076700,0,0,0,0,0,0
25077600,0,0,0,0,0,0
25078500,0,0,0,0,0,0
25079400,0,0,0,0,0,0
25080300,0,0,0,0,0,0
25081200,0,0,0,0,0,0
25082100,0,0,0,0,0,0
25083000,0,0,0,0,0,0
25083900,0,0,0,0,0,0
25084800,0,0,0,0,0,0
25085700,0,0,0,0,0,0
25086600,0,0,0,0,0,0
25087500,0,0,0,0,0,0
25088400,0,0,0,0,0,0
25089300,0,0,0,0,0,0
25090200,0,0,0,0,0,0
25091100,0,0,0,0,0,0
25092000,0,0,0,0,0,0
25092900,0,0,0,0,0,0
25093800,0,0,0,0,0,0
25094700,0,0,0,0,0,0
25095600,0,0,0,0,0,0
25096500,0,0,0,0,0,0
25097400,0,0,0,0,0,0
25098300,0,0,0,0,0,0
25099200,0,0,0,0,0,0
25100100,0,0,0,0,0,0
25101000,0,0,0,0,0,0
25101900,0,0,0,0,0,0
25102800,0,0,0,0,0,0
25103700,0,0,0,0,0,0
25104600,0,0,0,0,0,0
25105500,0,0,0,0,0,0
25106400,0,0,0,0,0,0
25107300,0,0,0,0,0,0
25108200,0,0,0,0,0,0
25109100,0,0,0,0,0,0
25110000,0,0,0,0,0,0
25110900,0,0,0,0,0,0
25111800,0,0,0,0,0,0
25112700,0,0,0,0,0,0
25113600,0,0,0,0,0,0
25114500,0,0,0,0,0,0
25115400,0,0,0,0,0,0
25116300,0,0,0,0,0,0
25117200,0,0,0,0,0,0
25118100,0,0,0,0,0,0
25119000,0,0,0,0,0,0
25119900,0,0,0,0,0,0
25120800,0,0,0,0,0,0
25121700,0,0,0,0,0,0
25122600,0,0,0,0,0,0
25123500,0,0,0,0,0,0
25124400,0,0,0,0,0,0
25125300,0,0,0,0,0,0
25126200,0,0,0,0,0,0
25127100,0,0,0,0,0,0
25128000,0,0,0,0,0,0
25128900,0,0,0,0,0,0
25129800,0,0,0,0,0,0
25130700,0,0,0,0,0,0
25131600,0,0,0,0,0,0
25132500,0,0,0,0,0,0
25133400,0,0,0,0,0,0
25134300,0,0,0,0,0,0
25135200,0,0,0,0,0,0
25136100,0,0,0,0,0,0
25137000,0,0,0,0,0,0
25137900,0,0,0,0,0,0
25138800,0,0,0,0,0,0
25139700,0,0,0,0,0,0
25140600,0,0,0,0,0,0
25141500,0,0,0,0,0,0
25142400,0,0,0,0,0,0
25143300,0,0,0,0,0,0
25144200,0,0,0,0,0,0
25145100,0,0,0,0,0,0
25146000,0,0,0,0,0,0
25146900,0,0,0,0,0,0
25147800,0,0,0,0,0,0
25148700,0,0,0,0,0,0
25149600,0,0,0,0,0,0
25150500,0,0,0,0,0,0
25151400,0,0,0,0,0,0
25152300,0,0,0,0,0,0
25153200,0,0,0,0,0,0
25154100,0,0,0,0,0,0
25155000,0,0,0,0,0,0
25155900,0,0,0,0,0,0
25156800,0,0,0,0,0,0
25157700,0,0,0,0,0,0
25158600,0,0,0,0,0,0
25159500,0,0,0,0,0,0
25160400,0,0,0,0,0,0
25161300,0,0,0,0,0,0
25162200,0,0,0,0,0,0
25163100,0,0,0,0,0,0
25164000,0,0,0,0,0,0
25164900,0,0,0,0,0,0
25165800,0,0,0,0,0,0
25166700,0,0,0,0,0,0
25167600,0,0,0,0,0,0
25168500,0,0,0,0,0,0
25169400,0,0,0,0,0,0
25170300,0,0,0,0,0,0
25171200,0,0,0,0,0,0
25172100,0,0,0,0,0,0
25173000,0,0,0,0,0,0
25173900,0,0,0,0,0,0
25174800,0,0,0,0,0,0
25175700,0,0,0,0,0,0
25176600,0,0,0,0,0,0
25177500,0,0,0,0,0,0
25178400,0,0,0,0,0,0
25179300,0,0,0,0,0,0
25180200,0,0,0,0,0,0
25181100,0,0,0,0,0,0
25182000,0,0,0,0,0,0
25182900,0,0,0,0,0,0
25183800,0,0,0,0,0,0
25184700,0,0,0,0,0,0
25185600,0,0,0,0,0,0
25186500,0,0,0,0,0,0
25187400,0,0,0,0,0,0
25188300,0,0,0,0,0,0
25189200,0,0,0,0,0,0
25190100,0,0,0,0,0,0
25191000,0,0,0,0,0,0
25191900,0,0,0,0,0,0
25192800,0,0,0,0,0,0
25193700,0,0,0,0,0,0
25194600,0,0,0,0,0,0
25195500,0,0,0,0,0,0
25196400,0,0,0,0,0,0
25197300,0,0,0,0,0,0
25198200,0,0,0,0,0,0
25199100,0,0,0,0,0,0
25200000,0,0,0,0,0,0
25200900,0,0,0,0,0,0
25201800,0,0,0,0,0,0
25202700,0,0,0,0,0,0
25203600,0,0,0,0,0,0
25204500,0,0,0,0,0,0
25205400,0,0,0,0,0,0
25206300,0,0,0,0,0,0
25207200,0,0,0,0,0,0
25208100,0,0,0,0,0,0
25209000,0,0,0,0,0,0
25209900,0,0,0,0,0,0
25210800,0,0,0,0,0,0
25211700,0,0,0,0,0,0
25212600,0,0,0,0,0,0
25213500,0,0,0,0,0,0
25214400,0,0,0,0,0,0
25215300,0,0,0,0,0,0
25216200,0,0,0,0,0,0
25217100,0,0,0,0,0,0
25218000,0,0,0,0,0,0
25218900,0,0,0,0,0,0
25219800,0,0,0,0,0,0
25220700,0,0,0,0,0,0
25221600,0,0,0,0,0,0
25222500,0,0,0,0,0,0
25223400,0,0,0,0,0,0
25224300,0,0,0,0,0,0
25225200,0,0,0,0,0,0
25226100,0,0,0,0,0,0
25227000,0,0,0,0,0,0
25227900,0,0,0,0,0,0
25228800,0,0,0,0,0,0
25229700,2920,4380,4500,2920,4380,4500
25230600,2920,4380,4500,2920,4380,4500
25231500,2920,4380,4500,2920,4380,4500
25232400,2920,4380,4500,2920,4380,4500
25233300,1946.6667,2920,3000,1946.6667,2920,3000
25234200,1946.6667,2920,3000,1946.6667,2920,3000
25235100,1946.6667,2920,3000,1946.6667,2920,3000
25236000,1946.6667,2920,3000,1946.6667,2920,3000
25236900,1460,2190,2250,1460,2190,2250
25237800,1460,2190,2250,1460,2190,2250
25238700,1460,2190,2250,1460,2190,2250
25239600,1460,2190,2250,1460,2190,2250
25240500,0,0,0,0,0,0
25241400,0,0,0,0,0,0
25242300,0,0,0,0,0,0
25243200,0,0,0,0,0,0
25244100,0,0,0,0,0,0
25245000,0,0,0,0,0,0
25245900,0,0,0,0,0,0
25246800,0,0,0,0,0,0
25247700,0,0,0,0,0,0
25248600,0,0,0,0,0,0
25249500,0,0,0,0,0,0
25250400,0,0,0,0,0,0
25251300,0,0,0,0,0,0
25252200,0,0,0,0,0,0
25253100,0,0,0,0,0,0
25254000,0,0,0,0,0,0
25254900,0,0,0,0,0,0
25255800,0,0,0,0,0,0
25256700,0,0,0,0,0,0
25257600,0,0,0,0,0,0
25258500,0,0,0,0,0,0
25259400,0,0,0,0,0,0
25260300,0,0,0,0,0,0
25261200,0,0,0,0,0,0
25262100,0,0,0,0,0,0
25263000,0,0,0,0,0,0
25263900,0,0,0,0,0,0
25264800,0,0,0,0,0,0
25265700,0,0,0,0,0,0
25266600,0,0,0,0,0,0
25267500,0,0,0,0,0,0
25268400,0,0,0,0,0,0
25269300,0,0,0,0,0,0
25270200,0,0,0,0,0,0
25271100,0,0,0,0,0,0
25272000,0,0,0,0,0,0
25272900,0,0,0,0,0,0
25273800,0,0,0,0,0,0
25274700,0,0,0,0,0,0
25275600,0,0,0,0,0,0
25276500,0,0,0,0,0,0
25277400,0,0,0,0,0,0
25278300,0,0,0,0,0,0
25279200,0,0,0,0,0,0
25280100,2920,4380,4500,2920,4380,4500
25281000,2920,4380,4500,2920,4380,4500
25281900,2920,4380,4500,2920,4380,4500
25282800,2920,4380,4500,2920,4380,4500
25283700,4380,6570,6750,4380,6570,6750
25284600,4380,6570,6750,4380,6570,6750
25285500,4380,6570,6750,4380,6570,6750
25286400,4380,6570,6750,4380,6570,6750
25287300,4623.3335,6935,7125,4623.3335,6935,7125
25288200,4623.3335,6935,7125,4623.3335,6935,7125
25289100,4623.3335,6935,7125,4623.3335,6935,7125
25290000,4623.3335,6935,7125,4623.3335,6935,7125
25290900,4866.6665,7300,7500,4866.6665,7300,7500
25291800,4866.6665,7300,7500,4866.6665,7300,7500
25292700,4866.6665,7300,7500,4866.6665,7300,7500
25293600,4866.6665,7300,7500,4866.6665,7300,7500
25294500,4866.6665,7300,7500,4866.6665,7300,7500
25295400,4866.6665,7300,7500,4866.6665,7300,7500
25296300,4866.6665,7300,7500,4866.6665,7300,7500
25297200,4866.6665,7300,7500,4866.6665,7300,7500
25298100,4380,6570,6750,4380,6570,6750
25299000,4380,6570,6750,4380,6570,6750
25299900,4380,6570,6750,4380,6570,6750
25300800,4380,6570,6750,4380,6570,6750
25301700,4380,6570,6750,4380,6570,6750
25302600,4380,6570,6750,4380,6570,6750
25303500,4380,6570,6750,4380,6570,6750
25304400,4380,6570,6750,4380,6570,6750
25305300,4866.6665,7300,7500,4866.6665,7300,7500
25306200,4866.6665,7300,7500,4866.6665,7300,7500
25307100,4866.6665,7300,7500,4866.6665,7300,7500
25308000,4866.6665,7300,7500,4866.6665,7300,7500
25308900,4380,6570,6750,4380,6570,6750
25309800,4380,6570,6750,4380,6570,6750
25310700,4380,6570,6750,4380,6570,6750
25311600,4380,6570,6750,4380,6570,6750
25312500,2920,4380,4500,2920,4380,4500
25313400,2920,4380,4500,2920,4380,4500
25314300,2920,4380,4500,2920,4380,4500
25315200,2920,4380,4500,2920,4380,4500
25316100,1946.6667,2920,3000,1946.6667,2920,3000
25317000,1946.6667,2920,3000,1946.6667,2920,3000
25317900,1946.6667,2920,3000,1946.6667,2920,3000
25318800,1946.6667,2920,3000,1946.6667,2920,3000
25319700,1460,2190,2250,1460,2190,2250
25320600,1460,2190,2250,1460,2190,2250
25321500,1460,2190,2250,1460,2190,2250
25322400,1460,2190,2250,1460,2190,2250
25323300,0,0,0,0,0,0
25324200,0,0,0,0,0,0
25325100,0,0,0,0,0,0
25326000,0,0,0,0,0,0
25326900,0,0,0,0,0,0
25327800,0,0,0,0,0,0
25328700,0,0,0,0,0,0
25329600,0,0,0,0,0,0
25330500,0,0,0,0,0,0
25331400,0,0,0,0,0,0
25332300,0,0,0,0,0,0
25333200,0,0,0,0,0,0
25334100,0,0,0,0,0,0
25335000,0,0,0,0,0,0
25335900,0,0,0,0,0,0
25336800,0,0,0,0,0,0
25337700,0,0,0,0,0,0
25338600,0,0,0,0,0,0
25339500,0,0,0,0,0,0
25340400,0,0,0,0,0,0
25341300,0,0,0,0,0,0
25342200,0,0,0,0,0,0
25343100,0,0,0,0,0,0
25344000,0,0,0,0,0,0
25344900,0,0,0,0,0,0
25345800,0,0,0,0,0,0
25346700,0,0,0,0,0,0
25347600,0,0,0,0,0,0
25348500,0,0,0,0,0,0
25349400,0,0,0,0,0,0
25350300,0,0,0,0,0,0
25351200,0,0,0,0,0,0
25352100,0,0,0,0,0,0
25353000,0,0,0,0,0,0
25353900,0,0,0,0,0,0
25354800,0,0,0,0,0,0
25355700,0,0,0,0,0,0
25356600,0,0,0,0,0,0
25357500,0,0,0,0,0,0
25358400,0,0,0,0,0,0
25359300,0,0,0,0,0,0
25360200,0,0,0,0,0,0
25361100,0,0,0,0,0,0
25362000,0,0,0,0,0,0
25362900,2920,4380,4500,2920,4380,4500
25363800,2920,4380,4500,2920,4380,4500
25364700,2920,4380,4500,2920,4380,4500
25365600,2920,4380,4500,2920,4380,4500
25366500,4380,6570,6750,4380,6570,6750
25367400,4380,6570,6750,4380,6570,6750
25368300,4380,6570,6750,4380,6570,6750
25369200,4380,6570,6750,4380,6570,6750
25370100,4623.3335,6935,7125,4623.3335,6935,7125
25371000,4623.3335,6935,7125,4623.3335,6935,7125
25371900,4623.3335,6935,7125,4623.3335,6935,7125
25372800,4623.3335,6935,7125,4623.3335,6935,7125
25373700,4866.6665,7300,7500,4866.6665,7300,7500
25374600,4866.6665,7300,7500,4866.6665,7300,7500
25375500,4866.6665,7300,7500,4866.6665,7300,7500
25376400,4866.6665,7300,7500,4866.6665,7300,7500
25377300,4866.6665,7300,7500,4866.6665,7300,7500
25378200,4866.6665,7300,7500,4866.6665,7300,7500
25379100,4866.6665,7300,7500,4866.6665,7300,7500
25380000,4866.6665,7300,7500,4866.6665,7300,7500
25380900,4380,6570,6750,4380,6570,6750
25381800,4380,6570,6750,4380,6570,6750
25382700,4380,6570,6750,4380,6570,6750
25383600,4380,6570,6750,4380,6570,6750
25384500,4380,6570,6750,4380,6570,6750
25385400,4380,6570,6750,4380,6570,6750
25386300,4380,6570,6750,4380,6570,6750
25387200,4380,6570,6750,4380,6570,6750
25388100,4866.6665,7300,7500,4866.6665,7300,7500
25389000,4866.6665,7300,7500,4866.6665,7300,7500
25389900,4866.6665,7300,7500,4866.6665,7300,7500
25390800,4866.6665,7300,7500,4866.6665,7300,7500
25391700,4380,6570,6750,4380,6570,6750
25392600,4380,6570,6750,4380,6570,6750
25393500,4380,6570,6750,4380,6570,6750
25394400,4380,6570,6750,4380,6570,6750
25395300,2920,4380,4500,2920,4380,4500
25396200,2920,4380,4500,2920,4380,4500
25397100,2920,4380,4500,2920,4380,4500
25398000,2920,4380,4500,2920,4380,4500
25398900,1946.6667,2920,3000,1946.6667,2920,3000
25399800,1946.6667,2920,3000,1946.6667,2920,3000
25400700,1946.6667,2920,3000,1946.6667,2920,3000
25401600,1946.6667,2920,3000,1946.6667,2920,3000
25402500,1460,2190,2250,1460,2190,2250
25403400,1460,2190,2250,1460,2190,2250
25404300,1460,2190,2250,1460,2190,2250
25405200,1460,2190,2250,1460,2190,2250
25406100,0,0,0,0,0,0
25407000,0,0,0,0,0,0
25407900,0,0,0,0,0,0
25408800,0,0,0,0,0,0
25409700,0,0,0,0,0,0
25410600,0,0,0,0,0,0
25411500,0,0,0,0,0,0
25412400,0,0,0,0,0,0
25413300,0,0,0,0,0,0
25414200,0,0,0,0,0,0
25415100,0,0,0,0,0,0
25416000,0,0,0,0,0,0
25416900,0,0,0,0,0,0
25417800,0,0,0,0,0,0
25418700,0,0,0,0,0,0
25419600,0,0,0,0,0,0
25420500,0,0,0,0,0,0
25421400,0,0,0,0,0,0
25422300,0,0,0,0,0,0
25423200,0,0,0,0,0,0
25424100,0,0,0,0,0,0
25425000,0,0,0,0,0,0
25425900,0,0,0,0,0,0
25426800,0,0,0,0,0,0
25427700,0,0,0,0,0,0
25428600,0,0,0,0,0,0
25429500,0,0,0,0,0,0
25430400,0,0,0,0,0,0
25431300,0,0,0,0,0,0
25432200,0,0,0,0,0,0
25433100,0,0,0,0,0,0
25434000,0,0,0,0,0,0
25434900,0,0,0,0,0,0
25435800,0,0,0,0,0,0
25436700,0,0,0,0,0,0
25437600,0,0,0,0,0,0
25438500,0,0,0,0,0,0
25439400,0,0,0,0,0,0
25440300,0,0,0,0,0,0
25441200,0,0,0,0,0,0
