time,InternalGainsRad[1],InternalGainsCon[1],InternalGainsLat[1]
23767200,28.8,19.2,9.6
23770800,28.8,19.2,9.6
23774400,28.8,19.2,9.6
23778000,28.8,19.2,9.6
23781600,28.8,19.2,9.6
23785200,28.8,19.2,9.6
23788800,288,192,96
23792400,288,192,96
23796000,288,192,96
23799600,288,192,96
23803200,288,192,96
23806800,288,192,96
23810400,288,192,96
23814000,288,192,96
23817600,288,192,96
23821200,288,192,96
23824800,28.8,19.2,9.6
23828400,28.8,19.2,9.6
23832000,28.8,19.2,9.6
23835600,28.8,19.2,9.6
23839200,28.8,19.2,9.6
23842800,28.8,19.2,9.6
23846400,28.8,19.2,9.6
23850000,28.8,19.2,9.6
23853600,28.8,19.2,9.6
23857200,28.8,19.2,9.6
23860800,28.8,19.2,9.6
23864400,28.8,19.2,9.6
23868000,28.8,19.2,9.6
23871600,28.8,19.2,9.6
23875200,288,192,96
23878800,288,192,96
23882400,288,192,96
23886000,288,192,96
23889600,288,192,96
23893200,288,192,96
23896800,288,192,96
23900400,288,192,96
23904000,288,192,96
23907600,288,192,96
23911200,28.8,19.2,9.6
23914800,28.8,19.2,9.6
23918400,28.8,19.2,9.6
23922000,28.8,19.2,9.6
23925600,28.8,19.2,9.6
23929200,28.8,19.2,9.6
23932800,28.8,19.2,9.6
23936400,28.8,19.2,9.6
23940000,28.8,19.2,9.6
23943600,28.8,19.2,9.6
23947200,28.8,19.2,9.6
23950800,28.8,19.2,9.6
23954400,28.8,19.2,9.6
23958000,28.8,19.2,9.6
23961600,288,192,96
23965200,288,192,96
23968800,288,192,96
23972400,288,192,96
23976000,288,192,96
23979600,288,192,96
23983200,288,192,96
23986800,288,192,96
23990400,288,192,96
23994000,288,192,96
23997600,28.8,19.2,9.6
24001200,28.8,19.2,9.6
24004800,28.8,19.2,9.6
24008400,28.8,19.2,9.6
24012000,28.8,19.2,9.6
24015600,28.8,19.2,9.6
24019200,28.8,19.2,9.6
24022800,28.8,19.2,9.6
24026400,28.8,19.2,9.6
24030000,28.8,19.2,9.6
24033600,28.8,19.2,9.6
24037200,28.8,19.2,9.6
24040800,28.8,19.2,9.6
24044400,28.8,19.2,9.6
24048000,288,192,96
24051600,288,192,96
24055200,288,192,96
24058800,288,192,96
24062400,288,192,96
24066000,288,192,96
24069600,288,192,96
24073200,288,192,96
24076800,288,192,96
24080400,288,192,96
24084000,28.8,19.2,9.6
24087600,28.8,19.2,9.6
24091200,28.8,19.2,9.6
24094800,28.8,19.2,9.6
24098400,28.8,19.2,9.6
24102000,28.8,19.2,9.6
24105600,28.8,19.2,9.6
24109200,28.8,19.2,9.6
24112800,28.8,19.2,9.6
24116400,28.8,19.2,9.6
24120000,28.8,19.2,9.6
24123600,28.8,19.2,9.6
24127200,28.8,19.2,9.6
24130800,28.8,19.2,9.6
24134400,288,192,96
24138000,288,192,96
24141600,288,192,96
24145200,288,192,96
24148800,288,192,96
24152400,288,192,96
24156000,288,192,96
24159600,288,192,96
24163200,288,192,96
24166800,288,192,96
24170400,28.8,19.2,9.6
24174000,28.8,19.2,9.6
24177600,28.8,19.2,9.6
24181200,28.8,19.2,9.6
24184800,28.8,19.2,9.6
24188400,28.8,19.2,9.6
24192000,28.8,19.2,9.6
24195600,28.8,19.2,9.6
24199200,28.8,19.2,9.6
24202800,28.8,19.2,9.6
24206400,28.8,19.2,9.6
24210000,28.8,19.2,9.6
24213600,28.8,19.2,9.6
24217200,28.8,19.2,9.6
24220800,288,192,96
24224400,288,192,96
24228000,288,192,96
24231600,288,192,96
24235200,288,192,96
24238800,288,192,96
24242400,288,192,96
24246000,288,192,96
24249600,288,192,96
24253200,288,192,96
24256800,28.8,19.2,9.6
24260400,28.8,19.2,9.6
24264000,28.8,19.2,9.6
24267600,28.8,19.2,9.6
24271200,28.8,19.2,9.6
24274800,28.8,19.2,9.6
24278400,28.8,19.2,9.6
24282000,28.8,19.2,9.6
24285600,28.8,19.2,9.6
24289200,28.8,19.2,9.6
24292800,28.8,19.2,9.6
24296400,28.8,19.2,9.6
24300000,28.8,19.2,9.6
24303600,28.8,19.2,9.6
24307200,288,192,96
24310800,288,192,96
24314400,288,192,96
24318000,288,192,96
24321600,288,192,96
24325200,288,192,96
24328800,288,192,96
24332400,288,192,96
24336000,288,192,96
24339600,288,192,96
24343200,28.8,19.2,9.6
24346800,28.8,19.2,9.6
24350400,28.8,19.2,9.6
24354000,28.8,19.2,9.6
24357600,28.8,19.2,9.6
24361200,28.8,19.2,9.6
24364800,28.8,19.2,9.6
24368400,28.8,19.2,9.6
24372000,28.8,19.2,9.6
24375600,28.8,19.2,9.6
24379200,28.8,19.2,9.6
24382800,28.8,19.2,9.6
24386400,28.8,19.2,9.6
24390000,28.8,19.2,9.6
24393600,288,192,96
24397200,288,192,96
24400800,288,192,96
24404400,288,192,96
24408000,288,192,96
24411600,288,192,96
24415200,288,192,96
24418800,288,192,96
24422400,288,192,96
24426000,288,192,96
24429600,28.8,19.2,9.6
24433200,28.8,19.2,9.6
24436800,28.8,19.2,9.6
24440400,28.8,19.2,9.6
24444000,28.8,19.2,9.6
24447600,28.8,19.2,9.6
24451200,28.8,19.2,9.6
24454800,28.8,19.2,9.6
24458400,28.8,19.2,9.6
24462000,28.8,19.2,9.6
24465600,28.8,19.2,9.6
24469200,28.8,19.2,9.6
24472800,28.8,19.2,9.6
24476400,28.8,19.2,9.6
24480000,288,192,96
24483600,288,192,96
24487200,288,192,96
24490800,288,192,96
24494400,288,192,96
24498000,288,192,96
24501600,288,192,96
24505200,288,192,96
24508800,288,192,96
24512400,288,192,96
24516000,28.8,19.2,9.6
24519600,28.8,19.2,9.6
24523200,28.8,19.2,9.6
24526800,28.8,19.2,9.6
24530400,28.8,19.2,9.6
24534000,28.8,19.2,9.6
24537600,28.8,19.2,9.6
24541200,28.8,19.2,9.6
24544800,28.8,19.2,9.6
24548400,28.8,19.2,9.6
24552000,28.8,19.2,9.6
24555600,28.8,19.2,9.6
24559200,28.8,19.2,9.6
24562800,28.8,19.2,9.6
24566400,288,192,96
24570000,288,192,96
24573600,288,192,96
24577200,288,192,96
24580800,288,192,96
24584400,288,192,96
24588000,288,192,96
24591600,288,192,96
24595200,288,192,96
24598800,288,192,96
24602400,28.8,19.2,9.6
24606000,28.8,19.2,9.6
24609600,28.8,19.2,9.6
24613200,28.8,19.2,9.6
24616800,28.8,19.2,9.6
24620400,28.8,19.2,9.6
24624000,28.8,19.2,9.6
24627600,28.8,19.2,9.6
24631200,28.8,19.2,9.6
24634800,28.8,19.2,9.6
24638400,28.8,19.2,9.6
24642000,28.8,19.2,9.6
24645600,28.8,19.2,9.6
24649200,28.8,19.2,9.6
24652800,288,192,96
24656400,288,192,96
24660000,288,192,96
24663600,288,192,96
24667200,288,192,96
24670800,288,192,96
24674400,288,192,96
24678000,288,192,96
24681600,288,192,96
24685200,288,192,96
24688800,28.8,19.2,9.6
24692400,28.8,19.2,9.6
24696000,28.8,19.2,9.6
24699600,28.8,19.2,9.6
24703200,28.8,19.2,9.6
24706800,28.8,19.2,9.6
24710400,28.8,19.2,9.6
24714000,28.8,19.2,9.6
24717600,28.8,19.2,9.6
24721200,28.8,19.2,9.6
24724800,28.8,19.2,9.6
24728400,28.8,19.2,9.6
24732000,28.8,19.2,9.6
24735600,28.8,19.2,9.6
24739200,288,192,96
24742800,288,192,96
24746400,288,192,96
24750000,288,192,96
24753600,288,192,96
24757200,288,192,96
24760800,288,192,96
24764400,288,192,96
24768000,288,192,96
24771600,288,192,96
24775200,28.8,19.2,9.6
24778800,28.8,19.2,9.6
24782400,28.8,19.2,9.6
24786000,28.8,19.2,9.6
24789600,28.8,19.2,9.6
24793200,28.8,19.2,9.6
24796800,28.8,19.2,9.6
24800400,28.8,19.2,9.6
24804000,28.8,19.2,9.6
24807600,28.8,19.2,9.6
24811200,28.8,19.2,9.6
24814800,28.8,19.2,9.6
24818400,28.8,19.2,9.6
24822000,28.8,19.2,9.6
24825600,288,192,96
24829200,288,192,96
24832800,288,192,96
24836400,288,192,96
24840000,288,192,96
24843600,288,192,96
24847200,288,192,96
24850800,288,192,96
24854400,288,192,96
24858000,288,192,96
24861600,28.8,19.2,9.6
24865200,28.8,19.2,9.6
24868800,28.8,19.2,9.6
24872400,28.8,19.2,9.6
24876000,28.8,19.2,9.6
24879600,28.8,19.2,9.6
24883200,28.8,19.2,9.6
24886800,28.8,19.2,9.6
24890400,28.8,19.2,9.6
24894000,28.8,19.2,9.6
24897600,28.8,19.2,9.6
24901200,28.8,19.2,9.6
24904800,28.8,19.2,9.6
24908400,28.8,19.2,9.6
24912000,288,192,96
24915600,288,192,96
24919200,288,192,96
24922800,288,192,96
24926400,288,192,96
24930000,288,192,96
24933600,288,192,96
24937200,288,192,96
24940800,288,192,96
24944400,288,192,96
24948000,28.8,19.2,9.6
24951600,28.8,19.2,9.6
24955200,28.8,19.2,9.6
24958800,28.8,19.2,9.6
24962400,28.8,19.2,9.6
24966000,28.8,19.2,9.6
24969600,28.8,19.2,9.6
24973200,28.8,19.2,9.6
24976800,28.8,19.2,9.6
24980400,28.8,19.2,9.6
24984000,28.8,19.2,9.6
24987600,28.8,19.2,9.6
24991200,28.8,19.2,9.6
24994800,28.8,19.2,9.6
24998400,288,192,96
25002000,288,192,96
25005600,288,192,96
25009200,288,192,96
25012800,288,192,96
25016400,288,192,96
25020000,288,192,96
25023600,288,192,96
25027200,288,192,96
25030800,288,192,96
25034400,28.8,19.2,9.6
25038000,28.8,19.2,9.6
25041600,28.8,19.2,9.6
25045200,28.8,19.2,9.6
25048800,28.8,19.2,9.6
25052400,28.8,19.2,9.6
25056000,28.8,19.2,9.6
25059600,28.8,19.2,9.6
25063200,28.8,19.2,9.6
25066800,28.8,19.2,9.6
25070400,28.8,19.2,9.6
25074000,28.8,19.2,9.6
25077600,28.8,19.2,9.6
25081200,28.8,19.2,9.6
25084800,288,192,96
25088400,288,192,96
25092000,288,192,96
25095600,288,192,96
25099200,288,192,96
25102800,288,192,96
25106400,288,192,96
25110000,288,192,96
25113600,288,192,96
25117200,288,192,96
25120800,28.8,19.2,9.6
25124400,28.8,19.2,9.6
25128000,28.8,19.2,9.6
25131600,28.8,19.2,9.6
25135200,28.8,19.2,9.6
25138800,28.8,19.2,9.6
25142400,28.8,19.2,9.6
25146000,28.8,19.2,9.6
25149600,28.8,19.2,9.6
25153200,28.8,19.2,9.6
25156800,28.8,19.2,9.6
25160400,28.8,19.2,9.6
25164000,28.8,19.2,9.6
25167600,28.8,19.2,9.6
25171200,288,192,96
25174800,288,192,96
25178400,288,192,96
25182000,288,192,96
25185600,288,192,96
25189200,288,192,96
25192800,288,192,96
25196400,288,192,96
25200000,288,192,96
25203600,288,192,96
25207200,28.8,19.2,9.6
25210800,28.8,19.2,9.6
25214400,28.8,19.2,9.6
25218000,28.8,19.2,9.6
25221600,28.8,19.2,9.6
25225200,28.8,19.2,9.6
25228800,28.8,19.2,9.6
25232400,28.8,19.2,9.6
25236000,28.8,19.2,9.6
25239600,28.8,19.2,9.6
25243200,28.8,19.2,9.6
25246800,28.8,19.2,9.6
25250400,28.8,19.2,9.6
25254000,28.8,19.2,9.6
25257600,288,192,96
25261200,288,192,96
25264800,288,192,96
25268400,288,192,96
25272000,288,192,96
25275600,288,192,96
25279200,288,192,96
25282800,288,192,96
25286400,288,192,96
25290000,288,192,96
25293600,28.8,19.2,9.6
25297200,28.8,19.2,9.6
25300800,28.8,19.2,9.6
25304400,28.8,19.2,9.6
25308000,28.8,19.2,9.6
25311600,28.8,19.2,9.6
25315200,28.8,19.2,9.6
25318800,28.8,19.2,9.6
25322400,28.8,19.2,9.6
25326000,28.8,19.2,9.6
25329600,28.8,19.2,9.6
25333200,28.8,19.2,9.6
25336800,28.8,19.2,9.6
25340400,28.8,19.2,9.6
25344000,288,192,96
25347600,288,192,96
25351200,288,192,96
25354800,288,192,96
25358400,288,192,96
25362000,288,192,96
25365600,288,192,96
25369200,288,192,96
25372800,288,192,96
25376400,288,192,96
25380000,28.8,19.2,9.6
25383600,28.8,19.2,9.6
25387200,28.8,19.2,9.6
25390800,28.8,19.2,9.6
25394400,28.8,19.2,9.6
25398000,28.8,19.2,9.6
25401600,28.8,19.2,9.6
25405200,28.8,19.2,9.6
25408800,28.8,19.2,9.6
25412400,28.8,19.2,9.6
25416000,28.8,19.2,9.6
25419600,28.8,19.2,9.6
25423200,28.8,19.2,9.6
25426800,28.8,19.2,9.6
25430400,288,192,96
25434000,288,192,96
25437600,288,192,96
25441200,288,192,96
25444800,288,192,96
25448400,288,192,96
25452000,288,192,96
25455600,288,192,96
25459200,288,192,96
25462800,288,192,96
25466400,28.8,19.2,9.6
25470000,28.8,19.2,9.6
25473600,28.8,19.2,9.6
25477200,28.8,19.2,9.6
25480800,28.8,19.2,9.6
25484400,28.8,19.2,9.6
25488000,28.8,19.2,9.6
25491600,28.8,19.2,9.6
25495200,28.8,19.2,9.6
25498800,28.8,19.2,9.6
25502400,28.8,19.2,9.6
25506000,28.8,19.2,9.6
25509600,28.8,19.2,9.6
25513200,28.8,19.2,9.6
25516800,288,192,96
25520400,288,192,96
25524000,288,192,96
25527600,288,192,96
25531200,288,192,96
25534800,288,192,96
25538400,288,192,96
25542000,288,192,96
25545600,288,192,96
25549200,288,192,96
25552800,28.8,19.2,9.6
25556400,28.8,19.2,9.6
25560000,28.8,19.2,9.6
25563600,28.8,19.2,9.6
25567200,28.8,19.2,9.6
25570800,28.8,19.2,9.6
25574400,28.8,19.2,9.6
25578000,28.8,19.2,9.6
25581600,28.8,19.2,9.6
25585200,28.8,19.2,9.6
25588800,28.8,19.2,9.6
25592400,28.8,19.2,9.6
25596000,28.8,19.2,9.6
25599600,28.8,19.2,9.6
25603200,288,192,96
25606800,288,192,96
25610400,288,192,96
25614000,288,192,96
25617600,288,192,96
25621200,288,192,96
25624800,288,192,96
25628400,288,192,96
25632000,288,192,96
25635600,288,192,96
25639200,28.8,19.2,9.6
25642800,28.8,19.2,9.6
25646400,28.8,19.2,9.6
25650000,28.8,19.2,9.6
25653600,28.8,19.2,9.6
25657200,28.8,19.2,9.6
25660800,28.8,19.2,9.6
25664400,28.8,19.2,9.6
25668000,28.8,19.2,9.6
25671600,28.8,19.2,9.6
25675200,28.8,19.2,9.6
25678800,28.8,19.2,9.6
25682400,28.8,19.2,9.6
25686000,28.8,19.2,9.6
25689600,288,192,96
25693200,288,192,96
25696800,288,192,96
25700400,288,192,96
25704000,288,192,96
25707600,288,192,96
25711200,288,192,96
25714800,288,192,96
25718400,288,192,96
25722000,288,192,96
25725600,28.8,19.2,9.6
25729200,28.8,19.2,9.6
25732800,28.8,19.2,9.6
25736400,28.8,19.2,9.6
25740000,28.8,19.2,9.6
25743600,28.8,19.2,9.6
25747200,28.8,19.2,9.6
25750800,28.8,19.2,9.6
25754400,28.8,19.2,9.6
25758000,28.8,19.2,9.6
25761600,28.8,19.2,9.6
25765200,28.8,19.2,9.6
25768800,28.8,19.2,9.6
25772400,28.8,19.2,9.6
25776000,288,192,96
25779600,288,192,96
25783200,288,192,96
25786800,288,192,96
25790400,288,192,96
25794000,288,192,96
25797600,288,192,96
25801200,288,192,96
25804800,288,192,96
25808400,288,192,96
25812000,28.8,19.2,9.6
25815600,28.8,19.2,9.6
25819200,28.8,19.2,9.6
25822800,28.8,19.2,9.6
25826400,28.8,19.2,9.6
25830000,28.8,19.2,9.6
25833600,28.8,19.2,9.6
25837200,28.8,19.2,9.6
25840800,28.8,19.2,9.6
25844400,28.8,19.2,9.6
25848000,28.8,19.2,9.6
25851600,28.8,19.2,9.6
25855200,28.8,19.2,9.6
25858800,28.8,19.2,9.6
25862400,288,192,96
25866000,288,192,96
25869600,288,192,96
25873200,288,192,96
25876800,288,192,96
25880400,288,192,96
25884000,288,192,96
25887600,288,192,96
25891200,288,192,96
25894800,288,192,96
25898400,28.8,19.2,9.6
25902000,28.8,19.2,9.6
25905600,28.8,19.2,9.6
25909200,28.8,19.2,9.6
25912800,28.8,19.2,9.6
25916400,28.8,19.2,9.6
25920000,28.8,19.2,9.6
25923600,28.8,19.2,9.6
25927200,28.8,19.2,9.6
25930800,28.8,19.2,9.6
25934400,28.8,19.2,9.6
25938000,28.8,19.2,9.6
25941600,28.8,19.2,9.6
25945200,28.8,19.2,9.6
25948800,288,192,96
25952400,288,192,96
25956000,288,192,96
25959600,288,192,96
25963200,288,192,96
25966800,288,192,96
25970400,288,192,96
25974000,288,192,96
25977600,288,192,96
25981200,288,192,96
25984800,28.8,19.2,9.6
25988400,28.8,19.2,9.6
25992000,28.8,19.2,9.6
25995600,28.8,19.2,9.6
25999200,28.8,19.2,9.6
26002800,28.8,19.2,9.6
26006400,28.8,19.2,9.6
26010000,28.8,19.2,9.6
26013600,28.8,19.2,9.6
26017200,28.8,19.2,9.6
26020800,28.8,19.2,9.6
26024400,28.8,19.2,9.6
26028000,28.8,19.2,9.6
26031600,28.8,19.2,9.6
26035200,288,192,96
26038800,288,192,96
26042400,288,192,96
26046000,288,192,96
26049600,288,192,96
26053200,288,192,96
26056800,288,192,96
26060400,288,192,96
26064000,288,192,96
26067600,288,192,96
26071200,28.8,19.2,9.6
26074800,28.8,19.2,9.6
26078400,28.8,19.2,9.6
26082000,28.8,19.2,9.6
26085600,28.8,19.2,9.6
26089200,28.8,19.2,9.6
26092800,28.8,19.2,9.6
26096400,28.8,19.2,9.6
26100000,28.8,19.2,9.6
26103600,28.8,19.2,9.6
26107200,28.8,19.2,9.6
26110800,28.8,19.2,9.6
26114400,28.8,19.2,9.6
26118000,28.8,19.2,9.6
26121600,288,192,96
26125200,288,192,96
26128800,288,192,96
26132400,288,192,96
26136000,288,192,96
26139600,288,192,96
26143200,288,192,96
26146800,288,192,96
26150400,288,192,96
26154000,288,192,96
26157600,28.8,19.2,9.6
26161200,28.8,19.2,9.6
26164800,28.8,19.2,9.6
26168400,28.8,19.2,9.6
26172000,28.8,19.2,9.6
26175600,28.8,19.2,9.6
26179200,28.8,19.2,9.6
26182800,28.8,19.2,9.6
26186400,28.8,19.2,9.6
26190000,28.8,19.2,9.6
26193600,28.8,19.2,9.6
26197200,28.8,19.2,9.6
26200800,28.8,19.2,9.6
26204400,28.8,19.2,9.6
26208000,288,192,96
26211600,288,192,96
26215200,288,192,96
26218800,288,192,96
26222400,288,192,96
26226000,288,192,96
26229600,288,192,96
26233200,288,192,96
26236800,288,192,96
26240400,288,192,96
26244000,28.8,19.2,9.6
26247600,28.8,19.2,9.6
26251200,28.8,19.2,9.6
26254800,28.8,19.2,9.6
26258400,28.8,19.2,9.6
26262000,28.8,19.2,9.6
26265600,28.8,19.2,9.6
26269200,28.8,19.2,9.6
26272800,28.8,19.2,9.6
26276400,28.8,19.2,9.6
26280000,28.8,19.2,9.6
26283600,28.8,19.2,9.6
26287200,28.8,19.2,9.6
26290800,28.8,19.2,9.6
26294400,288,192,96
26298000,288,192,96
26301600,288,192,96
26305200,288,192,96
26308800,288,192,96
26312400,288,192,96
26316000,288,192,96
26319600,288,192,96
26323200,288,192,96
26326800,288,192,96
26330400,28.8,19.2,9.6
26334000,28.8,19.2,9.6
26337600,28.8,19.2,9.6
26341200,28.8,19.2,9.6
26344800,28.8,19.2,9.6
26348400,28.8,19.2,9.6
26352000,28.8,19.2,9.6
26355600,28.8,19.2,9.6
26359200,28.8,19.2,9.6
26362800,28.8,19.2,9.6
26366400,28.8,19.2,9.6
26370000,28.8,19.2,9.6
26373600,28.8,19.2,9.6
26377200,28.8,19.2,9.6
26380800,288,192,96
26384400,288,192,96
26388000,288,192,96
26391600,288,192,96
26395200,288,192,96
26398800,288,192,96
26402400,288,192,96
26406000,288,192,96
26409600,288,192,96
26413200,288,192,96
26416800,28.8,19.2,9.6
26420400,28.8,19.2,9.6
26424000,28.8,19.2,9.6
26427600,28.8,19.2,9.6
26431200,28.8,19.2,9.6
26434800,28.8,19.2,9.6
26438400,28.8,19.2,9.6
26442000,28.8,19.2,9.6
26445600,28.8,19.2,9.6
26449200,28.8,19.2,9.6
26452800,28.8,19.2,9.6
26456400,28.8,19.2,9.6
26460000,28.8,19.2,9.6
26463600,28.8,19.2,9.6
26467200,288,192,96
26470800,288,192,96
26474400,288,192,96
26478000,288,192,96
26481600,288,192,96
26485200,288,192,96
26488800,288,192,96
26492400,288,192,96
26496000,288,192,96
26499600,288,192,96
26503200,28.8,19.2,9.6
26506800,28.8,19.2,9.6
26510400,28.8,19.2,9.6
26514000,28.8,19.2,9.6
26517600,28.8,19.2,9.6
26521200,28.8,19.2,9.6
26524800,28.8,19.2,9.6
26528400,28.8,19.2,9.6
26532000,28.8,19.2,9.6
26535600,28.8,19.2,9.6
26539200,28.8,19.2,9.6
26542800,28.8,19.2,9.6
26546400,28.8,19.2,9.6
26550000,28.8,19.2,9.6
26553600,288,192,96
26557200,288,192,96
26560800,288,192,96
26564400,288,192,96
26568000,288,192,96
26571600,288,192,96
26575200,288,192,96
26578800,288,192,96
26582400,288,192,96
26586000,288,192,96
26589600,28.8,19.2,9.6
26593200,28.8,19.2,9.6
26596800,28.8,19.2,9.6
26600400,28.8,19.2,9.6
26604000,28.8,19.2,9.6
26607600,28.8,19.2,9.6
26611200,28.8,19.2,9.6
26614800,28.8,19.2,9.6
26618400,28.8,19.2,9.6
26622000,28.8,19.2,9.6
26625600,28.8,19.2,9.6
26629200,28.8,19.2,9.6
26632800,28.8,19.2,9.6
26636400,28.8,19.2,9.6
26640000,288,192,96
26643600,288,192,96
26647200,288,192,96
26650800,288,192,96
26654400,288,192,96
26658000,288,192,96
26661600,288,192,96
26665200,288,192,96
26668800,288,192,96
26672400,288,192,96
26676000,28.8,19.2,9.6
26679600,28.8,19.2,9.6
26683200,28.8,19.2,9.6
26686800,28.8,19.2,9.6
26690400,28.8,19.2,9.6
26694000,28.8,19.2,9.6
26697600,28.8,19.2,9.6
26701200,28.8,19.2,9.6
26704800,28.8,19.2,9.6
26708400,28.8,19.2,9.6
26712000,28.8,19.2,9.6
26715600,28.8,19.2,9.6
26719200,28.8,19.2,9.6
26722800,28.8,19.2,9.6
26726400,288,192,96
26730000,288,192,96
26733600,288,192,96
26737200,288,192,96
26740800,288,192,96
26744400,288,192,96
26748000,288,192,96
26751600,288,192,96
26755200,288,192,96
26758800,288,192,96
26762400,28.8,19.2,9.6
26766000,28.8,19.2,9.6
26769600,28.8,19.2,9.6
26773200,28.8,19.2,9.6
26776800,28.8,19.2,9.6
26780400,28.8,19.2,9.6
26784000,28.8,19.2,9.6
26787600,28.8,19.2,9.6
26791200,28.8,19.2,9.6
26794800,28.8,19.2,9.6
26798400,28.8,19.2,9.6
26802000,28.8,19.2,9.6
26805600,28.8,19.2,9.6
26809200,28.8,19.2,9.6
26812800,288,192,96
26816400,288,192,96
26820000,288,192,96
26823600,288,192,96
26827200,288,192,96
26830800,288,192,96
26834400,288,192,96
26838000,288,192,96
26841600,288,192,96
26845200,288,192,96
26848800,28.8,19.2,9.6
26852400,28.8,19.2,9.6
26856000,28.8,19.2,9.6
26859600,28.8,19.2,9.6
26863200,28.8,19.2,9.6
26866800,28.8,19.2,9.6
26870400,28.8,19.2,9.6
26874000,28.8,19.2,9.6
26877600,28.8,19.2,9.6
26881200,28.8,19.2,9.6
26884800,28.8,19.2,9.6
26888400,28.8,19.2,9.6
26892000,28.8,19.2,9.6
26895600,28.8,19.2,9.6
26899200,288,192,96
26902800,288,192,96
26906400,288,192,96
26910000,288,192,96
26913600,288,192,96
26917200,288,192,96
26920800,288,192,96
26924400,288,192,96
26928000,288,192,96
26931600,288,192,96
26935200,28.8,19.2,9.6
26938800,28.8,19.2,9.6
26942400,28.8,19.2,9.6
26946000,28.8,19.2,9.6
26949600,28.8,19.2,9.6
26953200,28.8,19.2,9.6
26956800,28.8,19.2,9.6
26960400,28.8,19.2,9.6
26964000,28.8,19.2,9.6
26967600,28.8,19.2,9.6
26971200,28.8,19.2,9.6
26974800,28.8,19.2,9.6
26978400,28.8,19.2,9.6
26982000,28.8,19.2,9.6
26985600,288,192,96
26989200,288,192,96
26992800,288,192,96
26996400,288,192,96
27000000,288,192,96
27003600,288,192,96
27007200,288,192,96
27010800,288,192,96
27014400,288,192,96
27018000,288,192,96
27021600,28.8,19.2,9.6
27025200,28.8,19.2,9.6
27028800,28.8,19.2,9.6
27032400,28.8,19.2,9.6
27036000,28.8,19.2,9.6
27039600,28.8,19.2,9.6
27043200,28.8,19.2,9.6
27046800,28.8,19.2,9.6
27050400,28.8,19.2,9.6
27054000,28.8,19.2,9.6
27057600,28.8,19.2,9.6
27061200,28.8,19.2,9.6
27064800,28.8,19.2,9.6
27068400,28.8,19.2,9.6
27072000,288,192,96
27075600,288,192,96
27079200,288,192,96
27082800,288,192,96
27086400,288,192,96
27090000,288,192,96
27093600,288,192,96
27097200,288,192,96
27100800,288,192,96
27104400,288,192,96
27108000,28.8,19.2,9.6
27111600,28.8,19.2,9.6
27115200,28.8,19.2,9.6
27118800,28.8,19.2,9.6
27122400,28.8,19.2,9.6
27126000,28.8,19.2,9.6
27129600,28.8,19.2,9.6
27133200,28.8,19.2,9.6
27136800,28.8,19.2,9.6
27140400,28.8,19.2,9.6
27144000,28.8,19.2,9.6
27147600,28.8,19.2,9.6
27151200,28.8,19.2,9.6
27154800,28.8,19.2,9.6
27158400,288,192,96
27162000,288,192,96
27165600,288,192,96
27169200,288,192,96
27172800,288,192,96
27176400,288,192,96
27180000,288,192,96
27183600,288,192,96
27187200,288,192,96
27190800,288,192,96
27194400,28.8,19.2,9.6
27198000,28.8,19.2,9.6
27201600,28.8,19.2,9.6
27205200,28.8,19.2,9.6
27208800,28.8,19.2,9.6
27212400,28.8,19.2,9.6
27216000,28.8,19.2,9.6
27219600,28.8,19.2,9.6
27223200,28.8,19.2,9.6
27226800,28.8,19.2,9.6
27230400,28.8,19.2,9.6
27234000,28.8,19.2,9.6
27237600,28.8,19.2,9.6
27241200,28.8,19.2,9.6
27244800,288,192,96
27248400,288,192,96
27252000,288,192,96
27255600,288,192,96
27259200,288,192,96
27262800,288,192,96
27266400,288,192,96
27270000,288,192,96
27273600,288,192,96
27277200,288,192,96
27280800,28.8,19.2,9.6
27284400,28.8,19.2,9.6
27288000,28.8,19.2,9.6
27291600,28.8,19.2,9.6
27295200,28.8,19.2,9.6
27298800,28.8,19.2,9.6
27302400,28.8,19.2,9.6
27306000,28.8,19.2,9.6
27309600,28.8,19.2,9.6
27313200,28.8,19.2,9.6
27316800,28.8,19.2,9.6
27320400,28.8,19.2,9.6
27324000,28.8,19.2,9.6
27327600,28.8,19.2,9.6
27331200,288,192,96
27334800,288,192,96
27338400,288,192,96
27342000,288,192,96
27345600,288,192,96
27349200,288,192,96
27352800,288,192,96
27356400,288,192,96
27360000,288,192,96
27363600,288,192,96
27367200,28.8,19.2,9.6
27370800,28.8,19.2,9.6
27374400,28.8,19.2,9.6
27378000,28.8,19.2,9.6
27381600,28.8,19.2,9.6
27385200,28.8,19.2,9.6
27388800,28.8,19.2,9.6
27392400,28.8,19.2,9.6
27396000,28.8,19.2,9.6
27399600,28.8,19.2,9.6
27403200,28.8,19.2,9.6
27406800,28.8,19.2,9.6
27410400,28.8,19.2,9.6
27414000,28.8,19.2,9.6
27417600,288,192,96
27421200,288,192,96
27424800,288,192,96
27428400,288,192,96
27432000,288,192,96
27435600,288,192,96
27439200,288,192,96
27442800,288,192,96
27446400,288,192,96
27450000,288,192,96
27453600,28.8,19.2,9.6
27457200,28.8,19.2,9.6
27460800,28.8,19.2,9.6
27464400,28.8,19.2,9.6
27468000,28.8,19.2,9.6
27471600,28.8,19.2,9.6
27475200,28.8,19.2,9.6
27478800,28.8,19.2,9.6
27482400,28.8,19.2,9.6
27486000,28.8,19.2,9.6
